ID,InstitutioneleSectoren,TransactiesEnSaldi,Perioden,OverheidsproductieEnConsumptie_1
2217,A044941,A044438,2022JJ00,13224.0
2218,A044941,A044438,2023JJ00,14440.0
2219,A044941,A044438,2024JJ00,15545.0
2220,A044941,A044439,1995JJ00,2326.0
2221,A044941,A044439,1996JJ00,2450.0
2222,A044941,A044439,1997JJ00,2586.0
2223,A044941,A044439,1998JJ00,2684.0
2224,A044941,A044439,1999JJ00,2917.0
2225,A044941,A044439,2000JJ00,3095.0
2226,A044941,A044439,2001JJ00,3344.0
2227,A044941,A044439,2002JJ00,3522.0
2228,A044941,A044439,2003JJ00,3642.0
2229,A044941,A044439,2004JJ00,3734.0
2230,A044941,A044439,2005JJ00,3835.0
2231,A044941,A044439,2006JJ00,4032.0
2232,A044941,A044439,2007JJ00,4213.0
2233,A044941,A044439,2008JJ00,4382.0
2234,A044941,A044439,2009JJ00,4663.0
2235,A044941,A044439,2010JJ00,4761.0
2236,A044941,A044439,2011JJ00,4937.0
2237,A044941,A044439,2012JJ00,4963.0
2238,A044941,A044439,2013JJ00,7450.0
2239,A044941,A044439,2014JJ00,7310.0
2240,A044941,A044439,2015JJ00,7518.0
2241,A044941,A044439,2016JJ00,7887.0
2242,A044941,A044439,2017JJ00,8010.0
2243,A044941,A044439,2018JJ00,8144.0
2244,A044941,A044439,2019JJ00,8509.0
2245,A044941,A044439,2020JJ00,9131.0
2246,A044941,A044439,2021JJ00,9340.0
2247,A044941,A044439,2022JJ00,9779.0
2248,A044941,A044439,2023JJ00,10770.0
2249,A044941,A044439,2024JJ00,11645.0
2250,A044941,A044440,1995JJ00,487.0
2251,A044941,A044440,1996JJ00,542.0
2252,A044941,A044440,1997JJ00,505.0
2253,A044941,A044440,1998JJ00,667.0
2254,A044941,A044440,1999JJ00,677.0
2255,A044941,A044440,2000JJ00,691.0
2256,A044941,A044440,2001JJ00,764.0
2257,A044941,A044440,2002JJ00,843.0
2258,A044941,A044440,2003JJ00,937.0
2259,A044941,A044440,2004JJ00,1103.0
2260,A044941,A044440,2005JJ00,1125.0
2261,A044941,A044440,2006JJ00,1227.0
2262,A044941,A044440,2007JJ00,1226.0
2263,A044941,A044440,2008JJ00,1364.0
2264,A044941,A044440,2009JJ00,1336.0
2265,A044941,A044440,2010JJ00,1321.0
2266,A044941,A044440,2011JJ00,1431.0
2267,A044941,A044440,2012JJ00,1491.0
2268,A044941,A044440,2013JJ00,2310.0
2269,A044941,A044440,2014JJ00,2348.0
2270,A044941,A044440,2015JJ00,2276.0
2271,A044941,A044440,2016JJ00,2326.0
2272,A044941,A044440,2017JJ00,2518.0
2273,A044941,A044440,2018JJ00,3068.0
2274,A044941,A044440,2019JJ00,3051.0
2275,A044941,A044440,2020JJ00,3016.0
2276,A044941,A044440,2021JJ00,3146.0
2277,A044941,A044440,2022JJ00,3445.0
2278,A044941,A044440,2023JJ00,3670.0
2279,A044941,A044440,2024JJ00,3900.0
2280,A044941,A044447,1995JJ00,22.0
2281,A044941,A044447,1996JJ00,18.0
2282,A044941,A044447,1997JJ00,21.0
2283,A044941,A044447,1998JJ00,26.0
2284,A044941,A044447,1999JJ00,27.0
2285,A044941,A044447,2000JJ00,27.0
2286,A044941,A044447,2001JJ00,30.0
2287,A044941,A044447,2002JJ00,35.0
2288,A044941,A044447,2003JJ00,35.0
2289,A044941,A044447,2004JJ00,37.0
2290,A044941,A044447,2005JJ00,39.0
2291,A044941,A044447,2006JJ00,43.0
2292,A044941,A044447,2007JJ00,51.0
2293,A044941,A044447,2008JJ00,53.0
2294,A044941,A044447,2009JJ00,55.0
2295,A044941,A044447,2010JJ00,58.0
2296,A044941,A044447,2011JJ00,65.0
2297,A044941,A044447,2012JJ00,59.0
2298,A044941,A044447,2013JJ00,89.0
2299,A044941,A044447,2014JJ00,52.0
2300,A044941,A044447,2015JJ00,96.0
2301,A044941,A044447,2016JJ00,103.0
2302,A044941,A044447,2017JJ00,60.0
2303,A044941,A044447,2018JJ00,60.0
2304,A044941,A044447,2019JJ00,60.0
2305,A044941,A044447,2020JJ00,61.0
2306,A044941,A044447,2021JJ00,57.0
2307,A044941,A044447,2022JJ00,58.0
2308,A044941,A044447,2023JJ00,68.0
2309,A044941,A044447,2024JJ00,89.0
2310,A044941,A044451,1995JJ00,-7.0
2311,A044941,A044451,1996JJ00,-7.0
2312,A044941,A044451,1997JJ00,-7.0
2313,A044941,A044451,1998JJ00,-7.0
2314,A044941,A044451,1999JJ00,-8.0
2315,A044941,A044451,2000JJ00,-8.0
2316,A044941,A044451,2001JJ00,-8.0
2317,A044941,A044451,2002JJ00,-12.0
2318,A044941,A044451,2003JJ00,-14.0
2319,A044941,A044451,2004JJ00,-22.0
2320,A044941,A044451,2005JJ00,-21.0
2321,A044941,A044451,2006JJ00,-23.0
2322,A044941,A044451,2007JJ00,-25.0
2323,A044941,A044451,2008JJ00,-27.0
2324,A044941,A044451,2009JJ00,-35.0
2325,A044941,A044451,2010JJ00,-37.0
2326,A044941,A044451,2011JJ00,-22.0
2327,A044941,A044451,2012JJ00,-19.0
2328,A044941,A044451,2013JJ00,-5.0
2329,A044941,A044451,2014JJ00,-5.0
2330,A044941,A044451,2015JJ00,-3.0
2331,A044941,A044451,2016JJ00,-2.0
2332,A044941,A044451,2017JJ00,-3.0
2333,A044941,A044451,2018JJ00,0.0
2334,A044941,A044451,2019JJ00,0.0
2335,A044941,A044451,2020JJ00,-58.0
2336,A044941,A044451,2021JJ00,-35.0
2337,A044941,A044451,2022JJ00,-8.0
2338,A044941,A044451,2023JJ00,-27.0
2339,A044941,A044451,2024JJ00,-25.0
2340,A044941,A048158,1995JJ00,0.0
2341,A044941,A048158,1996JJ00,0.0
2342,A044941,A048158,1997JJ00,0.0
2343,A044941,A048158,1998JJ00,0.0
2344,A044941,A048158,1999JJ00,0.0
2345,A044941,A048158,2000JJ00,0.0
2346,A044941,A048158,2001JJ00,0.0
2347,A044941,A048158,2002JJ00,0.0
2348,A044941,A048158,2003JJ00,0.0
2349,A044941,A048158,2004JJ00,0.0
2350,A044941,A048158,2005JJ00,0.0
2351,A044941,A048158,2006JJ00,0.0
2352,A044941,A048158,2007JJ00,0.0
2353,A044941,A048158,2008JJ00,0.0
2354,A044941,A048158,2009JJ00,0.0
2355,A044941,A048158,2010JJ00,0.0
2356,A044941,A048158,2011JJ00,0.0
2357,A044941,A048158,2012JJ00,0.0
2358,A044941,A048158,2013JJ00,0.0
2359,A044941,A048158,2014JJ00,0.0
2360,A044941,A048158,2015JJ00,0.0
2361,A044941,A048158,2016JJ00,0.0
2362,A044941,A048158,2017JJ00,0.0
2363,A044941,A048158,2018JJ00,0.0
2364,A044941,A048158,2019JJ00,0.0
2365,A044941,A048158,2020JJ00,0.0
2366,A044941,A048158,2021JJ00,0.0
2367,A044941,A048158,2022JJ00,0.0
2368,A044941,A048158,2023JJ00,0.0
2369,A044941,A048158,2024JJ00,0.0
2370,A044941,A046348,1995JJ00,5282.0
2371,A044941,A046348,1996JJ00,5530.0
2372,A044941,A046348,1997JJ00,5598.0
2373,A044941,A046348,1998JJ00,6164.0
2374,A044941,A046348,1999JJ00,6460.0
2375,A044941,A046348,2000JJ00,7023.0
2376,A044941,A046348,2001JJ00,7472.0
2377,A044941,A046348,2002JJ00,7802.0
2378,A044941,A046348,2003JJ00,8053.0
2379,A044941,A046348,2004JJ00,8007.0
2380,A044941,A046348,2005JJ00,8142.0
2381,A044941,A046348,2006JJ00,8250.0
2382,A044941,A046348,2007JJ00,8457.0
2383,A044941,A046348,2008JJ00,9017.0
2384,A044941,A046348,2009JJ00,9327.0
2385,A044941,A046348,2010JJ00,9494.0
2386,A044941,A046348,2011JJ00,9216.0
2387,A044941,A046348,2012JJ00,9425.0
2388,A044941,A046348,2013JJ00,14671.0
2389,A044941,A046348,2014JJ00,14842.0
2390,A044941,A046348,2015JJ00,15260.0
2391,A044941,A046348,2016JJ00,15846.0
2392,A044941,A046348,2017JJ00,16053.0
2393,A044941,A046348,2018JJ00,16697.0
2394,A044941,A046348,2019JJ00,17419.0
2395,A044941,A046348,2020JJ00,18287.0
2396,A044941,A046348,2021JJ00,20258.0
2397,A044941,A046348,2022JJ00,22852.0
2398,A044941,A046348,2023JJ00,24810.0
2399,A044941,A046348,2024JJ00,27694.0
2400,A044941,A046349,1995JJ00,1715.0
2401,A044941,A046349,1996JJ00,1776.0
2402,A044941,A046349,1997JJ00,1685.0
2403,A044941,A046349,1998JJ00,1960.0
2404,A044941,A046349,1999JJ00,2200.0
2405,A044941,A046349,2000JJ00,2421.0
2406,A044941,A046349,2001JJ00,2662.0
2407,A044941,A046349,2002JJ00,2754.0
2408,A044941,A046349,2003JJ00,2795.0
2409,A044941,A046349,2004JJ00,2608.0
2410,A044941,A046349,2005JJ00,2775.0
2411,A044941,A046349,2006JJ00,2839.0
2412,A044941,A046349,2007JJ00,2839.0
2413,A044941,A046349,2008JJ00,3135.0
2414,A044941,A046349,2009JJ00,3223.0
2415,A044941,A046349,2010JJ00,3272.0
2416,A044941,A046349,2011JJ00,2950.0
2417,A044941,A046349,2012JJ00,2951.0
2418,A044941,A046349,2013JJ00,3001.0
2419,A044941,A046349,2014JJ00,2922.0
2420,A044941,A046349,2015JJ00,3344.0
2421,A044941,A046349,2016JJ00,3767.0
2422,A044941,A046349,2017JJ00,3478.0
2423,A044941,A046349,2018JJ00,3402.0
2424,A044941,A046349,2019JJ00,3753.0
2425,A044941,A046349,2020JJ00,3900.0
2426,A044941,A046349,2021JJ00,4757.0
2427,A044941,A046349,2022JJ00,6218.0
2428,A044941,A046349,2023JJ00,6820.0
2429,A044941,A046349,2024JJ00,8062.0
2430,A044941,A048155,1995JJ00,1546.0
2431,A044941,A048155,1996JJ00,1613.0
2432,A044941,A048155,1997JJ00,1507.0
2433,A044941,A048155,1998JJ00,1661.0
2434,A044941,A048155,1999JJ00,1759.0
2435,A044941,A048155,2000JJ00,1888.0
2436,A044941,A048155,2001JJ00,1959.0
2437,A044941,A048155,2002JJ00,1967.0
2438,A044941,A048155,2003JJ00,2035.0
2439,A044941,A048155,2004JJ00,1904.0
2440,A044941,A048155,2005JJ00,2135.0
2441,A044941,A048155,2006JJ00,2229.0
2442,A044941,A048155,2007JJ00,2217.0
2443,A044941,A048155,2008JJ00,2498.0
2444,A044941,A048155,2009JJ00,2543.0
2445,A044941,A048155,2010JJ00,2567.0
2446,A044941,A048155,2011JJ00,2258.0
2447,A044941,A048155,2012JJ00,2251.0
2448,A044941,A048155,2013JJ00,2281.0
2449,A044941,A048155,2014JJ00,2164.0
2450,A044941,A048155,2015JJ00,2526.0
2451,A044941,A048155,2016JJ00,2981.0
2452,A044941,A048155,2017JJ00,2685.0
2453,A044941,A048155,2018JJ00,2659.0
2454,A044941,A048155,2019JJ00,2948.0
2455,A044941,A048155,2020JJ00,3089.0
2456,A044941,A048155,2021JJ00,3881.0
2457,A044941,A048155,2022JJ00,5209.0
2458,A044941,A048155,2023JJ00,5592.0
2459,A044941,A048155,2024JJ00,6711.0
2460,A044941,A044478,1995JJ00,169.0
2461,A044941,A044478,1996JJ00,163.0
2462,A044941,A044478,1997JJ00,178.0
2463,A044941,A044478,1998JJ00,299.0
2464,A044941,A044478,1999JJ00,441.0
2465,A044941,A044478,2000JJ00,533.0
2466,A044941,A044478,2001JJ00,703.0
2467,A044941,A044478,2002JJ00,787.0
2468,A044941,A044478,2003JJ00,760.0
2469,A044941,A044478,2004JJ00,704.0
2470,A044941,A044478,2005JJ00,640.0
2471,A044941,A044478,2006JJ00,610.0
2472,A044941,A044478,2007JJ00,622.0
2473,A044941,A044478,2008JJ00,637.0
2474,A044941,A044478,2009JJ00,680.0
2475,A044941,A044478,2010JJ00,705.0
2476,A044941,A044478,2011JJ00,692.0
2477,A044941,A044478,2012JJ00,700.0
2478,A044941,A044478,2013JJ00,720.0
2479,A044941,A044478,2014JJ00,758.0
2480,A044941,A044478,2015JJ00,818.0
2481,A044941,A044478,2016JJ00,786.0
2482,A044941,A044478,2017JJ00,793.0
2483,A044941,A044478,2018JJ00,743.0
2484,A044941,A044478,2019JJ00,805.0
2485,A044941,A044478,2020JJ00,811.0
2486,A044941,A044478,2021JJ00,876.0
2487,A044941,A044478,2022JJ00,1009.0
2488,A044941,A044478,2023JJ00,1228.0
2489,A044941,A044478,2024JJ00,1351.0
2490,A044941,A046350,1995JJ00,3567.0
2491,A044941,A046350,1996JJ00,3754.0
2492,A044941,A046350,1997JJ00,3913.0
2493,A044941,A046350,1998JJ00,4204.0
2494,A044941,A046350,1999JJ00,4260.0
2495,A044941,A046350,2000JJ00,4602.0
2496,A044941,A046350,2001JJ00,4810.0
2497,A044941,A046350,2002JJ00,5048.0
2498,A044941,A046350,2003JJ00,5258.0
2499,A044941,A046350,2004JJ00,5399.0
2500,A044941,A046350,2005JJ00,5367.0
2501,A044941,A046350,2006JJ00,5411.0
2502,A044941,A046350,2007JJ00,5618.0
2503,A044941,A046350,2008JJ00,5882.0
2504,A044941,A046350,2009JJ00,6104.0
2505,A044941,A046350,2010JJ00,6222.0
2506,A044941,A046350,2011JJ00,6266.0
2507,A044941,A046350,2012JJ00,6474.0
2508,A044941,A046350,2013JJ00,11670.0
2509,A044941,A046350,2014JJ00,11920.0
2510,A044941,A046350,2015JJ00,11916.0
2511,A044941,A046350,2016JJ00,12079.0
2512,A044941,A046350,2017JJ00,12575.0
2513,A044941,A046350,2018JJ00,13295.0
2514,A044941,A046350,2019JJ00,13666.0
2515,A044941,A046350,2020JJ00,14387.0
2516,A044941,A046350,2021JJ00,15501.0
2517,A044941,A046350,2022JJ00,16634.0
2518,A044941,A046350,2023JJ00,17990.0
2519,A044941,A046350,2024JJ00,19632.0
2520,A044942,A048151,1995JJ00,36191.0
2521,A044942,A048151,1996JJ00,36742.0
2522,A044942,A048151,1997JJ00,38617.0
2523,A044942,A048151,1998JJ00,40341.0
2524,A044942,A048151,1999JJ00,42847.0
2525,A044942,A048151,2000JJ00,45722.0
2526,A044942,A048151,2001JJ00,48927.0
2527,A044942,A048151,2002JJ00,53020.0
2528,A044942,A048151,2003JJ00,57613.0
2529,A044942,A048151,2004JJ00,59433.0
2530,A044942,A048151,2005JJ00,60979.0
2531,A044942,A048151,2006JJ00,63016.0
2532,A044942,A048151,2007JJ00,66440.0
2533,A044942,A048151,2008JJ00,70536.0
2534,A044942,A048151,2009JJ00,74338.0
2535,A044942,A048151,2010JJ00,76015.0
2536,A044942,A048151,2011JJ00,75396.0
2537,A044942,A048151,2012JJ00,74857.0
2538,A044942,A048151,2013JJ00,71152.0
2539,A044942,A048151,2014JJ00,72415.0
2540,A044942,A048151,2015JJ00,73392.0
2541,A044942,A048151,2016JJ00,75126.0
2542,A044942,A048151,2017JJ00,76548.0
2543,A044942,A048151,2018JJ00,79227.0
2544,A044942,A048151,2019JJ00,82481.0
2545,A044942,A048151,2020JJ00,86147.0
2546,A044942,A048151,2021JJ00,92011.0
2547,A044942,A048151,2022JJ00,98751.0
2548,A044942,A048151,2023JJ00,106673.0
2549,A044942,A048151,2024JJ00,114778.0
2550,A044942,A044434,1995JJ00,3074.0
2551,A044942,A044434,1996JJ00,3140.0
2552,A044942,A044434,1997JJ00,3524.0
2553,A044942,A044434,1998JJ00,3569.0
2554,A044942,A044434,1999JJ00,3853.0
2555,A044942,A044434,2000JJ00,3944.0
2556,A044942,A044434,2001JJ00,3924.0
2557,A044942,A044434,2002JJ00,4041.0
2558,A044942,A044434,2003JJ00,4350.0
2559,A044942,A044434,2004JJ00,4614.0
2560,A044942,A044434,2005JJ00,4750.0
2561,A044942,A044434,2006JJ00,4888.0
2562,A044942,A044434,2007JJ00,4938.0
2563,A044942,A044434,2008JJ00,5013.0
2564,A044942,A044434,2009JJ00,4931.0
2565,A044942,A044434,2010JJ00,5072.0
2566,A044942,A044434,2011JJ00,4991.0
2567,A044942,A044434,2012JJ00,5048.0
2568,A044942,A044434,2013JJ00,4979.0
2569,A044942,A044434,2014JJ00,5042.0
2570,A044942,A044434,2015JJ00,4952.0
2571,A044942,A044434,2016JJ00,5009.0
2572,A044942,A044434,2017JJ00,4903.0
2573,A044942,A044434,2018JJ00,5069.0
2574,A044942,A044434,2019JJ00,5053.0
2575,A044942,A044434,2020JJ00,4578.0
2576,A044942,A044434,2021JJ00,4756.0
2577,A044942,A044434,2022JJ00,5369.0
2578,A044942,A044434,2023JJ00,5599.0
2579,A044942,A044434,2024JJ00,5957.0
2580,A044942,A044435,1995JJ00,390.0
2581,A044942,A044435,1996JJ00,389.0
2582,A044942,A044435,1997JJ00,347.0
2583,A044942,A044435,1998JJ00,529.0
2584,A044942,A044435,1999JJ00,546.0
2585,A044942,A044435,2000JJ00,637.0
2586,A044942,A044435,2001JJ00,745.0
2587,A044942,A044435,2002JJ00,829.0
2588,A044942,A044435,2003JJ00,889.0
2589,A044942,A044435,2004JJ00,936.0
2590,A044942,A044435,2005JJ00,1000.0
2591,A044942,A044435,2006JJ00,1226.0
2592,A044942,A044435,2007JJ00,1321.0
2593,A044942,A044435,2008JJ00,1328.0
2594,A044942,A044435,2009JJ00,1423.0
2595,A044942,A044435,2010JJ00,1221.0
2596,A044942,A044435,2011JJ00,1173.0
2597,A044942,A044435,2012JJ00,1154.0
2598,A044942,A044435,2013JJ00,1092.0
2599,A044942,A044435,2014JJ00,1004.0
2600,A044942,A044435,2015JJ00,993.0
2601,A044942,A044435,2016JJ00,982.0
2602,A044942,A044435,2017JJ00,1030.0
2603,A044942,A044435,2018JJ00,1084.0
2604,A044942,A044435,2019JJ00,1110.0
2605,A044942,A044435,2020JJ00,1142.0
2606,A044942,A044435,2021JJ00,1247.0
2607,A044942,A044435,2022JJ00,1343.0
2608,A044942,A044435,2023JJ00,1488.0
2609,A044942,A044435,2024JJ00,1570.0
2610,A044942,A048152,1995JJ00,32727.0
2611,A044942,A048152,1996JJ00,33213.0
2612,A044942,A048152,1997JJ00,34746.0
2613,A044942,A048152,1998JJ00,36243.0
2614,A044942,A048152,1999JJ00,38448.0
2615,A044942,A048152,2000JJ00,41141.0
2616,A044942,A048152,2001JJ00,44258.0
2617,A044942,A048152,2002JJ00,48150.0
2618,A044942,A048152,2003JJ00,52374.0
2619,A044942,A048152,2004JJ00,53883.0
2620,A044942,A048152,2005JJ00,55229.0
2621,A044942,A048152,2006JJ00,56902.0
2622,A044942,A048152,2007JJ00,60181.0
2623,A044942,A048152,2008JJ00,64195.0
2624,A044942,A048152,2009JJ00,67984.0
2625,A044942,A048152,2010JJ00,69722.0
2626,A044942,A048152,2011JJ00,69232.0
2627,A044942,A048152,2012JJ00,68655.0
2628,A044942,A048152,2013JJ00,65081.0
2629,A044942,A048152,2014JJ00,66369.0
2630,A044942,A048152,2015JJ00,67447.0
2631,A044942,A048152,2016JJ00,69135.0
2632,A044942,A048152,2017JJ00,70615.0
2633,A044942,A048152,2018JJ00,73074.0
2634,A044942,A048152,2019JJ00,76318.0
2635,A044942,A048152,2020JJ00,80427.0
2636,A044942,A048152,2021JJ00,86008.0
2637,A044942,A048152,2022JJ00,92039.0
2638,A044942,A048152,2023JJ00,99586.0
2639,A044942,A048152,2024JJ00,107251.0
2640,A044942,A044436,1995JJ00,4036.0
2641,A044942,A044436,1996JJ00,4255.0
2642,A044942,A044436,1997JJ00,4521.0
2643,A044942,A044436,1998JJ00,4636.0
2644,A044942,A044436,1999JJ00,4946.0
2645,A044942,A044436,2000JJ00,5152.0
2646,A044942,A044436,2001JJ00,5304.0
2647,A044942,A044436,2002JJ00,5403.0
2648,A044942,A044436,2003JJ00,5728.0
2649,A044942,A044436,2004JJ00,5946.0
2650,A044942,A044436,2005JJ00,5908.0
2651,A044942,A044436,2006JJ00,6051.0
2652,A044942,A044436,2007JJ00,6151.0
2653,A044942,A044436,2008JJ00,6117.0
2654,A044942,A044436,2009JJ00,6061.0
2655,A044942,A044436,2010JJ00,6278.0
2656,A044942,A044436,2011JJ00,6269.0
2657,A044942,A044436,2012JJ00,6283.0
2658,A044942,A044436,2013JJ00,6300.0
2659,A044942,A044436,2014JJ00,6659.0
2660,A044942,A044436,2015JJ00,6785.0
2661,A044942,A044436,2016JJ00,6966.0
2662,A044942,A044436,2017JJ00,6881.0
2663,A044942,A044436,2018JJ00,6866.0
2664,A044942,A044436,2019JJ00,6966.0
2665,A044942,A044436,2020JJ00,6955.0
2666,A044942,A044436,2021JJ00,7288.0
2667,A044942,A044436,2022JJ00,7622.0
2668,A044942,A044436,2023JJ00,8513.0
2669,A044942,A044436,2024JJ00,9145.0
2670,A044942,A048153,1995JJ00,28691.0
2671,A044942,A048153,1996JJ00,28958.0
2672,A044942,A048153,1997JJ00,30225.0
2673,A044942,A048153,1998JJ00,31607.0
2674,A044942,A048153,1999JJ00,33502.0
2675,A044942,A048153,2000JJ00,35989.0
2676,A044942,A048153,2001JJ00,38954.0
2677,A044942,A048153,2002JJ00,42747.0
2678,A044942,A048153,2003JJ00,46646.0
2679,A044942,A048153,2004JJ00,47937.0
2680,A044942,A048153,2005JJ00,49321.0
2681,A044942,A048153,2006JJ00,50851.0
2682,A044942,A048153,2007JJ00,54030.0
2683,A044942,A048153,2008JJ00,58078.0
2684,A044942,A048153,2009JJ00,61923.0
2685,A044942,A048153,2010JJ00,63444.0
2686,A044942,A048153,2011JJ00,62963.0
2687,A044942,A048153,2012JJ00,62372.0
2688,A044942,A048153,2013JJ00,58781.0
2689,A044942,A048153,2014JJ00,59710.0
2690,A044942,A048153,2015JJ00,60662.0
2691,A044942,A048153,2016JJ00,62169.0
2692,A044942,A048153,2017JJ00,63734.0
2693,A044942,A048153,2018JJ00,66208.0
2694,A044942,A048153,2019JJ00,69352.0
2695,A044942,A048153,2020JJ00,73472.0
2696,A044942,A048153,2021JJ00,78720.0
2697,A044942,A048153,2022JJ00,84417.0
2698,A044942,A048153,2023JJ00,91073.0
2699,A044942,A048153,2024JJ00,98106.0
2700,A044942,A044437,1995JJ00,10705.0
2701,A044942,A044437,1996JJ00,10743.0
2702,A044942,A044437,1997JJ00,11566.0
2703,A044942,A044437,1998JJ00,12001.0
2704,A044942,A044437,1999JJ00,12847.0
2705,A044942,A044437,2000JJ00,13630.0
2706,A044942,A044437,2001JJ00,14656.0
2707,A044942,A044437,2002JJ00,16298.0
2708,A044942,A044437,2003JJ00,18596.0
2709,A044942,A044437,2004JJ00,19463.0
2710,A044942,A044437,2005JJ00,19944.0
2711,A044942,A044437,2006JJ00,20530.0
2712,A044942,A044437,2007JJ00,22090.0
2713,A044942,A044437,2008JJ00,23336.0
2714,A044942,A044437,2009JJ00,24865.0
2715,A044942,A044437,2010JJ00,24968.0
2716,A044942,A044437,2011JJ00,24144.0
2717,A044942,A044437,2012JJ00,23151.0
2718,A044942,A044437,2013JJ00,22450.0
2719,A044942,A044437,2014JJ00,23464.0
2720,A044942,A044437,2015JJ00,24413.0
2721,A044942,A044437,2016JJ00,25432.0
2722,A044942,A044437,2017JJ00,25620.0
2723,A044942,A044437,2018JJ00,26815.0
2724,A044942,A044437,2019JJ00,27993.0
2725,A044942,A044437,2020JJ00,29213.0
2726,A044942,A044437,2021JJ00,32870.0
2727,A044942,A044437,2022JJ00,34253.0
2728,A044942,A044437,2023JJ00,37204.0
2729,A044942,A044437,2024JJ00,40581.0
2730,A044942,A048156,1995JJ00,25486.0
2731,A044942,A048156,1996JJ00,25999.0
2732,A044942,A048156,1997JJ00,27051.0
2733,A044942,A048156,1998JJ00,28340.0
2734,A044942,A048156,1999JJ00,30000.0
2735,A044942,A048156,2000JJ00,32092.0
2736,A044942,A048156,2001JJ00,34271.0
2737,A044942,A048156,2002JJ00,36722.0
2738,A044942,A048156,2003JJ00,39017.0
2739,A044942,A048156,2004JJ00,39970.0
2740,A044942,A048156,2005JJ00,41035.0
2741,A044942,A048156,2006JJ00,42486.0
2742,A044942,A048156,2007JJ00,44350.0
2743,A044942,A048156,2008JJ00,47200.0
2744,A044942,A048156,2009JJ00,49473.0
2745,A044942,A048156,2010JJ00,51047.0
2746,A044942,A048156,2011JJ00,51252.0
2747,A044942,A048156,2012JJ00,51706.0
2748,A044942,A048156,2013JJ00,48702.0
2749,A044942,A048156,2014JJ00,48951.0
2750,A044942,A048156,2015JJ00,48979.0
2751,A044942,A048156,2016JJ00,49694.0
2752,A044942,A048156,2017JJ00,50928.0
2753,A044942,A048156,2018JJ00,52412.0
2754,A044942,A048156,2019JJ00,54488.0
2755,A044942,A048156,2020JJ00,56934.0
2756,A044942,A048156,2021JJ00,59141.0
2757,A044942,A048156,2022JJ00,64498.0
2758,A044942,A048156,2023JJ00,69469.0
2759,A044942,A048156,2024JJ00,74197.0
2760,A044942,A044491,1995JJ00,4890.0
2761,A044942,A044491,1996JJ00,5107.0
2762,A044942,A044491,1997JJ00,5343.0
2763,A044942,A044491,1998JJ00,5554.0
2764,A044942,A044491,1999JJ00,5912.0
2765,A044942,A044491,2000JJ00,6377.0
2766,A044942,A044491,2001JJ00,6874.0
2767,A044942,A044491,2002JJ00,7421.0
2768,A044942,A044491,2003JJ00,7909.0
2769,A044942,A044491,2004JJ00,8358.0
2770,A044942,A044491,2005JJ00,8735.0
2771,A044942,A044491,2006JJ00,9221.0
2772,A044942,A044491,2007JJ00,9752.0
2773,A044942,A044491,2008JJ00,10283.0
2774,A044942,A044491,2009JJ00,10670.0
2775,A044942,A044491,2010JJ00,11125.0
2776,A044942,A044491,2011JJ00,11425.0
2777,A044942,A044491,2012JJ00,11683.0
2778,A044942,A044491,2013JJ00,11685.0
2779,A044942,A044491,2014JJ00,11811.0
2780,A044942,A044491,2015JJ00,11848.0
2781,A044942,A044491,2016JJ00,11873.0
2782,A044942,A044491,2017JJ00,12078.0
2783,A044942,A044491,2018JJ00,12444.0
2784,A044942,A044491,2019JJ00,12842.0
2785,A044942,A044491,2020JJ00,13194.0
2786,A044942,A044491,2021JJ00,13676.0
2787,A044942,A044491,2022JJ00,14734.0
2788,A044942,A044491,2023JJ00,15433.0
2789,A044942,A044491,2024JJ00,16404.0
2790,A044942,A048157,1995JJ00,20596.0
2791,A044942,A048157,1996JJ00,20892.0
2792,A044942,A048157,1997JJ00,21708.0
2793,A044942,A048157,1998JJ00,22786.0
2794,A044942,A048157,1999JJ00,24088.0
2795,A044942,A048157,2000JJ00,25715.0
2796,A044942,A048157,2001JJ00,27397.0
2797,A044942,A048157,2002JJ00,29301.0
2798,A044942,A048157,2003JJ00,31108.0
2799,A044942,A048157,2004JJ00,31612.0
2800,A044942,A048157,2005JJ00,32300.0
2801,A044942,A048157,2006JJ00,33265.0
2802,A044942,A048157,2007JJ00,34598.0
2803,A044942,A048157,2008JJ00,36917.0
2804,A044942,A048157,2009JJ00,38803.0
2805,A044942,A048157,2010JJ00,39922.0
2806,A044942,A048157,2011JJ00,39827.0
2807,A044942,A048157,2012JJ00,40023.0
2808,A044942,A048157,2013JJ00,37017.0
2809,A044942,A048157,2014JJ00,37140.0
2810,A044942,A048157,2015JJ00,37131.0
2811,A044942,A048157,2016JJ00,37821.0
2812,A044942,A048157,2017JJ00,38850.0
2813,A044942,A048157,2018JJ00,39968.0
2814,A044942,A048157,2019JJ00,41646.0
2815,A044942,A048157,2020JJ00,43740.0
2816,A044942,A048157,2021JJ00,45465.0
2817,A044942,A048157,2022JJ00,49764.0
2818,A044942,A048157,2023JJ00,54036.0
2819,A044942,A048157,2024JJ00,57793.0
2820,A044942,A044438,1995JJ00,20364.0
2821,A044942,A044438,1996JJ00,20714.0
2822,A044942,A044438,1997JJ00,21563.0
2823,A044942,A044438,1998JJ00,22659.0
