ID,Landen,BedrijfstakkenBranchesSBI2008,Perioden,BuitenlandseDochterondernemingen_1,WerkzamePersonenFTE_2,Omzet_3,Personeelskosten_4,Investeringen_5
10578,L008564,307610 ,2021JJ00,,,,,
10579,L008564,307610 ,2022JJ00,,,,,
10580,L008564,307610 ,2023JJ00,,,,,
10581,L008564,307600 ,2021JJ00,,,,,
10582,L008564,307600 ,2022JJ00,,,,,
10583,L008564,307600 ,2023JJ00,,,,,
10584,L008564,311300 ,2021JJ00,,,,,
10585,L008564,311300 ,2022JJ00,,,,,
10586,L008564,311300 ,2023JJ00,,,,,
10587,L008564,312200 ,2021JJ00,,,,,
10588,L008564,312200 ,2022JJ00,,,,,
10589,L008564,312200 ,2023JJ00,,,,,
10590,L008564,312500 ,2021JJ00,,,,,
10591,L008564,312500 ,2022JJ00,,,,,
10592,L008564,312500 ,2023JJ00,,,,,
10593,L008564,312505 ,2021JJ00,,,,,
10594,L008564,312505 ,2022JJ00,,,,,
10595,L008564,312505 ,2023JJ00,,,,,
10596,L008564,314000 ,2021JJ00,,,,,
10597,L008564,314000 ,2022JJ00,,,,,
10598,L008564,314000 ,2023JJ00,,,,,
10599,L008564,315200 ,2021JJ00,,,,,
10600,L008564,315200 ,2022JJ00,,,,,
10601,L008564,315200 ,2023JJ00,,,,,
10602,L008564,315810 ,2021JJ00,,,,,
10603,L008564,315810 ,2022JJ00,,,,,
10604,L008564,315810 ,2023JJ00,,,,,
10605,L008564,315800 ,2021JJ00,,,,,
10606,L008564,315800 ,2022JJ00,,,,,
10607,L008564,315800 ,2023JJ00,,,,,
10608,L008564,317100 ,2021JJ00,,,,,
10609,L008564,317100 ,2022JJ00,,,,,
10610,L008564,317100 ,2023JJ00,,,,,
10611,L008564,318600 ,2021JJ00,,,,,
10612,L008564,318600 ,2022JJ00,,,,,
10613,L008564,318600 ,2023JJ00,,,,,
10614,L008564,320000 ,2021JJ00,,,,,
10615,L008564,320000 ,2022JJ00,,,,,
10616,L008564,320000 ,2023JJ00,,,,,
10617,L008564,320700 ,2021JJ00,,,,,
10618,L008564,320700 ,2022JJ00,,,,,
10619,L008564,320700 ,2023JJ00,,,,,
10620,L008564,323200 ,2021JJ00,,,,,
10621,L008564,323200 ,2022JJ00,,,,,
10622,L008564,323200 ,2023JJ00,,,,,
10623,L008564,323705 ,2021JJ00,,,,,
10624,L008564,323705 ,2022JJ00,,,,,
10625,L008564,323705 ,2023JJ00,,,,,
10626,L008564,323700 ,2021JJ00,,,,,
10627,L008564,323700 ,2022JJ00,,,,,
10628,L008564,323700 ,2023JJ00,,,,,
10629,L008564,324600 ,2021JJ00,,,,,
10630,L008564,324600 ,2022JJ00,,,,,
10631,L008564,324600 ,2023JJ00,,,,,
10632,L008564,328100 ,2021JJ00,,,,,
10633,L008564,328100 ,2022JJ00,,,,,
10634,L008564,328100 ,2023JJ00,,,,,
10635,L008564,328105 ,2021JJ00,,,,,
10636,L008564,328105 ,2022JJ00,,,,,
10637,L008564,328105 ,2023JJ00,,,,,
10638,L008564,330300 ,2021JJ00,,,,,
10639,L008564,330300 ,2022JJ00,,,,,
10640,L008564,330300 ,2023JJ00,,,,,
10641,L008564,332900 ,2021JJ00,,,,,
10642,L008564,332900 ,2022JJ00,,,,,
10643,L008564,332900 ,2023JJ00,,,,,
10644,L008564,334800 ,2021JJ00,,,,,
10645,L008564,334800 ,2022JJ00,,,,,
10646,L008564,334800 ,2023JJ00,,,,,
10647,L008564,336500 ,2021JJ00,,,,,
10648,L008564,336500 ,2022JJ00,,,,,
10649,L008564,336500 ,2023JJ00,,,,,
10650,L008564,339200 ,2021JJ00,,,,,
10651,L008564,339200 ,2022JJ00,,,,,
10652,L008564,339200 ,2023JJ00,,,,,
10653,L008564,339205 ,2021JJ00,,,,,
10654,L008564,339205 ,2022JJ00,,,,,
10655,L008564,339205 ,2023JJ00,,,,,
10656,L008564,340200 ,2021JJ00,,,,,
10657,L008564,340200 ,2022JJ00,,,,,
10658,L008564,340200 ,2023JJ00,,,,,
10659,L008564,341600 ,2021JJ00,,,,,
10660,L008564,341600 ,2022JJ00,,,,,
10661,L008564,341600 ,2023JJ00,,,,,
10662,L008564,342400 ,2021JJ00,,,,,
10663,L008564,342400 ,2022JJ00,,,,,
10664,L008564,342400 ,2023JJ00,,,,,
10665,L008564,344400 ,2021JJ00,,,,,
10666,L008564,344400 ,2022JJ00,,,,,
10667,L008564,344400 ,2023JJ00,,,,,
10668,L008564,346600 ,2021JJ00,,,,,
10669,L008564,346600 ,2022JJ00,,,,,
10670,L008564,346600 ,2023JJ00,,,,,
10671,L008564,346700 ,2021JJ00,,,,,
10672,L008564,346700 ,2022JJ00,,,,,
10673,L008564,346700 ,2023JJ00,,,,,
10674,L008564,348000 ,2021JJ00,,,,,
10675,L008564,348000 ,2022JJ00,,,,,
10676,L008564,348000 ,2023JJ00,,,,,
10677,L008564,348100 ,2021JJ00,,,,,
10678,L008564,348100 ,2022JJ00,,,,,
10679,L008564,348100 ,2023JJ00,,,,,
10680,L008564,348400 ,2021JJ00,,,,,
10681,L008564,348400 ,2022JJ00,,,,,
10682,L008564,348400 ,2023JJ00,,,,,
10683,L008564,348700 ,2021JJ00,,,,,
10684,L008564,348700 ,2022JJ00,,,,,
10685,L008564,348700 ,2023JJ00,,,,,
10686,L008564,349700 ,2021JJ00,,,,,
10687,L008564,349700 ,2022JJ00,,,,,
10688,L008564,349700 ,2023JJ00,,,,,
10689,L008564,350000 ,2021JJ00,,,,,
10690,L008564,350000 ,2022JJ00,,,,,
10691,L008564,350000 ,2023JJ00,,,,,
10692,L008564,350100 ,2021JJ00,,,,,
10693,L008564,350100 ,2022JJ00,,,,,
10694,L008564,350100 ,2023JJ00,,,,,
10695,L008564,350600 ,2021JJ00,,,,,
10696,L008564,350600 ,2022JJ00,,,,,
10697,L008564,350600 ,2023JJ00,,,,,
10698,L008564,351900 ,2021JJ00,,,,,
10699,L008564,351900 ,2022JJ00,,,,,
10700,L008564,351900 ,2023JJ00,,,,,
10701,L008564,354200 ,2021JJ00,,,,,
10702,L008564,354200 ,2022JJ00,,,,,
10703,L008564,354200 ,2023JJ00,,,,,
10704,L008564,354300 ,2021JJ00,,,,,
10705,L008564,354300 ,2022JJ00,,,,,
10706,L008564,354300 ,2023JJ00,,,,,
10707,L008564,356900 ,2021JJ00,,,,,
10708,L008564,356900 ,2022JJ00,,,,,
10709,L008564,356900 ,2023JJ00,,,,,
10710,L008564,371600 ,2021JJ00,,,,,
10711,L008564,371600 ,2022JJ00,,,,,
10712,L008564,371600 ,2023JJ00,,,,,
10713,L008564,383100 ,2021JJ00,,,,,
10714,L008564,383100 ,2022JJ00,,,,,
10715,L008564,383100 ,2023JJ00,,,,,
10716,L008564,383200 ,2021JJ00,,,,,
10717,L008564,383200 ,2022JJ00,,,,,
10718,L008564,383200 ,2023JJ00,,,,,
10719,L008564,384900 ,2021JJ00,,,,,
10720,L008564,384900 ,2022JJ00,,,,,
10721,L008564,384900 ,2023JJ00,,,,,
10722,L008564,386300 ,2021JJ00,,,,,
10723,L008564,386300 ,2022JJ00,,,,,
10724,L008564,386300 ,2023JJ00,,,,,
10725,L008564,386800 ,2021JJ00,,,,,
10726,L008564,386800 ,2022JJ00,,,,,
10727,L008564,386800 ,2023JJ00,,,,,
10728,L008564,388400 ,2021JJ00,,,,,
10729,L008564,388400 ,2022JJ00,,,,,
10730,L008564,388400 ,2023JJ00,,,,,
10731,L008564,389100 ,2021JJ00,,,,,
10732,L008564,389100 ,2022JJ00,,,,,
10733,L008564,389100 ,2023JJ00,,,,,
10734,L008564,389200 ,2021JJ00,,,,,
10735,L008564,389200 ,2022JJ00,,,,,
10736,L008564,389200 ,2023JJ00,,,,,
10737,L008564,390500 ,2021JJ00,,,,,
10738,L008564,390500 ,2022JJ00,,,,,
10739,L008564,390500 ,2023JJ00,,,,,
10740,L008564,391600 ,2021JJ00,,,,,
10741,L008564,391600 ,2022JJ00,,,,,
10742,L008564,391600 ,2023JJ00,,,,,
10743,L008564,391700 ,2021JJ00,,,,,
10744,L008564,391700 ,2022JJ00,,,,,
10745,L008564,391700 ,2023JJ00,,,,,
10746,L008564,800021 ,2021JJ00,,,,,
10747,L008564,800021 ,2022JJ00,,,,,
10748,L008564,800021 ,2023JJ00,,,,,
10749,L008564,392600 ,2021JJ00,,,,,
10750,L008564,392600 ,2022JJ00,,,,,
10751,L008564,392600 ,2023JJ00,,,,,
10752,L008564,393600 ,2021JJ00,,,,,
10753,L008564,393600 ,2022JJ00,,,,,
10754,L008564,393600 ,2023JJ00,,,,,
10755,L008564,394100 ,2021JJ00,,,,,
10756,L008564,394100 ,2022JJ00,,,,,
10757,L008564,394100 ,2023JJ00,,,,,
10758,L008564,395005 ,2021JJ00,,,,,
10759,L008564,395005 ,2022JJ00,,,,,
10760,L008564,395005 ,2023JJ00,,,,,
10761,L008564,395000 ,2021JJ00,,,,,
10762,L008564,395000 ,2022JJ00,,,,,
10763,L008564,395000 ,2023JJ00,,,,,
10764,L008564,395600 ,2021JJ00,,,,,
10765,L008564,395600 ,2022JJ00,,,,,
10766,L008564,395600 ,2023JJ00,,,,,
10767,L008564,396300 ,2021JJ00,,,,,
10768,L008564,396300 ,2022JJ00,,,,,
10769,L008564,396300 ,2023JJ00,,,,,
10770,L008564,396400 ,2021JJ00,,,,,
10771,L008564,396400 ,2022JJ00,,,,,
10772,L008564,396400 ,2023JJ00,,,,,
10773,L008564,398700 ,2021JJ00,,,,,
10774,L008564,398700 ,2022JJ00,,,,,
10775,L008564,398700 ,2023JJ00,,,,,
10776,L008564,400200 ,2021JJ00,,,,,
10777,L008564,400200 ,2022JJ00,,,,,
10778,L008564,400200 ,2023JJ00,,,,,
10779,L008564,402000 ,2021JJ00,,,,,
10780,L008564,402000 ,2022JJ00,,,,,
10781,L008564,402000 ,2023JJ00,,,,,
10782,L008564,402100 ,2021JJ00,,,,,
10783,L008564,402100 ,2022JJ00,,,,,
10784,L008564,402100 ,2023JJ00,,,,,
10785,L008564,403300 ,2021JJ00,,,,,
10786,L008564,403300 ,2022JJ00,,,,,
10787,L008564,403300 ,2023JJ00,,,,,
10788,L008564,403400 ,2021JJ00,,,,,
10789,L008564,403400 ,2022JJ00,,,,,
10790,L008564,403400 ,2023JJ00,,,,,
10791,L008564,403405 ,2021JJ00,,,,,
10792,L008564,403405 ,2022JJ00,,,,,
10793,L008564,403405 ,2023JJ00,,,,,
10794,L008564,404900 ,2021JJ00,,,,,
10795,L008564,404900 ,2022JJ00,,,,,
10796,L008564,404900 ,2023JJ00,,,,,
10797,L008564,405900 ,2021JJ00,,,,,
10798,L008564,405900 ,2022JJ00,,,,,
10799,L008564,405900 ,2023JJ00,,,,,
10800,L008564,406800 ,2021JJ00,,,,,
10801,L008564,406800 ,2022JJ00,,,,,
10802,L008564,406800 ,2023JJ00,,,,,
10803,L008564,408105 ,2021JJ00,,,,,
10804,L008564,408105 ,2022JJ00,,,,,
10805,L008564,408105 ,2023JJ00,,,,,
10806,L008564,408100 ,2021JJ00,,,,,
10807,L008564,408100 ,2022JJ00,,,,,
10808,L008564,408100 ,2023JJ00,,,,,
10809,L008564,408700 ,2021JJ00,,,,,
10810,L008564,408700 ,2022JJ00,,,,,
10811,L008564,408700 ,2023JJ00,,,,,
10812,L008564,409900 ,2021JJ00,,,,,
10813,L008564,409900 ,2022JJ00,,,,,
10814,L008564,409900 ,2023JJ00,,,,,
10815,L008564,410200 ,2021JJ00,,,,,
10816,L008564,410200 ,2022JJ00,,,,,
10817,L008564,410200 ,2023JJ00,,,,,
10818,L008564,410300 ,2021JJ00,,,,,
10819,L008564,410300 ,2022JJ00,,,,,
10820,L008564,410300 ,2023JJ00,,,,,
10821,L008564,800010 ,2021JJ00,,,,,
10822,L008564,800010 ,2022JJ00,,,,,
10823,L008564,800010 ,2023JJ00,,,,,
10824,L008564,412700 ,2021JJ00,,,,,
10825,L008564,412700 ,2022JJ00,,,,,
10826,L008564,412700 ,2023JJ00,,,,,
10827,L008564,413700 ,2021JJ00,,,,,
10828,L008564,413700 ,2022JJ00,,,,,
10829,L008564,413700 ,2023JJ00,,,,,
10830,L008564,414300 ,2021JJ00,,,,,
10831,L008564,414300 ,2022JJ00,,,,,
10832,L008564,414300 ,2023JJ00,,,,,
10833,L008564,415000 ,2021JJ00,,,,,
10834,L008564,415000 ,2022JJ00,,,,,
10835,L008564,415000 ,2023JJ00,,,,,
10836,L008564,415900 ,2021JJ00,,,,,
10837,L008564,415900 ,2022JJ00,,,,,
10838,L008564,415900 ,2023JJ00,,,,,
10839,L008564,419000 ,2021JJ00,,,,,
10840,L008564,419000 ,2022JJ00,,,,,
10841,L008564,419000 ,2023JJ00,,,,,
10842,L008564,419100 ,2021JJ00,,,,,
10843,L008564,419100 ,2022JJ00,,,,,
10844,L008564,419100 ,2023JJ00,,,,,
10845,L008564,422400 ,2021JJ00,,,,,
10846,L008564,422400 ,2022JJ00,,,,,
10847,L008564,422400 ,2023JJ00,,,,,
10848,L008564,422500 ,2021JJ00,,,,,
10849,L008564,422500 ,2022JJ00,,,,,
10850,L008564,422500 ,2023JJ00,,,,,
10851,L008564,425300 ,2021JJ00,,,,,
10852,L008564,425300 ,2022JJ00,,,,,
10853,L008564,425300 ,2023JJ00,,,,,
10854,L008564,425305 ,2021JJ00,,,,,
10855,L008564,425305 ,2022JJ00,,,,,
10856,L008564,425305 ,2023JJ00,,,,,
10857,L008564,426600 ,2021JJ00,,,,,
10858,L008564,426600 ,2022JJ00,,,,,
10859,L008564,426600 ,2023JJ00,,,,,
10860,L008564,428100 ,2021JJ00,,,,,
10861,L008564,428100 ,2022JJ00,,,,,
10862,L008564,428100 ,2023JJ00,,,,,
10863,L008564,428200 ,2021JJ00,,,,,
10864,L008564,428200 ,2022JJ00,,,,,
10865,L008564,428200 ,2023JJ00,,,,,
10866,L008564,429300 ,2021JJ00,,,,,
10867,L008564,429300 ,2022JJ00,,,,,
10868,L008564,429300 ,2023JJ00,,,,,
10869,L008564,430600 ,2021JJ00,,,,,
10870,L008564,430600 ,2022JJ00,,,,,
10871,L008564,430600 ,2023JJ00,,,,,
10872,L008564,431100 ,2021JJ00,,,,,
10873,L008564,431100 ,2022JJ00,,,,,
10874,L008564,431100 ,2023JJ00,,,,,
10875,L008564,435500 ,2021JJ00,,,,,
10876,L008564,435500 ,2022JJ00,,,,,
10877,L008564,435500 ,2023JJ00,,,,,
10878,L008564,435600 ,2021JJ00,,,,,
10879,L008564,435600 ,2022JJ00,,,,,
10880,L008564,435600 ,2023JJ00,,,,,
10881,L008564,437500 ,2021JJ00,,,,,
10882,L008564,437500 ,2022JJ00,,,,,
10883,L008564,437500 ,2023JJ00,,,,,
10884,L008564,438600 ,2021JJ00,,,,,
10885,L008564,438600 ,2022JJ00,,,,,
10886,L008564,438600 ,2023JJ00,,,,,
10887,L008564,441000 ,2021JJ00,,,,,
10888,L008564,441000 ,2022JJ00,,,,,
10889,L008564,441000 ,2023JJ00,,,,,
10890,L008565,305700 ,2021JJ00,,,,,
10891,L008565,305700 ,2022JJ00,,,,,
10892,L008565,305700 ,2023JJ00,,,,,
10893,L008565,800012 ,2021JJ00,7.0,,14.0,2.0,
10894,L008565,800012 ,2022JJ00,11.0,,23.0,7.0,
10895,L008565,800012 ,2023JJ00,9.0,,15.0,2.0,
10896,L008565,305800 ,2021JJ00,,,,,
10897,L008565,305800 ,2022JJ00,,,,,
10898,L008565,305800 ,2023JJ00,,,,,
10899,L008565,306300 ,2021JJ00,,,,,
10900,L008565,306300 ,2022JJ00,,,,,
10901,L008565,306300 ,2023JJ00,,,,,
10902,L008565,307000 ,2021JJ00,,,,,
10903,L008565,307000 ,2022JJ00,,,,,
10904,L008565,307000 ,2023JJ00,,,,,
10905,L008565,307500 ,2021JJ00,,,,,
10906,L008565,307500 ,2022JJ00,,,,,
10907,L008565,307500 ,2023JJ00,,,,,
10908,L008565,307610 ,2021JJ00,,,,,
10909,L008565,307610 ,2022JJ00,,,,,
10910,L008565,307610 ,2023JJ00,,,,,
10911,L008565,307600 ,2021JJ00,,,,,
10912,L008565,307600 ,2022JJ00,,,,,
10913,L008565,307600 ,2023JJ00,,,,,
10914,L008565,311300 ,2021JJ00,,,,,
10915,L008565,311300 ,2022JJ00,,,,,
10916,L008565,311300 ,2023JJ00,,,,,
10917,L008565,312200 ,2021JJ00,,,,,
10918,L008565,312200 ,2022JJ00,,,,,
10919,L008565,312200 ,2023JJ00,,,,,
10920,L008565,312500 ,2021JJ00,,,,,
10921,L008565,312500 ,2022JJ00,,,,,
10922,L008565,312500 ,2023JJ00,,,,,
10923,L008565,312505 ,2021JJ00,,,,,
10924,L008565,312505 ,2022JJ00,,,,,
10925,L008565,312505 ,2023JJ00,,,,,
10926,L008565,314000 ,2021JJ00,,,,,
10927,L008565,314000 ,2022JJ00,,,,,
10928,L008565,314000 ,2023JJ00,,,,,
10929,L008565,315200 ,2021JJ00,,,,,
10930,L008565,315200 ,2022JJ00,,,,,
10931,L008565,315200 ,2023JJ00,,,,,
10932,L008565,315810 ,2021JJ00,,,,,
10933,L008565,315810 ,2022JJ00,,,,,
10934,L008565,315810 ,2023JJ00,,,,,
10935,L008565,315800 ,2021JJ00,,,,,
10936,L008565,315800 ,2022JJ00,,,,,
10937,L008565,315800 ,2023JJ00,,,,,
10938,L008565,317100 ,2021JJ00,,,,,
10939,L008565,317100 ,2022JJ00,,,,,
10940,L008565,317100 ,2023JJ00,,,,,
10941,L008565,318600 ,2021JJ00,,,,,
10942,L008565,318600 ,2022JJ00,,,,,
10943,L008565,318600 ,2023JJ00,,,,,
10944,L008565,320000 ,2021JJ00,,,,,
10945,L008565,320000 ,2022JJ00,,,,,
10946,L008565,320000 ,2023JJ00,,,,,
10947,L008565,320700 ,2021JJ00,,,,,
10948,L008565,320700 ,2022JJ00,,,,,
10949,L008565,320700 ,2023JJ00,,,,,
10950,L008565,323200 ,2021JJ00,,,,,
10951,L008565,323200 ,2022JJ00,,,,,
10952,L008565,323200 ,2023JJ00,,,,,
10953,L008565,323705 ,2021JJ00,,,,,
10954,L008565,323705 ,2022JJ00,,,,,
10955,L008565,323705 ,2023JJ00,,,,,
10956,L008565,323700 ,2021JJ00,,,,,
10957,L008565,323700 ,2022JJ00,,,,,
10958,L008565,323700 ,2023JJ00,,,,,
10959,L008565,324600 ,2021JJ00,,,,,
10960,L008565,324600 ,2022JJ00,,,,,
10961,L008565,324600 ,2023JJ00,,,,,
10962,L008565,328100 ,2021JJ00,,,,,
10963,L008565,328100 ,2022JJ00,,,,,
10964,L008565,328100 ,2023JJ00,,,,,
10965,L008565,328105 ,2021JJ00,,,,,
10966,L008565,328105 ,2022JJ00,,,,,
10967,L008565,328105 ,2023JJ00,,,,,
10968,L008565,330300 ,2021JJ00,,,,,
10969,L008565,330300 ,2022JJ00,,,,,
10970,L008565,330300 ,2023JJ00,,,,,
10971,L008565,332900 ,2021JJ00,,,,,
10972,L008565,332900 ,2022JJ00,,,,,
10973,L008565,332900 ,2023JJ00,,,,,
10974,L008565,334800 ,2021JJ00,,,,,
10975,L008565,334800 ,2022JJ00,,,,,
10976,L008565,334800 ,2023JJ00,,,,,
10977,L008565,336500 ,2021JJ00,,,,,
10978,L008565,336500 ,2022JJ00,,,,,
10979,L008565,336500 ,2023JJ00,,,,,
10980,L008565,339200 ,2021JJ00,,,,,
10981,L008565,339200 ,2022JJ00,,,,,
10982,L008565,339200 ,2023JJ00,,,,,
10983,L008565,339205 ,2021JJ00,,,,,
10984,L008565,339205 ,2022JJ00,,,,,
10985,L008565,339205 ,2023JJ00,,,,,
10986,L008565,340200 ,2021JJ00,,,,,
10987,L008565,340200 ,2022JJ00,,,,,
10988,L008565,340200 ,2023JJ00,,,,,
10989,L008565,341600 ,2021JJ00,,,,,
10990,L008565,341600 ,2022JJ00,,,,,
10991,L008565,341600 ,2023JJ00,,,,,
10992,L008565,342400 ,2021JJ00,,,,,
10993,L008565,342400 ,2022JJ00,,,,,
10994,L008565,342400 ,2023JJ00,,,,,
10995,L008565,344400 ,2021JJ00,,,,,
10996,L008565,344400 ,2022JJ00,,,,,
10997,L008565,344400 ,2023JJ00,,,,,
10998,L008565,346600 ,2021JJ00,,,,,
10999,L008565,346600 ,2022JJ00,,,,,
11000,L008565,346600 ,2023JJ00,,,,,
11001,L008565,346700 ,2021JJ00,,,,,
11002,L008565,346700 ,2022JJ00,,,,,
11003,L008565,346700 ,2023JJ00,,,,,
11004,L008565,348000 ,2021JJ00,,,,,
11005,L008565,348000 ,2022JJ00,,,,,
11006,L008565,348000 ,2023JJ00,,,,,
11007,L008565,348100 ,2021JJ00,,,,,
11008,L008565,348100 ,2022JJ00,,,,,
11009,L008565,348100 ,2023JJ00,,,,,
11010,L008565,348400 ,2021JJ00,,,,,
11011,L008565,348400 ,2022JJ00,,,,,
11012,L008565,348400 ,2023JJ00,,,,,
11013,L008565,348700 ,2021JJ00,,,,,
11014,L008565,348700 ,2022JJ00,,,,,
11015,L008565,348700 ,2023JJ00,,,,,
11016,L008565,349700 ,2021JJ00,,,,,
11017,L008565,349700 ,2022JJ00,,,,,
11018,L008565,349700 ,2023JJ00,,,,,
11019,L008565,350000 ,2021JJ00,,,,,
11020,L008565,350000 ,2022JJ00,,,,,
11021,L008565,350000 ,2023JJ00,,,,,
11022,L008565,350100 ,2021JJ00,,,,,
11023,L008565,350100 ,2022JJ00,,,,,
11024,L008565,350100 ,2023JJ00,,,,,
11025,L008565,350600 ,2021JJ00,,,,,
11026,L008565,350600 ,2022JJ00,,,,,
11027,L008565,350600 ,2023JJ00,,,,,
11028,L008565,351900 ,2021JJ00,,,,,
11029,L008565,351900 ,2022JJ00,,,,,
11030,L008565,351900 ,2023JJ00,,,,,
11031,L008565,354200 ,2021JJ00,,,,,
11032,L008565,354200 ,2022JJ00,,,,,
11033,L008565,354200 ,2023JJ00,,,,,
11034,L008565,354300 ,2021JJ00,,,,,
11035,L008565,354300 ,2022JJ00,,,,,
11036,L008565,354300 ,2023JJ00,,,,,
11037,L008565,356900 ,2021JJ00,,,,,
11038,L008565,356900 ,2022JJ00,,,,,
11039,L008565,356900 ,2023JJ00,,,,,
11040,L008565,371600 ,2021JJ00,,,,,
11041,L008565,371600 ,2022JJ00,,,,,
11042,L008565,371600 ,2023JJ00,,,,,
11043,L008565,383100 ,2021JJ00,,,,,
11044,L008565,383100 ,2022JJ00,,,,,
11045,L008565,383100 ,2023JJ00,,,,,
11046,L008565,383200 ,2021JJ00,,,,,
11047,L008565,383200 ,2022JJ00,,,,,
11048,L008565,383200 ,2023JJ00,,,,,
11049,L008565,384900 ,2021JJ00,,,,,
11050,L008565,384900 ,2022JJ00,,,,,
11051,L008565,384900 ,2023JJ00,,,,,
11052,L008565,386300 ,2021JJ00,,,,,
11053,L008565,386300 ,2022JJ00,,,,,
11054,L008565,386300 ,2023JJ00,,,,,
11055,L008565,386800 ,2021JJ00,,,,,
11056,L008565,386800 ,2022JJ00,,,,,
11057,L008565,386800 ,2023JJ00,,,,,
11058,L008565,388400 ,2021JJ00,,,,,
11059,L008565,388400 ,2022JJ00,,,,,
11060,L008565,388400 ,2023JJ00,,,,,
11061,L008565,389100 ,2021JJ00,,,,,
11062,L008565,389100 ,2022JJ00,,,,,
11063,L008565,389100 ,2023JJ00,,,,,
11064,L008565,389200 ,2021JJ00,,,,,
11065,L008565,389200 ,2022JJ00,,,,,
11066,L008565,389200 ,2023JJ00,,,,,
11067,L008565,390500 ,2021JJ00,,,,,
11068,L008565,390500 ,2022JJ00,,,,,
11069,L008565,390500 ,2023JJ00,,,,,
11070,L008565,391600 ,2021JJ00,,,,,
11071,L008565,391600 ,2022JJ00,,,,,
11072,L008565,391600 ,2023JJ00,,,,,
11073,L008565,391700 ,2021JJ00,,,,,
11074,L008565,391700 ,2022JJ00,,,,,
11075,L008565,391700 ,2023JJ00,,,,,
11076,L008565,800021 ,2021JJ00,,,,,
11077,L008565,800021 ,2022JJ00,,,,,
11078,L008565,800021 ,2023JJ00,,,,,
11079,L008565,392600 ,2021JJ00,,,,,
11080,L008565,392600 ,2022JJ00,,,,,
11081,L008565,392600 ,2023JJ00,,,,,
11082,L008565,393600 ,2021JJ00,,,,,
11083,L008565,393600 ,2022JJ00,,,,,
11084,L008565,393600 ,2023JJ00,,,,,
11085,L008565,394100 ,2021JJ00,,,,,
11086,L008565,394100 ,2022JJ00,,,,,
11087,L008565,394100 ,2023JJ00,,,,,
11088,L008565,395005 ,2021JJ00,,,,,
11089,L008565,395005 ,2022JJ00,,,,,
11090,L008565,395005 ,2023JJ00,,,,,
11091,L008565,395000 ,2021JJ00,,,,,
11092,L008565,395000 ,2022JJ00,,,,,
11093,L008565,395000 ,2023JJ00,,,,,
11094,L008565,395600 ,2021JJ00,,,,,
11095,L008565,395600 ,2022JJ00,,,,,
11096,L008565,395600 ,2023JJ00,,,,,
11097,L008565,396300 ,2021JJ00,,,,,
11098,L008565,396300 ,2022JJ00,,,,,
11099,L008565,396300 ,2023JJ00,,,,,
11100,L008565,396400 ,2021JJ00,,,,,
11101,L008565,396400 ,2022JJ00,,,,,
11102,L008565,396400 ,2023JJ00,,,,,
11103,L008565,398700 ,2021JJ00,,,,,
11104,L008565,398700 ,2022JJ00,,,,,
11105,L008565,398700 ,2023JJ00,,,,,
11106,L008565,400200 ,2021JJ00,,,,,
11107,L008565,400200 ,2022JJ00,,,,,
11108,L008565,400200 ,2023JJ00,,,,,
11109,L008565,402000 ,2021JJ00,,,,,
11110,L008565,402000 ,2022JJ00,,,,,
11111,L008565,402000 ,2023JJ00,,,,,
11112,L008565,402100 ,2021JJ00,,,,,
11113,L008565,402100 ,2022JJ00,,,,,
11114,L008565,402100 ,2023JJ00,,,,,
11115,L008565,403300 ,2021JJ00,,,,,
11116,L008565,403300 ,2022JJ00,,,,,
11117,L008565,403300 ,2023JJ00,,,,,
11118,L008565,403400 ,2021JJ00,,,,,
11119,L008565,403400 ,2022JJ00,,,,,
11120,L008565,403400 ,2023JJ00,,,,,
11121,L008565,403405 ,2021JJ00,,,,,
11122,L008565,403405 ,2022JJ00,,,,,
11123,L008565,403405 ,2023JJ00,,,,,
11124,L008565,404900 ,2021JJ00,,,,,
11125,L008565,404900 ,2022JJ00,,,,,
11126,L008565,404900 ,2023JJ00,,,,,
11127,L008565,405900 ,2021JJ00,,,,,
11128,L008565,405900 ,2022JJ00,,,,,
11129,L008565,405900 ,2023JJ00,,,,,
11130,L008565,406800 ,2021JJ00,,,,,
11131,L008565,406800 ,2022JJ00,,,,,
11132,L008565,406800 ,2023JJ00,,,,,
11133,L008565,408105 ,2021JJ00,,,,,
11134,L008565,408105 ,2022JJ00,,,,,
11135,L008565,408105 ,2023JJ00,,,,,
11136,L008565,408100 ,2021JJ00,,,,,
11137,L008565,408100 ,2022JJ00,,,,,
11138,L008565,408100 ,2023JJ00,,,,,
11139,L008565,408700 ,2021JJ00,,,,,
11140,L008565,408700 ,2022JJ00,,,,,
11141,L008565,408700 ,2023JJ00,,,,,
11142,L008565,409900 ,2021JJ00,,,,,
11143,L008565,409900 ,2022JJ00,,,,,
11144,L008565,409900 ,2023JJ00,,,,,
11145,L008565,410200 ,2021JJ00,,,,,
11146,L008565,410200 ,2022JJ00,,,,,
11147,L008565,410200 ,2023JJ00,,,,,
11148,L008565,410300 ,2021JJ00,,,,,
11149,L008565,410300 ,2022JJ00,,,,,
11150,L008565,410300 ,2023JJ00,,,,,
11151,L008565,800010 ,2021JJ00,,,,,
11152,L008565,800010 ,2022JJ00,,,,,
11153,L008565,800010 ,2023JJ00,,,,,
11154,L008565,412700 ,2021JJ00,,,,,
11155,L008565,412700 ,2022JJ00,,,,,
