ID,EnergyCommodities,Periods,TotalPrimaryEnergySupplyTPES_1,IndigenousProduction_2,Imports_3,Exports_4,NetImports_5,Bunkers_6,StockChange_7,NetEnergyConsumption_8,TotalEnergyTransformationInput_9,ElectricityAndCHPTransformationInput_10,OtherTransformationInput_11,TotalEnergyTransformationOutput_12,ElectricityCHPTransformationOutput_13,OtherTransformationOutput_14,TotalNetEnergyTransformation_15,NetElectricityCHPTransformation_16,NetOtherTransformation_17,EnergySectorOwnUse_18,DistributionLosses_19,TotalFinalConsumption_20,FinalEnergyConsumption_21,NonEnergyUse_22,StatisticalDifferences_23
607,E006471   ,2011KW02,1.0,,2.0,0.0,2.0,,-1.0,,24.0,7.0,17.0,29.0,,29.0,-5.0,7.0,-12.0,,,,,1.0,
608,E006471   ,2011KW03,1.0,,2.0,1.0,1.0,,0.0,,24.0,7.0,16.0,29.0,,29.0,-5.0,7.0,-12.0,,,,,1.0,
609,E006471   ,2011KW04,3.0,,1.0,0.0,1.0,,2.0,,25.0,7.0,17.0,28.0,,28.0,-3.0,7.0,-11.0,,,,,1.0,
610,E006471   ,2011JJ00,6.0,,7.0,2.0,5.0,,1.0,6.0,97.0,29.0,68.0,115.0,,115.0,-18.0,29.0,-47.0,,,24.0,20.0,4.0,
611,E006471   ,2012KW01,2.0,,1.0,0.0,1.0,,1.0,,24.0,8.0,16.0,27.0,,27.0,-3.0,8.0,-11.0,,,,,1.0,
612,E006471   ,2012KW02,1.0,,2.0,0.0,1.0,,0.0,,23.0,7.0,16.0,27.0,,27.0,-4.0,7.0,-11.0,,,,,1.0,
613,E006471   ,2012KW03,2.0,,4.0,2.0,2.0,,0.0,,24.0,7.0,17.0,28.0,,28.0,-4.0,7.0,-11.0,,,,,1.0,
614,E006471   ,2012KW04,2.0,,2.0,0.0,2.0,,1.0,,24.0,7.0,17.0,28.0,,28.0,-3.0,7.0,-10.0,,,,,1.0,
615,E006471   ,2012JJ00,8.0,,9.0,3.0,6.0,,2.0,8.0,96.0,29.0,66.0,110.0,,110.0,-15.0,29.0,-44.0,,,23.0,19.0,4.0,0.0
616,E006471   ,2013KW01,0.0,,2.0,2.0,1.0,,-1.0,0.0,21.0,6.0,15.0,26.0,,26.0,-5.0,6.0,-11.0,,,5.0,4.0,1.0,
617,E006471   ,2013KW02,1.0,,1.0,3.0,-1.0,,2.0,1.0,24.0,7.0,17.0,28.0,,28.0,-5.0,7.0,-12.0,,,6.0,5.0,1.0,
618,E006471   ,2013KW03,1.0,,1.0,2.0,-1.0,,2.0,1.0,24.0,7.0,17.0,29.0,,29.0,-5.0,7.0,-12.0,,,6.0,5.0,1.0,
619,E006471   ,2013KW04,1.0,,2.0,3.0,-1.0,,2.0,1.0,24.0,7.0,17.0,29.0,,29.0,-5.0,7.0,-12.0,,,6.0,5.0,1.0,
620,E006471   ,2013JJ00,3.0,,6.0,9.0,-3.0,,6.0,3.0,93.0,28.0,65.0,111.0,,111.0,-19.0,28.0,-46.0,,,22.0,18.0,3.0,
621,E006471   ,2014KW01,0.0,,3.0,5.0,-2.0,,2.0,0.0,24.0,7.0,16.0,28.0,,28.0,-5.0,7.0,-12.0,,,5.0,4.0,1.0,
622,E006471   ,2014KW02,0.0,,4.0,5.0,0.0,,0.0,0.0,22.0,7.0,16.0,28.0,,28.0,-6.0,7.0,-12.0,,,5.0,4.0,1.0,0.0
623,E006471   ,2014KW03,-1.0,,4.0,5.0,0.0,,0.0,-1.0,23.0,7.0,16.0,28.0,,28.0,-6.0,7.0,-12.0,,,5.0,5.0,0.0,
624,E006471   ,2014KW04,-1.0,,3.0,4.0,-1.0,,1.0,-1.0,24.0,7.0,16.0,29.0,,29.0,-5.0,7.0,-13.0,,,5.0,4.0,0.0,
625,E006471   ,2014JJ00,-1.0,,15.0,18.0,-3.0,,2.0,-1.0,92.0,28.0,64.0,113.0,,113.0,-21.0,28.0,-49.0,,,20.0,18.0,2.0,0.0
626,E006471   ,2015KW01,-1.0,,4.0,4.0,0.0,,-1.0,,22.0,7.0,15.0,28.0,,28.0,-6.0,7.0,-13.0,0.0,,,,0.0,
627,E006471   ,2015KW02,-1.0,,2.0,5.0,-2.0,,1.0,,23.0,7.0,16.0,29.0,,29.0,-6.0,7.0,-13.0,0.0,,,,0.0,
628,E006471   ,2015KW03,-1.0,,2.0,4.0,-2.0,,1.0,,23.0,7.0,16.0,29.0,,29.0,-6.0,7.0,-13.0,0.0,,,,0.0,
629,E006471   ,2015KW04,-2.0,,1.0,4.0,-3.0,,1.0,,22.0,7.0,15.0,28.0,,28.0,-7.0,7.0,-13.0,0.0,,,,0.0,
630,E006471   ,2015JJ00,-5.0,,10.0,17.0,-7.0,,2.0,-5.0,91.0,28.0,63.0,114.0,,114.0,-24.0,28.0,-52.0,0.0,,19.0,19.0,0.0,
631,E006471   ,2016KW01,-1.0,,5.0,5.0,0.0,,0.0,,21.0,7.0,14.0,29.0,,29.0,-8.0,7.0,-14.0,2.0,,,,0.0,
632,E006471   ,2016KW02,-1.0,,1.0,4.0,-2.0,,2.0,,19.0,6.0,13.0,26.0,,26.0,-7.0,6.0,-13.0,2.0,,,,0.0,
633,E006471   ,2016KW03,-1.0,,1.0,2.0,-1.0,,0.0,,21.0,7.0,14.0,28.0,,28.0,-8.0,7.0,-14.0,2.0,,,,0.0,
634,E006471   ,2016KW04,-1.0,,6.0,4.0,1.0,,-3.0,,20.0,7.0,13.0,28.0,,28.0,-8.0,7.0,-15.0,2.0,,,,0.0,
635,E006471   ,2016JJ00,-3.0,,13.0,15.0,-3.0,,-1.0,-3.0,81.0,26.0,55.0,112.0,,112.0,-30.0,26.0,-57.0,8.0,,19.0,19.0,0.0,
636,E006479   ,1946JJ00,57.0,3.0,,,70.0,12.0,-4.0,57.0,,,,,,,,,,,,,,,
637,E006479   ,1947JJ00,78.0,9.0,,,104.0,27.0,-9.0,78.0,,,,,,,,,,,,,,,
638,E006479   ,1948JJ00,86.0,21.0,,,100.0,30.0,-5.0,86.0,,,,,,,,,,,,,,,
639,E006479   ,1949JJ00,102.0,27.0,,,107.0,38.0,6.0,102.0,,,,,,,,,,,,,,,
640,E006479   ,1950JJ00,126.0,30.0,,,151.0,50.0,-5.0,126.0,,,,,,,,,,,,,,,
641,E006479   ,1951JJ00,138.0,30.0,,,185.0,71.0,-7.0,138.0,,,,,,,,,,,,,,,
642,E006479   ,1952JJ00,146.0,31.0,,,179.0,70.0,7.0,146.0,,,,,,,,,,,,,,,
643,E006479   ,1953JJ00,157.0,35.0,,,187.0,69.0,5.0,157.0,,,,,,,,,,,,,,,
644,E006479   ,1954JJ00,194.0,40.0,,,228.0,103.0,29.0,194.0,,,,,,,,,,,,,,,
645,E006479   ,1955JJ00,226.0,44.0,,,298.0,111.0,-5.0,226.0,,,,,,,,,,,,,,,
646,E006479   ,1956JJ00,281.0,47.0,,,356.0,123.0,1.0,281.0,,,,,,,,,,,,,,,
647,E006479   ,1957JJ00,290.0,65.0,,,350.0,116.0,-10.0,290.0,,,,,,,,,,,,,,,
648,E006479   ,1958JJ00,325.0,69.0,,,387.0,120.0,-12.0,325.0,,,,,,,,,,,,,,,
649,E006479   ,1959JJ00,371.0,76.0,,,410.0,114.0,-1.0,371.0,,,,,,,,,,,,,,,
650,E006479   ,1960JJ00,466.0,82.0,,,499.0,126.0,10.0,466.0,,,,,,,,,,,,,,,
651,E006479   ,1961JJ00,519.0,87.0,,,636.0,169.0,-36.0,519.0,,,,,,,,,,,,,,,
652,E006479   ,1962JJ00,586.0,92.0,,,650.0,183.0,27.0,586.0,,,,,,,,,,,,,,,
653,E006479   ,1963JJ00,665.0,95.0,,,754.0,188.0,5.0,665.0,,,,,,,,,,,,,,,
654,E006479   ,1964JJ00,764.0,97.0,,,905.0,214.0,-24.0,764.0,,,,,,,,,,,,,,,
655,E006479   ,1965JJ00,868.0,102.0,,,1016.0,243.0,-7.0,868.0,,,,,,,,,,,,,,,
656,E006479   ,1966JJ00,912.0,101.0,,,1084.0,244.0,-29.0,912.0,,,,,,,,,,,,,,,
657,E006479   ,1967JJ00,932.0,97.0,,,1159.0,259.0,-65.0,932.0,,,,,,,,,,,,,,,
658,E006479   ,1968JJ00,1017.0,92.0,,,1239.0,319.0,6.0,1017.0,,,,,,,,,,,,,,,
659,E006479   ,1969JJ00,1069.0,86.0,,,1394.0,392.0,-20.0,1069.0,,,,,,,,,,,,,,,
660,E006479   ,1970JJ00,1171.0,82.0,,,1548.0,423.0,-36.0,1171.0,,,,,,,,,,,,,,,
661,E006479   ,1971JJ00,1151.0,73.0,,,1470.0,442.0,50.0,1151.0,,,,,,,,,,,,,,,
662,E006479   ,1972JJ00,1228.0,70.0,,,1648.0,537.0,47.0,1228.0,,,,,,,,,,,,,,,
663,E006479   ,1973JJ00,1261.0,67.0,,,1947.0,567.0,-186.0,1261.0,,,,,,,,,,,,,,,
664,E006479   ,1974JJ00,1125.0,67.0,,,1435.0,460.0,83.0,1125.0,,,,,,,,,,,,,,,
665,E006479   ,1975JJ00,985.0,67.0,4550.0,3172.0,1378.0,507.0,46.0,985.0,,95.0,,,,,115.0,95.0,20.0,,,870.0,628.0,242.0,
666,E006479   ,1976JJ00,1134.0,66.0,5166.0,3548.0,1618.0,544.0,-7.0,1134.0,,105.0,,,,,135.0,105.0,30.0,,,1000.0,673.0,327.0,
667,E006479   ,1977JJ00,1096.0,69.0,4881.0,3331.0,1550.0,522.0,-1.0,1095.0,,92.0,,,,,129.0,92.0,37.0,,,967.0,665.0,302.0,
668,E006479   ,1978JJ00,1162.0,65.0,4816.0,3217.0,1599.0,534.0,32.0,1162.0,,145.0,,,,,166.0,145.0,21.0,,,997.0,670.0,327.0,
669,E006479   ,1979JJ00,1312.0,68.0,5692.0,3908.0,1784.0,464.0,-76.0,1311.0,,253.0,,,,,276.0,253.0,23.0,,,1036.0,692.0,344.0,
670,E006479   ,1980JJ00,1204.0,67.0,5513.0,3899.0,1614.0,445.0,-33.0,1204.0,,268.0,,,,,294.0,268.0,26.0,,,909.0,619.0,290.0,
671,E006479   ,1981JJ00,1105.0,69.0,4891.0,3588.0,1303.0,421.0,153.0,1105.0,,271.0,,,,,292.0,271.0,21.0,,,813.0,587.0,226.0,
672,E006479   ,1982JJ00,926.0,81.0,4830.0,3669.0,1161.0,409.0,94.0,926.0,,163.0,,,,,185.0,163.0,22.0,,,741.0,567.0,174.0,
673,E006479   ,1983JJ00,878.0,124.0,4603.0,3505.0,1098.0,387.0,43.0,878.0,,84.0,,,,,124.0,84.0,40.0,,,755.0,576.0,179.0,
674,E006479   ,1984JJ00,847.0,147.0,4629.0,3553.0,1076.0,368.0,-8.0,847.0,,53.0,,,,,107.0,53.0,54.0,,,739.0,559.0,180.0,
675,E006479   ,1985JJ00,817.0,174.0,4508.0,3409.0,1099.0,419.0,-38.0,817.0,,54.0,,,,,93.0,54.0,39.0,,,724.0,545.0,179.0,
676,E006479   ,1986JJ00,901.0,214.0,4907.0,3683.0,1224.0,463.0,-74.0,900.0,,65.0,,,,,101.0,65.0,36.0,,,799.0,554.0,245.0,
677,E006479   ,1987JJ00,905.0,200.0,4685.0,3566.0,1119.0,459.0,44.0,904.0,,67.0,,,,,102.0,67.0,35.0,,,802.0,558.0,244.0,
678,E006479   ,1988JJ00,948.0,183.0,5009.0,3762.0,1247.0,509.0,27.0,948.0,,70.0,,,,,114.0,70.0,44.0,,,834.0,564.0,270.0,
679,E006479   ,1989JJ00,935.0,163.0,5320.0,3998.0,1322.0,498.0,-53.0,935.0,,62.0,,,,,98.0,62.0,36.0,,,837.0,608.0,229.0,
680,E006479   ,1990JJ00,1073.0,175.0,5394.0,3986.0,1408.0,520.0,9.0,1063.0,2428.0,61.0,2367.0,2350.0,,2350.0,78.0,61.0,17.0,110.0,,875.0,530.0,345.0,10.0
681,E006479   ,1991JJ00,1063.0,169.0,5709.0,4273.0,1436.0,534.0,-8.0,1048.0,2561.0,60.0,2501.0,2478.0,,2478.0,83.0,60.0,23.0,112.0,,853.0,527.0,326.0,16.0
682,E006479   ,1992JJ00,1078.0,153.0,5586.0,4080.0,1506.0,545.0,-35.0,1062.0,2603.0,59.0,2544.0,2518.0,,2518.0,85.0,59.0,25.0,107.0,,871.0,544.0,327.0,16.0
683,E006479   ,1993JJ00,1083.0,153.0,5676.0,4217.0,1459.0,534.0,4.0,1071.0,2621.0,56.0,2565.0,2542.0,,2542.0,79.0,56.0,23.0,114.0,,878.0,565.0,313.0,12.0
684,E006479   ,1994JJ00,1113.0,199.0,5591.0,4092.0,1499.0,551.0,-35.0,1102.0,2664.0,61.0,2602.0,2582.0,,2582.0,82.0,61.0,20.0,116.0,,905.0,555.0,349.0,11.0
685,E006479   ,1995KW01,280.0,44.0,1274.0,987.0,287.0,127.0,76.0,,669.0,15.0,654.0,649.0,,649.0,21.0,15.0,5.0,28.0,,,,93.0,
686,E006479   ,1995KW02,283.0,41.0,1385.0,995.0,390.0,141.0,-7.0,,734.0,15.0,719.0,709.0,,709.0,26.0,15.0,10.0,27.0,,,,89.0,
687,E006479   ,1995KW03,278.0,37.0,1436.0,999.0,437.0,149.0,-48.0,,713.0,15.0,697.0,685.0,,685.0,27.0,15.0,12.0,29.0,,,,87.0,
688,E006479   ,1995KW04,297.0,40.0,1384.0,1044.0,339.0,141.0,58.0,,741.0,15.0,725.0,718.0,,718.0,23.0,15.0,7.0,29.0,,,,95.0,
689,E006479   ,1995JJ00,1138.0,162.0,5479.0,4025.0,1454.0,557.0,79.0,1124.0,2857.0,61.0,2795.0,2760.0,,2760.0,96.0,61.0,35.0,113.0,,916.0,551.0,364.0,14.0
690,E006479   ,1996KW01,285.0,43.0,1395.0,1070.0,326.0,144.0,61.0,,740.0,17.0,723.0,713.0,,713.0,27.0,17.0,10.0,28.0,,,,86.0,
691,E006479   ,1996KW02,291.0,36.0,1448.0,1001.0,447.0,146.0,-46.0,,740.0,15.0,725.0,718.0,,718.0,23.0,15.0,8.0,28.0,,,,91.0,
692,E006479   ,1996KW03,293.0,32.0,1424.0,1046.0,378.0,147.0,29.0,,735.0,16.0,719.0,708.0,,708.0,27.0,16.0,11.0,27.0,,,,96.0,
693,E006479   ,1996KW04,300.0,37.0,1555.0,1094.0,461.0,146.0,-52.0,,737.0,16.0,722.0,713.0,,713.0,24.0,16.0,8.0,25.0,,,,95.0,
694,E006479   ,1996JJ00,1169.0,147.0,5823.0,4211.0,1612.0,583.0,-7.0,1153.0,2953.0,63.0,2890.0,2852.0,,2852.0,101.0,63.0,38.0,109.0,,944.0,576.0,368.0,16.0
695,E006479   ,1997KW01,278.0,39.0,1440.0,1066.0,374.0,147.0,12.0,,719.0,12.0,707.0,695.0,,695.0,24.0,12.0,12.0,21.0,,,,92.0,
696,E006479   ,1997KW02,306.0,34.0,1519.0,1099.0,420.0,159.0,11.0,,761.0,16.0,745.0,733.0,,733.0,28.0,16.0,12.0,25.0,,,,99.0,
697,E006479   ,1997KW03,293.0,33.0,1549.0,1090.0,459.0,163.0,-36.0,,731.0,19.0,712.0,700.0,,700.0,30.0,19.0,12.0,28.0,,,,97.0,
698,E006479   ,1997KW04,294.0,36.0,1523.0,1103.0,420.0,158.0,-5.0,,699.0,13.0,686.0,674.0,,674.0,25.0,13.0,12.0,24.0,,,,94.0,
699,E006479   ,1997JJ00,1171.0,141.0,6032.0,4358.0,1674.0,627.0,-17.0,1156.0,2909.0,60.0,2849.0,2802.0,,2802.0,107.0,60.0,47.0,98.0,,950.0,568.0,382.0,15.0
700,E006479   ,1998KW01,292.0,36.0,1520.0,1077.0,443.0,147.0,-40.0,,745.0,17.0,728.0,717.0,,717.0,28.0,17.0,11.0,24.0,,,,96.0,
701,E006479   ,1998KW02,292.0,31.0,1514.0,1063.0,451.0,157.0,-33.0,,706.0,16.0,691.0,674.0,,674.0,32.0,16.0,16.0,20.0,,,,93.0,
702,E006479   ,1998KW03,287.0,28.0,1515.0,1101.0,414.0,161.0,7.0,,771.0,16.0,755.0,741.0,,741.0,30.0,16.0,14.0,23.0,,,,92.0,
703,E006479   ,1998KW04,307.0,34.0,1508.0,1091.0,417.0,168.0,25.0,,772.0,15.0,757.0,739.0,,739.0,33.0,15.0,18.0,24.0,,,,87.0,
704,E006479   ,1998JJ00,1180.0,129.0,6060.0,4333.0,1726.0,634.0,-41.0,1166.0,2994.0,63.0,2931.0,2871.0,,2871.0,123.0,63.0,60.0,91.0,,953.0,575.0,377.0,14.0
705,E006479   ,1999KW01,284.0,35.0,1484.0,1086.0,398.0,158.0,9.0,,721.0,15.0,707.0,694.0,,694.0,27.0,15.0,12.0,22.0,,,,92.0,
706,E006479   ,1999KW02,302.0,30.0,1484.0,1033.0,451.0,170.0,-10.0,,715.0,15.0,701.0,685.0,,685.0,30.0,15.0,16.0,20.0,,,,99.0,
707,E006479   ,1999KW03,288.0,28.0,1433.0,1036.0,397.0,165.0,28.0,,711.0,14.0,697.0,682.0,,682.0,29.0,14.0,15.0,20.0,,,,93.0,
708,E006479   ,1999KW04,306.0,29.0,1475.0,1126.0,349.0,167.0,95.0,,704.0,12.0,692.0,678.0,,678.0,26.0,12.0,14.0,19.0,,,,100.0,
709,E006479   ,1999JJ00,1179.0,122.0,5875.0,4281.0,1594.0,660.0,122.0,1171.0,2851.0,55.0,2796.0,2739.0,,2739.0,112.0,55.0,57.0,80.0,,979.0,593.0,385.0,8.0
710,E006479   ,2000KW01,292.0,32.0,1495.0,1085.0,410.0,157.0,8.0,,707.0,14.0,693.0,683.0,,683.0,24.0,14.0,10.0,23.0,,,,96.0,
711,E006479   ,2000KW02,284.0,28.0,1517.0,1019.0,498.0,179.0,-64.0,,662.0,10.0,652.0,640.0,,640.0,22.0,10.0,12.0,20.0,,,,91.0,
712,E006479   ,2000KW03,300.0,26.0,1638.0,1165.0,472.0,177.0,-21.0,,726.0,14.0,712.0,695.0,,695.0,31.0,14.0,17.0,21.0,,,,106.0,
713,E006479   ,2000KW04,300.0,29.0,1615.0,1158.0,456.0,175.0,-10.0,,772.0,13.0,759.0,742.0,,742.0,29.0,13.0,16.0,21.0,,,,98.0,
714,E006479   ,2000JJ00,1177.0,115.0,6264.0,4428.0,1837.0,689.0,-86.0,1167.0,2867.0,52.0,2815.0,2760.0,,2760.0,106.0,52.0,55.0,84.0,,976.0,585.0,391.0,10.0
715,E006479   ,2001KW01,301.0,30.0,1590.0,1097.0,493.0,176.0,-46.0,,728.0,14.0,714.0,697.0,,697.0,31.0,14.0,17.0,22.0,,,,100.0,
716,E006479   ,2001KW02,314.0,24.0,1538.0,1105.0,433.0,183.0,40.0,,722.0,13.0,709.0,693.0,,693.0,29.0,13.0,16.0,21.0,,,,110.0,
717,E006479   ,2001KW03,295.0,22.0,1657.0,1164.0,493.0,181.0,-40.0,,706.0,12.0,694.0,677.0,,677.0,29.0,12.0,17.0,21.0,,,,101.0,
718,E006479   ,2001KW04,307.0,33.0,1512.0,1082.0,430.0,197.0,42.0,,711.0,12.0,699.0,685.0,,685.0,26.0,12.0,14.0,21.0,,,,100.0,
719,E006479   ,2001JJ00,1217.0,109.0,6296.0,4447.0,1849.0,736.0,-4.0,1204.0,2866.0,51.0,2816.0,2752.0,,2752.0,114.0,51.0,64.0,84.0,,1005.0,594.0,411.0,13.0
720,E006479   ,2002KW01,306.0,37.0,1607.0,1142.0,464.0,176.0,-19.0,,726.0,12.0,714.0,699.0,,699.0,26.0,12.0,14.0,21.0,,,,110.0,
721,E006479   ,2002KW02,300.0,36.0,1591.0,1137.0,453.0,196.0,7.0,,654.0,10.0,643.0,630.0,,630.0,23.0,10.0,13.0,17.0,,,,102.0,
722,E006479   ,2002KW03,317.0,33.0,1569.0,1148.0,421.0,186.0,49.0,,675.0,12.0,664.0,650.0,,650.0,25.0,12.0,14.0,20.0,,,,118.0,
723,E006479   ,2002KW04,330.0,36.0,1621.0,1166.0,455.0,180.0,18.0,,699.0,12.0,687.0,672.0,,672.0,27.0,12.0,16.0,19.0,,,,118.0,
724,E006479   ,2002JJ00,1254.0,142.0,6388.0,4594.0,1793.0,737.0,55.0,1242.0,2754.0,45.0,2708.0,2652.0,,2652.0,102.0,45.0,57.0,76.0,,1063.0,615.0,449.0,12.0
725,E006479   ,2003KW01,320.0,38.0,1525.0,1131.0,395.0,164.0,52.0,,686.0,12.0,675.0,659.0,,659.0,28.0,12.0,16.0,19.0,,,,113.0,
726,E006479   ,2003KW02,332.0,34.0,1705.0,1174.0,531.0,172.0,-61.0,,731.0,12.0,719.0,703.0,,703.0,28.0,12.0,16.0,20.0,,,,126.0,
727,E006479   ,2003KW03,346.0,31.0,1679.0,1157.0,522.0,179.0,-28.0,,756.0,11.0,745.0,727.0,,727.0,29.0,11.0,17.0,21.0,,,,139.0,
728,E006479   ,2003KW04,345.0,39.0,1610.0,1186.0,424.0,182.0,64.0,,688.0,11.0,677.0,661.0,,661.0,27.0,11.0,16.0,20.0,,,,130.0,
729,E006479   ,2003JJ00,1343.0,142.0,6520.0,4648.0,1871.0,698.0,28.0,1324.0,2861.0,46.0,2815.0,2750.0,,2750.0,112.0,46.0,66.0,80.0,,1133.0,625.0,508.0,19.0
730,E006479   ,2004KW01,340.0,38.0,1761.0,1229.0,531.0,179.0,-50.0,,777.0,12.0,764.0,748.0,,748.0,29.0,12.0,17.0,22.0,,,,133.0,
731,E006479   ,2004KW02,341.0,32.0,1709.0,1245.0,464.0,191.0,36.0,,787.0,12.0,775.0,759.0,,759.0,28.0,12.0,17.0,22.0,,,,130.0,
732,E006479   ,2004KW03,336.0,32.0,1789.0,1251.0,538.0,191.0,-43.0,,756.0,11.0,745.0,729.0,,729.0,27.0,11.0,16.0,22.0,,,,131.0,
733,E006479   ,2004KW04,345.0,26.0,1709.0,1208.0,502.0,197.0,14.0,,689.0,11.0,679.0,666.0,,666.0,23.0,11.0,13.0,21.0,,,,136.0,
734,E006479   ,2004JJ00,1362.0,129.0,6968.0,4933.0,2035.0,758.0,-44.0,1351.0,3009.0,46.0,2963.0,2901.0,,2901.0,108.0,46.0,62.0,87.0,,1157.0,627.0,530.0,11.0
735,E006479   ,2005KW01,330.0,33.0,1736.0,1248.0,488.0,184.0,-5.0,,739.0,10.0,729.0,717.0,,717.0,22.0,10.0,12.0,25.0,,,,129.0,
736,E006479   ,2005KW02,342.0,30.0,1821.0,1257.0,565.0,210.0,-43.0,,790.0,11.0,780.0,764.0,,764.0,26.0,11.0,15.0,23.0,,,,130.0,
737,E006479   ,2005KW03,337.0,27.0,1822.0,1306.0,516.0,211.0,5.0,,755.0,10.0,745.0,733.0,,733.0,22.0,10.0,12.0,23.0,,,,137.0,
738,E006479   ,2005KW04,347.0,18.0,1864.0,1328.0,536.0,201.0,-6.0,,795.0,10.0,786.0,769.0,,769.0,26.0,10.0,17.0,19.0,,,,139.0,
739,E006479   ,2005JJ00,1356.0,107.0,7243.0,5139.0,2104.0,806.0,-50.0,1342.0,3080.0,41.0,3039.0,2983.0,,2983.0,96.0,41.0,55.0,90.0,,1156.0,621.0,535.0,13.0
740,E006479   ,2006KW01,335.0,29.0,1861.0,1332.0,530.0,198.0,-26.0,,760.0,10.0,749.0,739.0,,739.0,21.0,10.0,10.0,21.0,,,,129.0,
741,E006479   ,2006KW02,331.0,24.0,1865.0,1329.0,536.0,211.0,-19.0,,731.0,10.0,721.0,715.0,,715.0,15.0,10.0,6.0,19.0,,,,126.0,
742,E006479   ,2006KW03,336.0,18.0,1887.0,1331.0,556.0,231.0,-7.0,,774.0,11.0,763.0,755.0,,755.0,19.0,11.0,9.0,21.0,,,,134.0,
743,E006479   ,2006KW04,358.0,26.0,1835.0,1300.0,535.0,212.0,9.0,,764.0,11.0,753.0,743.0,,743.0,21.0,11.0,10.0,23.0,,,,143.0,
744,E006479   ,2006JJ00,1359.0,98.0,7448.0,5291.0,2157.0,851.0,-44.0,1346.0,3028.0,41.0,2987.0,2952.0,,2952.0,76.0,41.0,35.0,85.0,,1184.0,653.0,532.0,13.0
745,E006479   ,2007KW01,330.0,34.0,1791.0,1308.0,484.0,202.0,14.0,,701.0,10.0,691.0,675.0,,675.0,26.0,10.0,16.0,20.0,,,,120.0,
746,E006479   ,2007KW02,347.0,33.0,1738.0,1195.0,542.0,226.0,-3.0,,744.0,12.0,732.0,720.0,,720.0,25.0,12.0,12.0,24.0,,,,129.0,
747,E006479   ,2007KW03,355.0,30.0,1859.0,1320.0,539.0,228.0,14.0,,787.0,11.0,775.0,765.0,,765.0,22.0,11.0,11.0,25.0,,,,141.0,
748,E006479   ,2007KW04,365.0,31.0,1891.0,1320.0,570.0,214.0,-21.0,,747.0,11.0,736.0,726.0,,726.0,22.0,11.0,11.0,24.0,,,,146.0,
749,E006479   ,2007JJ00,1397.0,128.0,7279.0,5143.0,2136.0,870.0,4.0,1388.0,2980.0,44.0,2935.0,2885.0,,2885.0,94.0,44.0,50.0,94.0,,1200.0,663.0,537.0,10.0
750,E006479   ,2008KW01,345.0,32.0,1843.0,1317.0,526.0,215.0,2.0,,739.0,10.0,729.0,721.0,,721.0,18.0,10.0,7.0,24.0,,,,134.0,
751,E006479   ,2008KW02,327.0,25.0,1851.0,1365.0,486.0,212.0,28.0,,754.0,11.0,743.0,737.0,,737.0,18.0,11.0,7.0,21.0,,,,119.0,
752,E006479   ,2008KW03,337.0,26.0,1957.0,1442.0,515.0,217.0,13.0,,758.0,11.0,747.0,739.0,,739.0,19.0,11.0,8.0,23.0,,,,134.0,
753,E006479   ,2008KW04,302.0,24.0,1904.0,1328.0,576.0,200.0,-98.0,,672.0,8.0,664.0,657.0,,657.0,15.0,8.0,7.0,19.0,,,,107.0,
754,E006479   ,2008JJ00,1311.0,108.0,7556.0,5453.0,2103.0,844.0,-56.0,1302.0,2924.0,41.0,2883.0,2854.0,,2854.0,70.0,41.0,29.0,87.0,,1145.0,652.0,493.0,9.0
755,E006479   ,2009KW01,314.0,23.0,1904.0,1417.0,487.0,191.0,-5.0,,718.0,7.0,710.0,702.0,,702.0,15.0,7.0,8.0,21.0,,,,119.0,
756,E006479   ,2009KW02,317.0,21.0,1944.0,1434.0,510.0,188.0,-26.0,,705.0,7.0,698.0,689.0,,689.0,16.0,7.0,9.0,20.0,,,,120.0,
757,E006479   ,2009KW03,324.0,21.0,1880.0,1377.0,502.0,192.0,-8.0,,754.0,6.0,748.0,734.0,,734.0,20.0,6.0,14.0,18.0,,,,128.0,
758,E006479   ,2009KW04,324.0,21.0,1916.0,1437.0,479.0,188.0,11.0,,742.0,5.0,738.0,727.0,,727.0,15.0,5.0,10.0,17.0,,,,130.0,
759,E006479   ,2009JJ00,1280.0,87.0,7643.0,5663.0,1980.0,758.0,-29.0,1265.0,2919.0,25.0,2894.0,2853.0,,2853.0,66.0,25.0,41.0,78.0,,1121.0,630.0,491.0,15.0
760,E006479   ,2010KW01,318.0,20.0,2044.0,1596.0,449.0,176.0,26.0,,796.0,5.0,790.0,784.0,,784.0,11.0,5.0,6.0,18.0,,,,133.0,
761,E006479   ,2010KW02,339.0,19.0,2033.0,1482.0,551.0,181.0,-50.0,,792.0,7.0,785.0,777.0,,777.0,15.0,7.0,8.0,19.0,,,,140.0,
762,E006479   ,2010KW03,325.0,19.0,1947.0,1530.0,417.0,189.0,78.0,,773.0,7.0,766.0,759.0,,759.0,14.0,7.0,7.0,19.0,,,,135.0,
763,E006479   ,2010KW04,337.0,17.0,2087.0,1573.0,514.0,177.0,-17.0,,751.0,4.0,746.0,737.0,,737.0,14.0,4.0,10.0,17.0,,,,139.0,
764,E006479   ,2010JJ00,1320.0,75.0,8112.0,6181.0,1931.0,722.0,36.0,1312.0,3111.0,23.0,3088.0,3057.0,,3057.0,54.0,23.0,31.0,72.0,,1186.0,640.0,546.0,8.0
