ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
331,BU01411101,Almelo                                  ,Buurt     ,BU01411101,1,,
332,BU01411102,Almelo                                  ,Buurt     ,BU01411102,1,19.0,57.0
333,BU01411103,Almelo                                  ,Buurt     ,BU01411103,1,59.0,156.0
334,BU01411104,Almelo                                  ,Buurt     ,BU01411104,1,,
335,BU01411105,Almelo                                  ,Buurt     ,BU01411105,1,4.0,17.0
336,BU01411106,Almelo                                  ,Buurt     ,BU01411106,1,31.0,109.0
337,BU01411109,Almelo                                  ,Buurt     ,BU01411109,1,21.0,54.0
338,WK014112  ,Almelo                                  ,Wijk      ,WK014112  ,1,244.0,904.0
339,BU01411200,Almelo                                  ,Buurt     ,BU01411200,1,32.0,90.0
340,BU01411201,Almelo                                  ,Buurt     ,BU01411201,1,77.0,272.0
341,BU01411202,Almelo                                  ,Buurt     ,BU01411202,1,32.0,115.0
342,BU01411209,Almelo                                  ,Buurt     ,BU01411209,1,103.0,427.0
343,WK014113  ,Almelo                                  ,Wijk      ,WK014113  ,1,191.0,718.0
344,BU01411300,Almelo                                  ,Buurt     ,BU01411300,1,33.0,95.0
345,BU01411301,Almelo                                  ,Buurt     ,BU01411301,1,81.0,317.0
346,BU01411302,Almelo                                  ,Buurt     ,BU01411302,1,13.0,42.0
347,BU01411303,Almelo                                  ,Buurt     ,BU01411303,1,13.0,47.0
348,BU01411309,Almelo                                  ,Buurt     ,BU01411309,1,51.0,218.0
349,WK014114  ,Almelo                                  ,Wijk      ,WK014114  ,1,104.0,444.0
350,BU01411400,Almelo                                  ,Buurt     ,BU01411400,1,14.0,46.0
351,BU01411401,Almelo                                  ,Buurt     ,BU01411401,1,13.0,34.0
352,BU01411402,Almelo                                  ,Buurt     ,BU01411402,1,,
353,BU01411403,Almelo                                  ,Buurt     ,BU01411403,1,14.0,95.0
354,BU01411404,Almelo                                  ,Buurt     ,BU01411404,1,34.0,125.0
355,BU01411405,Almelo                                  ,Buurt     ,BU01411405,1,11.0,39.0
356,BU01411406,Almelo                                  ,Buurt     ,BU01411406,1,10.0,45.0
357,BU01411409,Almelo                                  ,Buurt     ,BU01411409,1,8.0,60.0
358,WK014115  ,Almelo                                  ,Wijk      ,WK014115  ,1,49.0,137.0
359,BU01411500,Almelo                                  ,Buurt     ,BU01411500,1,11.0,39.0
360,BU01411501,Almelo                                  ,Buurt     ,BU01411501,1,10.0,30.0
361,BU01411502,Almelo                                  ,Buurt     ,BU01411502,1,20.0,45.0
362,BU01411503,Almelo                                  ,Buurt     ,BU01411503,1,8.0,23.0
363,WK014116  ,Almelo                                  ,Wijk      ,WK014116  ,1,79.0,251.0
364,BU01411600,Almelo                                  ,Buurt     ,BU01411600,1,6.0,17.0
365,BU01411601,Almelo                                  ,Buurt     ,BU01411601,1,12.0,42.0
366,BU01411602,Almelo                                  ,Buurt     ,BU01411602,1,3.0,8.0
367,BU01411603,Almelo                                  ,Buurt     ,BU01411603,1,16.0,49.0
368,BU01411604,Almelo                                  ,Buurt     ,BU01411604,1,39.0,125.0
369,BU01411605,Almelo                                  ,Buurt     ,BU01411605,1,3.0,11.0
370,WK014117  ,Almelo                                  ,Wijk      ,WK014117  ,1,120.0,435.0
371,BU01411700,Almelo                                  ,Buurt     ,BU01411700,1,19.0,53.0
372,BU01411701,Almelo                                  ,Buurt     ,BU01411701,1,27.0,78.0
373,BU01411702,Almelo                                  ,Buurt     ,BU01411702,1,16.0,80.0
374,BU01411703,Almelo                                  ,Buurt     ,BU01411703,1,58.0,224.0
375,BU01411709,Almelo                                  ,Buurt     ,BU01411709,1,,
376,WK014118  ,Almelo                                  ,Wijk      ,WK014118  ,1,352.0,1277.0
377,BU01411800,Almelo                                  ,Buurt     ,BU01411800,1,64.0,240.0
378,BU01411801,Almelo                                  ,Buurt     ,BU01411801,1,4.0,12.0
379,BU01411802,Almelo                                  ,Buurt     ,BU01411802,1,45.0,182.0
380,BU01411803,Almelo                                  ,Buurt     ,BU01411803,1,25.0,76.0
381,BU01411804,Almelo                                  ,Buurt     ,BU01411804,1,99.0,327.0
382,BU01411805,Almelo                                  ,Buurt     ,BU01411805,1,115.0,440.0
383,BU01411806,Almelo                                  ,Buurt     ,BU01411806,1,,
384,WK014119  ,Almelo                                  ,Wijk      ,WK014119  ,1,927.0,2770.0
385,BU01411900,Almelo                                  ,Buurt     ,BU01411900,1,58.0,245.0
386,BU01411901,Almelo                                  ,Buurt     ,BU01411901,1,46.0,153.0
387,BU01411902,Almelo                                  ,Buurt     ,BU01411902,1,38.0,118.0
388,BU01411903,Almelo                                  ,Buurt     ,BU01411903,1,171.0,334.0
389,BU01411904,Almelo                                  ,Buurt     ,BU01411904,1,117.0,395.0
390,BU01411905,Almelo                                  ,Buurt     ,BU01411905,1,31.0,107.0
391,BU01411906,Almelo                                  ,Buurt     ,BU01411906,1,95.0,341.0
392,BU01411907,Almelo                                  ,Buurt     ,BU01411907,1,72.0,249.0
393,BU01411908,Almelo                                  ,Buurt     ,BU01411908,1,21.0,84.0
394,BU01411909,Almelo                                  ,Buurt     ,BU01411909,1,206.0,513.0
395,BU01411910,Almelo                                  ,Buurt     ,BU01411910,1,72.0,233.0
396,WK014120  ,Almelo                                  ,Wijk      ,WK014120  ,1,70.0,280.0
397,BU01412000,Almelo                                  ,Buurt     ,BU01412000,1,,
398,BU01412001,Almelo                                  ,Buurt     ,BU01412001,1,50.0,187.0
399,BU01412002,Almelo                                  ,Buurt     ,BU01412002,1,,
400,BU01412009,Almelo                                  ,Buurt     ,BU01412009,1,,
401,WK014121  ,Almelo                                  ,Wijk      ,WK014121  ,1,75.0,353.0
402,BU01412100,Almelo                                  ,Buurt     ,BU01412100,1,45.0,178.0
403,BU01412109,Almelo                                  ,Buurt     ,BU01412109,1,30.0,176.0
404,GM0034    ,Almere                                  ,Gemeente  ,GM0034    ,.,9422.0,28094.0
405,WK003401  ,Almere                                  ,Wijk      ,WK003401  ,1,1208.0,3462.0
406,BU00340101,Almere                                  ,Buurt     ,BU00340101,1,7.0,91.0
407,BU00340102,Almere                                  ,Buurt     ,BU00340102,1,355.0,796.0
408,BU00340103,Almere                                  ,Buurt     ,BU00340103,1,45.0,127.0
409,BU00340104,Almere                                  ,Buurt     ,BU00340104,1,79.0,235.0
410,BU00340105,Almere                                  ,Buurt     ,BU00340105,1,84.0,237.0
411,BU00340106,Almere                                  ,Buurt     ,BU00340106,1,117.0,370.0
412,BU00340107,Almere                                  ,Buurt     ,BU00340107,1,126.0,387.0
413,BU00340108,Almere                                  ,Buurt     ,BU00340108,1,267.0,638.0
414,BU00340109,Almere                                  ,Buurt     ,BU00340109,1,103.0,429.0
415,BU00340110,Almere                                  ,Buurt     ,BU00340110,1,25.0,154.0
416,BU00340171,Almere                                  ,Buurt     ,BU00340171,1,,
417,BU00340173,Almere                                  ,Buurt     ,BU00340173,1,,
418,BU00340199,Almere                                  ,Buurt     ,BU00340199,1,,
419,WK003402  ,Almere                                  ,Wijk      ,WK003402  ,1,4099.0,12137.0
420,BU00340201,Almere                                  ,Buurt     ,BU00340201,1,7.0,67.0
421,BU00340202,Almere                                  ,Buurt     ,BU00340202,1,362.0,1081.0
422,BU00340203,Almere                                  ,Buurt     ,BU00340203,1,135.0,429.0
423,BU00340204,Almere                                  ,Buurt     ,BU00340204,1,282.0,836.0
424,BU00340205,Almere                                  ,Buurt     ,BU00340205,1,164.0,508.0
425,BU00340206,Almere                                  ,Buurt     ,BU00340206,1,305.0,907.0
426,BU00340207,Almere                                  ,Buurt     ,BU00340207,1,191.0,603.0
427,BU00340208,Almere                                  ,Buurt     ,BU00340208,1,372.0,908.0
428,BU00340209,Almere                                  ,Buurt     ,BU00340209,1,34.0,94.0
429,BU00340210,Almere                                  ,Buurt     ,BU00340210,1,392.0,1058.0
430,BU00340211,Almere                                  ,Buurt     ,BU00340211,1,410.0,1025.0
431,BU00340212,Almere                                  ,Buurt     ,BU00340212,1,477.0,1519.0
432,BU00340213,Almere                                  ,Buurt     ,BU00340213,1,249.0,682.0
433,BU00340214,Almere                                  ,Buurt     ,BU00340214,1,303.0,1024.0
434,BU00340215,Almere                                  ,Buurt     ,BU00340215,1,407.0,1332.0
435,BU00340271,Almere                                  ,Buurt     ,BU00340271,1,9.0,64.0
436,BU00340272,Almere                                  ,Buurt     ,BU00340272,1,,
437,BU00340273,Almere                                  ,Buurt     ,BU00340273,1,,
438,BU00340274,Almere                                  ,Buurt     ,BU00340274,1,,
439,BU00340275,Almere                                  ,Buurt     ,BU00340275,1,,
440,BU00340276,Almere                                  ,Buurt     ,BU00340276,1,,
441,BU00340299,Almere                                  ,Buurt     ,BU00340299,1,,
442,WK003403  ,Almere                                  ,Wijk      ,WK003403  ,1,2464.0,7850.0
443,BU00340301,Almere                                  ,Buurt     ,BU00340301,1,,
444,BU00340302,Almere                                  ,Buurt     ,BU00340302,1,226.0,709.0
445,BU00340303,Almere                                  ,Buurt     ,BU00340303,1,289.0,962.0
446,BU00340304,Almere                                  ,Buurt     ,BU00340304,1,362.0,797.0
447,BU00340305,Almere                                  ,Buurt     ,BU00340305,1,150.0,440.0
448,BU00340306,Almere                                  ,Buurt     ,BU00340306,1,180.0,568.0
449,BU00340307,Almere                                  ,Buurt     ,BU00340307,1,170.0,583.0
450,BU00340308,Almere                                  ,Buurt     ,BU00340308,1,205.0,587.0
451,BU00340309,Almere                                  ,Buurt     ,BU00340309,1,229.0,741.0
452,BU00340310,Almere                                  ,Buurt     ,BU00340310,1,77.0,204.0
453,BU00340311,Almere                                  ,Buurt     ,BU00340311,1,178.0,682.0
454,BU00340312,Almere                                  ,Buurt     ,BU00340312,1,270.0,945.0
455,BU00340313,Almere                                  ,Buurt     ,BU00340313,1,81.0,308.0
456,BU00340371,Almere                                  ,Buurt     ,BU00340371,1,,
457,BU00340372,Almere                                  ,Buurt     ,BU00340372,1,,
458,BU00340373,Almere                                  ,Buurt     ,BU00340373,1,4.0,43.0
459,BU00340399,Almere                                  ,Buurt     ,BU00340399,1,4.0,18.0
460,WK003404  ,Almere                                  ,Wijk      ,WK003404  ,1,1038.0,2260.0
461,BU00340401,Almere                                  ,Buurt     ,BU00340401,1,69.0,269.0
462,BU00340402,Almere                                  ,Buurt     ,BU00340402,1,407.0,615.0
463,BU00340403,Almere                                  ,Buurt     ,BU00340403,1,288.0,891.0
464,BU00340404,Almere                                  ,Buurt     ,BU00340404,1,98.0,288.0
465,BU00340405,Almere                                  ,Buurt     ,BU00340405,1,176.0,196.0
466,BU00340471,Almere                                  ,Buurt     ,BU00340471,1,,
467,BU00340472,Almere                                  ,Buurt     ,BU00340472,1,,
468,BU00340473,Almere                                  ,Buurt     ,BU00340473,1,,
469,BU00340499,Almere                                  ,Buurt     ,BU00340499,1,,
470,WK003405  ,Almere                                  ,Wijk      ,WK003405  ,1,613.0,2385.0
471,BU00340502,Almere                                  ,Buurt     ,BU00340502,1,127.0,489.0
472,BU00340503,Almere                                  ,Buurt     ,BU00340503,1,302.0,754.0
473,BU00340571,Almere                                  ,Buurt     ,BU00340571,1,,
474,BU00340599,Almere                                  ,Buurt     ,BU00340599,1,184.0,1143.0
475,WK003406  ,Almere                                  ,Wijk      ,WK003406  ,1,,
476,BU00340699,Almere                                  ,Buurt     ,BU00340699,1,,
477,GM0484    ,Alphen aan den Rijn                     ,Gemeente  ,GM0484    ,.,4376.0,13315.0
478,WK048401  ,Alphen aan den Rijn                     ,Wijk      ,WK048401  ,1,,
479,BU04840101,Alphen aan den Rijn                     ,Buurt     ,BU04840101,1,7.0,36.0
480,BU04840102,Alphen aan den Rijn                     ,Buurt     ,BU04840102,1,4.0,17.0
481,BU04840103,Alphen aan den Rijn                     ,Buurt     ,BU04840103,1,87.0,254.0
482,BU04840104,Alphen aan den Rijn                     ,Buurt     ,BU04840104,1,32.0,131.0
483,BU04840105,Alphen aan den Rijn                     ,Buurt     ,BU04840105,1,106.0,283.0
484,BU04840106,Alphen aan den Rijn                     ,Buurt     ,BU04840106,1,45.0,118.0
485,BU04840107,Alphen aan den Rijn                     ,Buurt     ,BU04840107,1,,
486,BU04840108,Alphen aan den Rijn                     ,Buurt     ,BU04840108,1,31.0,96.0
487,BU04840109,Alphen aan den Rijn                     ,Buurt     ,BU04840109,1,16.0,57.0
488,BU04840110,Alphen aan den Rijn                     ,Buurt     ,BU04840110,1,44.0,132.0
489,BU04840111,Alphen aan den Rijn                     ,Buurt     ,BU04840111,1,68.0,83.0
490,WK048402  ,Alphen aan den Rijn                     ,Wijk      ,WK048402  ,1,570.0,1636.0
491,BU04840201,Alphen aan den Rijn                     ,Buurt     ,BU04840201,1,,
492,BU04840202,Alphen aan den Rijn                     ,Buurt     ,BU04840202,1,39.0,109.0
493,BU04840203,Alphen aan den Rijn                     ,Buurt     ,BU04840203,1,62.0,174.0
494,BU04840204,Alphen aan den Rijn                     ,Buurt     ,BU04840204,1,174.0,433.0
495,BU04840205,Alphen aan den Rijn                     ,Buurt     ,BU04840205,1,52.0,157.0
496,BU04840206,Alphen aan den Rijn                     ,Buurt     ,BU04840206,1,135.0,418.0
497,BU04840207,Alphen aan den Rijn                     ,Buurt     ,BU04840207,1,30.0,92.0
498,BU04840208,Alphen aan den Rijn                     ,Buurt     ,BU04840208,1,22.0,67.0
499,BU04840209,Alphen aan den Rijn                     ,Buurt     ,BU04840209,1,,
500,BU04840210,Alphen aan den Rijn                     ,Buurt     ,BU04840210,1,30.0,81.0
501,BU04840211,Alphen aan den Rijn                     ,Buurt     ,BU04840211,1,19.0,67.0
