ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
326,BU01411302,Almelo                                  ,Buurt     ,BU01411302,3,30.0,111.0
327,BU01411303,Almelo                                  ,Buurt     ,BU01411303,3,39.0,112.0
328,BU01411304,Almelo                                  ,Buurt     ,BU01411304,3,64.0,307.0
329,BU01411305,Almelo                                  ,Buurt     ,BU01411305,3,84.0,419.0
330,BU01411309,Almelo                                  ,Buurt     ,BU01411309,3,11.0,71.0
331,WK014114  ,Almelo                                  ,Wijk      ,WK014114  ,3,232.0,1029.0
332,BU01411400,Almelo                                  ,Buurt     ,BU01411400,3,38.0,124.0
333,BU01411401,Almelo                                  ,Buurt     ,BU01411401,3,,
334,BU01411402,Almelo                                  ,Buurt     ,BU01411402,3,16.0,65.0
335,BU01411403,Almelo                                  ,Buurt     ,BU01411403,3,31.0,161.0
336,BU01411404,Almelo                                  ,Buurt     ,BU01411404,3,60.0,246.0
337,BU01411405,Almelo                                  ,Buurt     ,BU01411405,3,42.0,175.0
338,BU01411406,Almelo                                  ,Buurt     ,BU01411406,3,29.0,125.0
339,BU01411409,Almelo                                  ,Buurt     ,BU01411409,3,,
340,WK014115  ,Almelo                                  ,Wijk      ,WK014115  ,3,141.0,431.0
341,BU01411500,Almelo                                  ,Buurt     ,BU01411500,3,64.0,202.0
342,BU01411501,Almelo                                  ,Buurt     ,BU01411501,3,35.0,119.0
343,BU01411502,Almelo                                  ,Buurt     ,BU01411502,3,42.0,110.0
344,WK014116  ,Almelo                                  ,Wijk      ,WK014116  ,3,216.0,769.0
345,BU01411600,Almelo                                  ,Buurt     ,BU01411600,3,24.0,95.0
346,BU01411601,Almelo                                  ,Buurt     ,BU01411601,3,31.0,129.0
347,BU01411602,Almelo                                  ,Buurt     ,BU01411602,3,9.0,29.0
348,BU01411603,Almelo                                  ,Buurt     ,BU01411603,3,35.0,123.0
349,BU01411604,Almelo                                  ,Buurt     ,BU01411604,3,84.0,302.0
350,BU01411605,Almelo                                  ,Buurt     ,BU01411605,3,33.0,90.0
351,WK014117  ,Almelo                                  ,Wijk      ,WK014117  ,3,301.0,1363.0
352,BU01411700,Almelo                                  ,Buurt     ,BU01411700,3,68.0,263.0
353,BU01411701,Almelo                                  ,Buurt     ,BU01411701,3,62.0,243.0
354,BU01411702,Almelo                                  ,Buurt     ,BU01411702,3,31.0,185.0
355,BU01411703,Almelo                                  ,Buurt     ,BU01411703,3,129.0,571.0
356,BU01411709,Almelo                                  ,Buurt     ,BU01411709,3,11.0,101.0
357,WK014118  ,Almelo                                  ,Wijk      ,WK014118  ,3,769.0,3079.0
358,BU01411800,Almelo                                  ,Buurt     ,BU01411800,3,133.0,562.0
359,BU01411801,Almelo                                  ,Buurt     ,BU01411801,3,,
360,BU01411802,Almelo                                  ,Buurt     ,BU01411802,3,107.0,399.0
361,BU01411803,Almelo                                  ,Buurt     ,BU01411803,3,73.0,272.0
362,BU01411804,Almelo                                  ,Buurt     ,BU01411804,3,177.0,658.0
363,BU01411805,Almelo                                  ,Buurt     ,BU01411805,3,260.0,1121.0
364,BU01411806,Almelo                                  ,Buurt     ,BU01411806,3,,
365,WK014119  ,Almelo                                  ,Wijk      ,WK014119  ,3,1655.0,6201.0
366,BU01411900,Almelo                                  ,Buurt     ,BU01411900,3,103.0,480.0
367,BU01411901,Almelo                                  ,Buurt     ,BU01411901,3,106.0,397.0
368,BU01411902,Almelo                                  ,Buurt     ,BU01411902,3,83.0,297.0
369,BU01411903,Almelo                                  ,Buurt     ,BU01411903,3,239.0,624.0
370,BU01411904,Almelo                                  ,Buurt     ,BU01411904,3,198.0,762.0
371,BU01411905,Almelo                                  ,Buurt     ,BU01411905,3,78.0,300.0
372,BU01411906,Almelo                                  ,Buurt     ,BU01411906,3,249.0,1074.0
373,BU01411907,Almelo                                  ,Buurt     ,BU01411907,3,124.0,483.0
374,BU01411908,Almelo                                  ,Buurt     ,BU01411908,3,15.0,95.0
375,BU01411909,Almelo                                  ,Buurt     ,BU01411909,3,457.0,1664.0
376,BU01411910,Almelo                                  ,Buurt     ,BU01411910,3,0.0,0.0
377,BU01411920,Almelo                                  ,Buurt     ,BU01411920,3,3.0,24.0
378,WK014120  ,Almelo                                  ,Wijk      ,WK014120  ,3,162.0,772.0
379,BU01412000,Almelo                                  ,Buurt     ,BU01412000,3,44.0,233.0
380,BU01412001,Almelo                                  ,Buurt     ,BU01412001,3,118.0,539.0
381,WK014121  ,Almelo                                  ,Wijk      ,WK014121  ,3,178.0,1028.0
382,BU01412100,Almelo                                  ,Buurt     ,BU01412100,3,124.0,614.0
383,BU01412109,Almelo                                  ,Buurt     ,BU01412109,3,54.0,413.0
384,GM0034    ,Almere                                  ,Gemeente  ,GM0034    ,.,17982.0,64072.0
385,WK003401  ,Almere                                  ,Wijk      ,WK003401  ,3,2271.0,7820.0
386,BU00340101,Almere                                  ,Buurt     ,BU00340101,3,9.0,95.0
387,BU00340102,Almere                                  ,Buurt     ,BU00340102,3,349.0,862.0
388,BU00340103,Almere                                  ,Buurt     ,BU00340103,3,105.0,357.0
389,BU00340104,Almere                                  ,Buurt     ,BU00340104,3,133.0,462.0
390,BU00340105,Almere                                  ,Buurt     ,BU00340105,3,166.0,527.0
391,BU00340106,Almere                                  ,Buurt     ,BU00340106,3,331.0,995.0
392,BU00340107,Almere                                  ,Buurt     ,BU00340107,3,249.0,931.0
393,BU00340108,Almere                                  ,Buurt     ,BU00340108,3,430.0,1026.0
394,BU00340109,Almere                                  ,Buurt     ,BU00340109,3,222.0,1036.0
395,BU00340110,Almere                                  ,Buurt     ,BU00340110,3,51.0,404.0
396,BU00340111,Almere                                  ,Buurt     ,BU00340111,3,226.0,1124.0
397,BU00340171,Almere                                  ,Buurt     ,BU00340171,3,0.0,0.0
398,BU00340173,Almere                                  ,Buurt     ,BU00340173,3,0.0,0.0
399,BU00340199,Almere                                  ,Buurt     ,BU00340199,3,0.0,0.0
400,WK003402  ,Almere                                  ,Wijk      ,WK003402  ,3,7352.0,25323.0
401,BU00340201,Almere                                  ,Buurt     ,BU00340201,3,,
402,BU00340202,Almere                                  ,Buurt     ,BU00340202,3,681.0,2345.0
403,BU00340203,Almere                                  ,Buurt     ,BU00340203,3,217.0,752.0
404,BU00340204,Almere                                  ,Buurt     ,BU00340204,1,474.0,1620.0
405,BU00340205,Almere                                  ,Buurt     ,BU00340205,1,325.0,1100.0
406,BU00340206,Almere                                  ,Buurt     ,BU00340206,3,586.0,2027.0
407,BU00340207,Almere                                  ,Buurt     ,BU00340207,3,326.0,1212.0
408,BU00340208,Almere                                  ,Buurt     ,BU00340208,3,793.0,2462.0
409,BU00340209,Almere                                  ,Buurt     ,BU00340209,3,48.0,147.0
410,BU00340210,Almere                                  ,Buurt     ,BU00340210,3,582.0,1883.0
411,BU00340211,Almere                                  ,Buurt     ,BU00340211,3,612.0,1806.0
412,BU00340212,Almere                                  ,Buurt     ,BU00340212,3,786.0,2819.0
413,BU00340213,Almere                                  ,Buurt     ,BU00340213,3,424.0,1399.0
414,BU00340214,Almere                                  ,Buurt     ,BU00340214,3,621.0,2346.0
415,BU00340215,Almere                                  ,Buurt     ,BU00340215,3,842.0,3307.0
416,BU00340271,Almere                                  ,Buurt     ,BU00340271,1,,
417,BU00340272,Almere                                  ,Buurt     ,BU00340272,3,0.0,0.0
418,BU00340273,Almere                                  ,Buurt     ,BU00340273,3,0.0,0.0
419,BU00340274,Almere                                  ,Buurt     ,BU00340274,3,0.0,0.0
420,BU00340275,Almere                                  ,Buurt     ,BU00340275,3,0.0,0.0
421,BU00340276,Almere                                  ,Buurt     ,BU00340276,3,0.0,0.0
422,BU00340299,Almere                                  ,Buurt     ,BU00340299,3,0.0,0.0
423,WK003403  ,Almere                                  ,Wijk      ,WK003403  ,3,4470.0,15809.0
424,BU00340301,Almere                                  ,Buurt     ,BU00340301,3,77.0,212.0
425,BU00340302,Almere                                  ,Buurt     ,BU00340302,3,391.0,1430.0
426,BU00340303,Almere                                  ,Buurt     ,BU00340303,3,540.0,2033.0
427,BU00340304,Almere                                  ,Buurt     ,BU00340304,3,423.0,1143.0
428,BU00340305,Almere                                  ,Buurt     ,BU00340305,3,279.0,883.0
429,BU00340306,Almere                                  ,Buurt     ,BU00340306,3,322.0,1129.0
430,BU00340307,Almere                                  ,Buurt     ,BU00340307,1,303.0,1177.0
431,BU00340308,Almere                                  ,Buurt     ,BU00340308,3,451.0,1469.0
432,BU00340309,Almere                                  ,Buurt     ,BU00340309,3,397.0,1429.0
433,BU00340310,Almere                                  ,Buurt     ,BU00340310,3,153.0,492.0
434,BU00340311,Almere                                  ,Buurt     ,BU00340311,3,348.0,1454.0
435,BU00340312,Almere                                  ,Buurt     ,BU00340312,3,622.0,2250.0
436,BU00340313,Almere                                  ,Buurt     ,BU00340313,3,149.0,642.0
437,BU00340371,Almere                                  ,Buurt     ,BU00340371,3,,
438,BU00340372,Almere                                  ,Buurt     ,BU00340372,3,0.0,0.0
439,BU00340373,Almere                                  ,Buurt     ,BU00340373,3,9.0,35.0
440,BU00340399,Almere                                  ,Buurt     ,BU00340399,3,,
441,WK003404  ,Almere                                  ,Wijk      ,WK003404  ,3,1922.0,5117.0
442,BU00340401,Almere                                  ,Buurt     ,BU00340401,3,192.0,663.0
443,BU00340402,Almere                                  ,Buurt     ,BU00340402,3,486.0,920.0
444,BU00340403,Almere                                  ,Buurt     ,BU00340403,3,586.0,2127.0
445,BU00340404,Almere                                  ,Buurt     ,BU00340404,3,184.0,541.0
446,BU00340405,Almere                                  ,Buurt     ,BU00340405,3,462.0,834.0
447,BU00340406,Almere                                  ,Buurt     ,BU00340406,3,0.0,0.0
448,BU00340407,Almere                                  ,Buurt     ,BU00340407,3,0.0,0.0
449,BU00340471,Almere                                  ,Buurt     ,BU00340471,3,12.0,32.0
450,BU00340472,Almere                                  ,Buurt     ,BU00340472,3,0.0,0.0
451,BU00340473,Almere                                  ,Buurt     ,BU00340473,3,0.0,0.0
452,BU00340499,Almere                                  ,Buurt     ,BU00340499,3,0.0,0.0
453,WK003405  ,Almere                                  ,Wijk      ,WK003405  ,3,1967.0,10003.0
454,BU00340502,Almere                                  ,Buurt     ,BU00340502,3,304.0,1365.0
455,BU00340503,Almere                                  ,Buurt     ,BU00340503,3,793.0,2720.0
456,BU00340571,Almere                                  ,Buurt     ,BU00340571,3,0.0,0.0
457,BU00340599,Almere                                  ,Buurt     ,BU00340599,3,870.0,5919.0
458,WK003406  ,Almere                                  ,Wijk      ,WK003406  ,3,0.0,0.0
459,BU00340699,Almere                                  ,Buurt     ,BU00340699,3,0.0,0.0
460,GM0484    ,Alphen aan den Rijn                     ,Gemeente  ,GM0484    ,.,11959.0,42449.0
461,WK048401  ,Alphen aan den Rijn                     ,Wijk      ,WK048401  ,1,1220.0,3858.0
462,BU04840101,Alphen aan den Rijn                     ,Buurt     ,BU04840101,1,9.0,58.0
463,BU04840102,Alphen aan den Rijn                     ,Buurt     ,BU04840102,1,5.0,27.0
464,BU04840103,Alphen aan den Rijn                     ,Buurt     ,BU04840103,1,178.0,629.0
465,BU04840104,Alphen aan den Rijn                     ,Buurt     ,BU04840104,1,60.0,263.0
466,BU04840105,Alphen aan den Rijn                     ,Buurt     ,BU04840105,1,336.0,874.0
467,BU04840106,Alphen aan den Rijn                     ,Buurt     ,BU04840106,1,170.0,536.0
468,BU04840107,Alphen aan den Rijn                     ,Buurt     ,BU04840107,1,4.0,22.0
469,BU04840108,Alphen aan den Rijn                     ,Buurt     ,BU04840108,1,210.0,746.0
470,BU04840109,Alphen aan den Rijn                     ,Buurt     ,BU04840109,1,71.0,269.0
471,BU04840110,Alphen aan den Rijn                     ,Buurt     ,BU04840110,1,83.0,290.0
472,BU04840111,Alphen aan den Rijn                     ,Buurt     ,BU04840111,1,94.0,144.0
473,WK048402  ,Alphen aan den Rijn                     ,Wijk      ,WK048402  ,1,1281.0,4080.0
474,BU04840201,Alphen aan den Rijn                     ,Buurt     ,BU04840201,1,10.0,70.0
475,BU04840202,Alphen aan den Rijn                     ,Buurt     ,BU04840202,1,72.0,239.0
476,BU04840203,Alphen aan den Rijn                     ,Buurt     ,BU04840203,1,304.0,897.0
477,BU04840204,Alphen aan den Rijn                     ,Buurt     ,BU04840204,1,240.0,661.0
478,BU04840205,Alphen aan den Rijn                     ,Buurt     ,BU04840205,1,115.0,396.0
479,BU04840206,Alphen aan den Rijn                     ,Buurt     ,BU04840206,1,148.0,469.0
480,BU04840207,Alphen aan den Rijn                     ,Buurt     ,BU04840207,1,193.0,589.0
481,BU04840208,Alphen aan den Rijn                     ,Buurt     ,BU04840208,1,62.0,210.0
482,BU04840209,Alphen aan den Rijn                     ,Buurt     ,BU04840209,1,3.0,9.0
483,BU04840210,Alphen aan den Rijn                     ,Buurt     ,BU04840210,1,60.0,214.0
484,BU04840211,Alphen aan den Rijn                     ,Buurt     ,BU04840211,1,74.0,326.0
485,WK048403  ,Alphen aan den Rijn                     ,Wijk      ,WK048403  ,1,1131.0,5210.0
486,BU04840301,Alphen aan den Rijn                     ,Buurt     ,BU04840301,1,214.0,695.0
487,BU04840302,Alphen aan den Rijn                     ,Buurt     ,BU04840302,1,230.0,821.0
488,BU04840303,Alphen aan den Rijn                     ,Buurt     ,BU04840303,1,37.0,136.0
489,BU04840304,Alphen aan den Rijn                     ,Buurt     ,BU04840304,1,224.0,999.0
490,BU04840305,Alphen aan den Rijn                     ,Buurt     ,BU04840305,1,172.0,664.0
491,BU04840306,Alphen aan den Rijn                     ,Buurt     ,BU04840306,1,254.0,1897.0
492,BU04840307,Alphen aan den Rijn                     ,Buurt     ,BU04840307,1,0.0,0.0
493,WK048404  ,Alphen aan den Rijn                     ,Wijk      ,WK048404  ,1,479.0,1667.0
494,BU04840401,Alphen aan den Rijn                     ,Buurt     ,BU04840401,1,,
