ID,Populatie,Geslacht,Persoonskenmerken,Marges,Perioden,Verkeersdeelname_1,GebruikVanHetOpenbaarVervoer_2
1332,A048710,4000   ,53500  ,MW00000,2018JJ00,89.7,14.2
1333,A048710,4000   ,53500  ,MW00000,2019JJ00,86.5,13.0
1334,A048710,4000   ,53500  ,MW00000,2020JJ00,77.9,6.1
1335,A048710,4000   ,53500  ,MW00000,2021JJ00,81.6,7.0
1336,A048710,4000   ,53500  ,MW00000,2022JJ00,82.6,10.2
1337,A048710,4000   ,53500  ,MW00000,2023JJ00,83.9,10.6
1338,A048710,4000   ,53500  ,MOG0095,2018JJ00,88.3,12.9
1339,A048710,4000   ,53500  ,MOG0095,2019JJ00,84.9,11.8
1340,A048710,4000   ,53500  ,MOG0095,2020JJ00,76.5,5.4
1341,A048710,4000   ,53500  ,MOG0095,2021JJ00,80.3,6.3
1342,A048710,4000   ,53500  ,MOG0095,2022JJ00,81.1,9.2
1343,A048710,4000   ,53500  ,MOG0095,2023JJ00,82.4,9.6
1344,A048710,4000   ,53500  ,MBG0095,2018JJ00,90.9,15.5
1345,A048710,4000   ,53500  ,MBG0095,2019JJ00,87.9,14.3
1346,A048710,4000   ,53500  ,MBG0095,2020JJ00,79.2,6.8
1347,A048710,4000   ,53500  ,MBG0095,2021JJ00,82.8,7.8
1348,A048710,4000   ,53500  ,MBG0095,2022JJ00,84.0,11.3
1349,A048710,4000   ,53500  ,MBG0095,2023JJ00,85.2,11.6
1350,A048710,4000   ,53705  ,MW00000,2018JJ00,86.8,7.6
1351,A048710,4000   ,53705  ,MW00000,2019JJ00,86.4,7.7
1352,A048710,4000   ,53705  ,MW00000,2020JJ00,78.5,3.2
1353,A048710,4000   ,53705  ,MW00000,2021JJ00,82.4,3.2
1354,A048710,4000   ,53705  ,MW00000,2022JJ00,83.5,4.9
1355,A048710,4000   ,53705  ,MW00000,2023JJ00,85.7,6.3
1356,A048710,4000   ,53705  ,MOG0095,2018JJ00,85.6,6.8
1357,A048710,4000   ,53705  ,MOG0095,2019JJ00,85.0,6.9
1358,A048710,4000   ,53705  ,MOG0095,2020JJ00,77.3,2.8
1359,A048710,4000   ,53705  ,MOG0095,2021JJ00,81.3,2.7
1360,A048710,4000   ,53705  ,MOG0095,2022JJ00,82.3,4.3
1361,A048710,4000   ,53705  ,MOG0095,2023JJ00,84.6,5.7
1362,A048710,4000   ,53705  ,MBG0095,2018JJ00,88.0,8.4
1363,A048710,4000   ,53705  ,MBG0095,2019JJ00,87.7,8.6
1364,A048710,4000   ,53705  ,MBG0095,2020JJ00,79.6,3.8
1365,A048710,4000   ,53705  ,MBG0095,2021JJ00,83.5,3.7
1366,A048710,4000   ,53705  ,MBG0095,2022JJ00,84.7,5.6
1367,A048710,4000   ,53705  ,MBG0095,2023JJ00,86.8,7.0
1368,A048710,4000   ,53850  ,MW00000,2018JJ00,84.0,6.2
1369,A048710,4000   ,53850  ,MW00000,2019JJ00,83.2,6.9
1370,A048710,4000   ,53850  ,MW00000,2020JJ00,76.8,2.5
1371,A048710,4000   ,53850  ,MW00000,2021JJ00,81.1,2.6
1372,A048710,4000   ,53850  ,MW00000,2022JJ00,81.8,4.1
1373,A048710,4000   ,53850  ,MW00000,2023JJ00,81.5,4.5
1374,A048710,4000   ,53850  ,MOG0095,2018JJ00,82.8,5.5
1375,A048710,4000   ,53850  ,MOG0095,2019JJ00,81.9,6.2
1376,A048710,4000   ,53850  ,MOG0095,2020JJ00,75.7,2.1
1377,A048710,4000   ,53850  ,MOG0095,2021JJ00,80.0,2.2
1378,A048710,4000   ,53850  ,MOG0095,2022JJ00,80.6,3.6
1379,A048710,4000   ,53850  ,MOG0095,2023JJ00,80.3,4.0
1380,A048710,4000   ,53850  ,MBG0095,2018JJ00,85.2,6.9
1381,A048710,4000   ,53850  ,MBG0095,2019JJ00,84.5,7.7
1382,A048710,4000   ,53850  ,MBG0095,2020JJ00,78.0,3.0
1383,A048710,4000   ,53850  ,MBG0095,2021JJ00,82.2,3.0
1384,A048710,4000   ,53850  ,MBG0095,2022JJ00,82.9,4.7
1385,A048710,4000   ,53850  ,MBG0095,2023JJ00,82.6,5.0
1386,A048710,4000   ,53925  ,MW00000,2018JJ00,75.4,5.0
1387,A048710,4000   ,53925  ,MW00000,2019JJ00,72.4,5.4
1388,A048710,4000   ,53925  ,MW00000,2020JJ00,66.0,2.2
1389,A048710,4000   ,53925  ,MW00000,2021JJ00,73.5,2.0
1390,A048710,4000   ,53925  ,MW00000,2022JJ00,75.7,2.5
1391,A048710,4000   ,53925  ,MW00000,2023JJ00,76.0,3.2
1392,A048710,4000   ,53925  ,MOG0095,2018JJ00,73.4,4.1
1393,A048710,4000   ,53925  ,MOG0095,2019JJ00,70.4,4.6
1394,A048710,4000   ,53925  ,MOG0095,2020JJ00,64.3,1.7
1395,A048710,4000   ,53925  ,MOG0095,2021JJ00,72.0,1.5
1396,A048710,4000   ,53925  ,MOG0095,2022JJ00,74.1,2.0
1397,A048710,4000   ,53925  ,MOG0095,2023JJ00,74.3,2.6
1398,A048710,4000   ,53925  ,MBG0095,2018JJ00,77.2,6.0
1399,A048710,4000   ,53925  ,MBG0095,2019JJ00,74.4,6.4
1400,A048710,4000   ,53925  ,MBG0095,2020JJ00,67.6,2.8
1401,A048710,4000   ,53925  ,MBG0095,2021JJ00,75.0,2.5
1402,A048710,4000   ,53925  ,MBG0095,2022JJ00,77.3,3.2
1403,A048710,4000   ,53925  ,MBG0095,2023JJ00,77.5,3.9
1404,A048710,4000   ,21600  ,MW00000,2018JJ00,57.3,3.2
1405,A048710,4000   ,21600  ,MW00000,2019JJ00,56.0,2.8
1406,A048710,4000   ,21600  ,MW00000,2020JJ00,47.7,
1407,A048710,4000   ,21600  ,MW00000,2021JJ00,55.9,1.5
1408,A048710,4000   ,21600  ,MW00000,2022JJ00,59.1,2.1
1409,A048710,4000   ,21600  ,MW00000,2023JJ00,58.7,2.5
1410,A048710,4000   ,21600  ,MOG0095,2018JJ00,54.9,2.5
1411,A048710,4000   ,21600  ,MOG0095,2019JJ00,53.7,2.2
1412,A048710,4000   ,21600  ,MOG0095,2020JJ00,45.8,
1413,A048710,4000   ,21600  ,MOG0095,2021JJ00,54.0,1.1
1414,A048710,4000   ,21600  ,MOG0095,2022JJ00,57.2,1.6
1415,A048710,4000   ,21600  ,MOG0095,2023JJ00,56.9,2.0
1416,A048710,4000   ,21600  ,MBG0095,2018JJ00,59.6,4.1
1417,A048710,4000   ,21600  ,MBG0095,2019JJ00,58.2,3.6
1418,A048710,4000   ,21600  ,MBG0095,2020JJ00,49.6,
1419,A048710,4000   ,21600  ,MBG0095,2021JJ00,57.7,2.1
1420,A048710,4000   ,21600  ,MBG0095,2022JJ00,61.0,2.7
1421,A048710,4000   ,21600  ,MBG0095,2023JJ00,60.4,3.1
1422,A048710,4000   ,1012600,MW00000,2018JJ00,84.6,7.4
1423,A048710,4000   ,1012600,MW00000,2019JJ00,82.9,7.5
1424,A048710,4000   ,1012600,MW00000,2020JJ00,76.7,3.4
1425,A048710,4000   ,1012600,MW00000,2021JJ00,81.0,3.5
1426,A048710,4000   ,1012600,MW00000,2022JJ00,82.4,4.7
1427,A048710,4000   ,1012600,MW00000,2023JJ00,,
1428,A048710,4000   ,1012600,MOG0095,2018JJ00,84.0,7.0
1429,A048710,4000   ,1012600,MOG0095,2019JJ00,82.2,7.1
1430,A048710,4000   ,1012600,MOG0095,2020JJ00,76.1,3.1
1431,A048710,4000   ,1012600,MOG0095,2021JJ00,80.4,3.3
1432,A048710,4000   ,1012600,MOG0095,2022JJ00,81.7,4.4
1433,A048710,4000   ,1012600,MOG0095,2023JJ00,,
1434,A048710,4000   ,1012600,MBG0095,2018JJ00,85.2,7.8
1435,A048710,4000   ,1012600,MBG0095,2019JJ00,83.6,7.9
1436,A048710,4000   ,1012600,MBG0095,2020JJ00,77.3,3.6
1437,A048710,4000   ,1012600,MBG0095,2021JJ00,81.6,3.8
1438,A048710,4000   ,1012600,MBG0095,2022JJ00,83.0,5.0
1439,A048710,4000   ,1012600,MBG0095,2023JJ00,,
1440,A048710,4000   ,2012655,MW00000,2018JJ00,80.3,11.9
1441,A048710,4000   ,2012655,MW00000,2019JJ00,79.0,12.3
1442,A048710,4000   ,2012655,MW00000,2020JJ00,68.5,5.5
1443,A048710,4000   ,2012655,MW00000,2021JJ00,75.0,5.6
1444,A048710,4000   ,2012655,MW00000,2022JJ00,74.1,9.1
1445,A048710,4000   ,2012655,MW00000,2023JJ00,,
1446,A048710,4000   ,2012655,MOG0095,2018JJ00,78.2,10.5
1447,A048710,4000   ,2012655,MOG0095,2019JJ00,76.9,11.0
1448,A048710,4000   ,2012655,MOG0095,2020JJ00,66.7,4.8
1449,A048710,4000   ,2012655,MOG0095,2021JJ00,73.3,4.9
1450,A048710,4000   ,2012655,MOG0095,2022JJ00,72.2,8.0
1451,A048710,4000   ,2012655,MOG0095,2023JJ00,,
1452,A048710,4000   ,2012655,MBG0095,2018JJ00,82.2,13.4
1453,A048710,4000   ,2012655,MBG0095,2019JJ00,80.9,13.9
1454,A048710,4000   ,2012655,MBG0095,2020JJ00,70.2,6.4
1455,A048710,4000   ,2012655,MBG0095,2021JJ00,76.6,6.4
1456,A048710,4000   ,2012655,MBG0095,2022JJ00,76.0,10.3
1457,A048710,4000   ,2012655,MBG0095,2023JJ00,,
1458,A048710,4000   ,2012657,MW00000,2018JJ00,74.8,17.8
1459,A048710,4000   ,2012657,MW00000,2019JJ00,73.6,16.7
1460,A048710,4000   ,2012657,MW00000,2020JJ00,57.7,8.1
1461,A048710,4000   ,2012657,MW00000,2021JJ00,66.6,10.1
1462,A048710,4000   ,2012657,MW00000,2022JJ00,70.1,13.9
1463,A048710,4000   ,2012657,MW00000,2023JJ00,,
1464,A048710,4000   ,2012657,MOG0095,2018JJ00,72.9,16.3
1465,A048710,4000   ,2012657,MOG0095,2019JJ00,71.7,15.3
1466,A048710,4000   ,2012657,MOG0095,2020JJ00,56.1,7.2
1467,A048710,4000   ,2012657,MOG0095,2021JJ00,65.1,9.2
1468,A048710,4000   ,2012657,MOG0095,2022JJ00,68.5,12.8
1469,A048710,4000   ,2012657,MOG0095,2023JJ00,,
1470,A048710,4000   ,2012657,MBG0095,2018JJ00,76.5,19.4
1471,A048710,4000   ,2012657,MBG0095,2019JJ00,75.4,18.2
1472,A048710,4000   ,2012657,MBG0095,2020JJ00,59.3,9.0
1473,A048710,4000   ,2012657,MBG0095,2021JJ00,68.1,11.1
1474,A048710,4000   ,2012657,MBG0095,2022JJ00,71.8,15.2
1475,A048710,4000   ,2012657,MBG0095,2023JJ00,,
1476,A048710,4000   ,1014752,MW00000,2018JJ00,76.3,13.4
1477,A048710,4000   ,1014752,MW00000,2019JJ00,74.0,13.6
1478,A048710,4000   ,1014752,MW00000,2020JJ00,61.5,6.3
1479,A048710,4000   ,1014752,MW00000,2021JJ00,70.0,7.8
1480,A048710,4000   ,1014752,MW00000,2022JJ00,72.7,9.6
1481,A048710,4000   ,1014752,MW00000,2023JJ00,71.5,11.0
1482,A048710,4000   ,1014752,MOG0095,2018JJ00,74.6,12.2
1483,A048710,4000   ,1014752,MOG0095,2019JJ00,72.3,12.4
1484,A048710,4000   ,1014752,MOG0095,2020JJ00,59.9,5.6
1485,A048710,4000   ,1014752,MOG0095,2021JJ00,68.5,7.0
1486,A048710,4000   ,1014752,MOG0095,2022JJ00,71.0,8.6
1487,A048710,4000   ,1014752,MOG0095,2023JJ00,69.9,10.0
1488,A048710,4000   ,1014752,MBG0095,2018JJ00,77.9,14.6
1489,A048710,4000   ,1014752,MBG0095,2019JJ00,75.7,14.9
1490,A048710,4000   ,1014752,MBG0095,2020JJ00,63.1,7.1
1491,A048710,4000   ,1014752,MBG0095,2021JJ00,71.4,8.7
1492,A048710,4000   ,1014752,MBG0095,2022JJ00,74.2,10.6
1493,A048710,4000   ,1014752,MBG0095,2023JJ00,73.0,12.0
1494,A048710,4000   ,1014753,MW00000,2018JJ00,75.7,7.3
1495,A048710,4000   ,1014753,MW00000,2019JJ00,75.0,7.3
1496,A048710,4000   ,1014753,MW00000,2020JJ00,65.2,3.9
1497,A048710,4000   ,1014753,MW00000,2021JJ00,72.1,4.7
1498,A048710,4000   ,1014753,MW00000,2022JJ00,74.4,6.5
1499,A048710,4000   ,1014753,MW00000,2023JJ00,74.0,6.3
1500,A048710,4000   ,1014753,MOG0095,2018JJ00,74.2,6.6
1501,A048710,4000   ,1014753,MOG0095,2019JJ00,73.4,6.5
1502,A048710,4000   ,1014753,MOG0095,2020JJ00,63.9,3.4
1503,A048710,4000   ,1014753,MOG0095,2021JJ00,70.9,4.2
1504,A048710,4000   ,1014753,MOG0095,2022JJ00,73.0,5.8
1505,A048710,4000   ,1014753,MOG0095,2023JJ00,72.7,5.6
1506,A048710,4000   ,1014753,MBG0095,2018JJ00,77.1,8.2
1507,A048710,4000   ,1014753,MBG0095,2019JJ00,76.4,8.1
1508,A048710,4000   ,1014753,MBG0095,2020JJ00,66.6,4.5
1509,A048710,4000   ,1014753,MBG0095,2021JJ00,73.4,5.3
1510,A048710,4000   ,1014753,MBG0095,2022JJ00,75.7,7.3
1511,A048710,4000   ,1014753,MBG0095,2023JJ00,75.3,7.0
1512,A048710,4000   ,1014754,MW00000,2018JJ00,85.7,8.4
1513,A048710,4000   ,1014754,MW00000,2019JJ00,82.8,8.3
1514,A048710,4000   ,1014754,MW00000,2020JJ00,76.1,4.1
1515,A048710,4000   ,1014754,MW00000,2021JJ00,80.2,4.3
1516,A048710,4000   ,1014754,MW00000,2022JJ00,81.4,5.6
1517,A048710,4000   ,1014754,MW00000,2023JJ00,82.8,6.0
1518,A048710,4000   ,1014754,MOG0095,2018JJ00,84.5,7.6
1519,A048710,4000   ,1014754,MOG0095,2019JJ00,81.4,7.4
1520,A048710,4000   ,1014754,MOG0095,2020JJ00,74.9,3.6
1521,A048710,4000   ,1014754,MOG0095,2021JJ00,79.1,3.8
1522,A048710,4000   ,1014754,MOG0095,2022JJ00,80.1,5.0
1523,A048710,4000   ,1014754,MOG0095,2023JJ00,81.6,5.4
1524,A048710,4000   ,1014754,MBG0095,2018JJ00,86.9,9.3
1525,A048710,4000   ,1014754,MBG0095,2019JJ00,84.1,9.1
1526,A048710,4000   ,1014754,MBG0095,2020JJ00,77.3,4.7
1527,A048710,4000   ,1014754,MBG0095,2021JJ00,81.3,4.8
1528,A048710,4000   ,1014754,MBG0095,2022JJ00,82.6,6.3
1529,A048710,4000   ,1014754,MBG0095,2023JJ00,84.0,6.7
1530,A048710,4000   ,1014755,MW00000,2018JJ00,87.5,8.1
1531,A048710,4000   ,1014755,MW00000,2019JJ00,86.5,8.7
1532,A048710,4000   ,1014755,MW00000,2020JJ00,79.6,3.5
1533,A048710,4000   ,1014755,MW00000,2021JJ00,83.5,3.4
1534,A048710,4000   ,1014755,MW00000,2022JJ00,84.4,5.7
1535,A048710,4000   ,1014755,MW00000,2023JJ00,85.7,6.1
1536,A048710,4000   ,1014755,MOG0095,2018JJ00,86.3,7.3
1537,A048710,4000   ,1014755,MOG0095,2019JJ00,85.2,7.9
1538,A048710,4000   ,1014755,MOG0095,2020JJ00,78.5,3.1
1539,A048710,4000   ,1014755,MOG0095,2021JJ00,82.5,2.9
1540,A048710,4000   ,1014755,MOG0095,2022JJ00,83.2,5.1
1541,A048710,4000   ,1014755,MOG0095,2023JJ00,84.6,5.5
1542,A048710,4000   ,1014755,MBG0095,2018JJ00,88.6,8.9
1543,A048710,4000   ,1014755,MBG0095,2019JJ00,87.6,9.5
1544,A048710,4000   ,1014755,MBG0095,2020JJ00,80.7,4.0
1545,A048710,4000   ,1014755,MBG0095,2021JJ00,84.4,3.8
1546,A048710,4000   ,1014755,MBG0095,2022JJ00,85.5,6.3
1547,A048710,4000   ,1014755,MBG0095,2023JJ00,86.7,6.8
1548,A048710,4000   ,1014756,MW00000,2018JJ00,87.6,8.9
1549,A048710,4000   ,1014756,MW00000,2019JJ00,86.3,8.6
1550,A048710,4000   ,1014756,MW00000,2020JJ00,80.7,3.6
1551,A048710,4000   ,1014756,MW00000,2021JJ00,83.7,3.3
1552,A048710,4000   ,1014756,MW00000,2022JJ00,84.1,5.2
1553,A048710,4000   ,1014756,MW00000,2023JJ00,85.1,7.2
1554,A048710,4000   ,1014756,MOG0095,2018JJ00,86.4,8.1
1555,A048710,4000   ,1014756,MOG0095,2019JJ00,84.9,7.8
1556,A048710,4000   ,1014756,MOG0095,2020JJ00,79.7,3.2
1557,A048710,4000   ,1014756,MOG0095,2021JJ00,82.6,2.9
1558,A048710,4000   ,1014756,MOG0095,2022JJ00,82.8,4.7
1559,A048710,4000   ,1014756,MOG0095,2023JJ00,83.9,6.6
1560,A048710,4000   ,1014756,MBG0095,2018JJ00,88.7,9.7
1561,A048710,4000   ,1014756,MBG0095,2019JJ00,87.6,9.4
1562,A048710,4000   ,1014756,MBG0095,2020JJ00,81.7,4.1
1563,A048710,4000   ,1014756,MBG0095,2021JJ00,84.7,3.8
1564,A048710,4000   ,1014756,MBG0095,2022JJ00,85.2,5.8
1565,A048710,4000   ,1014756,MBG0095,2023JJ00,86.1,7.8
1566,A048710,4000   ,2030530,MW00000,2018JJ00,89.2,42.3
1567,A048710,4000   ,2030530,MW00000,2019JJ00,88.5,44.9
1568,A048710,4000   ,2030530,MW00000,2020JJ00,74.1,20.8
1569,A048710,4000   ,2030530,MW00000,2021JJ00,82.5,26.3
1570,A048710,4000   ,2030530,MW00000,2022JJ00,85.9,31.7
1571,A048710,4000   ,2030530,MW00000,2023JJ00,85.7,36.1
1572,A048710,4000   ,2030530,MOG0095,2018JJ00,86.7,39.4
1573,A048710,4000   ,2030530,MOG0095,2019JJ00,85.9,41.8
1574,A048710,4000   ,2030530,MOG0095,2020JJ00,71.7,18.8
1575,A048710,4000   ,2030530,MOG0095,2021JJ00,80.6,24.2
1576,A048710,4000   ,2030530,MOG0095,2022JJ00,83.5,29.3
1577,A048710,4000   ,2030530,MOG0095,2023JJ00,83.4,33.5
1578,A048710,4000   ,2030530,MBG0095,2018JJ00,91.3,45.2
1579,A048710,4000   ,2030530,MBG0095,2019JJ00,90.6,48.0
1580,A048710,4000   ,2030530,MBG0095,2020JJ00,76.3,23.0
1581,A048710,4000   ,2030530,MBG0095,2021JJ00,84.2,28.5
1582,A048710,4000   ,2030530,MBG0095,2022JJ00,87.9,34.2
1583,A048710,4000   ,2030530,MBG0095,2023JJ00,87.7,38.8
1584,A048710,4000   ,2030540,MW00000,2018JJ00,97.6,
1585,A048710,4000   ,2030540,MW00000,2019JJ00,88.9,
1586,A048710,4000   ,2030540,MW00000,2020JJ00,84.4,
1587,A048710,4000   ,2030540,MW00000,2021JJ00,83.8,
1588,A048710,4000   ,2030540,MW00000,2022JJ00,94.4,
1589,A048710,4000   ,2030540,MW00000,2023JJ00,87.7,
1590,A048710,4000   ,2030540,MOG0095,2018JJ00,92.0,
1591,A048710,4000   ,2030540,MOG0095,2019JJ00,81.4,
1592,A048710,4000   ,2030540,MOG0095,2020JJ00,77.3,
1593,A048710,4000   ,2030540,MOG0095,2021JJ00,76.7,
1594,A048710,4000   ,2030540,MOG0095,2022JJ00,88.8,
1595,A048710,4000   ,2030540,MOG0095,2023JJ00,77.4,
1596,A048710,4000   ,2030540,MBG0095,2018JJ00,99.3,
1597,A048710,4000   ,2030540,MBG0095,2019JJ00,93.6,
1598,A048710,4000   ,2030540,MBG0095,2020JJ00,89.6,
1599,A048710,4000   ,2030540,MBG0095,2021JJ00,89.0,
1600,A048710,4000   ,2030540,MBG0095,2022JJ00,97.3,
1601,A048710,4000   ,2030540,MBG0095,2023JJ00,93.7,
1602,A048710,4000   ,2030550,MW00000,2018JJ00,82.5,7.6
1603,A048710,4000   ,2030550,MW00000,2019JJ00,80.9,7.4
1604,A048710,4000   ,2030550,MW00000,2020JJ00,73.2,3.4
1605,A048710,4000   ,2030550,MW00000,2021JJ00,78.1,3.5
1606,A048710,4000   ,2030550,MW00000,2022JJ00,79.3,5.2
1607,A048710,4000   ,2030550,MW00000,2023JJ00,80.0,5.9
1608,A048710,4000   ,2030550,MOG0095,2018JJ00,81.9,7.2
1609,A048710,4000   ,2030550,MOG0095,2019JJ00,80.2,7.1
1610,A048710,4000   ,2030550,MOG0095,2020JJ00,72.6,3.2
1611,A048710,4000   ,2030550,MOG0095,2021JJ00,77.6,3.2
1612,A048710,4000   ,2030550,MOG0095,2022JJ00,78.7,4.9
1613,A048710,4000   ,2030550,MOG0095,2023JJ00,79.4,5.6
1614,A048710,4000   ,2030550,MBG0095,2018JJ00,83.1,7.9
1615,A048710,4000   ,2030550,MBG0095,2019JJ00,81.5,7.8
1616,A048710,4000   ,2030550,MBG0095,2020JJ00,73.7,3.6
1617,A048710,4000   ,2030550,MBG0095,2021JJ00,78.6,3.7
1618,A048710,4000   ,2030550,MBG0095,2022JJ00,79.8,5.5
1619,A048710,4000   ,2030550,MBG0095,2023JJ00,80.5,6.2
1620,A048710,4000   ,2018700,MW00000,2018JJ00,71.8,6.1
1621,A048710,4000   ,2018700,MW00000,2019JJ00,69.9,5.9
1622,A048710,4000   ,2018700,MW00000,2020JJ00,60.4,3.1
1623,A048710,4000   ,2018700,MW00000,2021JJ00,68.0,3.3
1624,A048710,4000   ,2018700,MW00000,2022JJ00,69.9,4.6
1625,A048710,4000   ,2018700,MW00000,2023JJ00,69.7,4.9
1626,A048710,4000   ,2018700,MOG0095,2018JJ00,70.4,5.4
1627,A048710,4000   ,2018700,MOG0095,2019JJ00,68.4,5.3
1628,A048710,4000   ,2018700,MOG0095,2020JJ00,59.1,2.7
1629,A048710,4000   ,2018700,MOG0095,2021JJ00,66.8,2.9
1630,A048710,4000   ,2018700,MOG0095,2022JJ00,68.6,4.1
1631,A048710,4000   ,2018700,MOG0095,2023JJ00,68.4,4.4
1632,A048710,4000   ,2018700,MBG0095,2018JJ00,73.1,6.7
1633,A048710,4000   ,2018700,MBG0095,2019JJ00,71.2,6.6
1634,A048710,4000   ,2018700,MBG0095,2020JJ00,61.6,3.5
1635,A048710,4000   ,2018700,MBG0095,2021JJ00,69.2,3.8
1636,A048710,4000   ,2018700,MBG0095,2022JJ00,71.2,5.2
1637,A048710,4000   ,2018700,MBG0095,2023JJ00,70.9,5.6
1638,A048710,4000   ,2018740,MW00000,2018JJ00,86.8,10.6
1639,A048710,4000   ,2018740,MW00000,2019JJ00,85.2,10.0
1640,A048710,4000   ,2018740,MW00000,2020JJ00,76.5,4.9
1641,A048710,4000   ,2018740,MW00000,2021JJ00,81.6,6.2
1642,A048710,4000   ,2018740,MW00000,2022JJ00,82.6,7.6
1643,A048710,4000   ,2018740,MW00000,2023JJ00,82.8,7.9
1644,A048710,4000   ,2018740,MOG0095,2018JJ00,85.8,9.9
1645,A048710,4000   ,2018740,MOG0095,2019JJ00,84.1,9.2
1646,A048710,4000   ,2018740,MOG0095,2020JJ00,75.5,4.4
1647,A048710,4000   ,2018740,MOG0095,2021JJ00,80.6,5.7
1648,A048710,4000   ,2018740,MOG0095,2022JJ00,81.6,7.0
1649,A048710,4000   ,2018740,MOG0095,2023JJ00,81.8,7.2
1650,A048710,4000   ,2018740,MBG0095,2018JJ00,87.8,11.4
1651,A048710,4000   ,2018740,MBG0095,2019JJ00,86.2,10.8
1652,A048710,4000   ,2018740,MBG0095,2020JJ00,77.5,5.4
1653,A048710,4000   ,2018740,MBG0095,2021JJ00,82.4,6.8
1654,A048710,4000   ,2018740,MBG0095,2022JJ00,83.6,8.3
1655,A048710,4000   ,2018740,MBG0095,2023JJ00,83.8,8.5
1656,A048710,4000   ,2018790,MW00000,2018JJ00,88.9,12.2
1657,A048710,4000   ,2018790,MW00000,2019JJ00,87.3,13.0
1658,A048710,4000   ,2018790,MW00000,2020JJ00,81.2,5.3
1659,A048710,4000   ,2018790,MW00000,2021JJ00,83.3,4.9
1660,A048710,4000   ,2018790,MW00000,2022JJ00,84.6,7.7
1661,A048710,4000   ,2018790,MW00000,2023JJ00,85.6,9.3
1662,A048710,4000   ,2018790,MOG0095,2018JJ00,88.0,11.5
1663,A048710,4000   ,2018790,MOG0095,2019JJ00,86.3,12.3
1664,A048710,4000   ,2018790,MOG0095,2020JJ00,80.4,4.9
1665,A048710,4000   ,2018790,MOG0095,2021JJ00,82.5,4.6
1666,A048710,4000   ,2018790,MOG0095,2022JJ00,83.6,7.1
1667,A048710,4000   ,2018790,MOG0095,2023JJ00,84.7,8.7
1668,A048710,4000   ,2018790,MBG0095,2018JJ00,89.8,13.0
1669,A048710,4000   ,2018790,MBG0095,2019JJ00,88.3,13.9
1670,A048710,4000   ,2018790,MBG0095,2020JJ00,82.0,5.8
1671,A048710,4000   ,2018790,MBG0095,2021JJ00,84.1,5.4
1672,A048710,4000   ,2018790,MBG0095,2022JJ00,85.4,8.2
1673,A048710,4000   ,2018790,MBG0095,2023JJ00,86.4,9.9
1674,A048710,4000   ,2017560,MW00000,2018JJ00,91.3,7.3
1675,A048710,4000   ,2017560,MW00000,2019JJ00,89.0,7.2
1676,A048710,4000   ,2017560,MW00000,2020JJ00,84.1,3.5
1677,A048710,4000   ,2017560,MW00000,2021JJ00,87.5,3.9
1678,A048710,4000   ,2017560,MW00000,2022JJ00,87.5,5.6
1679,A048710,4000   ,2017560,MW00000,2023JJ00,88.4,5.8
1680,A048710,4000   ,2017560,MOG0095,2018JJ00,90.3,6.5
1681,A048710,4000   ,2017560,MOG0095,2019JJ00,87.8,6.5
1682,A048710,4000   ,2017560,MOG0095,2020JJ00,83.1,3.0
1683,A048710,4000   ,2017560,MOG0095,2021JJ00,86.5,3.4
1684,A048710,4000   ,2017560,MOG0095,2022JJ00,86.4,5.0
1685,A048710,4000   ,2017560,MOG0095,2023JJ00,87.3,5.2
1686,A048710,4000   ,2017560,MBG0095,2018JJ00,92.2,8.1
1687,A048710,4000   ,2017560,MBG0095,2019JJ00,90.2,8.1
1688,A048710,4000   ,2017560,MBG0095,2020JJ00,85.1,4.0
1689,A048710,4000   ,2017560,MBG0095,2021JJ00,88.4,4.4
1690,A048710,4000   ,2017560,MBG0095,2022JJ00,88.6,6.2
1691,A048710,4000   ,2017560,MBG0095,2023JJ00,89.4,6.5
1692,A048710,4000   ,2017565,MW00000,2018JJ00,90.0,12.8
1693,A048710,4000   ,2017565,MW00000,2019JJ00,89.3,13.4
1694,A048710,4000   ,2017565,MW00000,2020JJ00,81.5,5.9
1695,A048710,4000   ,2017565,MW00000,2021JJ00,84.3,5.0
1696,A048710,4000   ,2017565,MW00000,2022JJ00,84.1,8.4
1697,A048710,4000   ,2017565,MW00000,2023JJ00,85.5,9.8
1698,A048710,4000   ,2017565,MOG0095,2018JJ00,88.9,11.9
1699,A048710,4000   ,2017565,MOG0095,2019JJ00,88.0,12.4
1700,A048710,4000   ,2017565,MOG0095,2020JJ00,80.5,5.3
1701,A048710,4000   ,2017565,MOG0095,2021JJ00,83.3,4.5
1702,A048710,4000   ,2017565,MOG0095,2022JJ00,83.0,7.7
1703,A048710,4000   ,2017565,MOG0095,2023JJ00,84.5,9.1
1704,A048710,4000   ,2017565,MBG0095,2018JJ00,91.0,13.8
1705,A048710,4000   ,2017565,MBG0095,2019JJ00,90.4,14.4
1706,A048710,4000   ,2017565,MBG0095,2020JJ00,82.5,6.5
1707,A048710,4000   ,2017565,MBG0095,2021JJ00,85.2,5.5
1708,A048710,4000   ,2017565,MBG0095,2022JJ00,85.2,9.1
1709,A048710,4000   ,2017565,MBG0095,2023JJ00,86.5,10.5
1710,A048710,4000   ,2012751,MW00000,2018JJ00,87.6,15.1
1711,A048710,4000   ,2012751,MW00000,2019JJ00,86.4,14.7
