ID,IndicatieWelNietJeugdwet,RegioS,Perioden,JongerenMetAWBZIndicatieInJaar_1
2196,1000,ZK25  ,2011JJ00,3870.0
2197,1000,ZK25  ,2012JJ00,3460.0
2198,1000,ZK25  ,2013JJ00,3175.0
2199,1000,ZK25  ,2014JJ00,3040.0
2200,1000,ZK26  ,2011JJ00,1545.0
2201,1000,ZK26  ,2012JJ00,1430.0
2202,1000,ZK26  ,2013JJ00,1315.0
2203,1000,ZK26  ,2014JJ00,1255.0
2204,1000,ZK27  ,2011JJ00,2505.0
2205,1000,ZK27  ,2012JJ00,2230.0
2206,1000,ZK27  ,2013JJ00,1950.0
2207,1000,ZK27  ,2014JJ00,1880.0
2208,1000,ZK28  ,2011JJ00,2460.0
2209,1000,ZK28  ,2012JJ00,2135.0
2210,1000,ZK28  ,2013JJ00,1910.0
2211,1000,ZK28  ,2014JJ00,1920.0
2212,1000,ZK29  ,2011JJ00,1755.0
2213,1000,ZK29  ,2012JJ00,1525.0
2214,1000,ZK29  ,2013JJ00,1340.0
2215,1000,ZK29  ,2014JJ00,1250.0
2216,1000,ZK30  ,2011JJ00,4975.0
2217,1000,ZK30  ,2012JJ00,4265.0
2218,1000,ZK30  ,2013JJ00,3860.0
2219,1000,ZK30  ,2014JJ00,3645.0
2220,1000,ZK31  ,2011JJ00,4200.0
2221,1000,ZK31  ,2012JJ00,3810.0
2222,1000,ZK31  ,2013JJ00,3610.0
2223,1000,ZK31  ,2014JJ00,3470.0
2224,1000,ZK32  ,2011JJ00,4275.0
2225,1000,ZK32  ,2012JJ00,3950.0
2226,1000,ZK32  ,2013JJ00,3645.0
2227,1000,ZK32  ,2014JJ00,3545.0
2228,1000,ZK98  ,2011JJ00,
2229,1000,ZK98  ,2012JJ00,
2230,1000,ZK98  ,2013JJ00,
2231,1000,ZK98  ,2014JJ00,
2232,1100,NL01  ,2011JJ00,85015.0
2233,1100,NL01  ,2012JJ00,80820.0
2234,1100,NL01  ,2013JJ00,75980.0
2235,1100,NL01  ,2014JJ00,72200.0
2236,1100,LD01  ,2011JJ00,12010.0
2237,1100,LD01  ,2012JJ00,11450.0
2238,1100,LD01  ,2013JJ00,10775.0
2239,1100,LD01  ,2014JJ00,10305.0
2240,1100,LD02  ,2011JJ00,21400.0
2241,1100,LD02  ,2012JJ00,20765.0
2242,1100,LD02  ,2013JJ00,19775.0
2243,1100,LD02  ,2014JJ00,18835.0
2244,1100,LD03  ,2011JJ00,30475.0
2245,1100,LD03  ,2012JJ00,28830.0
2246,1100,LD03  ,2013JJ00,26855.0
2247,1100,LD03  ,2014JJ00,25535.0
2248,1100,LD04  ,2011JJ00,21130.0
2249,1100,LD04  ,2012JJ00,19775.0
2250,1100,LD04  ,2013JJ00,18575.0
2251,1100,LD04  ,2014JJ00,17530.0
2252,1100,PV20  ,2011JJ00,4590.0
2253,1100,PV20  ,2012JJ00,4370.0
2254,1100,PV20  ,2013JJ00,4005.0
2255,1100,PV20  ,2014JJ00,3830.0
2256,1100,PV21  ,2011JJ00,4195.0
2257,1100,PV21  ,2012JJ00,4040.0
2258,1100,PV21  ,2013JJ00,3915.0
2259,1100,PV21  ,2014JJ00,3720.0
2260,1100,PV22  ,2011JJ00,3220.0
2261,1100,PV22  ,2012JJ00,3035.0
2262,1100,PV22  ,2013JJ00,2855.0
2263,1100,PV22  ,2014JJ00,2750.0
2264,1100,PV23  ,2011JJ00,6505.0
2265,1100,PV23  ,2012JJ00,6325.0
2266,1100,PV23  ,2013JJ00,5995.0
2267,1100,PV23  ,2014JJ00,5765.0
2268,1100,PV24  ,2011JJ00,3725.0
2269,1100,PV24  ,2012JJ00,3635.0
2270,1100,PV24  ,2013JJ00,3505.0
2271,1100,PV24  ,2014JJ00,3190.0
2272,1100,PV25  ,2011JJ00,11170.0
2273,1100,PV25  ,2012JJ00,10805.0
2274,1100,PV25  ,2013JJ00,10275.0
2275,1100,PV25  ,2014JJ00,9880.0
2276,1100,PV26  ,2011JJ00,5060.0
2277,1100,PV26  ,2012JJ00,4940.0
2278,1100,PV26  ,2013JJ00,4675.0
2279,1100,PV26  ,2014JJ00,4275.0
2280,1100,PV27  ,2011JJ00,9795.0
2281,1100,PV27  ,2012JJ00,9405.0
2282,1100,PV27  ,2013JJ00,9070.0
2283,1100,PV27  ,2014JJ00,8720.0
2284,1100,PV28  ,2011JJ00,13415.0
2285,1100,PV28  ,2012JJ00,12405.0
2286,1100,PV28  ,2013JJ00,11255.0
2287,1100,PV28  ,2014JJ00,10810.0
2288,1100,PV29  ,2011JJ00,2200.0
2289,1100,PV29  ,2012JJ00,2075.0
2290,1100,PV29  ,2013JJ00,1855.0
2291,1100,PV29  ,2014JJ00,1730.0
2292,1100,PV30  ,2011JJ00,14310.0
2293,1100,PV30  ,2012JJ00,13325.0
2294,1100,PV30  ,2013JJ00,12370.0
2295,1100,PV30  ,2014JJ00,11700.0
2296,1100,PV31  ,2011JJ00,6820.0
2297,1100,PV31  ,2012JJ00,6450.0
2298,1100,PV31  ,2013JJ00,6200.0
2299,1100,PV31  ,2014JJ00,5830.0
2300,1100,CR01  ,2011JJ00,1425.0
2301,1100,CR01  ,2012JJ00,1350.0
2302,1100,CR01  ,2013JJ00,1235.0
2303,1100,CR01  ,2014JJ00,1185.0
2304,1100,CR02  ,2011JJ00,380.0
2305,1100,CR02  ,2012JJ00,400.0
2306,1100,CR02  ,2013JJ00,375.0
2307,1100,CR02  ,2014JJ00,350.0
2308,1100,CR03  ,2011JJ00,2790.0
2309,1100,CR03  ,2012JJ00,2625.0
2310,1100,CR03  ,2013JJ00,2395.0
2311,1100,CR03  ,2014JJ00,2295.0
2312,1100,CR04  ,2011JJ00,2155.0
2313,1100,CR04  ,2012JJ00,2120.0
2314,1100,CR04  ,2013JJ00,2030.0
2315,1100,CR04  ,2014JJ00,1895.0
2316,1100,CR05  ,2011JJ00,630.0
2317,1100,CR05  ,2012JJ00,580.0
2318,1100,CR05  ,2013JJ00,575.0
2319,1100,CR05  ,2014JJ00,665.0
2320,1100,CR06  ,2011JJ00,1410.0
2321,1100,CR06  ,2012JJ00,1340.0
2322,1100,CR06  ,2013JJ00,1305.0
2323,1100,CR06  ,2014JJ00,1165.0
2324,1100,CR07  ,2011JJ00,1300.0
2325,1100,CR07  ,2012JJ00,1225.0
2326,1100,CR07  ,2013JJ00,1110.0
2327,1100,CR07  ,2014JJ00,1045.0
2328,1100,CR08  ,2011JJ00,1150.0
2329,1100,CR08  ,2012JJ00,1080.0
2330,1100,CR08  ,2013JJ00,1010.0
2331,1100,CR08  ,2014JJ00,985.0
2332,1100,CR09  ,2011JJ00,770.0
2333,1100,CR09  ,2012JJ00,730.0
2334,1100,CR09  ,2013JJ00,740.0
2335,1100,CR09  ,2014JJ00,725.0
2336,1100,CR10  ,2011JJ00,2535.0
2337,1100,CR10  ,2012JJ00,2415.0
2338,1100,CR10  ,2013JJ00,2280.0
2339,1100,CR10  ,2014JJ00,2235.0
2340,1100,CR11  ,2011JJ00,825.0
2341,1100,CR11  ,2012JJ00,845.0
2342,1100,CR11  ,2013JJ00,800.0
2343,1100,CR11  ,2014JJ00,770.0
2344,1100,CR12  ,2011JJ00,3145.0
2345,1100,CR12  ,2012JJ00,3070.0
2346,1100,CR12  ,2013JJ00,2915.0
2347,1100,CR12  ,2014JJ00,2755.0
2348,1100,CR13  ,2011JJ00,3665.0
2349,1100,CR13  ,2012JJ00,3660.0
2350,1100,CR13  ,2013JJ00,3455.0
2351,1100,CR13  ,2014JJ00,3360.0
2352,1100,CR14  ,2011JJ00,2895.0
2353,1100,CR14  ,2012JJ00,2695.0
2354,1100,CR14  ,2013JJ00,2570.0
2355,1100,CR14  ,2014JJ00,2410.0
2356,1100,CR15  ,2011JJ00,3375.0
2357,1100,CR15  ,2012JJ00,3280.0
2358,1100,CR15  ,2013JJ00,3170.0
2359,1100,CR15  ,2014JJ00,3065.0
2360,1100,CR16  ,2011JJ00,1235.0
2361,1100,CR16  ,2012JJ00,1170.0
2362,1100,CR16  ,2013JJ00,1080.0
2363,1100,CR16  ,2014JJ00,1045.0
2364,1100,CR17  ,2011JJ00,5060.0
2365,1100,CR17  ,2012JJ00,4940.0
2366,1100,CR17  ,2013JJ00,4675.0
2367,1100,CR17  ,2014JJ00,4275.0
2368,1100,CR18  ,2011JJ00,1625.0
2369,1100,CR18  ,2012JJ00,1575.0
2370,1100,CR18  ,2013JJ00,1490.0
2371,1100,CR18  ,2014JJ00,1400.0
2372,1100,CR19  ,2011JJ00,920.0
2373,1100,CR19  ,2012JJ00,885.0
2374,1100,CR19  ,2013JJ00,860.0
2375,1100,CR19  ,2014JJ00,860.0
2376,1100,CR20  ,2011JJ00,660.0
2377,1100,CR20  ,2012JJ00,625.0
2378,1100,CR20  ,2013JJ00,605.0
2379,1100,CR20  ,2014JJ00,555.0
2380,1100,CR21  ,2011JJ00,620.0
2381,1100,CR21  ,2012JJ00,575.0
2382,1100,CR21  ,2013JJ00,570.0
2383,1100,CR21  ,2014JJ00,570.0
2384,1100,CR22  ,2011JJ00,755.0
2385,1100,CR22  ,2012JJ00,710.0
2386,1100,CR22  ,2013JJ00,670.0
2387,1100,CR22  ,2014JJ00,625.0
2388,1100,CR23  ,2011JJ00,4355.0
2389,1100,CR23  ,2012JJ00,4150.0
2390,1100,CR23  ,2013JJ00,4015.0
2391,1100,CR23  ,2014JJ00,3890.0
2392,1100,CR24  ,2011JJ00,860.0
2393,1100,CR24  ,2012JJ00,890.0
2394,1100,CR24  ,2013JJ00,870.0
2395,1100,CR24  ,2014JJ00,825.0
2396,1100,CR25  ,2011JJ00,1540.0
2397,1100,CR25  ,2012JJ00,1420.0
2398,1100,CR25  ,2013JJ00,1295.0
2399,1100,CR25  ,2014JJ00,1270.0
2400,1100,CR26  ,2011JJ00,2490.0
2401,1100,CR26  ,2012JJ00,2330.0
2402,1100,CR26  ,2013JJ00,2155.0
2403,1100,CR26  ,2014JJ00,2145.0
2404,1100,CR27  ,2011JJ00,720.0
2405,1100,CR27  ,2012JJ00,680.0
2406,1100,CR27  ,2013JJ00,600.0
2407,1100,CR27  ,2014JJ00,560.0
2408,1100,CR28  ,2011JJ00,1560.0
2409,1100,CR28  ,2012JJ00,1455.0
2410,1100,CR28  ,2013JJ00,1335.0
2411,1100,CR28  ,2014JJ00,1295.0
2412,1100,CR29  ,2011JJ00,5130.0
2413,1100,CR29  ,2012JJ00,4620.0
2414,1100,CR29  ,2013JJ00,4095.0
2415,1100,CR29  ,2014JJ00,3895.0
2416,1100,CR30  ,2011JJ00,1980.0
2417,1100,CR30  ,2012JJ00,1905.0
2418,1100,CR30  ,2013JJ00,1770.0
2419,1100,CR30  ,2014JJ00,1645.0
2420,1100,CR31  ,2011JJ00,560.0
2421,1100,CR31  ,2012JJ00,550.0
2422,1100,CR31  ,2013JJ00,505.0
2423,1100,CR31  ,2014JJ00,465.0
2424,1100,CR32  ,2011JJ00,1640.0
2425,1100,CR32  ,2012JJ00,1530.0
2426,1100,CR32  ,2013JJ00,1350.0
2427,1100,CR32  ,2014JJ00,1265.0
2428,1100,CR33  ,2011JJ00,3100.0
2429,1100,CR33  ,2012JJ00,2890.0
2430,1100,CR33  ,2013JJ00,2700.0
2431,1100,CR33  ,2014JJ00,2590.0
2432,1100,CR34  ,2011JJ00,2610.0
2433,1100,CR34  ,2012JJ00,2590.0
2434,1100,CR34  ,2013JJ00,2490.0
2435,1100,CR34  ,2014JJ00,2440.0
2436,1100,CR35  ,2011JJ00,4170.0
2437,1100,CR35  ,2012JJ00,3855.0
2438,1100,CR35  ,2013JJ00,3555.0
2439,1100,CR35  ,2014JJ00,3250.0
2440,1100,CR36  ,2011JJ00,4430.0
2441,1100,CR36  ,2012JJ00,3990.0
2442,1100,CR36  ,2013JJ00,3625.0
2443,1100,CR36  ,2014JJ00,3415.0
2444,1100,CR37  ,2011JJ00,1495.0
2445,1100,CR37  ,2012JJ00,1420.0
2446,1100,CR37  ,2013JJ00,1355.0
2447,1100,CR37  ,2014JJ00,1265.0
2448,1100,CR38  ,2011JJ00,1480.0
2449,1100,CR38  ,2012JJ00,1425.0
2450,1100,CR38  ,2013JJ00,1395.0
2451,1100,CR38  ,2014JJ00,1335.0
2452,1100,CR39  ,2011JJ00,3845.0
2453,1100,CR39  ,2012JJ00,3605.0
2454,1100,CR39  ,2013JJ00,3450.0
2455,1100,CR39  ,2014JJ00,3230.0
2456,1100,CR40  ,2011JJ00,3725.0
2457,1100,CR40  ,2012JJ00,3635.0
2458,1100,CR40  ,2013JJ00,3505.0
2459,1100,CR40  ,2014JJ00,3190.0
2460,1100,SG00  ,2011JJ00,43100.0
2461,1100,SG00  ,2012JJ00,41225.0
2462,1100,SG00  ,2013JJ00,38825.0
2463,1100,SG00  ,2014JJ00,36820.0
2464,1100,SG01  ,2011JJ00,2310.0
2465,1100,SG01  ,2012JJ00,2160.0
2466,1100,SG01  ,2013JJ00,1955.0
2467,1100,SG01  ,2014JJ00,1890.0
2468,1100,SG02  ,2011JJ00,1115.0
2469,1100,SG02  ,2012JJ00,1090.0
2470,1100,SG02  ,2013JJ00,1045.0
2471,1100,SG02  ,2014JJ00,1045.0
2472,1100,SG03  ,2011JJ00,1230.0
2473,1100,SG03  ,2012JJ00,1160.0
2474,1100,SG03  ,2013JJ00,1085.0
2475,1100,SG03  ,2014JJ00,1040.0
2476,1100,SG04  ,2011JJ00,1590.0
2477,1100,SG04  ,2012JJ00,1565.0
2478,1100,SG04  ,2013JJ00,1515.0
2479,1100,SG04  ,2014JJ00,1410.0
2480,1100,SG05  ,2011JJ00,1060.0
2481,1100,SG05  ,2012JJ00,1035.0
2482,1100,SG05  ,2013JJ00,980.0
2483,1100,SG05  ,2014JJ00,950.0
2484,1100,SG06  ,2011JJ00,1590.0
2485,1100,SG06  ,2012JJ00,1540.0
2486,1100,SG06  ,2013JJ00,1485.0
2487,1100,SG06  ,2014JJ00,1435.0
2488,1100,SG07  ,2011JJ00,1365.0
2489,1100,SG07  ,2012JJ00,1355.0
2490,1100,SG07  ,2013JJ00,1310.0
2491,1100,SG07  ,2014JJ00,1270.0
2492,1100,SG08  ,2011JJ00,1375.0
2493,1100,SG08  ,2012JJ00,1375.0
2494,1100,SG08  ,2013JJ00,1300.0
2495,1100,SG08  ,2014JJ00,1190.0
2496,1100,SG09  ,2011JJ00,2340.0
2497,1100,SG09  ,2012JJ00,2255.0
2498,1100,SG09  ,2013JJ00,2140.0
2499,1100,SG09  ,2014JJ00,1965.0
2500,1100,SG10  ,2011JJ00,6365.0
2501,1100,SG10  ,2012JJ00,6030.0
2502,1100,SG10  ,2013JJ00,5805.0
2503,1100,SG10  ,2014JJ00,5500.0
2504,1100,SG11  ,2011JJ00,1280.0
2505,1100,SG11  ,2012JJ00,1200.0
2506,1100,SG11  ,2013JJ00,1170.0
2507,1100,SG11  ,2014JJ00,1125.0
2508,1100,SG12  ,2011JJ00,1300.0
2509,1100,SG12  ,2012JJ00,1185.0
2510,1100,SG12  ,2013JJ00,1075.0
2511,1100,SG12  ,2014JJ00,1055.0
2512,1100,SG13  ,2011JJ00,3210.0
2513,1100,SG13  ,2012JJ00,3010.0
2514,1100,SG13  ,2013JJ00,2755.0
2515,1100,SG13  ,2014JJ00,2705.0
2516,1100,SG14  ,2011JJ00,4135.0
2517,1100,SG14  ,2012JJ00,3740.0
2518,1100,SG14  ,2013JJ00,3295.0
2519,1100,SG14  ,2014JJ00,3135.0
2520,1100,SG15  ,2011JJ00,1420.0
2521,1100,SG15  ,2012JJ00,1365.0
2522,1100,SG15  ,2013JJ00,1265.0
2523,1100,SG15  ,2014JJ00,1175.0
2524,1100,SG16  ,2011JJ00,1350.0
2525,1100,SG16  ,2012JJ00,1235.0
2526,1100,SG16  ,2013JJ00,1160.0
2527,1100,SG16  ,2014JJ00,1120.0
2528,1100,SG17  ,2011JJ00,1785.0
2529,1100,SG17  ,2012JJ00,1785.0
2530,1100,SG17  ,2013JJ00,1730.0
2531,1100,SG17  ,2014JJ00,1680.0
2532,1100,SG18  ,2011JJ00,1130.0
2533,1100,SG18  ,2012JJ00,1010.0
2534,1100,SG18  ,2013JJ00,890.0
2535,1100,SG18  ,2014JJ00,805.0
2536,1100,SG19  ,2011JJ00,2250.0
2537,1100,SG19  ,2012JJ00,2010.0
2538,1100,SG19  ,2013JJ00,1850.0
2539,1100,SG19  ,2014JJ00,1745.0
2540,1100,SG20  ,2011JJ00,1035.0
2541,1100,SG20  ,2012JJ00,985.0
2542,1100,SG20  ,2013JJ00,925.0
2543,1100,SG20  ,2014JJ00,870.0
2544,1100,SG21  ,2011JJ00,1480.0
2545,1100,SG21  ,2012JJ00,1415.0
2546,1100,SG21  ,2013JJ00,1395.0
2547,1100,SG21  ,2014JJ00,1335.0
2548,1100,SG22  ,2011JJ00,1200.0
2549,1100,SG22  ,2012JJ00,1090.0
2550,1100,SG22  ,2013JJ00,1020.0
2551,1100,SG22  ,2014JJ00,925.0
2552,1100,GA00  ,2011JJ00,57000.0
2553,1100,GA00  ,2012JJ00,54355.0
2554,1100,GA00  ,2013JJ00,51165.0
2555,1100,GA00  ,2014JJ00,48445.0
2556,1100,GA01  ,2011JJ00,1215.0
2557,1100,GA01  ,2012JJ00,1150.0
2558,1100,GA01  ,2013JJ00,1045.0
2559,1100,GA01  ,2014JJ00,1005.0
2560,1100,GA02  ,2011JJ00,640.0
2561,1100,GA02  ,2012JJ00,630.0
2562,1100,GA02  ,2013JJ00,595.0
2563,1100,GA02  ,2014JJ00,615.0
2564,1100,GA03  ,2011JJ00,885.0
2565,1100,GA03  ,2012JJ00,835.0
2566,1100,GA03  ,2013JJ00,785.0
2567,1100,GA03  ,2014JJ00,770.0
2568,1100,GA04  ,2011JJ00,770.0
2569,1100,GA04  ,2012JJ00,795.0
2570,1100,GA04  ,2013JJ00,770.0
2571,1100,GA04  ,2014JJ00,710.0
2572,1100,GA05  ,2011JJ00,810.0
2573,1100,GA05  ,2012JJ00,795.0
2574,1100,GA05  ,2013JJ00,750.0
2575,1100,GA05  ,2014JJ00,720.0
2576,1100,GA06  ,2011JJ00,645.0
2577,1100,GA06  ,2012JJ00,630.0
2578,1100,GA06  ,2013JJ00,615.0
2579,1100,GA06  ,2014JJ00,575.0
2580,1100,GA07  ,2011JJ00,790.0
2581,1100,GA07  ,2012JJ00,800.0
2582,1100,GA07  ,2013JJ00,785.0
2583,1100,GA07  ,2014JJ00,780.0
2584,1100,GA08  ,2011JJ00,845.0
2585,1100,GA08  ,2012JJ00,855.0
2586,1100,GA08  ,2013JJ00,805.0
2587,1100,GA08  ,2014JJ00,745.0
2588,1100,GA09  ,2011JJ00,1645.0
2589,1100,GA09  ,2012JJ00,1580.0
2590,1100,GA09  ,2013JJ00,1525.0
2591,1100,GA09  ,2014JJ00,1410.0
2592,1100,GA10  ,2011JJ00,3810.0
2593,1100,GA10  ,2012JJ00,3595.0
2594,1100,GA10  ,2013JJ00,3465.0
2595,1100,GA10  ,2014JJ00,3325.0
2596,1100,GA11  ,2011JJ00,575.0
2597,1100,GA11  ,2012JJ00,535.0
2598,1100,GA11  ,2013JJ00,525.0
2599,1100,GA11  ,2014JJ00,525.0
2600,1100,GA12  ,2011JJ00,960.0
2601,1100,GA12  ,2012JJ00,870.0
2602,1100,GA12  ,2013JJ00,790.0
2603,1100,GA12  ,2014JJ00,785.0
2604,1100,GA13  ,2011JJ00,1765.0
2605,1100,GA13  ,2012JJ00,1665.0
2606,1100,GA13  ,2013JJ00,1555.0
2607,1100,GA13  ,2014JJ00,1545.0
2608,1100,GA14  ,2011JJ00,3560.0
2609,1100,GA14  ,2012JJ00,3225.0
2610,1100,GA14  ,2013JJ00,2835.0
2611,1100,GA14  ,2014JJ00,2725.0
2612,1100,GA15  ,2011JJ00,1170.0
2613,1100,GA15  ,2012JJ00,1105.0
2614,1100,GA15  ,2013JJ00,1020.0
2615,1100,GA15  ,2014JJ00,945.0
2616,1100,GA16  ,2011JJ00,695.0
2617,1100,GA16  ,2012JJ00,630.0
2618,1100,GA16  ,2013JJ00,585.0
2619,1100,GA16  ,2014JJ00,565.0
2620,1100,GA17  ,2011JJ00,1405.0
2621,1100,GA17  ,2012JJ00,1410.0
2622,1100,GA17  ,2013JJ00,1360.0
2623,1100,GA17  ,2014JJ00,1325.0
2624,1100,GA18  ,2011JJ00,975.0
2625,1100,GA18  ,2012JJ00,870.0
2626,1100,GA18  ,2013JJ00,765.0
2627,1100,GA18  ,2014JJ00,695.0
2628,1100,GA19  ,2011JJ00,1820.0
2629,1100,GA19  ,2012JJ00,1640.0
2630,1100,GA19  ,2013JJ00,1520.0
2631,1100,GA19  ,2014JJ00,1445.0
2632,1100,GA20  ,2011JJ00,955.0
2633,1100,GA20  ,2012JJ00,915.0
2634,1100,GA20  ,2013JJ00,850.0
2635,1100,GA20  ,2014JJ00,805.0
2636,1100,GA21  ,2011JJ00,1250.0
2637,1100,GA21  ,2012JJ00,1175.0
2638,1100,GA21  ,2013JJ00,1155.0
2639,1100,GA21  ,2014JJ00,1105.0
2640,1100,GA22  ,2011JJ00,830.0
2641,1100,GA22  ,2012JJ00,760.0
2642,1100,GA22  ,2013JJ00,715.0
2643,1100,GA22  ,2014JJ00,640.0
2644,1100,GM1680,2011JJ00,140.0
2645,1100,GM1680,2012JJ00,140.0
2646,1100,GM1680,2013JJ00,130.0
2647,1100,GM1680,2014JJ00,110.0
2648,1100,GM0738,2011JJ00,75.0
2649,1100,GM0738,2012JJ00,55.0
2650,1100,GM0738,2013JJ00,50.0
2651,1100,GM0738,2014JJ00,50.0
2652,1100,GM0358,2011JJ00,100.0
2653,1100,GM0358,2012JJ00,100.0
2654,1100,GM0358,2013JJ00,95.0
2655,1100,GM0358,2014JJ00,95.0
2656,1100,GM0197,2011JJ00,175.0
2657,1100,GM0197,2012JJ00,165.0
2658,1100,GM0197,2013JJ00,155.0
2659,1100,GM0197,2014JJ00,160.0
2660,1100,GM0059,2011JJ00,210.0
2661,1100,GM0059,2012JJ00,200.0
2662,1100,GM0059,2013JJ00,190.0
2663,1100,GM0059,2014JJ00,185.0
2664,1100,GM0482,2011JJ00,115.0
2665,1100,GM0482,2012JJ00,125.0
2666,1100,GM0482,2013JJ00,120.0
2667,1100,GM0482,2014JJ00,110.0
2668,1100,GM0613,2011JJ00,80.0
2669,1100,GM0613,2012JJ00,75.0
2670,1100,GM0613,2013JJ00,70.0
2671,1100,GM0613,2014JJ00,60.0
2672,1100,GM0361,2011JJ00,380.0
2673,1100,GM0361,2012JJ00,355.0
2674,1100,GM0361,2013JJ00,350.0
2675,1100,GM0361,2014JJ00,335.0
2676,1100,GM0141,2011JJ00,445.0
2677,1100,GM0141,2012JJ00,435.0
2678,1100,GM0141,2013JJ00,395.0
2679,1100,GM0141,2014JJ00,375.0
2680,1100,GM0034,2011JJ00,1605.0
2681,1100,GM0034,2012JJ00,1525.0
2682,1100,GM0034,2013JJ00,1450.0
2683,1100,GM0034,2014JJ00,1310.0
2684,1100,GM0484,2011JJ00,370.0
2685,1100,GM0484,2012JJ00,330.0
2686,1100,GM0484,2013JJ00,295.0
2687,1100,GM0484,2014JJ00,385.0
2688,1100,GM1723,2011JJ00,30.0
2689,1100,GM1723,2012JJ00,30.0
2690,1100,GM1723,2013JJ00,30.0
2691,1100,GM1723,2014JJ00,35.0
2692,1100,GM0060,2011JJ00,15.0
2693,1100,GM0060,2012JJ00,15.0
2694,1100,GM0060,2013JJ00,20.0
2695,1100,GM0060,2014JJ00,15.0
2696,1100,GM0307,2011JJ00,730.0
2697,1100,GM0307,2012JJ00,725.0
2698,1100,GM0307,2013JJ00,675.0
2699,1100,GM0307,2014JJ00,635.0
2700,1100,GM0362,2011JJ00,260.0
2701,1100,GM0362,2012JJ00,265.0
2702,1100,GM0362,2013JJ00,250.0
2703,1100,GM0362,2014JJ00,250.0
2704,1100,GM0363,2011JJ00,2650.0
2705,1100,GM0363,2012JJ00,2480.0
2706,1100,GM0363,2013JJ00,2405.0
2707,1100,GM0363,2014JJ00,2305.0
2708,1100,GM0366,2011JJ00,45.0
2709,1100,GM0366,2012JJ00,
2710,1100,GM0366,2013JJ00,
2711,1100,GM0366,2014JJ00,
2712,1100,GM0200,2011JJ00,810.0
2713,1100,GM0200,2012JJ00,795.0
2714,1100,GM0200,2013JJ00,750.0
2715,1100,GM0200,2014JJ00,720.0
2716,1100,GM0003,2011JJ00,105.0
2717,1100,GM0003,2012JJ00,110.0
2718,1100,GM0003,2013JJ00,100.0
2719,1100,GM0003,2014JJ00,95.0
2720,1100,GM0202,2011JJ00,635.0
2721,1100,GM0202,2012JJ00,625.0
2722,1100,GM0202,2013JJ00,610.0
2723,1100,GM0202,2014JJ00,570.0
2724,1100,GM0106,2011JJ00,610.0
2725,1100,GM0106,2012JJ00,570.0
2726,1100,GM0106,2013JJ00,530.0
2727,1100,GM0106,2014JJ00,510.0
2728,1100,GM0743,2011JJ00,110.0
2729,1100,GM0743,2012JJ00,100.0
2730,1100,GM0743,2013JJ00,85.0
2731,1100,GM0743,2014JJ00,75.0
2732,1100,GM0744,2011JJ00,15.0
2733,1100,GM0744,2012JJ00,15.0
2734,1100,GM0744,2013JJ00,15.0
2735,1100,GM0744,2014JJ00,15.0
2736,1100,GM0308,2011JJ00,80.0
2737,1100,GM0308,2012JJ00,70.0
2738,1100,GM0308,2013JJ00,60.0
2739,1100,GM0308,2014JJ00,65.0
2740,1100,GM0489,2011JJ00,200.0
2741,1100,GM0489,2012JJ00,195.0
2742,1100,GM0489,2013JJ00,160.0
2743,1100,GM0489,2014JJ00,145.0
2744,1100,GM0203,2011JJ00,300.0
2745,1100,GM0203,2012JJ00,315.0
2746,1100,GM0203,2013JJ00,320.0
2747,1100,GM0203,2014JJ00,335.0
2748,1100,GM0005,2011JJ00,80.0
2749,1100,GM0005,2012JJ00,85.0
2750,1100,GM0005,2013JJ00,80.0
2751,1100,GM0005,2014JJ00,75.0
2752,1100,GM0888,2011JJ00,90.0
2753,1100,GM0888,2012JJ00,95.0
2754,1100,GM0888,2013JJ00,90.0
2755,1100,GM0888,2014JJ00,90.0
2756,1100,GM0370,2011JJ00,45.0
2757,1100,GM0370,2012JJ00,45.0
2758,1100,GM0370,2013JJ00,45.0
2759,1100,GM0370,2014JJ00,35.0
2760,1100,GM0889,2011JJ00,85.0
2761,1100,GM0889,2012JJ00,80.0
2762,1100,GM0889,2013JJ00,75.0
2763,1100,GM0889,2014JJ00,60.0
2764,1100,GM0007,2011JJ00,75.0
2765,1100,GM0007,2012JJ00,70.0
2766,1100,GM0007,2013JJ00,75.0
2767,1100,GM0007,2014JJ00,65.0
2768,1100,GM0491,2011JJ00,55.0
2769,1100,GM0491,2012JJ00,55.0
2770,1100,GM0491,2013JJ00,40.0
2771,1100,GM0491,2014JJ00,45.0
2772,1100,GM1724,2011JJ00,90.0
2773,1100,GM1724,2012JJ00,85.0
2774,1100,GM1724,2013JJ00,75.0
2775,1100,GM1724,2014JJ00,60.0
2776,1100,GM0893,2011JJ00,75.0
2777,1100,GM0893,2012JJ00,80.0
2778,1100,GM0893,2013JJ00,75.0
2779,1100,GM0893,2014JJ00,75.0
2780,1100,GM0373,2011JJ00,80.0
2781,1100,GM0373,2012JJ00,80.0
2782,1100,GM0373,2013JJ00,75.0
2783,1100,GM0373,2014JJ00,75.0
2784,1100,GM0748,2011JJ00,440.0
2785,1100,GM0748,2012JJ00,405.0
2786,1100,GM0748,2013JJ00,350.0
2787,1100,GM0748,2014JJ00,320.0
2788,1100,GM1859,2011JJ00,335.0
2789,1100,GM1859,2012JJ00,295.0
2790,1100,GM1859,2013JJ00,280.0
2791,1100,GM1859,2014JJ00,265.0
2792,1100,GM1721,2011JJ00,175.0
