ID,COFOGOverheidsfuncties,Sectoren,Perioden,Overheidsconsumptie_1
2488,A000704,20,1997JJ00,1826.0
2489,A000704,20,1998JJ00,2306.0
2490,A000704,20,1999JJ00,2435.0
2491,A000704,20,2000JJ00,2485.0
2492,A000704,20,2001JJ00,2893.0
2493,A000704,20,2002JJ00,2973.0
2494,A000704,20,2003JJ00,3052.0
2495,A000704,20,2004JJ00,3109.0
2496,A000704,20,2005JJ00,3350.0
2497,A000704,20,2006JJ00,3729.0
2498,A000704,20,2007JJ00,4280.0
2499,A000704,20,2008JJ00,4523.0
2500,A000704,20,2009JJ00,4497.0
2501,A000704,20,2010JJ00,4758.0
2502,A000704,20,2011JJ00,4676.0
2503,A000704,20,2012JJ00,4942.0
2504,A000704,20,2013JJ00,5049.0
2505,A000704,20,2014JJ00,5116.0
2506,A000704,20,2015JJ00,4994.0
2507,A000704,20,2016JJ00,5040.0
2508,A000704,30,1995JJ00,1815.0
2509,A000704,30,1996JJ00,1924.0
2510,A000704,30,1997JJ00,1948.0
2511,A000704,30,1998JJ00,1933.0
2512,A000704,30,1999JJ00,2022.0
2513,A000704,30,2000JJ00,2246.0
2514,A000704,30,2001JJ00,2511.0
2515,A000704,30,2002JJ00,2797.0
2516,A000704,30,2003JJ00,3040.0
2517,A000704,30,2004JJ00,3111.0
2518,A000704,30,2005JJ00,3155.0
2519,A000704,30,2006JJ00,3111.0
2520,A000704,30,2007JJ00,3411.0
2521,A000704,30,2008JJ00,3679.0
2522,A000704,30,2009JJ00,3942.0
2523,A000704,30,2010JJ00,4000.0
2524,A000704,30,2011JJ00,4282.0
2525,A000704,30,2012JJ00,4201.0
2526,A000704,30,2013JJ00,4327.0
2527,A000704,30,2014JJ00,4579.0
2528,A000704,30,2015JJ00,4402.0
2529,A000704,30,2016JJ00,4483.0
2530,A000704,40,1995JJ00,0.0
2531,A000704,40,1996JJ00,0.0
2532,A000704,40,1997JJ00,0.0
2533,A000704,40,1998JJ00,0.0
2534,A000704,40,1999JJ00,0.0
2535,A000704,40,2000JJ00,0.0
2536,A000704,40,2001JJ00,0.0
2537,A000704,40,2002JJ00,0.0
2538,A000704,40,2003JJ00,0.0
2539,A000704,40,2004JJ00,0.0
2540,A000704,40,2005JJ00,0.0
2541,A000704,40,2006JJ00,0.0
2542,A000704,40,2007JJ00,0.0
2543,A000704,40,2008JJ00,0.0
2544,A000704,40,2009JJ00,0.0
2545,A000704,40,2010JJ00,0.0
2546,A000704,40,2011JJ00,0.0
2547,A000704,40,2012JJ00,0.0
2548,A000704,40,2013JJ00,0.0
2549,A000704,40,2014JJ00,0.0
2550,A000704,40,2015JJ00,0.0
2551,A000704,40,2016JJ00,0.0
2552,A000705,10,1995JJ00,48.0
2553,A000705,10,1996JJ00,10.0
2554,A000705,10,1997JJ00,10.0
2555,A000705,10,1998JJ00,9.0
2556,A000705,10,1999JJ00,15.0
2557,A000705,10,2000JJ00,30.0
2558,A000705,10,2001JJ00,44.0
2559,A000705,10,2002JJ00,44.0
2560,A000705,10,2003JJ00,44.0
2561,A000705,10,2004JJ00,42.0
2562,A000705,10,2005JJ00,45.0
2563,A000705,10,2006JJ00,38.0
2564,A000705,10,2007JJ00,15.0
2565,A000705,10,2008JJ00,40.0
2566,A000705,10,2009JJ00,47.0
2567,A000705,10,2010JJ00,62.0
2568,A000705,10,2011JJ00,48.0
2569,A000705,10,2012JJ00,51.0
2570,A000705,10,2013JJ00,14.0
2571,A000705,10,2014JJ00,12.0
2572,A000705,10,2015JJ00,17.0
2573,A000705,10,2016JJ00,49.0
2574,A000705,20,1995JJ00,42.0
2575,A000705,20,1996JJ00,3.0
2576,A000705,20,1997JJ00,3.0
2577,A000705,20,1998JJ00,2.0
2578,A000705,20,1999JJ00,5.0
2579,A000705,20,2000JJ00,16.0
2580,A000705,20,2001JJ00,32.0
2581,A000705,20,2002JJ00,35.0
2582,A000705,20,2003JJ00,34.0
2583,A000705,20,2004JJ00,31.0
2584,A000705,20,2005JJ00,34.0
2585,A000705,20,2006JJ00,27.0
2586,A000705,20,2007JJ00,0.0
2587,A000705,20,2008JJ00,28.0
2588,A000705,20,2009JJ00,24.0
2589,A000705,20,2010JJ00,38.0
2590,A000705,20,2011JJ00,22.0
2591,A000705,20,2012JJ00,27.0
2592,A000705,20,2013JJ00,0.0
2593,A000705,20,2014JJ00,0.0
2594,A000705,20,2015JJ00,5.0
2595,A000705,20,2016JJ00,29.0
2596,A000705,30,1995JJ00,6.0
2597,A000705,30,1996JJ00,7.0
2598,A000705,30,1997JJ00,7.0
2599,A000705,30,1998JJ00,7.0
2600,A000705,30,1999JJ00,10.0
2601,A000705,30,2000JJ00,14.0
2602,A000705,30,2001JJ00,12.0
2603,A000705,30,2002JJ00,9.0
2604,A000705,30,2003JJ00,10.0
2605,A000705,30,2004JJ00,11.0
2606,A000705,30,2005JJ00,11.0
2607,A000705,30,2006JJ00,11.0
2608,A000705,30,2007JJ00,15.0
2609,A000705,30,2008JJ00,12.0
2610,A000705,30,2009JJ00,23.0
2611,A000705,30,2010JJ00,24.0
2612,A000705,30,2011JJ00,26.0
2613,A000705,30,2012JJ00,24.0
2614,A000705,30,2013JJ00,14.0
2615,A000705,30,2014JJ00,12.0
2616,A000705,30,2015JJ00,12.0
2617,A000705,30,2016JJ00,20.0
2618,A000705,40,1995JJ00,0.0
2619,A000705,40,1996JJ00,0.0
2620,A000705,40,1997JJ00,0.0
2621,A000705,40,1998JJ00,0.0
2622,A000705,40,1999JJ00,0.0
2623,A000705,40,2000JJ00,0.0
2624,A000705,40,2001JJ00,0.0
2625,A000705,40,2002JJ00,0.0
2626,A000705,40,2003JJ00,0.0
2627,A000705,40,2004JJ00,0.0
2628,A000705,40,2005JJ00,0.0
2629,A000705,40,2006JJ00,0.0
2630,A000705,40,2007JJ00,0.0
2631,A000705,40,2008JJ00,0.0
2632,A000705,40,2009JJ00,0.0
2633,A000705,40,2010JJ00,0.0
2634,A000705,40,2011JJ00,0.0
2635,A000705,40,2012JJ00,0.0
2636,A000705,40,2013JJ00,0.0
2637,A000705,40,2014JJ00,0.0
2638,A000705,40,2015JJ00,0.0
2639,A000705,40,2016JJ00,0.0
2640,A000706,10,1995JJ00,704.0
2641,A000706,10,1996JJ00,720.0
2642,A000706,10,1997JJ00,759.0
2643,A000706,10,1998JJ00,798.0
2644,A000706,10,1999JJ00,834.0
2645,A000706,10,2000JJ00,882.0
2646,A000706,10,2001JJ00,939.0
2647,A000706,10,2002JJ00,963.0
2648,A000706,10,2003JJ00,1050.0
2649,A000706,10,2004JJ00,1082.0
2650,A000706,10,2005JJ00,1079.0
2651,A000706,10,2006JJ00,1115.0
2652,A000706,10,2007JJ00,1174.0
2653,A000706,10,2008JJ00,1268.0
2654,A000706,10,2009JJ00,1347.0
2655,A000706,10,2010JJ00,1419.0
2656,A000706,10,2011JJ00,1478.0
2657,A000706,10,2012JJ00,1497.0
2658,A000706,10,2013JJ00,1549.0
2659,A000706,10,2014JJ00,1595.0
2660,A000706,10,2015JJ00,1656.0
2661,A000706,10,2016JJ00,1797.0
2662,A000706,20,1995JJ00,220.0
2663,A000706,20,1996JJ00,227.0
2664,A000706,20,1997JJ00,241.0
2665,A000706,20,1998JJ00,218.0
2666,A000706,20,1999JJ00,212.0
2667,A000706,20,2000JJ00,211.0
2668,A000706,20,2001JJ00,245.0
2669,A000706,20,2002JJ00,192.0
2670,A000706,20,2003JJ00,166.0
2671,A000706,20,2004JJ00,195.0
2672,A000706,20,2005JJ00,204.0
2673,A000706,20,2006JJ00,224.0
2674,A000706,20,2007JJ00,260.0
2675,A000706,20,2008JJ00,302.0
2676,A000706,20,2009JJ00,320.0
2677,A000706,20,2010JJ00,336.0
2678,A000706,20,2011JJ00,320.0
2679,A000706,20,2012JJ00,324.0
2680,A000706,20,2013JJ00,355.0
2681,A000706,20,2014JJ00,366.0
2682,A000706,20,2015JJ00,362.0
2683,A000706,20,2016JJ00,406.0
2684,A000706,30,1995JJ00,484.0
2685,A000706,30,1996JJ00,493.0
2686,A000706,30,1997JJ00,518.0
2687,A000706,30,1998JJ00,580.0
2688,A000706,30,1999JJ00,622.0
2689,A000706,30,2000JJ00,671.0
2690,A000706,30,2001JJ00,694.0
2691,A000706,30,2002JJ00,771.0
2692,A000706,30,2003JJ00,884.0
2693,A000706,30,2004JJ00,887.0
2694,A000706,30,2005JJ00,875.0
2695,A000706,30,2006JJ00,891.0
2696,A000706,30,2007JJ00,914.0
2697,A000706,30,2008JJ00,966.0
2698,A000706,30,2009JJ00,1027.0
2699,A000706,30,2010JJ00,1083.0
2700,A000706,30,2011JJ00,1158.0
2701,A000706,30,2012JJ00,1173.0
2702,A000706,30,2013JJ00,1194.0
2703,A000706,30,2014JJ00,1229.0
2704,A000706,30,2015JJ00,1294.0
2705,A000706,30,2016JJ00,1391.0
2706,A000706,40,1995JJ00,0.0
2707,A000706,40,1996JJ00,0.0
2708,A000706,40,1997JJ00,0.0
2709,A000706,40,1998JJ00,0.0
2710,A000706,40,1999JJ00,0.0
2711,A000706,40,2000JJ00,0.0
2712,A000706,40,2001JJ00,0.0
2713,A000706,40,2002JJ00,0.0
2714,A000706,40,2003JJ00,0.0
2715,A000706,40,2004JJ00,0.0
2716,A000706,40,2005JJ00,0.0
2717,A000706,40,2006JJ00,0.0
2718,A000706,40,2007JJ00,0.0
2719,A000706,40,2008JJ00,0.0
2720,A000706,40,2009JJ00,0.0
2721,A000706,40,2010JJ00,0.0
2722,A000706,40,2011JJ00,0.0
2723,A000706,40,2012JJ00,0.0
2724,A000706,40,2013JJ00,0.0
2725,A000706,40,2014JJ00,0.0
2726,A000706,40,2015JJ00,0.0
2727,A000706,40,2016JJ00,0.0
2728,A000707,10,1995JJ00,659.0
2729,A000707,10,1996JJ00,690.0
2730,A000707,10,1997JJ00,737.0
2731,A000707,10,1998JJ00,777.0
2732,A000707,10,1999JJ00,631.0
2733,A000707,10,2000JJ00,625.0
2734,A000707,10,2001JJ00,613.0
2735,A000707,10,2002JJ00,650.0
2736,A000707,10,2003JJ00,666.0
2737,A000707,10,2004JJ00,688.0
2738,A000707,10,2005JJ00,729.0
2739,A000707,10,2006JJ00,772.0
2740,A000707,10,2007JJ00,779.0
2741,A000707,10,2008JJ00,786.0
2742,A000707,10,2009JJ00,828.0
2743,A000707,10,2010JJ00,811.0
2744,A000707,10,2011JJ00,802.0
2745,A000707,10,2012JJ00,799.0
2746,A000707,10,2013JJ00,822.0
2747,A000707,10,2014JJ00,824.0
2748,A000707,10,2015JJ00,903.0
2749,A000707,10,2016JJ00,827.0
2750,A000707,20,1995JJ00,659.0
2751,A000707,20,1996JJ00,690.0
2752,A000707,20,1997JJ00,736.0
2753,A000707,20,1998JJ00,776.0
2754,A000707,20,1999JJ00,630.0
2755,A000707,20,2000JJ00,624.0
2756,A000707,20,2001JJ00,612.0
2757,A000707,20,2002JJ00,649.0
2758,A000707,20,2003JJ00,665.0
2759,A000707,20,2004JJ00,687.0
2760,A000707,20,2005JJ00,728.0
2761,A000707,20,2006JJ00,769.0
2762,A000707,20,2007JJ00,778.0
2763,A000707,20,2008JJ00,786.0
2764,A000707,20,2009JJ00,827.0
2765,A000707,20,2010JJ00,811.0
2766,A000707,20,2011JJ00,801.0
2767,A000707,20,2012JJ00,798.0
2768,A000707,20,2013JJ00,822.0
2769,A000707,20,2014JJ00,823.0
2770,A000707,20,2015JJ00,902.0
2771,A000707,20,2016JJ00,826.0
2772,A000707,30,1995JJ00,0.0
2773,A000707,30,1996JJ00,0.0
2774,A000707,30,1997JJ00,1.0
2775,A000707,30,1998JJ00,1.0
2776,A000707,30,1999JJ00,1.0
2777,A000707,30,2000JJ00,1.0
2778,A000707,30,2001JJ00,1.0
2779,A000707,30,2002JJ00,1.0
2780,A000707,30,2003JJ00,1.0
2781,A000707,30,2004JJ00,1.0
2782,A000707,30,2005JJ00,1.0
2783,A000707,30,2006JJ00,3.0
2784,A000707,30,2007JJ00,1.0
2785,A000707,30,2008JJ00,0.0
2786,A000707,30,2009JJ00,1.0
2787,A000707,30,2010JJ00,0.0
2788,A000707,30,2011JJ00,1.0
2789,A000707,30,2012JJ00,1.0
2790,A000707,30,2013JJ00,0.0
2791,A000707,30,2014JJ00,1.0
2792,A000707,30,2015JJ00,1.0
2793,A000707,30,2016JJ00,1.0
2794,A000707,40,1995JJ00,0.0
2795,A000707,40,1996JJ00,0.0
2796,A000707,40,1997JJ00,0.0
2797,A000707,40,1998JJ00,0.0
2798,A000707,40,1999JJ00,0.0
2799,A000707,40,2000JJ00,0.0
2800,A000707,40,2001JJ00,0.0
2801,A000707,40,2002JJ00,0.0
2802,A000707,40,2003JJ00,0.0
2803,A000707,40,2004JJ00,0.0
2804,A000707,40,2005JJ00,0.0
2805,A000707,40,2006JJ00,0.0
2806,A000707,40,2007JJ00,0.0
2807,A000707,40,2008JJ00,0.0
2808,A000707,40,2009JJ00,0.0
2809,A000707,40,2010JJ00,0.0
2810,A000707,40,2011JJ00,0.0
2811,A000707,40,2012JJ00,0.0
2812,A000707,40,2013JJ00,0.0
2813,A000707,40,2014JJ00,0.0
2814,A000707,40,2015JJ00,0.0
2815,A000707,40,2016JJ00,0.0
2816,A000708,10,1995JJ00,722.0
2817,A000708,10,1996JJ00,746.0
2818,A000708,10,1997JJ00,772.0
2819,A000708,10,1998JJ00,435.0
2820,A000708,10,1999JJ00,533.0
2821,A000708,10,2000JJ00,522.0
2822,A000708,10,2001JJ00,619.0
2823,A000708,10,2002JJ00,654.0
2824,A000708,10,2003JJ00,676.0
2825,A000708,10,2004JJ00,627.0
2826,A000708,10,2005JJ00,511.0
2827,A000708,10,2006JJ00,405.0
2828,A000708,10,2007JJ00,406.0
2829,A000708,10,2008JJ00,409.0
2830,A000708,10,2009JJ00,407.0
2831,A000708,10,2010JJ00,344.0
2832,A000708,10,2011JJ00,385.0
2833,A000708,10,2012JJ00,312.0
2834,A000708,10,2013JJ00,149.0
2835,A000708,10,2014JJ00,197.0
2836,A000708,10,2015JJ00,137.0
2837,A000708,10,2016JJ00,141.0
2838,A000708,20,1995JJ00,722.0
2839,A000708,20,1996JJ00,746.0
2840,A000708,20,1997JJ00,772.0
2841,A000708,20,1998JJ00,435.0
2842,A000708,20,1999JJ00,533.0
2843,A000708,20,2000JJ00,522.0
2844,A000708,20,2001JJ00,619.0
2845,A000708,20,2002JJ00,654.0
2846,A000708,20,2003JJ00,676.0
2847,A000708,20,2004JJ00,627.0
2848,A000708,20,2005JJ00,511.0
2849,A000708,20,2006JJ00,405.0
2850,A000708,20,2007JJ00,406.0
2851,A000708,20,2008JJ00,409.0
2852,A000708,20,2009JJ00,407.0
2853,A000708,20,2010JJ00,344.0
2854,A000708,20,2011JJ00,385.0
2855,A000708,20,2012JJ00,312.0
2856,A000708,20,2013JJ00,149.0
2857,A000708,20,2014JJ00,197.0
2858,A000708,20,2015JJ00,137.0
2859,A000708,20,2016JJ00,141.0
2860,A000708,30,1995JJ00,0.0
2861,A000708,30,1996JJ00,0.0
2862,A000708,30,1997JJ00,0.0
2863,A000708,30,1998JJ00,0.0
2864,A000708,30,1999JJ00,0.0
2865,A000708,30,2000JJ00,0.0
2866,A000708,30,2001JJ00,0.0
2867,A000708,30,2002JJ00,0.0
2868,A000708,30,2003JJ00,0.0
2869,A000708,30,2004JJ00,0.0
2870,A000708,30,2005JJ00,0.0
2871,A000708,30,2006JJ00,0.0
2872,A000708,30,2007JJ00,0.0
2873,A000708,30,2008JJ00,0.0
2874,A000708,30,2009JJ00,0.0
2875,A000708,30,2010JJ00,0.0
2876,A000708,30,2011JJ00,0.0
2877,A000708,30,2012JJ00,0.0
2878,A000708,30,2013JJ00,0.0
2879,A000708,30,2014JJ00,0.0
2880,A000708,30,2015JJ00,0.0
2881,A000708,30,2016JJ00,0.0
2882,A000708,40,1995JJ00,0.0
2883,A000708,40,1996JJ00,0.0
2884,A000708,40,1997JJ00,0.0
2885,A000708,40,1998JJ00,0.0
2886,A000708,40,1999JJ00,0.0
2887,A000708,40,2000JJ00,0.0
2888,A000708,40,2001JJ00,0.0
2889,A000708,40,2002JJ00,0.0
2890,A000708,40,2003JJ00,0.0
2891,A000708,40,2004JJ00,0.0
2892,A000708,40,2005JJ00,0.0
2893,A000708,40,2006JJ00,0.0
2894,A000708,40,2007JJ00,0.0
2895,A000708,40,2008JJ00,0.0
2896,A000708,40,2009JJ00,0.0
2897,A000708,40,2010JJ00,0.0
2898,A000708,40,2011JJ00,0.0
2899,A000708,40,2012JJ00,0.0
2900,A000708,40,2013JJ00,0.0
2901,A000708,40,2014JJ00,0.0
2902,A000708,40,2015JJ00,0.0
2903,A000708,40,2016JJ00,0.0
2904,A000709,10,1995JJ00,2392.0
2905,A000709,10,1996JJ00,2380.0
2906,A000709,10,1997JJ00,2421.0
2907,A000709,10,1998JJ00,2499.0
2908,A000709,10,1999JJ00,2637.0
2909,A000709,10,2000JJ00,2977.0
2910,A000709,10,2001JJ00,3109.0
2911,A000709,10,2002JJ00,3522.0
2912,A000709,10,2003JJ00,3912.0
2913,A000709,10,2004JJ00,3910.0
2914,A000709,10,2005JJ00,3911.0
2915,A000709,10,2006JJ00,4508.0
2916,A000709,10,2007JJ00,4948.0
2917,A000709,10,2008JJ00,5315.0
2918,A000709,10,2009JJ00,5589.0
2919,A000709,10,2010JJ00,5505.0
2920,A000709,10,2011JJ00,5568.0
2921,A000709,10,2012JJ00,5468.0
2922,A000709,10,2013JJ00,5616.0
2923,A000709,10,2014JJ00,5562.0
2924,A000709,10,2015JJ00,5572.0
2925,A000709,10,2016JJ00,5720.0
2926,A000709,20,1995JJ00,255.0
2927,A000709,20,1996JJ00,280.0
2928,A000709,20,1997JJ00,254.0
2929,A000709,20,1998JJ00,286.0
2930,A000709,20,1999JJ00,301.0
2931,A000709,20,2000JJ00,310.0
2932,A000709,20,2001JJ00,351.0
2933,A000709,20,2002JJ00,414.0
2934,A000709,20,2003JJ00,398.0
2935,A000709,20,2004JJ00,377.0
2936,A000709,20,2005JJ00,384.0
2937,A000709,20,2006JJ00,445.0
2938,A000709,20,2007JJ00,441.0
2939,A000709,20,2008JJ00,481.0
2940,A000709,20,2009JJ00,442.0
2941,A000709,20,2010JJ00,345.0
2942,A000709,20,2011JJ00,391.0
2943,A000709,20,2012JJ00,448.0
2944,A000709,20,2013JJ00,412.0
2945,A000709,20,2014JJ00,358.0
2946,A000709,20,2015JJ00,356.0
2947,A000709,20,2016JJ00,386.0
2948,A000709,30,1995JJ00,2137.0
2949,A000709,30,1996JJ00,2100.0
2950,A000709,30,1997JJ00,2167.0
2951,A000709,30,1998JJ00,2213.0
2952,A000709,30,1999JJ00,2336.0
2953,A000709,30,2000JJ00,2667.0
2954,A000709,30,2001JJ00,2758.0
2955,A000709,30,2002JJ00,3108.0
2956,A000709,30,2003JJ00,3514.0
2957,A000709,30,2004JJ00,3533.0
2958,A000709,30,2005JJ00,3527.0
2959,A000709,30,2006JJ00,4063.0
2960,A000709,30,2007JJ00,4507.0
2961,A000709,30,2008JJ00,4834.0
2962,A000709,30,2009JJ00,5147.0
2963,A000709,30,2010JJ00,5160.0
2964,A000709,30,2011JJ00,5177.0
2965,A000709,30,2012JJ00,5020.0
2966,A000709,30,2013JJ00,5204.0
2967,A000709,30,2014JJ00,5204.0
2968,A000709,30,2015JJ00,5216.0
2969,A000709,30,2016JJ00,5334.0
2970,A000709,40,1995JJ00,0.0
2971,A000709,40,1996JJ00,0.0
2972,A000709,40,1997JJ00,0.0
2973,A000709,40,1998JJ00,0.0
2974,A000709,40,1999JJ00,0.0
2975,A000709,40,2000JJ00,0.0
2976,A000709,40,2001JJ00,0.0
2977,A000709,40,2002JJ00,0.0
2978,A000709,40,2003JJ00,0.0
2979,A000709,40,2004JJ00,0.0
2980,A000709,40,2005JJ00,0.0
2981,A000709,40,2006JJ00,0.0
2982,A000709,40,2007JJ00,0.0
2983,A000709,40,2008JJ00,0.0
2984,A000709,40,2009JJ00,0.0
2985,A000709,40,2010JJ00,0.0
2986,A000709,40,2011JJ00,0.0
2987,A000709,40,2012JJ00,0.0
2988,A000709,40,2013JJ00,0.0
2989,A000709,40,2014JJ00,0.0
2990,A000709,40,2015JJ00,0.0
2991,A000709,40,2016JJ00,0.0
2992,A000710,10,1995JJ00,82.0
2993,A000710,10,1996JJ00,38.0
2994,A000710,10,1997JJ00,39.0
2995,A000710,10,1998JJ00,31.0
2996,A000710,10,1999JJ00,30.0
2997,A000710,10,2000JJ00,152.0
2998,A000710,10,2001JJ00,157.0
2999,A000710,10,2002JJ00,306.0
3000,A000710,10,2003JJ00,406.0
3001,A000710,10,2004JJ00,320.0
3002,A000710,10,2005JJ00,265.0
3003,A000710,10,2006JJ00,560.0
3004,A000710,10,2007JJ00,681.0
3005,A000710,10,2008JJ00,790.0
3006,A000710,10,2009JJ00,840.0
3007,A000710,10,2010JJ00,900.0
3008,A000710,10,2011JJ00,859.0
3009,A000710,10,2012JJ00,737.0
3010,A000710,10,2013JJ00,764.0
3011,A000710,10,2014JJ00,743.0
3012,A000710,10,2015JJ00,908.0
3013,A000710,10,2016JJ00,945.0
3014,A000710,20,1995JJ00,12.0
3015,A000710,20,1996JJ00,20.0
3016,A000710,20,1997JJ00,20.0
3017,A000710,20,1998JJ00,8.0
3018,A000710,20,1999JJ00,9.0
3019,A000710,20,2000JJ00,8.0
3020,A000710,20,2001JJ00,1.0
3021,A000710,20,2002JJ00,1.0
3022,A000710,20,2003JJ00,1.0
3023,A000710,20,2004JJ00,1.0
3024,A000710,20,2005JJ00,1.0
3025,A000710,20,2006JJ00,1.0
3026,A000710,20,2007JJ00,1.0
3027,A000710,20,2008JJ00,0.0
3028,A000710,20,2009JJ00,0.0
3029,A000710,20,2010JJ00,3.0
3030,A000710,20,2011JJ00,3.0
3031,A000710,20,2012JJ00,1.0
3032,A000710,20,2013JJ00,1.0
3033,A000710,20,2014JJ00,1.0
3034,A000710,20,2015JJ00,1.0
3035,A000710,20,2016JJ00,1.0
3036,A000710,30,1995JJ00,70.0
3037,A000710,30,1996JJ00,18.0
3038,A000710,30,1997JJ00,19.0
3039,A000710,30,1998JJ00,23.0
3040,A000710,30,1999JJ00,21.0
3041,A000710,30,2000JJ00,144.0
3042,A000710,30,2001JJ00,156.0
3043,A000710,30,2002JJ00,305.0
3044,A000710,30,2003JJ00,405.0
3045,A000710,30,2004JJ00,319.0
3046,A000710,30,2005JJ00,264.0
3047,A000710,30,2006JJ00,559.0
3048,A000710,30,2007JJ00,680.0
3049,A000710,30,2008JJ00,790.0
3050,A000710,30,2009JJ00,840.0
3051,A000710,30,2010JJ00,897.0
3052,A000710,30,2011JJ00,856.0
3053,A000710,30,2012JJ00,736.0
3054,A000710,30,2013JJ00,763.0
3055,A000710,30,2014JJ00,742.0
3056,A000710,30,2015JJ00,907.0
3057,A000710,30,2016JJ00,944.0
3058,A000710,40,1995JJ00,0.0
3059,A000710,40,1996JJ00,0.0
3060,A000710,40,1997JJ00,0.0
3061,A000710,40,1998JJ00,0.0
3062,A000710,40,1999JJ00,0.0
3063,A000710,40,2000JJ00,0.0
3064,A000710,40,2001JJ00,0.0
3065,A000710,40,2002JJ00,0.0
3066,A000710,40,2003JJ00,0.0
3067,A000710,40,2004JJ00,0.0
3068,A000710,40,2005JJ00,0.0
3069,A000710,40,2006JJ00,0.0
3070,A000710,40,2007JJ00,0.0
3071,A000710,40,2008JJ00,0.0
3072,A000710,40,2009JJ00,0.0
3073,A000710,40,2010JJ00,0.0
3074,A000710,40,2011JJ00,0.0
3075,A000710,40,2012JJ00,0.0
3076,A000710,40,2013JJ00,0.0
3077,A000710,40,2014JJ00,0.0
3078,A000710,40,2015JJ00,0.0
3079,A000710,40,2016JJ00,0.0
3080,A000711,10,1995JJ00,1268.0
3081,A000711,10,1996JJ00,1304.0
3082,A000711,10,1997JJ00,1346.0
3083,A000711,10,1998JJ00,1394.0
3084,A000711,10,1999JJ00,1478.0
3085,A000711,10,2000JJ00,1601.0
3086,A000711,10,2001JJ00,1620.0
3087,A000711,10,2002JJ00,1738.0
3088,A000711,10,2003JJ00,1923.0
3089,A000711,10,2004JJ00,1972.0
3090,A000711,10,2005JJ00,2023.0
3091,A000711,10,2006JJ00,2152.0
3092,A000711,10,2007JJ00,2328.0
3093,A000711,10,2008JJ00,2476.0
3094,A000711,10,2009JJ00,2655.0
3095,A000711,10,2010JJ00,2555.0
3096,A000711,10,2011JJ00,2674.0
3097,A000711,10,2012JJ00,2703.0
3098,A000711,10,2013JJ00,2794.0
3099,A000711,10,2014JJ00,2801.0
3100,A000711,10,2015JJ00,2749.0
3101,A000711,10,2016JJ00,2776.0
3102,A000711,20,1995JJ00,-1.0
3103,A000711,20,1996JJ00,0.0
3104,A000711,20,1997JJ00,-1.0
3105,A000711,20,1998JJ00,0.0
3106,A000711,20,1999JJ00,0.0
3107,A000711,20,2000JJ00,0.0
3108,A000711,20,2001JJ00,0.0
3109,A000711,20,2002JJ00,0.0
3110,A000711,20,2003JJ00,0.0
3111,A000711,20,2004JJ00,0.0
3112,A000711,20,2005JJ00,0.0
3113,A000711,20,2006JJ00,23.0
3114,A000711,20,2007JJ00,23.0
3115,A000711,20,2008JJ00,29.0
3116,A000711,20,2009JJ00,29.0
3117,A000711,20,2010JJ00,23.0
3118,A000711,20,2011JJ00,19.0
3119,A000711,20,2012JJ00,18.0
3120,A000711,20,2013JJ00,10.0
3121,A000711,20,2014JJ00,4.0
3122,A000711,20,2015JJ00,4.0
3123,A000711,20,2016JJ00,5.0
3124,A000711,30,1995JJ00,1269.0
3125,A000711,30,1996JJ00,1304.0
3126,A000711,30,1997JJ00,1347.0
3127,A000711,30,1998JJ00,1394.0
3128,A000711,30,1999JJ00,1478.0
3129,A000711,30,2000JJ00,1601.0
3130,A000711,30,2001JJ00,1620.0
3131,A000711,30,2002JJ00,1738.0
3132,A000711,30,2003JJ00,1923.0
3133,A000711,30,2004JJ00,1972.0
3134,A000711,30,2005JJ00,2023.0
3135,A000711,30,2006JJ00,2129.0
3136,A000711,30,2007JJ00,2305.0
3137,A000711,30,2008JJ00,2447.0
3138,A000711,30,2009JJ00,2626.0
3139,A000711,30,2010JJ00,2532.0
3140,A000711,30,2011JJ00,2655.0
3141,A000711,30,2012JJ00,2685.0
3142,A000711,30,2013JJ00,2784.0
3143,A000711,30,2014JJ00,2797.0
3144,A000711,30,2015JJ00,2745.0
3145,A000711,30,2016JJ00,2771.0
3146,A000711,40,1995JJ00,0.0
3147,A000711,40,1996JJ00,0.0
3148,A000711,40,1997JJ00,0.0
3149,A000711,40,1998JJ00,0.0
3150,A000711,40,1999JJ00,0.0
3151,A000711,40,2000JJ00,0.0
3152,A000711,40,2001JJ00,0.0
3153,A000711,40,2002JJ00,0.0
3154,A000711,40,2003JJ00,0.0
