ID,BedrijfstakkenBranchesSBI2008,Perioden,InvesteringenInMaterieleVasteActiva_1,GrondEnTerreinen_2,Bedrijfsgebouwen_3,GrondWaterEnWegenbouwkundigeWerken_4,Vervoermiddelen_5,ComputersEnRandapparatuur_6,MachinesEnInstallaties_7,OverigeMaterieleVasteActiva_8,NieuweMaterieleVasteActiva_9,BestaandeMaterieleVasteActiva_10,VerkoopVanMaterieleVasteActiva_11
367,308100,2024JJ00,,,,,,,,,,,
368,308300,2009JJ00,,,,,,,,,,,
369,308300,2010JJ00,,,,,,,,,,,
370,308300,2011JJ00,,,,,,,,,,,
371,308300,2012JJ00,,,,,,,,,,,
372,308300,2013JJ00,,,,,,,,,,,
373,308300,2014JJ00,,,,,,,,,,,
374,308300,2015JJ00,,,,,,,,,,,
375,308300,2016JJ00,,,,,,,,,,,
376,308300,2017JJ00,,,,,,,,,,,
377,308300,2018JJ00,,,,,,,,,,,
378,308300,2019JJ00,,,,,,,,,,,
379,308300,2020JJ00,,,,,,,,,,,
380,308300,2021JJ00,,,,,,,,,,,
381,308300,2022JJ00,,,,,,,,,,,
382,308300,2023JJ00,,,,,,,,,,,
383,308300,2024JJ00,,,,,,,,,,,
384,308700,2009JJ00,,,,,,,,,,,
385,308700,2010JJ00,,,,,,,,,,,
386,308700,2011JJ00,,,,,,,,,,,
387,308700,2012JJ00,,,,,,,,,,,
388,308700,2013JJ00,,,,,,,,,,,
389,308700,2014JJ00,,,,,,,,,,,
390,308700,2015JJ00,,,,,,,,,,,
391,308700,2016JJ00,,,,,,,,,,,
392,308700,2017JJ00,,,,,,,,,,,
393,308700,2018JJ00,,,,,,,,,,,
394,308700,2019JJ00,,,,,,,,,,,
395,308700,2020JJ00,,,,,,,,,,,
396,308700,2021JJ00,,,,,,,,,,,
397,308700,2022JJ00,,,,,,,,,,,
398,308700,2023JJ00,,,,,,,,,,,
399,308700,2024JJ00,,,,,,,,,,,
400,309000,2009JJ00,,,,,,,,,,,
401,309000,2010JJ00,,,,,,,,,,,
402,309000,2011JJ00,,,,,,,,,,,
403,309000,2012JJ00,,,,,,,,,,,
404,309000,2013JJ00,,,,,,,,,,,
405,309000,2014JJ00,,,,,,,,,,,
406,309000,2015JJ00,,,,,,,,,,,
407,309000,2016JJ00,,,,,,,,,,,
408,309000,2017JJ00,,,,,,,,,,,
409,309000,2018JJ00,,,,,,,,,,,
410,309000,2019JJ00,,,,,,,,,,,
411,309000,2020JJ00,,,,,,,,,,,
412,309000,2021JJ00,,,,,,,,,,,
413,309000,2022JJ00,,,,,,,,,,,
414,309000,2023JJ00,,,,,,,,,,,
415,309000,2024JJ00,,,,,,,,,,,
416,309300,2009JJ00,,,,,,,,,,,
417,309300,2010JJ00,,,,,,,,,,,
418,309300,2011JJ00,,,,,,,,,,,
419,309300,2012JJ00,,,,,,,,,,,
420,309300,2013JJ00,,,,,,,,,,,
421,309300,2014JJ00,,,,,,,,,,,
422,309300,2015JJ00,,,,,,,,,,,
423,309300,2016JJ00,,,,,,,,,,,
424,309300,2017JJ00,,,,,,,,,,,
425,309300,2018JJ00,,,,,,,,,,,
426,309300,2019JJ00,,,,,,,,,,,
427,309300,2020JJ00,,,,,,,,,,,
428,309300,2021JJ00,,,,,,,,,,,
429,309300,2022JJ00,,,,,,,,,,,
430,309300,2023JJ00,,,,,,,,,,,
431,309300,2024JJ00,,,,,,,,,,,
432,309600,2009JJ00,,,,,,,,,,,
433,309600,2010JJ00,,,,,,,,,,,
434,309600,2011JJ00,,,,,,,,,,,
435,309600,2012JJ00,,,,,,,,,,,
436,309600,2013JJ00,,,,,,,,,,,
437,309600,2014JJ00,,,,,,,,,,,
438,309600,2015JJ00,,,,,,,,,,,
439,309600,2016JJ00,,,,,,,,,,,
440,309600,2017JJ00,,,,,,,,,,,
441,309600,2018JJ00,,,,,,,,,,,
442,309600,2019JJ00,,,,,,,,,,,
443,309600,2020JJ00,,,,,,,,,,,
444,309600,2021JJ00,,,,,,,,,,,
445,309600,2022JJ00,,,,,,,,,,,
446,309600,2023JJ00,,,,,,,,,,,
447,309600,2024JJ00,,,,,,,,,,,
448,310000,2009JJ00,,,,,,,,,,,
449,310000,2010JJ00,,,,,,,,,,,
450,310000,2011JJ00,,,,,,,,,,,
451,310000,2012JJ00,,,,,,,,,,,
452,310000,2013JJ00,,,,,,,,,,,
453,310000,2014JJ00,,,,,,,,,,,
454,310000,2015JJ00,,,,,,,,,,,
455,310000,2016JJ00,,,,,,,,,,,
456,310000,2017JJ00,,,,,,,,,,,
457,310000,2018JJ00,,,,,,,,,,,
458,310000,2019JJ00,,,,,,,,,,,
459,310000,2020JJ00,,,,,,,,,,,
460,310000,2021JJ00,,,,,,,,,,,
461,310000,2022JJ00,,,,,,,,,,,
462,310000,2023JJ00,,,,,,,,,,,
463,310000,2024JJ00,,,,,,,,,,,
464,311000,2009JJ00,,,,,,,,,,,
465,311000,2010JJ00,,,,,,,,,,,
466,311000,2011JJ00,,,,,,,,,,,
467,311000,2012JJ00,,,,,,,,,,,
468,311000,2013JJ00,,,,,,,,,,,
469,311000,2014JJ00,,,,,,,,,,,
470,311000,2015JJ00,,,,,,,,,,,
471,311000,2016JJ00,,,,,,,,,,,
472,311000,2017JJ00,,,,,,,,,,,
473,311000,2018JJ00,,,,,,,,,,,
474,311000,2019JJ00,,,,,,,,,,,
475,311000,2020JJ00,,,,,,,,,,,
476,311000,2021JJ00,,,,,,,,,,,
477,311000,2022JJ00,,,,,,,,,,,
478,311000,2023JJ00,,,,,,,,,,,
479,311000,2024JJ00,,,,,,,,,,,
480,311300,2009JJ00,221.58,1.94,50.61,1.15,3.18,3.4,123.29,38.01,214.94,6.64,46.07
481,311300,2010JJ00,113.03,0.0,9.07,0.19,1.95,0.83,57.01,43.98,112.8,0.23,11.18
482,311300,2011JJ00,98.3,0.0,11.27,1.91,2.15,1.18,44.33,37.46,88.37,9.93,4.35
483,311300,2012JJ00,130.81,1.65,20.15,1.68,1.27,0.66,73.07,32.35,128.28,2.54,3.82
484,311300,2013JJ00,174.72,9.87,32.45,3.32,1.78,8.53,70.57,48.2,158.17,16.55,6.02
485,311300,2014JJ00,,,,,,,,,,,
486,311300,2015JJ00,206.43,0.17,22.95,8.4,1.9,1.82,122.61,48.6,199.45,6.98,10.16
487,311300,2016JJ00,241.86,0.11,52.67,12.3,2.3,3.15,110.99,60.33,233.76,8.1,5.7
488,311300,2017JJ00,200.12,0.16,16.19,6.52,1.45,2.86,118.04,54.91,199.61,0.52,0.88
489,311300,2018JJ00,292.89,3.76,42.52,0.04,2.91,2.41,189.96,51.29,287.99,4.9,9.5
490,311300,2019JJ00,,,,,,,,,,,
491,311300,2020JJ00,,,,,,,,,,,
492,311300,2021JJ00,,,,,,,,,,,
493,311300,2022JJ00,,,,,,,,,,,
494,311300,2023JJ00,,,,,,,,,,,
495,311300,2024JJ00,,,,,,,,,,,
496,311400,2009JJ00,,,,,,,,,,,
497,311400,2010JJ00,,,,,,,,,,,
498,311400,2011JJ00,,,,,,,,,,,
499,311400,2012JJ00,,,,,,,,,,,
500,311400,2013JJ00,,,,,,,,,,,
501,311400,2014JJ00,,,,,,,,,,,
502,311400,2015JJ00,,,,,,,,,,,
503,311400,2016JJ00,,,,,,,,,,,
504,311400,2017JJ00,,,,,,,,,,,
505,311400,2018JJ00,,,,,,,,,,,
506,311400,2019JJ00,,,,,,,,,,,
507,311400,2020JJ00,,,,,,,,,,,
508,311400,2021JJ00,,,,,,,,,,,
509,311400,2022JJ00,,,,,,,,,,,
510,311400,2023JJ00,,,,,,,,,,,
511,311400,2024JJ00,,,,,,,,,,,
512,312200,2009JJ00,43.54,0.0,1.33,0.0,0.24,1.93,34.93,5.12,42.17,1.37,0.49
513,312200,2010JJ00,69.62,0.0,10.51,0.24,0.13,3.05,54.3,1.4,69.62,0.0,22.64
514,312200,2011JJ00,70.17,0.7,15.38,0.0,0.25,5.03,48.41,0.41,60.46,9.71,7.4
515,312200,2012JJ00,50.82,0.0,7.03,0.0,0.46,0.78,42.04,0.5,50.82,0.0,0.78
516,312200,2013JJ00,66.58,0.42,3.44,0.0,0.32,2.4,59.6,0.4,66.16,0.42,2.3
517,312200,2014JJ00,,,,,,,,,,,
518,312200,2015JJ00,11.34,0.0,0.27,0.01,0.01,1.33,9.25,0.47,11.33,0.01,3.24
519,312200,2016JJ00,40.7,0.0,0.48,0.23,0.0,1.95,36.55,1.49,40.08,0.62,0.6
520,312200,2017JJ00,17.55,0.0,0.12,0.02,0.07,0.35,16.59,0.39,17.55,0.0,0.08
521,312200,2018JJ00,22.88,0.33,1.56,0.0,0.03,0.54,20.29,0.13,22.55,0.33,5.19
522,312200,2019JJ00,,,,,,,,,,,
523,312200,2020JJ00,,,,,,,,,,,
524,312200,2021JJ00,,,,,,,,,,,
525,312200,2022JJ00,,,,,,,,,,,
526,312200,2023JJ00,,,,,,,,,,,
527,312200,2024JJ00,,,,,,,,,,,
528,312300,2009JJ00,,,,,,,,,,,
529,312300,2010JJ00,,,,,,,,,,,
530,312300,2011JJ00,,,,,,,,,,,
531,312300,2012JJ00,,,,,,,,,,,
532,312300,2013JJ00,,,,,,,,,,,
533,312300,2014JJ00,,,,,,,,,,,
534,312300,2015JJ00,,,,,,,,,,,
535,312300,2016JJ00,,,,,,,,,,,
536,312300,2017JJ00,,,,,,,,,,,
537,312300,2018JJ00,,,,,,,,,,,
538,312300,2019JJ00,,,,,,,,,,,
539,312300,2020JJ00,,,,,,,,,,,
540,312300,2021JJ00,,,,,,,,,,,
541,312300,2022JJ00,,,,,,,,,,,
542,312300,2023JJ00,,,,,,,,,,,
543,312300,2024JJ00,,,,,,,,,,,
544,312500,2009JJ00,37.68,0.0,4.61,0.2,4.39,2.13,24.23,2.12,32.4,5.28,3.94
545,312500,2010JJ00,45.0,1.56,8.23,0.01,1.68,2.95,26.76,3.82,39.84,5.17,15.67
546,312500,2011JJ00,55.32,1.62,10.54,0.0,5.25,5.57,27.04,5.3,41.01,14.31,10.67
547,312500,2012JJ00,54.75,0.0,7.49,0.01,2.92,3.06,37.44,3.83,53.55,1.21,7.39
548,312500,2013JJ00,57.17,4.93,6.85,0.18,4.41,3.88,31.93,5.0,48.88,8.29,3.65
549,312500,2014JJ00,76.08,2.06,17.78,0.03,2.28,2.89,47.66,3.37,58.14,17.94,2.82
550,312500,2015JJ00,67.97,3.99,16.1,0.31,4.72,2.82,36.73,3.3,61.72,6.25,10.12
551,312500,2016JJ00,52.74,1.32,8.05,0.13,2.79,1.87,33.09,5.49,49.06,3.68,2.85
552,312500,2017JJ00,64.65,2.99,12.94,0.04,7.31,3.16,33.49,4.71,58.71,5.95,0.81
553,312500,2018JJ00,84.19,7.4,18.48,0.59,4.18,3.19,43.44,6.91,69.93,14.26,1.63
554,312500,2019JJ00,105.53,6.82,23.82,0.01,4.04,2.71,46.33,21.8,96.14,9.39,3.49
555,312500,2020JJ00,73.26,4.61,15.52,0.08,5.07,3.3,40.22,4.45,65.49,7.77,2.3
556,312500,2021JJ00,78.08,6.33,15.76,0.12,7.08,4.14,40.3,4.37,62.84,15.25,1.51
557,312500,2022JJ00,114.04,6.79,22.72,0.05,5.12,4.39,67.28,7.7,101.98,12.06,13.34
558,312500,2023JJ00,84.55,1.16,9.59,0.91,7.86,4.46,55.31,5.27,80.8,3.76,4.59
559,312500,2024JJ00,85.22,,,,,,,,,,
560,312505,2009JJ00,58.91,0.6,10.68,0.2,6.87,2.83,30.78,6.95,51.49,7.42,8.12
561,312505,2010JJ00,60.71,2.69,13.64,0.02,3.92,4.66,29.85,5.94,53.72,7.0,16.82
562,312505,2011JJ00,67.02,1.62,12.48,0.02,7.79,6.89,31.15,7.08,51.5,15.52,12.15
563,312505,2012JJ00,67.71,0.0,8.9,0.12,6.14,4.2,41.57,6.79,65.57,2.14,8.07
564,312505,2013JJ00,82.95,6.49,13.83,0.19,7.39,5.85,41.11,8.1,69.34,13.61,4.93
565,312505,2014JJ00,97.04,2.11,20.11,0.03,4.73,6.03,56.82,7.21,78.26,18.78,5.18
566,312505,2015JJ00,86.8,3.99,19.74,0.39,7.28,4.54,45.18,5.68,80.03,6.78,10.61
567,312505,2016JJ00,69.07,1.32,12.02,0.13,4.33,3.1,41.1,7.08,64.17,4.9,7.96
568,312505,2017JJ00,85.46,3.12,18.65,0.09,12.05,4.83,39.24,7.49,78.5,6.96,2.6
569,312505,2018JJ00,108.38,7.4,24.99,1.0,8.16,4.88,52.04,9.91,90.89,17.49,3.12
570,312505,2019JJ00,132.65,7.82,35.12,0.09,6.78,5.26,52.97,24.61,121.6,11.06,4.53
571,312505,2020JJ00,88.44,4.62,18.6,0.08,7.15,4.65,47.17,6.16,79.25,9.19,17.12
572,312505,2021JJ00,95.64,6.39,19.83,0.12,8.72,5.77,48.29,6.51,78.54,17.1,2.54
573,312505,2022JJ00,143.87,7.65,30.87,0.32,7.39,5.98,77.06,14.59,127.45,16.42,14.35
574,312505,2023JJ00,113.25,1.17,23.81,0.91,8.99,6.1,63.66,8.61,108.66,4.59,5.07
575,312505,2024JJ00,116.31,,,,,,,,,,
576,312600,2009JJ00,,,,,,,,,,,
577,312600,2010JJ00,,,,,,,,,,,
578,312600,2011JJ00,,,,,,,,,,,
579,312600,2012JJ00,,,,,,,,,,,
580,312600,2013JJ00,,,,,,,,,,,
581,312600,2014JJ00,,,,,,,,,,,
582,312600,2015JJ00,,,,,,,,,,,
583,312600,2016JJ00,,,,,,,,,,,
584,312600,2017JJ00,,,,,,,,,,,
585,312600,2018JJ00,,,,,,,,,,,
586,312600,2019JJ00,,,,,,,,,,,
587,312600,2020JJ00,,,,,,,,,,,
588,312600,2021JJ00,,,,,,,,,,,
589,312600,2022JJ00,,,,,,,,,,,
590,312600,2023JJ00,,,,,,,,,,,
591,312600,2024JJ00,,,,,,,,,,,
592,312800,2009JJ00,,,,,,,,,,,
593,312800,2010JJ00,,,,,,,,,,,
594,312800,2011JJ00,,,,,,,,,,,
595,312800,2012JJ00,,,,,,,,,,,
596,312800,2013JJ00,,,,,,,,,,,
597,312800,2014JJ00,,,,,,,,,,,
598,312800,2015JJ00,,,,,,,,,,,
599,312800,2016JJ00,,,,,,,,,,,
600,312800,2017JJ00,,,,,,,,,,,
601,312800,2018JJ00,,,,,,,,,,,
602,312800,2019JJ00,,,,,,,,,,,
603,312800,2020JJ00,,,,,,,,,,,
604,312800,2021JJ00,,,,,,,,,,,
605,312800,2022JJ00,,,,,,,,,,,
606,312800,2023JJ00,,,,,,,,,,,
607,312800,2024JJ00,,,,,,,,,,,
608,313000,2009JJ00,,,,,,,,,,,
609,313000,2010JJ00,,,,,,,,,,,
610,313000,2011JJ00,,,,,,,,,,,
611,313000,2012JJ00,,,,,,,,,,,
612,313000,2013JJ00,,,,,,,,,,,
613,313000,2014JJ00,,,,,,,,,,,
614,313000,2015JJ00,,,,,,,,,,,
615,313000,2016JJ00,,,,,,,,,,,
616,313000,2017JJ00,,,,,,,,,,,
617,313000,2018JJ00,,,,,,,,,,,
618,313000,2019JJ00,,,,,,,,,,,
619,313000,2020JJ00,,,,,,,,,,,
620,313000,2021JJ00,,,,,,,,,,,
621,313000,2022JJ00,,,,,,,,,,,
622,313000,2023JJ00,,,,,,,,,,,
623,313000,2024JJ00,,,,,,,,,,,
624,313200,2009JJ00,,,,,,,,,,,
625,313200,2010JJ00,,,,,,,,,,,
626,313200,2011JJ00,,,,,,,,,,,
627,313200,2012JJ00,,,,,,,,,,,
628,313200,2013JJ00,,,,,,,,,,,
629,313200,2014JJ00,,,,,,,,,,,
630,313200,2015JJ00,,,,,,,,,,,
631,313200,2016JJ00,,,,,,,,,,,
632,313200,2017JJ00,,,,,,,,,,,
633,313200,2018JJ00,,,,,,,,,,,
634,313200,2019JJ00,,,,,,,,,,,
635,313200,2020JJ00,,,,,,,,,,,
636,313200,2021JJ00,,,,,,,,,,,
637,313200,2022JJ00,,,,,,,,,,,
638,313200,2023JJ00,,,,,,,,,,,
639,313200,2024JJ00,,,,,,,,,,,
640,314000,2009JJ00,5.46,0.6,1.59,0.0,0.92,0.51,1.23,0.61,3.45,2.01,3.9
641,314000,2010JJ00,5.89,0.0,1.08,0.01,1.45,1.36,0.94,1.06,5.32,0.57,0.46
642,314000,2011JJ00,6.41,0.0,0.94,0.02,1.84,0.91,1.25,1.45,5.6,0.8,0.6
643,314000,2012JJ00,6.72,0.0,0.41,0.11,3.04,0.78,1.46,0.92,5.88,0.84,0.67
644,314000,2013JJ00,6.42,0.0,1.02,0.02,1.73,1.03,1.27,1.36,4.9,1.52,0.97
645,314000,2014JJ00,9.97,0.0,2.22,0.0,1.57,2.19,0.89,3.09,9.82,0.15,1.81
646,314000,2015JJ00,6.23,0.0,0.9,0.01,1.96,1.09,1.11,1.16,5.88,0.34,0.39
647,314000,2016JJ00,,,,,,,,,,,
648,314000,2017JJ00,15.14,0.0,4.79,0.05,4.29,1.06,3.08,1.87,14.39,0.75,1.75
649,314000,2018JJ00,8.95,0.0,2.21,0.0,3.11,0.57,1.66,1.39,6.03,2.91,0.86
650,314000,2019JJ00,9.6,0.0,2.6,0.09,1.62,1.13,2.04,2.13,8.97,0.63,0.3
651,314000,2020JJ00,,,,,,,,,,,
652,314000,2021JJ00,4.45,0.06,0.7,0.0,1.07,0.75,1.43,0.45,4.04,0.42,0.43
653,314000,2022JJ00,10.37,0.0,0.75,0.23,0.84,0.92,4.61,3.02,9.18,1.2,0.62
654,314000,2023JJ00,5.84,0.0,0.34,0.0,0.38,0.59,2.35,2.18,5.53,0.31,0.02
655,314000,2024JJ00,,,,,,,,,,,
656,314100,2009JJ00,,,,,,,,,,,
657,314100,2010JJ00,,,,,,,,,,,
658,314100,2011JJ00,,,,,,,,,,,
659,314100,2012JJ00,,,,,,,,,,,
660,314100,2013JJ00,,,,,,,,,,,
661,314100,2014JJ00,,,,,,,,,,,
662,314100,2015JJ00,,,,,,,,,,,
663,314100,2016JJ00,,,,,,,,,,,
664,314100,2017JJ00,,,,,,,,,,,
665,314100,2018JJ00,,,,,,,,,,,
666,314100,2019JJ00,,,,,,,,,,,
667,314100,2020JJ00,,,,,,,,,,,
668,314100,2021JJ00,,,,,,,,,,,
669,314100,2022JJ00,,,,,,,,,,,
670,314100,2023JJ00,,,,,,,,,,,
671,314100,2024JJ00,,,,,,,,,,,
672,314700,2009JJ00,,,,,,,,,,,
673,314700,2010JJ00,,,,,,,,,,,
674,314700,2011JJ00,,,,,,,,,,,
675,314700,2012JJ00,,,,,,,,,,,
676,314700,2013JJ00,,,,,,,,,,,
677,314700,2014JJ00,,,,,,,,,,,
678,314700,2015JJ00,,,,,,,,,,,
679,314700,2016JJ00,,,,,,,,,,,
680,314700,2017JJ00,,,,,,,,,,,
681,314700,2018JJ00,,,,,,,,,,,
682,314700,2019JJ00,,,,,,,,,,,
683,314700,2020JJ00,,,,,,,,,,,
684,314700,2021JJ00,,,,,,,,,,,
685,314700,2022JJ00,,,,,,,,,,,
686,314700,2023JJ00,,,,,,,,,,,
687,314700,2024JJ00,,,,,,,,,,,
688,314900,2009JJ00,,,,,,,,,,,
689,314900,2010JJ00,,,,,,,,,,,
690,314900,2011JJ00,,,,,,,,,,,
691,314900,2012JJ00,,,,,,,,,,,
692,314900,2013JJ00,,,,,,,,,,,
693,314900,2014JJ00,,,,,,,,,,,
694,314900,2015JJ00,,,,,,,,,,,
695,314900,2016JJ00,,,,,,,,,,,
696,314900,2017JJ00,,,,,,,,,,,
697,314900,2018JJ00,,,,,,,,,,,
698,314900,2019JJ00,,,,,,,,,,,
699,314900,2020JJ00,,,,,,,,,,,
700,314900,2021JJ00,,,,,,,,,,,
701,314900,2022JJ00,,,,,,,,,,,
702,314900,2023JJ00,,,,,,,,,,,
703,314900,2024JJ00,,,,,,,,,,,
704,315200,2009JJ00,15.78,0.0,4.48,0.0,1.56,0.2,5.32,4.22,15.64,0.14,0.27
705,315200,2010JJ00,9.82,1.12,4.33,0.0,0.79,0.36,2.15,1.07,8.56,1.26,0.69
706,315200,2011JJ00,5.29,0.0,1.0,0.0,0.7,0.4,2.86,0.33,4.89,0.4,0.88
707,315200,2012JJ00,6.24,0.0,0.99,0.0,0.18,0.37,2.66,2.04,6.15,0.09,0.02
708,315200,2013JJ00,19.36,1.56,5.96,0.0,1.25,0.94,7.91,1.73,15.56,3.8,0.31
709,315200,2014JJ00,10.99,0.05,0.11,0.0,0.88,0.94,8.27,0.74,10.3,0.69,0.55
710,315200,2015JJ00,12.61,0.0,2.75,0.07,0.6,0.63,7.34,1.22,12.42,0.18,0.1
711,315200,2016JJ00,,,,,,,,,,,
712,315200,2017JJ00,5.67,0.13,0.92,0.0,0.44,0.61,2.66,0.9,5.41,0.26,0.04
713,315200,2018JJ00,15.25,0.0,4.3,0.41,0.87,1.12,6.94,1.61,14.93,0.31,0.63
714,315200,2019JJ00,17.52,1.0,8.7,0.0,1.12,1.42,4.61,0.68,16.49,1.03,0.74
715,315200,2020JJ00,,,,,,,,,,,
716,315200,2021JJ00,13.1,0.0,3.37,0.0,0.57,0.89,6.57,1.69,11.66,1.44,0.59
717,315200,2022JJ00,19.46,0.86,7.39,0.05,1.43,0.67,5.17,3.87,16.29,3.17,0.39
718,315200,2023JJ00,22.86,0.01,13.88,0.0,0.76,1.05,6.0,1.16,22.34,0.52,0.46
719,315200,2024JJ00,,,,,,,,,,,
720,315300,2009JJ00,,,,,,,,,,,
721,315300,2010JJ00,,,,,,,,,,,
722,315300,2011JJ00,,,,,,,,,,,
723,315300,2012JJ00,,,,,,,,,,,
724,315300,2013JJ00,,,,,,,,,,,
725,315300,2014JJ00,,,,,,,,,,,
726,315300,2015JJ00,,,,,,,,,,,
727,315300,2016JJ00,,,,,,,,,,,
728,315300,2017JJ00,,,,,,,,,,,
729,315300,2018JJ00,,,,,,,,,,,
730,315300,2019JJ00,,,,,,,,,,,
731,315300,2020JJ00,,,,,,,,,,,
732,315300,2021JJ00,,,,,,,,,,,
733,315300,2022JJ00,,,,,,,,,,,
734,315300,2023JJ00,,,,,,,,,,,
735,315300,2024JJ00,,,,,,,,,,,
736,315600,2009JJ00,,,,,,,,,,,
737,315600,2010JJ00,,,,,,,,,,,
738,315600,2011JJ00,,,,,,,,,,,
739,315600,2012JJ00,,,,,,,,,,,
740,315600,2013JJ00,,,,,,,,,,,
741,315600,2014JJ00,,,,,,,,,,,
742,315600,2015JJ00,,,,,,,,,,,
743,315600,2016JJ00,,,,,,,,,,,
744,315600,2017JJ00,,,,,,,,,,,
745,315600,2018JJ00,,,,,,,,,,,
746,315600,2019JJ00,,,,,,,,,,,
747,315600,2020JJ00,,,,,,,,,,,
748,315600,2021JJ00,,,,,,,,,,,
749,315600,2022JJ00,,,,,,,,,,,
750,315600,2023JJ00,,,,,,,,,,,
751,315600,2024JJ00,,,,,,,,,,,
752,315805,2009JJ00,318.82,5.21,60.17,3.96,20.31,9.06,195.48,24.63,294.88,23.95,12.4
753,315805,2010JJ00,268.86,7.95,30.5,3.94,15.24,6.28,178.92,26.03,251.8,17.06,44.01
754,315805,2011JJ00,277.57,4.1,46.67,2.67,29.73,5.19,155.09,34.13,254.29,23.29,19.81
755,315805,2012JJ00,205.74,9.1,23.6,1.72,22.21,6.81,127.42,14.89,183.92,21.83,23.45
756,315805,2013JJ00,240.6,2.25,28.07,2.59,18.7,6.2,161.46,21.33,230.94,9.66,54.11
757,315805,2014JJ00,236.94,13.64,28.0,2.35,18.65,4.03,156.44,13.83,213.24,23.7,29.72
758,315805,2015JJ00,254.12,10.98,29.1,1.66,23.48,7.61,168.89,12.4,226.48,27.64,10.7
759,315805,2016JJ00,258.49,4.2,33.83,2.65,31.24,6.3,166.31,13.97,242.87,15.62,17.17
760,315805,2017JJ00,430.73,25.07,75.91,4.89,32.42,7.54,271.81,13.1,371.21,59.52,15.41
761,315805,2018JJ00,382.5,11.49,56.08,5.15,30.17,10.97,251.13,17.51,348.52,33.98,12.46
762,315805,2019JJ00,510.79,14.82,101.23,8.31,52.7,11.01,295.38,27.33,460.68,50.1,20.77
763,315805,2020JJ00,472.31,24.05,78.73,2.64,39.35,8.82,285.87,32.85,427.15,45.15,36.87
764,315805,2021JJ00,496.18,21.34,83.57,3.27,35.14,8.83,308.54,35.48,441.87,54.31,40.8
765,315805,2022JJ00,523.47,18.81,91.7,6.68,40.71,12.47,308.13,44.97,468.0,55.47,38.05
766,315805,2023JJ00,559.37,9.16,100.99,1.47,50.7,11.73,335.33,49.99,501.84,57.53,55.98
767,315805,2024JJ00,515.28,,,,,,,,,,
768,315800,2009JJ00,83.27,1.74,21.3,0.53,7.63,2.12,42.24,7.71,70.8,12.47,4.0
769,315800,2010JJ00,64.39,0.23,11.83,1.32,5.26,2.07,34.95,8.73,58.53,5.86,3.77
770,315800,2011JJ00,69.28,0.61,10.3,0.21,12.86,1.51,31.58,12.22,59.69,9.59,6.5
771,315800,2012JJ00,50.8,0.68,9.09,0.58,9.16,1.89,20.77,8.64,45.41,5.38,8.47
772,315800,2013JJ00,56.25,0.5,10.61,0.37,6.84,1.65,23.82,12.47,53.04,3.21,9.9
773,315800,2014JJ00,48.63,1.84,10.32,0.05,6.37,1.95,25.64,2.46,40.49,8.14,2.81
774,315800,2015JJ00,64.62,1.33,15.37,0.29,12.11,2.38,29.2,3.94,55.28,9.35,7.91
775,315800,2016JJ00,86.14,3.5,13.65,0.84,14.16,2.78,47.27,3.96,76.2,9.94,10.35
776,315800,2017JJ00,182.27,6.34,50.73,1.91,14.95,2.83,101.1,4.42,151.01,31.27,8.07
777,315800,2018JJ00,130.28,9.18,29.76,0.51,12.6,3.17,69.77,5.28,105.45,24.83,6.06
778,315800,2019JJ00,174.24,8.05,56.51,0.91,18.53,2.76,73.48,14.0,136.77,37.47,11.96
779,315800,2020JJ00,140.98,4.01,40.0,0.48,14.88,3.5,66.66,11.46,127.13,13.85,8.3
780,315800,2021JJ00,186.13,7.27,49.44,0.77,17.72,3.19,97.39,10.35,165.74,20.39,9.45
781,315800,2022JJ00,221.05,7.62,59.11,1.76,18.85,5.17,97.6,30.95,195.85,25.2,8.25
782,315800,2023JJ00,195.82,3.8,37.52,0.21,24.75,3.61,96.45,29.48,177.15,18.68,29.01
783,315800,2024JJ00,187.64,,,,,,,,,,
784,315900,2009JJ00,,,,,,,,,,,
785,315900,2010JJ00,,,,,,,,,,,
786,315900,2011JJ00,,,,,,,,,,,
787,315900,2012JJ00,,,,,,,,,,,
788,315900,2013JJ00,,,,,,,,,,,
789,315900,2014JJ00,,,,,,,,,,,
790,315900,2015JJ00,,,,,,,,,,,
791,315900,2016JJ00,,,,,,,,,,,
792,315900,2017JJ00,,,,,,,,,,,
793,315900,2018JJ00,,,,,,,,,,,
794,315900,2019JJ00,,,,,,,,,,,
795,315900,2020JJ00,,,,,,,,,,,
796,315900,2021JJ00,,,,,,,,,,,
797,315900,2022JJ00,,,,,,,,,,,
798,315900,2023JJ00,,,,,,,,,,,
799,315900,2024JJ00,,,,,,,,,,,
800,316300,2009JJ00,,,,,,,,,,,
801,316300,2010JJ00,,,,,,,,,,,
802,316300,2011JJ00,,,,,,,,,,,
803,316300,2012JJ00,,,,,,,,,,,
804,316300,2013JJ00,,,,,,,,,,,
805,316300,2014JJ00,,,,,,,,,,,
806,316300,2015JJ00,,,,,,,,,,,
807,316300,2016JJ00,,,,,,,,,,,
808,316300,2017JJ00,,,,,,,,,,,
809,316300,2018JJ00,,,,,,,,,,,
810,316300,2019JJ00,,,,,,,,,,,
811,316300,2020JJ00,,,,,,,,,,,
812,316300,2021JJ00,,,,,,,,,,,
813,316300,2022JJ00,,,,,,,,,,,
814,316300,2023JJ00,,,,,,,,,,,
815,316300,2024JJ00,,,,,,,,,,,
