ID,Emissiebronnen,EmissiesNaarLucht,Perioden,EmissiesNaarLucht_1
10888,A048118  ,A044111,2005JJ00,0.0
10889,A048118  ,A044111,2006JJ00,0.0
10890,A048118  ,A044111,2007JJ00,0.0
10891,A048118  ,A044111,2008JJ00,0.0
10892,A048118  ,A044111,2009JJ00,0.0
10893,A048118  ,A044111,2010JJ00,0.0
10894,A048118  ,A044111,2011JJ00,0.0
10895,A048118  ,A044111,2012JJ00,0.0
10896,A048118  ,A044111,2013JJ00,0.0
10897,A048118  ,A044111,2014JJ00,0.0
10898,A048118  ,A044111,2015JJ00,0.0
10899,A048118  ,A044111,2016JJ00,0.0
10900,A048118  ,A044111,2017JJ00,0.0
10901,A048118  ,A044111,2018JJ00,0.0
10902,A048118  ,A044111,2019JJ00,0.0
10903,A048118  ,A044111,2020JJ00,0.0
10904,A048118  ,A044111,2021JJ00,0.0
10905,A048118  ,A044111,2022JJ00,0.0
10906,A048118  ,A044111,2023JJ00,0.0
10907,A048118  ,A044111,2024JJ00,0.0
10908,A048118  ,A044112,1990JJ00,75.7
10909,A048118  ,A044112,1995JJ00,77.7
10910,A048118  ,A044112,2000JJ00,94.4
10911,A048118  ,A044112,2001JJ00,96.8
10912,A048118  ,A044112,2002JJ00,99.0
10913,A048118  ,A044112,2003JJ00,101.2
10914,A048118  ,A044112,2004JJ00,104.1
10915,A048118  ,A044112,2005JJ00,105.7
10916,A048118  ,A044112,2006JJ00,111.5
10917,A048118  ,A044112,2007JJ00,102.6
10918,A048118  ,A044112,2008JJ00,86.6
10919,A048118  ,A044112,2009JJ00,83.9
10920,A048118  ,A044112,2010JJ00,81.9
10921,A048118  ,A044112,2011JJ00,83.8
10922,A048118  ,A044112,2012JJ00,75.5
10923,A048118  ,A044112,2013JJ00,69.8
10924,A048118  ,A044112,2014JJ00,74.3
10925,A048118  ,A044112,2015JJ00,80.7
10926,A048118  ,A044112,2016JJ00,81.2
10927,A048118  ,A044112,2017JJ00,79.0
10928,A048118  ,A044112,2018JJ00,78.0
10929,A048118  ,A044112,2019JJ00,81.7
10930,A048118  ,A044112,2020JJ00,79.3
10931,A048118  ,A044112,2021JJ00,77.9
10932,A048118  ,A044112,2022JJ00,78.2
10933,A048118  ,A044112,2023JJ00,77.1
10934,A048118  ,A044112,2024JJ00,68.9
10935,A048118  ,A044114,1990JJ00,44.3
10936,A048118  ,A044114,1995JJ00,45.5
10937,A048118  ,A044114,2000JJ00,55.4
10938,A048118  ,A044114,2001JJ00,54.9
10939,A048118  ,A044114,2002JJ00,54.3
10940,A048118  ,A044114,2003JJ00,53.5
10941,A048118  ,A044114,2004JJ00,50.9
10942,A048118  ,A044114,2005JJ00,53.8
10943,A048118  ,A044114,2006JJ00,56.3
10944,A048118  ,A044114,2007JJ00,49.8
10945,A048118  ,A044114,2008JJ00,31.8
10946,A048118  ,A044114,2009JJ00,31.4
10947,A048118  ,A044114,2010JJ00,29.9
10948,A048118  ,A044114,2011JJ00,21.7
10949,A048118  ,A044114,2012JJ00,19.8
10950,A048118  ,A044114,2013JJ00,18.3
10951,A048118  ,A044114,2014JJ00,19.4
10952,A048118  ,A044114,2015JJ00,10.7
10953,A048118  ,A044114,2016JJ00,4.4
10954,A048118  ,A044114,2017JJ00,4.1
10955,A048118  ,A044114,2018JJ00,3.2
10956,A048118  ,A044114,2019JJ00,2.9
10957,A048118  ,A044114,2020JJ00,2.4
10958,A048118  ,A044114,2021JJ00,2.4
10959,A048118  ,A044114,2022JJ00,2.6
10960,A048118  ,A044114,2023JJ00,2.2
10961,A048118  ,A044114,2024JJ00,2.1
10962,A048118  ,A044118,1990JJ00,2.2
10963,A048118  ,A044118,1995JJ00,2.3
10964,A048118  ,A044118,2000JJ00,2.8
10965,A048118  ,A044118,2001JJ00,2.8
10966,A048118  ,A044118,2002JJ00,2.9
10967,A048118  ,A044118,2003JJ00,2.9
10968,A048118  ,A044118,2004JJ00,3.0
10969,A048118  ,A044118,2005JJ00,3.0
10970,A048118  ,A044118,2006JJ00,3.2
10971,A048118  ,A044118,2007JJ00,2.9
10972,A048118  ,A044118,2008JJ00,2.5
10973,A048118  ,A044118,2009JJ00,2.5
10974,A048118  ,A044118,2010JJ00,2.2
10975,A048118  ,A044118,2011JJ00,2.2
10976,A048118  ,A044118,2012JJ00,2.0
10977,A048118  ,A044118,2013JJ00,1.9
10978,A048118  ,A044118,2014JJ00,2.1
10979,A048118  ,A044118,2015JJ00,2.3
10980,A048118  ,A044118,2016JJ00,2.2
10981,A048118  ,A044118,2017JJ00,2.1
10982,A048118  ,A044118,2018JJ00,2.2
10983,A048118  ,A044118,2019JJ00,2.3
10984,A048118  ,A044118,2020JJ00,2.2
10985,A048118  ,A044118,2021JJ00,2.2
10986,A048118  ,A044118,2022JJ00,2.2
10987,A048118  ,A044118,2023JJ00,2.1
10988,A048118  ,A044118,2024JJ00,1.9
10989,A048118  ,A044113,1990JJ00,5.2
10990,A048118  ,A044113,1995JJ00,5.3
10991,A048118  ,A044113,2000JJ00,6.5
10992,A048118  ,A044113,2001JJ00,6.5
10993,A048118  ,A044113,2002JJ00,6.5
10994,A048118  ,A044113,2003JJ00,6.4
10995,A048118  ,A044113,2004JJ00,6.2
10996,A048118  ,A044113,2005JJ00,6.5
10997,A048118  ,A044113,2006JJ00,6.8
10998,A048118  ,A044113,2007JJ00,6.0
10999,A048118  ,A044113,2008JJ00,4.7
11000,A048118  ,A044113,2009JJ00,4.8
11001,A048118  ,A044113,2010JJ00,4.6
11002,A048118  ,A044113,2011JJ00,3.8
11003,A048118  ,A044113,2012JJ00,3.5
11004,A048118  ,A044113,2013JJ00,3.2
11005,A048118  ,A044113,2014JJ00,3.4
11006,A048118  ,A044113,2015JJ00,3.1
11007,A048118  ,A044113,2016JJ00,2.4
11008,A048118  ,A044113,2017JJ00,2.2
11009,A048118  ,A044113,2018JJ00,2.1
11010,A048118  ,A044113,2019JJ00,2.2
11011,A048118  ,A044113,2020JJ00,2.0
11012,A048118  ,A044113,2021JJ00,2.1
11013,A048118  ,A044113,2022JJ00,2.1
11014,A048118  ,A044113,2023JJ00,1.9
11015,A048118  ,A044113,2024JJ00,1.8
11016,A048118  ,A051771,1990JJ00,4.9
11017,A048118  ,A051771,1995JJ00,5.1
11018,A048118  ,A051771,2000JJ00,6.2
11019,A048118  ,A051771,2001JJ00,6.2
11020,A048118  ,A051771,2002JJ00,6.1
11021,A048118  ,A051771,2003JJ00,6.1
11022,A048118  ,A051771,2004JJ00,5.9
11023,A048118  ,A051771,2005JJ00,6.2
11024,A048118  ,A051771,2006JJ00,6.5
11025,A048118  ,A051771,2007JJ00,5.7
11026,A048118  ,A051771,2008JJ00,4.5
11027,A048118  ,A051771,2009JJ00,4.6
11028,A048118  ,A051771,2010JJ00,4.4
11029,A048118  ,A051771,2011JJ00,3.6
11030,A048118  ,A051771,2012JJ00,3.3
11031,A048118  ,A051771,2013JJ00,3.1
11032,A048118  ,A051771,2014JJ00,3.3
11033,A048118  ,A051771,2015JJ00,3.0
11034,A048118  ,A051771,2016JJ00,2.2
11035,A048118  ,A051771,2017JJ00,2.1
11036,A048118  ,A051771,2018JJ00,2.0
11037,A048118  ,A051771,2019JJ00,2.1
11038,A048118  ,A051771,2020JJ00,1.9
11039,A048118  ,A051771,2021JJ00,2.0
11040,A048118  ,A051771,2022JJ00,2.0
11041,A048118  ,A051771,2023JJ00,1.9
11042,A048118  ,A051771,2024JJ00,1.7
11043,A048118  ,A044108,1990JJ00,2.9
11044,A048118  ,A044108,1995JJ00,3.0
11045,A048118  ,A044108,2000JJ00,3.6
11046,A048118  ,A044108,2001JJ00,3.7
11047,A048118  ,A044108,2002JJ00,3.8
11048,A048118  ,A044108,2003JJ00,3.9
11049,A048118  ,A044108,2004JJ00,4.0
11050,A048118  ,A044108,2005JJ00,4.0
11051,A048118  ,A044108,2006JJ00,4.3
11052,A048118  ,A044108,2007JJ00,4.0
11053,A048118  ,A044108,2008JJ00,3.9
11054,A048118  ,A044108,2009JJ00,3.9
11055,A048118  ,A044108,2010JJ00,3.4
11056,A048118  ,A044108,2011JJ00,3.6
11057,A048118  ,A044108,2012JJ00,3.5
11058,A048118  ,A044108,2013JJ00,3.3
11059,A048118  ,A044108,2014JJ00,3.9
11060,A048118  ,A044108,2015JJ00,4.0
11061,A048118  ,A044108,2016JJ00,3.9
11062,A048118  ,A044108,2017JJ00,3.9
11063,A048118  ,A044108,2018JJ00,4.1
11064,A048118  ,A044108,2019JJ00,4.5
11065,A048118  ,A044108,2020JJ00,4.4
11066,A048118  ,A044108,2021JJ00,4.5
11067,A048118  ,A044108,2022JJ00,4.8
11068,A048118  ,A044108,2023JJ00,4.7
11069,A048118  ,A044108,2024JJ00,4.3
11070,A025428  ,A044109,1990JJ00,300.0
11071,A025428  ,A044109,1995JJ00,500.0
11072,A025428  ,A044109,2000JJ00,600.0
11073,A025428  ,A044109,2001JJ00,600.0
11074,A025428  ,A044109,2002JJ00,600.0
11075,A025428  ,A044109,2003JJ00,700.0
11076,A025428  ,A044109,2004JJ00,700.0
11077,A025428  ,A044109,2005JJ00,800.0
11078,A025428  ,A044109,2006JJ00,800.0
11079,A025428  ,A044109,2007JJ00,800.0
11080,A025428  ,A044109,2008JJ00,800.0
11081,A025428  ,A044109,2009JJ00,700.0
11082,A025428  ,A044109,2010JJ00,800.0
11083,A025428  ,A044109,2011JJ00,800.0
11084,A025428  ,A044109,2012JJ00,800.0
11085,A025428  ,A044109,2013JJ00,800.0
11086,A025428  ,A044109,2014JJ00,800.0
11087,A025428  ,A044109,2015JJ00,800.0
11088,A025428  ,A044109,2016JJ00,900.0
11089,A025428  ,A044109,2017JJ00,900.0
11090,A025428  ,A044109,2018JJ00,900.0
11091,A025428  ,A044109,2019JJ00,900.0
11092,A025428  ,A044109,2020JJ00,500.0
11093,A025428  ,A044109,2021JJ00,500.0
11094,A025428  ,A044109,2022JJ00,700.0
11095,A025428  ,A044109,2023JJ00,800.0
11096,A025428  ,A044109,2024JJ00,900.0
11097,A025428  ,A044107,1990JJ00,0.0
11098,A025428  ,A044107,1995JJ00,0.0
11099,A025428  ,A044107,2000JJ00,0.0
11100,A025428  ,A044107,2001JJ00,0.0
11101,A025428  ,A044107,2002JJ00,0.0
11102,A025428  ,A044107,2003JJ00,0.0
11103,A025428  ,A044107,2004JJ00,0.0
11104,A025428  ,A044107,2005JJ00,0.0
11105,A025428  ,A044107,2006JJ00,0.0
11106,A025428  ,A044107,2007JJ00,0.0
11107,A025428  ,A044107,2008JJ00,0.0
11108,A025428  ,A044107,2009JJ00,0.0
11109,A025428  ,A044107,2010JJ00,0.0
11110,A025428  ,A044107,2011JJ00,0.0
11111,A025428  ,A044107,2012JJ00,0.0
11112,A025428  ,A044107,2013JJ00,0.0
11113,A025428  ,A044107,2014JJ00,0.0
11114,A025428  ,A044107,2015JJ00,0.0
11115,A025428  ,A044107,2016JJ00,0.0
11116,A025428  ,A044107,2017JJ00,0.0
11117,A025428  ,A044107,2018JJ00,0.0
11118,A025428  ,A044107,2019JJ00,0.0
11119,A025428  ,A044107,2020JJ00,0.0
11120,A025428  ,A044107,2021JJ00,0.0
11121,A025428  ,A044107,2022JJ00,0.0
11122,A025428  ,A044107,2023JJ00,0.0
11123,A025428  ,A044107,2024JJ00,0.0
11124,A025428  ,A044110,1990JJ00,0.0
11125,A025428  ,A044110,1995JJ00,0.0
11126,A025428  ,A044110,2000JJ00,0.0
11127,A025428  ,A044110,2001JJ00,0.0
11128,A025428  ,A044110,2002JJ00,0.0
11129,A025428  ,A044110,2003JJ00,0.0
11130,A025428  ,A044110,2004JJ00,0.0
11131,A025428  ,A044110,2005JJ00,0.0
11132,A025428  ,A044110,2006JJ00,0.0
11133,A025428  ,A044110,2007JJ00,0.0
11134,A025428  ,A044110,2008JJ00,0.0
11135,A025428  ,A044110,2009JJ00,0.0
11136,A025428  ,A044110,2010JJ00,0.0
11137,A025428  ,A044110,2011JJ00,0.0
11138,A025428  ,A044110,2012JJ00,0.0
11139,A025428  ,A044110,2013JJ00,0.0
11140,A025428  ,A044110,2014JJ00,0.0
11141,A025428  ,A044110,2015JJ00,0.0
11142,A025428  ,A044110,2016JJ00,0.0
11143,A025428  ,A044110,2017JJ00,0.0
11144,A025428  ,A044110,2018JJ00,0.0
11145,A025428  ,A044110,2019JJ00,0.0
11146,A025428  ,A044110,2020JJ00,0.0
11147,A025428  ,A044110,2021JJ00,0.0
11148,A025428  ,A044110,2022JJ00,0.0
11149,A025428  ,A044110,2023JJ00,0.0
11150,A025428  ,A044110,2024JJ00,0.0
11151,A025428  ,A044111,1990JJ00,0.0
11152,A025428  ,A044111,1995JJ00,0.0
11153,A025428  ,A044111,2000JJ00,0.0
11154,A025428  ,A044111,2001JJ00,0.0
11155,A025428  ,A044111,2002JJ00,0.0
11156,A025428  ,A044111,2003JJ00,0.0
11157,A025428  ,A044111,2004JJ00,0.0
11158,A025428  ,A044111,2005JJ00,0.0
11159,A025428  ,A044111,2006JJ00,0.0
11160,A025428  ,A044111,2007JJ00,0.0
11161,A025428  ,A044111,2008JJ00,0.0
11162,A025428  ,A044111,2009JJ00,0.0
11163,A025428  ,A044111,2010JJ00,0.0
11164,A025428  ,A044111,2011JJ00,0.0
11165,A025428  ,A044111,2012JJ00,0.0
11166,A025428  ,A044111,2013JJ00,0.0
11167,A025428  ,A044111,2014JJ00,0.0
11168,A025428  ,A044111,2015JJ00,0.0
11169,A025428  ,A044111,2016JJ00,0.0
11170,A025428  ,A044111,2017JJ00,0.0
11171,A025428  ,A044111,2018JJ00,0.0
11172,A025428  ,A044111,2019JJ00,0.0
11173,A025428  ,A044111,2020JJ00,0.0
11174,A025428  ,A044111,2021JJ00,0.0
11175,A025428  ,A044111,2022JJ00,0.0
11176,A025428  ,A044111,2023JJ00,0.0
11177,A025428  ,A044111,2024JJ00,0.0
11178,A025428  ,A044112,1990JJ00,1.4
11179,A025428  ,A044112,1995JJ00,2.1
11180,A025428  ,A044112,2000JJ00,2.7
11181,A025428  ,A044112,2001JJ00,2.7
11182,A025428  ,A044112,2002JJ00,2.7
11183,A025428  ,A044112,2003JJ00,2.8
11184,A025428  ,A044112,2004JJ00,3.0
11185,A025428  ,A044112,2005JJ00,3.1
11186,A025428  ,A044112,2006JJ00,3.2
11187,A025428  ,A044112,2007JJ00,3.2
11188,A025428  ,A044112,2008JJ00,3.2
11189,A025428  ,A044112,2009JJ00,3.0
11190,A025428  ,A044112,2010JJ00,3.1
11191,A025428  ,A044112,2011JJ00,3.3
11192,A025428  ,A044112,2012JJ00,3.3
11193,A025428  ,A044112,2013JJ00,3.4
11194,A025428  ,A044112,2014JJ00,3.5
11195,A025428  ,A044112,2015JJ00,3.6
11196,A025428  ,A044112,2016JJ00,3.8
11197,A025428  ,A044112,2017JJ00,4.0
11198,A025428  ,A044112,2018JJ00,4.1
11199,A025428  ,A044112,2019JJ00,4.1
11200,A025428  ,A044112,2020JJ00,2.2
11201,A025428  ,A044112,2021JJ00,2.5
11202,A025428  ,A044112,2022JJ00,3.4
11203,A025428  ,A044112,2023JJ00,3.6
11204,A025428  ,A044112,2024JJ00,3.8
11205,A025428  ,A044114,1990JJ00,0.1
11206,A025428  ,A044114,1995JJ00,0.2
11207,A025428  ,A044114,2000JJ00,0.2
11208,A025428  ,A044114,2001JJ00,0.2
11209,A025428  ,A044114,2002JJ00,0.2
11210,A025428  ,A044114,2003JJ00,0.2
11211,A025428  ,A044114,2004JJ00,0.2
11212,A025428  ,A044114,2005JJ00,0.2
11213,A025428  ,A044114,2006JJ00,0.2
11214,A025428  ,A044114,2007JJ00,0.2
11215,A025428  ,A044114,2008JJ00,0.2
11216,A025428  ,A044114,2009JJ00,0.2
11217,A025428  ,A044114,2010JJ00,0.2
11218,A025428  ,A044114,2011JJ00,0.2
11219,A025428  ,A044114,2012JJ00,0.2
11220,A025428  ,A044114,2013JJ00,0.2
11221,A025428  ,A044114,2014JJ00,0.2
11222,A025428  ,A044114,2015JJ00,0.3
11223,A025428  ,A044114,2016JJ00,0.3
11224,A025428  ,A044114,2017JJ00,0.3
11225,A025428  ,A044114,2018JJ00,0.3
11226,A025428  ,A044114,2019JJ00,0.3
11227,A025428  ,A044114,2020JJ00,0.1
11228,A025428  ,A044114,2021JJ00,0.2
11229,A025428  ,A044114,2022JJ00,0.2
11230,A025428  ,A044114,2023JJ00,0.2
11231,A025428  ,A044114,2024JJ00,0.3
11232,A025428  ,A044118,1990JJ00,0.5
11233,A025428  ,A044118,1995JJ00,0.5
11234,A025428  ,A044118,2000JJ00,0.5
11235,A025428  ,A044118,2001JJ00,0.4
11236,A025428  ,A044118,2002JJ00,0.4
11237,A025428  ,A044118,2003JJ00,0.5
11238,A025428  ,A044118,2004JJ00,0.5
11239,A025428  ,A044118,2005JJ00,0.5
11240,A025428  ,A044118,2006JJ00,0.6
11241,A025428  ,A044118,2007JJ00,0.6
11242,A025428  ,A044118,2008JJ00,0.6
11243,A025428  ,A044118,2009JJ00,0.5
11244,A025428  ,A044118,2010JJ00,0.5
11245,A025428  ,A044118,2011JJ00,0.5
11246,A025428  ,A044118,2012JJ00,0.5
11247,A025428  ,A044118,2013JJ00,0.5
11248,A025428  ,A044118,2014JJ00,0.5
11249,A025428  ,A044118,2015JJ00,0.5
11250,A025428  ,A044118,2016JJ00,0.5
11251,A025428  ,A044118,2017JJ00,0.5
11252,A025428  ,A044118,2018JJ00,0.5
11253,A025428  ,A044118,2019JJ00,0.5
11254,A025428  ,A044118,2020JJ00,0.3
11255,A025428  ,A044118,2021JJ00,0.3
11256,A025428  ,A044118,2022JJ00,0.4
11257,A025428  ,A044118,2023JJ00,0.4
11258,A025428  ,A044118,2024JJ00,0.5
11259,A025428  ,A044113,1990JJ00,0.0
11260,A025428  ,A044113,1995JJ00,0.1
11261,A025428  ,A044113,2000JJ00,0.1
11262,A025428  ,A044113,2001JJ00,0.1
11263,A025428  ,A044113,2002JJ00,0.1
11264,A025428  ,A044113,2003JJ00,0.1
11265,A025428  ,A044113,2004JJ00,0.1
11266,A025428  ,A044113,2005JJ00,0.1
11267,A025428  ,A044113,2006JJ00,0.1
11268,A025428  ,A044113,2007JJ00,0.1
11269,A025428  ,A044113,2008JJ00,0.1
11270,A025428  ,A044113,2009JJ00,0.1
11271,A025428  ,A044113,2010JJ00,0.1
11272,A025428  ,A044113,2011JJ00,0.1
11273,A025428  ,A044113,2012JJ00,0.1
11274,A025428  ,A044113,2013JJ00,0.1
11275,A025428  ,A044113,2014JJ00,0.1
11276,A025428  ,A044113,2015JJ00,0.1
11277,A025428  ,A044113,2016JJ00,0.1
11278,A025428  ,A044113,2017JJ00,0.1
11279,A025428  ,A044113,2018JJ00,0.1
11280,A025428  ,A044113,2019JJ00,0.1
11281,A025428  ,A044113,2020JJ00,0.0
11282,A025428  ,A044113,2021JJ00,0.0
11283,A025428  ,A044113,2022JJ00,0.0
11284,A025428  ,A044113,2023JJ00,0.0
11285,A025428  ,A044113,2024JJ00,0.0
11286,A025428  ,A051771,1990JJ00,0.0
11287,A025428  ,A051771,1995JJ00,0.0
11288,A025428  ,A051771,2000JJ00,0.1
11289,A025428  ,A051771,2001JJ00,0.1
11290,A025428  ,A051771,2002JJ00,0.1
11291,A025428  ,A051771,2003JJ00,0.1
11292,A025428  ,A051771,2004JJ00,0.1
11293,A025428  ,A051771,2005JJ00,0.1
11294,A025428  ,A051771,2006JJ00,0.1
11295,A025428  ,A051771,2007JJ00,0.1
11296,A025428  ,A051771,2008JJ00,0.1
11297,A025428  ,A051771,2009JJ00,0.1
11298,A025428  ,A051771,2010JJ00,0.1
11299,A025428  ,A051771,2011JJ00,0.1
11300,A025428  ,A051771,2012JJ00,0.1
11301,A025428  ,A051771,2013JJ00,0.0
11302,A025428  ,A051771,2014JJ00,0.0
11303,A025428  ,A051771,2015JJ00,0.0
11304,A025428  ,A051771,2016JJ00,0.0
11305,A025428  ,A051771,2017JJ00,0.0
11306,A025428  ,A051771,2018JJ00,0.0
11307,A025428  ,A051771,2019JJ00,0.0
11308,A025428  ,A051771,2020JJ00,0.0
11309,A025428  ,A051771,2021JJ00,0.0
11310,A025428  ,A051771,2022JJ00,0.0
11311,A025428  ,A051771,2023JJ00,0.0
11312,A025428  ,A051771,2024JJ00,0.0
11313,A025428  ,A044108,1990JJ00,3.7
11314,A025428  ,A044108,1995JJ00,4.3
11315,A025428  ,A044108,2000JJ00,4.2
11316,A025428  ,A044108,2001JJ00,4.0
11317,A025428  ,A044108,2002JJ00,3.9
11318,A025428  ,A044108,2003JJ00,4.5
11319,A025428  ,A044108,2004JJ00,4.5
11320,A025428  ,A044108,2005JJ00,4.5
11321,A025428  ,A044108,2006JJ00,4.7
11322,A025428  ,A044108,2007JJ00,4.6
11323,A025428  ,A044108,2008JJ00,4.8
11324,A025428  ,A044108,2009JJ00,4.5
11325,A025428  ,A044108,2010JJ00,4.5
11326,A025428  ,A044108,2011JJ00,4.6
11327,A025428  ,A044108,2012JJ00,4.4
11328,A025428  ,A044108,2013JJ00,4.2
11329,A025428  ,A044108,2014JJ00,4.3
11330,A025428  ,A044108,2015JJ00,4.3
11331,A025428  ,A044108,2016JJ00,4.4
11332,A025428  ,A044108,2017JJ00,4.4
11333,A025428  ,A044108,2018JJ00,4.5
11334,A025428  ,A044108,2019JJ00,4.5
11335,A025428  ,A044108,2020JJ00,2.6
11336,A025428  ,A044108,2021JJ00,2.9
11337,A025428  ,A044108,2022JJ00,3.9
11338,A025428  ,A044108,2023JJ00,4.0
11339,A025428  ,A044108,2024JJ00,4.4
11340,A025429  ,A044109,1990JJ00,4200.0
11341,A025429  ,A044109,1995JJ00,4200.0
11342,A025429  ,A044109,2000JJ00,4300.0
11343,A025429  ,A044109,2001JJ00,4300.0
11344,A025429  ,A044109,2002JJ00,4100.0
11345,A025429  ,A044109,2003JJ00,4000.0
11346,A025429  ,A044109,2004JJ00,4000.0
11347,A025429  ,A044109,2005JJ00,4200.0
11348,A025429  ,A044109,2006JJ00,4100.0
11349,A025429  ,A044109,2007JJ00,4100.0
11350,A025429  ,A044109,2008JJ00,4200.0
11351,A025429  ,A044109,2009JJ00,4100.0
11352,A025429  ,A044109,2010JJ00,4100.0
11353,A025429  ,A044109,2011JJ00,4200.0
11354,A025429  ,A044109,2012JJ00,3900.0
11355,A025429  ,A044109,2013JJ00,4000.0
11356,A025429  ,A044109,2014JJ00,4200.0
11357,A025429  ,A044109,2015JJ00,4100.0
11358,A025429  ,A044109,2016JJ00,4200.0
11359,A025429  ,A044109,2017JJ00,4000.0
11360,A025429  ,A044109,2018JJ00,4200.0
11361,A025429  ,A044109,2019JJ00,4100.0
11362,A025429  ,A044109,2020JJ00,4300.0
11363,A025429  ,A044109,2021JJ00,4100.0
11364,A025429  ,A044109,2022JJ00,4100.0
11365,A025429  ,A044109,2023JJ00,3900.0
11366,A025429  ,A044109,2024JJ00,3800.0
11367,A025429  ,A044107,1990JJ00,0.5
11368,A025429  ,A044107,1995JJ00,0.4
11369,A025429  ,A044107,2000JJ00,0.4
11370,A025429  ,A044107,2001JJ00,0.4
11371,A025429  ,A044107,2002JJ00,0.4
11372,A025429  ,A044107,2003JJ00,0.4
11373,A025429  ,A044107,2004JJ00,0.4
11374,A025429  ,A044107,2005JJ00,0.4
11375,A025429  ,A044107,2006JJ00,0.4
11376,A025429  ,A044107,2007JJ00,0.3
11377,A025429  ,A044107,2008JJ00,0.3
11378,A025429  ,A044107,2009JJ00,0.3
11379,A025429  ,A044107,2010JJ00,0.3
11380,A025429  ,A044107,2011JJ00,0.3
11381,A025429  ,A044107,2012JJ00,0.3
11382,A025429  ,A044107,2013JJ00,0.3
11383,A025429  ,A044107,2014JJ00,0.3
11384,A025429  ,A044107,2015JJ00,0.3
11385,A025429  ,A044107,2016JJ00,0.3
11386,A025429  ,A044107,2017JJ00,0.3
11387,A025429  ,A044107,2018JJ00,0.3
11388,A025429  ,A044107,2019JJ00,0.3
11389,A025429  ,A044107,2020JJ00,0.3
11390,A025429  ,A044107,2021JJ00,0.3
11391,A025429  ,A044107,2022JJ00,0.2
11392,A025429  ,A044107,2023JJ00,0.2
11393,A025429  ,A044107,2024JJ00,0.2
11394,A025429  ,A044110,1990JJ00,0.0
11395,A025429  ,A044110,1995JJ00,0.0
11396,A025429  ,A044110,2000JJ00,0.0
11397,A025429  ,A044110,2001JJ00,0.0
11398,A025429  ,A044110,2002JJ00,0.0
11399,A025429  ,A044110,2003JJ00,0.0
11400,A025429  ,A044110,2004JJ00,0.0
11401,A025429  ,A044110,2005JJ00,0.0
11402,A025429  ,A044110,2006JJ00,0.0
11403,A025429  ,A044110,2007JJ00,0.0
11404,A025429  ,A044110,2008JJ00,0.0
11405,A025429  ,A044110,2009JJ00,0.0
11406,A025429  ,A044110,2010JJ00,0.0
11407,A025429  ,A044110,2011JJ00,0.0
11408,A025429  ,A044110,2012JJ00,0.0
11409,A025429  ,A044110,2013JJ00,0.0
11410,A025429  ,A044110,2014JJ00,0.0
11411,A025429  ,A044110,2015JJ00,0.0
11412,A025429  ,A044110,2016JJ00,0.0
11413,A025429  ,A044110,2017JJ00,0.1
11414,A025429  ,A044110,2018JJ00,0.1
11415,A025429  ,A044110,2019JJ00,0.1
11416,A025429  ,A044110,2020JJ00,0.1
11417,A025429  ,A044110,2021JJ00,0.1
11418,A025429  ,A044110,2022JJ00,0.1
11419,A025429  ,A044110,2023JJ00,0.1
11420,A025429  ,A044110,2024JJ00,0.1
11421,A025429  ,A044111,1990JJ00,0.0
11422,A025429  ,A044111,1995JJ00,0.0
11423,A025429  ,A044111,2000JJ00,0.0
11424,A025429  ,A044111,2001JJ00,0.0
11425,A025429  ,A044111,2002JJ00,0.0
11426,A025429  ,A044111,2003JJ00,0.0
11427,A025429  ,A044111,2004JJ00,0.0
11428,A025429  ,A044111,2005JJ00,0.0
11429,A025429  ,A044111,2006JJ00,0.0
11430,A025429  ,A044111,2007JJ00,0.0
11431,A025429  ,A044111,2008JJ00,0.0
11432,A025429  ,A044111,2009JJ00,0.0
11433,A025429  ,A044111,2010JJ00,0.0
11434,A025429  ,A044111,2011JJ00,0.0
11435,A025429  ,A044111,2012JJ00,0.0
11436,A025429  ,A044111,2013JJ00,0.0
11437,A025429  ,A044111,2014JJ00,0.0
11438,A025429  ,A044111,2015JJ00,0.0
11439,A025429  ,A044111,2016JJ00,0.0
11440,A025429  ,A044111,2017JJ00,0.1
11441,A025429  ,A044111,2018JJ00,0.1
11442,A025429  ,A044111,2019JJ00,0.1
11443,A025429  ,A044111,2020JJ00,0.1
11444,A025429  ,A044111,2021JJ00,0.1
11445,A025429  ,A044111,2022JJ00,0.1
11446,A025429  ,A044111,2023JJ00,0.1
11447,A025429  ,A044111,2024JJ00,0.1
11448,A025429  ,A044112,1990JJ00,53.6
11449,A025429  ,A044112,1995JJ00,55.7
11450,A025429  ,A044112,2000JJ00,57.6
11451,A025429  ,A044112,2001JJ00,56.4
11452,A025429  ,A044112,2002JJ00,52.4
11453,A025429  ,A044112,2003JJ00,50.5
11454,A025429  ,A044112,2004JJ00,49.0
11455,A025429  ,A044112,2005JJ00,49.6
11456,A025429  ,A044112,2006JJ00,47.6
11457,A025429  ,A044112,2007JJ00,46.4
11458,A025429  ,A044112,2008JJ00,45.4
11459,A025429  ,A044112,2009JJ00,44.0
11460,A025429  ,A044112,2010JJ00,41.8
11461,A025429  ,A044112,2011JJ00,42.0
11462,A025429  ,A044112,2012JJ00,38.5
11463,A025429  ,A044112,2013JJ00,38.8
11464,A025429  ,A044112,2014JJ00,39.4
11465,A025429  ,A044112,2015JJ00,37.7
11466,A025429  ,A044112,2016JJ00,37.0
11467,A025429  ,A044112,2017JJ00,34.2
