ID,Toepassingsgroepen,SectorenEnGewassen,Perioden,BedrijvenMetGebruik_1,OppervlakteMetGebruik_2,GebruikPerJaar_3,GebruikPerHectare_4,GebruikInJanuari_5,GebruikInFebruari_6,GebruikInMaart_7,GebruikInApril_8,GebruikInMei_9,GebruikInJuni_10,GebruikInJuli_11,GebruikInAugustus_12,GebruikInSeptember_13,GebruikInOktober_14,GebruikInNovember_15,GebruikInDecember_16
2693,GRONT ,AAR,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694,GRONT ,AAR,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695,GRONT ,AAZ,1995JJ00,,,,,,,,,,,,,,,,
2696,GRONT ,AAZ,1998JJ00,,,,,,,,,,,,,,,,
2697,GRONT ,AAZ,2000JJ00,,,,,,,,,,,,,,,,
2698,GRONT ,AAZ,2004JJ00,,,,,,,,,,,,,,,,
2699,GRONT ,AAZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2700,GRONT ,ASP,1995JJ00,,,,,,,,,,,,,,,,
2701,GRONT ,ASP,1998JJ00,,,,,,,,,,,,,,,,
2702,GRONT ,ASP,2000JJ00,,,,,,,,,,,,,,,,
2703,GRONT ,ASP,2004JJ00,,,,,,,,,,,,,,,,
2704,GRONT ,ASP,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2705,GRONT ,BLK,1995JJ00,,,,,,,,,,,,,,,,
2706,GRONT ,BLK,1998JJ00,,,,,,,,,,,,,,,,
2707,GRONT ,BLK,2000JJ00,,,,,,,,,,,,,,,,
2708,GRONT ,BLK,2004JJ00,,,,,,,,,,,,,,,,
2709,GRONT ,BLK,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,GRONT ,PRE,1995JJ00,,,,,,,,,,,,,,,,
2711,GRONT ,PRE,1998JJ00,,,,,,,,,,,,,,,,
2712,GRONT ,PRE,2000JJ00,,,,,,,,,,,,,,,,
2713,GRONT ,PRE,2004JJ00,,,,,,,,,,,,,,,,
2714,GRONT ,PRE,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715,GRONT ,SCH,1995JJ00,,,,,,,,,,,,,,,,
2716,GRONT ,SCH,1998JJ00,,,,,,,,,,,,,,,,
2717,GRONT ,SCH,2000JJ00,,,,,,,,,,,,,,,,
2718,GRONT ,SCH,2004JJ00,,,,,,,,,,,,,,,,
2719,GRONT ,SCH,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,GRONT ,SCZ,1995JJ00,,,,,,,,,,,,,,,,
2721,GRONT ,SCZ,1998JJ00,,,,,,,,,,,,,,,,
2722,GRONT ,SCZ,2000JJ00,,,,,,,,,,,,,,,,
2723,GRONT ,SCZ,2004JJ00,,,,,,,,,,,,,,,,
2724,GRONT ,SCZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2725,GRONT ,SLA,1995JJ00,,,,,,,,,,,,,,,,
2726,GRONT ,SLA,1998JJ00,,,,,,,,,,,,,,,,
2727,GRONT ,SLA,2000JJ00,,,,,,,,,,,,,,,,
2728,GRONT ,SLA,2004JJ00,,,,,,,,,,,,,,,,
2729,GRONT ,SLA,2008JJ00,,,,,,,,,,,,,,,,
2730,GRONT ,SLU,1995JJ00,,,,,,,,,,,,,,,,
2731,GRONT ,SLU,1998JJ00,,,,,,,,,,,,,,,,
2732,GRONT ,SLU,2000JJ00,,,,,,,,,,,,,,,,
2733,GRONT ,SLU,2004JJ00,,,,,,,,,,,,,,,,
2734,GRONT ,SLU,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2735,GRONT ,SLZ,1995JJ00,,,,,,,,,,,,,,,,
2736,GRONT ,SLZ,1998JJ00,,,,,,,,,,,,,,,,
2737,GRONT ,SLZ,2000JJ00,,,,,,,,,,,,,,,,
2738,GRONT ,SLZ,2004JJ00,,,,,,,,,,,,,,,,
2739,GRONT ,SLZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2740,GRONT ,SPR,1995JJ00,26.0,93.0,66.0,0.0,0.0,0.0,0.0,54.5,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2741,GRONT ,SPR,1998JJ00,107.0,522.0,715.0,0.2,0.0,0.0,0.0,23.5,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2742,GRONT ,SPR,2000JJ00,22.0,289.0,236.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2743,GRONT ,SPR,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744,GRONT ,SPR,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2745,GRONT ,STA,1995JJ00,,,,,,,,,,,,,,,,
2746,GRONT ,STA,1998JJ00,,,,,,,,,,,,,,,,
2747,GRONT ,STA,2000JJ00,,,,,,,,,,,,,,,,
2748,GRONT ,STA,2004JJ00,,,,,,,,,,,,,,,,
2749,GRONT ,STA,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750,GRONT ,WAS,1995JJ00,,,,,,,,,,,,,,,,
2751,GRONT ,WAS,1998JJ00,,,,,,,,,,,,,,,,
2752,GRONT ,WAS,2000JJ00,,,,,,,,,,,,,,,,
2753,GRONT ,WAS,2004JJ00,,,,,,,,,,,,,,,,
2754,GRONT ,WAS,2008JJ00,69.0,853.0,744.0,0.3,19.6,0.0,0.0,65.1,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,GRONT ,WAZ,1995JJ00,,,,,,,,,,,,,,,,
2756,GRONT ,WAZ,1998JJ00,,,,,,,,,,,,,,,,
2757,GRONT ,WAZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
2758,GRONT ,WAZ,2004JJ00,,,0.0,0.0,,,,,,,,,,,,
2759,GRONT ,WAZ,2008JJ00,69.0,853.0,744.0,0.3,,,,,,,,,,,,
2760,GRONT ,WPE,1995JJ00,,,,,,,,,,,,,,,,
2761,GRONT ,WPE,1998JJ00,,,,,,,,,,,,,,,,
2762,GRONT ,WPE,2000JJ00,,,,,,,,,,,,,,,,
2763,GRONT ,WPE,2004JJ00,,,,,,,,,,,,,,,,
2764,GRONT ,WPE,2008JJ00,63.0,212.0,114.0,0.0,0.0,0.0,0.0,70.6,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,GRONT ,WPZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
2766,GRONT ,WPZ,1998JJ00,,,0.0,0.0,,,,,,,,,,,,
2767,GRONT ,WPZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
2768,GRONT ,WPZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2769,GRONT ,WPZ,2008JJ00,63.0,212.0,114.0,0.0,,,,,,,,,,,,
2770,GRONT ,WIT,1995JJ00,,,,,,,,,,,,,,,,
2771,GRONT ,WIT,1998JJ00,,,,,,,,,,,,,,,,
2772,GRONT ,WIT,2000JJ00,,,,,,,,,,,,,,,,
2773,GRONT ,WIT,2004JJ00,,,,,,,,,,,,,,,,
2774,GRONT ,WIT,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2775,GRONT ,WIZ,1995JJ00,,,,,,,,,,,,,,,,
2776,GRONT ,WIZ,1998JJ00,,,,,,,,,,,,,,,,
2777,GRONT ,WIZ,2000JJ00,,,,,,,,,,,,,,,,
2778,GRONT ,WIZ,2004JJ00,,,,,,,,,,,,,,,,
2779,GRONT ,WIZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2780,GRONT ,APP,1995JJ00,,,,,,,,,,,,,,,,
2781,GRONT ,APP,1998JJ00,,,,,,,,,,,,,,,,
2782,GRONT ,APP,2000JJ00,,,,,,,,,,,,,,,,
2783,GRONT ,APP,2004JJ00,,,,,,,,,,,,,,,,
2784,GRONT ,APP,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,GRONT ,APZ,1995JJ00,,,,,,,,,,,,,,,,
2786,GRONT ,APZ,1998JJ00,,,,,,,,,,,,,,,,
2787,GRONT ,APZ,2000JJ00,,,,,,,,,,,,,,,,
2788,GRONT ,APZ,2004JJ00,,,,,,,,,,,,,,,,
2789,GRONT ,APZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2790,GRONT ,PER,1995JJ00,,,,,,,,,,,,,,,,
2791,GRONT ,PER,1998JJ00,,,,,,,,,,,,,,,,
2792,GRONT ,PER,2000JJ00,,,,,,,,,,,,,,,,
2793,GRONT ,PER,2004JJ00,,,,,,,,,,,,,,,,
2794,GRONT ,PER,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2795,GRONT ,PEZ,1995JJ00,,,,,,,,,,,,,,,,
2796,GRONT ,PEZ,1998JJ00,,,,,,,,,,,,,,,,
2797,GRONT ,PEZ,2000JJ00,,,,,,,,,,,,,,,,
2798,GRONT ,PEZ,2004JJ00,,,,,,,,,,,,,,,,
2799,GRONT ,PEZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2800,GRONT ,BGG,1995JJ00,,,,,,,,,,,,,,,,
2801,GRONT ,BGG,1998JJ00,29.0,133.0,107.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2802,GRONT ,BGG,2000JJ00,87.0,53.0,676.0,0.3,0.0,0.0,0.0,85.6,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0
2803,GRONT ,BGG,2004JJ00,111.0,283.0,2529.0,1.1,0.0,0.0,0.0,20.8,0.1,2.4,2.4,7.4,38.2,28.7,0.0,0.0
2804,GRONT ,BGG,2008JJ00,115.0,981.0,5771.0,2.2,0.0,0.0,0.0,0.7,1.0,1.3,6.5,0.1,67.1,23.4,0.0,0.0
2805,GRONT ,BGZ,1995JJ00,,,,,,,,,,,,,,,,
2806,GRONT ,BGZ,1998JJ00,,,,,,,,,,,,,,,,
2807,GRONT ,BGZ,2000JJ00,,,,,,,,,,,,,,,,
2808,GRONT ,BGZ,2004JJ00,111.0,283.0,2529.0,1.1,,,,,,,,,,,,
2809,GRONT ,BGZ,2008JJ00,115.0,981.0,5771.0,2.2,,,,,,,,,,,,
2810,GRONT ,BOS,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,GRONT ,BOS,1998JJ00,47.0,198.0,69.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,GRONT ,BOS,2000JJ00,70.0,492.0,3428.0,1.5,0.0,0.0,0.0,96.8,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0
2813,GRONT ,BOS,2004JJ00,83.0,480.0,22031.0,9.6,0.0,0.0,74.4,0.0,0.0,23.2,0.0,0.0,2.3,0.0,0.0,0.0
2814,GRONT ,BOS,2008JJ00,105.0,976.0,26447.0,9.2,0.0,0.0,0.0,15.6,16.7,5.2,28.4,23.0,8.9,2.1,0.0,0.0
2815,GRONT ,BOZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
2816,GRONT ,BOZ,1998JJ00,,,69.0,0.0,,,,,,,,,,,,
2817,GRONT ,BOZ,2000JJ00,,,3428.0,1.5,,,,,,,,,,,,
2818,GRONT ,BOZ,2004JJ00,83.0,480.0,22031.0,9.6,,,,,,,,,,,,
2819,GRONT ,BOZ,2008JJ00,105.0,976.0,26447.0,9.2,,,,,,,,,,,,
2820,GRONT ,LAA,1995JJ00,27.0,76.0,68.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2821,GRONT ,LAA,1998JJ00,,,,,,,,,,,,,,,,
2822,GRONT ,LAA,2000JJ00,,,,,,,,,,,,,,,,
2823,GRONT ,LAA,2004JJ00,,,,,,,,,,,,,,,,
2824,GRONT ,LAA,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825,GRONT ,LAZ,1995JJ00,,,,,,,,,,,,,,,,
2826,GRONT ,LAZ,1998JJ00,,,,,,,,,,,,,,,,
2827,GRONT ,LAZ,2000JJ00,,,,,,,,,,,,,,,,
2828,GRONT ,LAZ,2004JJ00,,,,,,,,,,,,,,,,
2829,GRONT ,LAZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2830,GRONT ,RST,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,GRONT ,RST,1998JJ00,,,,,,,,,,,,,,,,
2832,GRONT ,RST,2000JJ00,25.0,109.0,5424.0,8.9,0.0,0.0,0.0,0.0,99.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2833,GRONT ,RST,2004JJ00,5.0,1.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2834,GRONT ,RST,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,GRONT ,RSZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
2836,GRONT ,RSZ,1998JJ00,,,,,,,,,,,,,,,,
2837,GRONT ,RSZ,2000JJ00,,,5424.0,8.9,,,,,,,,,,,,
2838,GRONT ,RSZ,2004JJ00,5.0,1.0,4.0,0.0,,,,,,,,,,,,
2839,GRONT ,RSZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2840,GRONT ,SIE,1995JJ00,27.0,3.0,218.0,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2841,GRONT ,SIE,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,GRONT ,SIE,2000JJ00,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2843,GRONT ,SIE,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2844,GRONT ,SIE,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,GRONT ,SIZ,1995JJ00,,,,,,,,,,,,,,,,
2846,GRONT ,SIZ,1998JJ00,,,,,,,,,,,,,,,,
2847,GRONT ,SIZ,2000JJ00,,,,,,,,,,,,,,,,
2848,GRONT ,SIZ,2004JJ00,,,,,,,,,,,,,,,,
2849,GRONT ,SIZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2850,GRONT ,VAS,1995JJ00,73.0,14.0,237.0,0.3,0.0,0.0,0.0,1.4,40.7,54.3,0.0,1.8,1.8,0.0,0.0,0.0
2851,GRONT ,VAS,1998JJ00,118.0,148.0,1604.0,1.7,1.1,0.7,0.0,5.7,0.8,85.3,0.0,5.7,0.0,0.0,0.0,0.7
2852,GRONT ,VAS,2000JJ00,80.0,170.0,3719.0,3.1,0.0,0.0,0.0,15.5,44.7,1.6,0.0,0.0,38.3,0.0,0.0,0.0
2853,GRONT ,VAS,2004JJ00,79.0,120.0,3681.0,2.7,0.0,0.0,0.1,30.2,0.3,0.2,8.5,0.3,60.3,0.1,0.0,0.0
2854,GRONT ,VAS,2008JJ00,45.0,111.0,7713.0,6.3,29.9,0.0,0.0,17.5,0.5,31.2,1.5,0.1,19.3,0.0,0.0,0.0
2855,GRONT ,VAZ,1995JJ00,,,237.0,0.3,,,,,,,,,,,,
2856,GRONT ,VAZ,1998JJ00,,,1604.0,1.7,,,,,,,,,,,,
2857,GRONT ,VAZ,2000JJ00,,,3719.0,3.1,,,,,,,,,,,,
2858,GRONT ,VAZ,2004JJ00,79.0,120.0,3681.0,2.7,,,,,,,,,,,,
2859,GRONT ,VAZ,2008JJ00,45.0,111.0,7713.0,6.3,,,,,,,,,,,,
2860,GRONT ,VRU,1995JJ00,,,,,,,,,,,,,,,,
2861,GRONT ,VRU,1998JJ00,,,,,,,,,,,,,,,,
2862,GRONT ,VRU,2000JJ00,,,,,,,,,,,,,,,,
2863,GRONT ,VRU,2004JJ00,,,,,,,,,,,,,,,,
2864,GRONT ,VRU,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2865,GRONT ,VRZ,1995JJ00,,,,,,,,,,,,,,,,
2866,GRONT ,VRZ,1998JJ00,,,,,,,,,,,,,,,,
2867,GRONT ,VRZ,2000JJ00,,,,,,,,,,,,,,,,
2868,GRONT ,VRZ,2004JJ00,,,,,,,,,,,,,,,,
2869,GRONT ,VRZ,2008JJ00,,,,,,,,,,,,,,,,
2870,GRONT ,GLA,1995JJ00,,,,,,,,,,,,,,,,
2871,GRONT ,GLA,1998JJ00,,,,,,,,,,,,,,,,
2872,GRONT ,GLA,2000JJ00,,,,,,,,,,,,,,,,
2873,GRONT ,GLA,2004JJ00,7.0,146.0,390.0,0.3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,GRONT ,GLA,2008JJ00,31.0,277.0,1137.0,1.0,0.0,0.0,0.0,96.9,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2875,GRONT ,HYA,1995JJ00,,,,,,,,,,,,,,,,
2876,GRONT ,HYA,1998JJ00,,,,,,,,,,,,,,,,
2877,GRONT ,HYA,2000JJ00,,,,,,,,,,,,,,,,
2878,GRONT ,HYA,2004JJ00,,,,,,,,,,,,,,,,
2879,GRONT ,HYA,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,GRONT ,IRI,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,GRONT ,IRI,1998JJ00,10.0,16.0,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,GRONT ,IRI,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,GRONT ,IRI,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,GRONT ,IRI,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2885,GRONT ,LEB,1995JJ00,267.0,1206.0,1849.0,0.6,46.0,0.0,0.0,9.0,7.2,3.6,14.2,14.5,5.5,0.0,0.0,0.0
2886,GRONT ,LEB,1998JJ00,199.0,1548.0,6239.0,1.6,37.9,0.0,0.0,55.4,4.3,2.3,0.0,0.1,0.1,0.0,0.0,0.0
2887,GRONT ,LEB,2000JJ00,131.0,2090.0,7034.0,1.4,98.4,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888,GRONT ,LEB,2004JJ00,219.0,2749.0,10694.0,2.4,4.1,0.0,0.0,94.7,1.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2889,GRONT ,LEB,2008JJ00,180.0,2490.0,4470.0,0.9,0.0,0.0,0.0,90.3,7.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0
2890,GRONT ,NAR,1995JJ00,62.0,138.0,171.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2891,GRONT ,NAR,1998JJ00,10.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2892,GRONT ,NAR,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,GRONT ,NAR,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,GRONT ,NAR,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,GRONT ,TUL,1995JJ00,,,,,,,,,,,,,,,,
2896,GRONT ,TUL,1998JJ00,,,,,,,,,,,,,,,,
2897,GRONT ,TUL,2000JJ00,,,,,,,,,,,,,,,,
2898,GRONT ,TUL,2004JJ00,,,,,,,,,,,,,,,,
2899,GRONT ,TUL,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,GRONT ,AAG,1995JJ00,,,,,,,,,,,,,,,,
2901,GRONT ,AAG,1998JJ00,,,,,,,,,,,,,,,,
2902,GRONT ,AAG,2000JJ00,,,,,,,,,,,,,,,,
2903,GRONT ,AAG,2004JJ00,,,,,,,,,,,,,,,,
2904,GRONT ,AAG,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,GRONT ,AGZ,1995JJ00,,,,,,,,,,,,,,,,
2906,GRONT ,AGZ,1998JJ00,,,,,,,,,,,,,,,,
2907,GRONT ,AGZ,2000JJ00,,,,,,,,,,,,,,,,
2908,GRONT ,AGZ,2004JJ00,,,,,,,,,,,,,,,,
2909,GRONT ,AGZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2910,GRONT ,KOM,1995JJ00,29.0,28.0,169.0,0.2,0.0,0.0,11.6,11.6,46.4,11.6,11.6,7.2,0.0,0.0,0.0,0.0
2911,GRONT ,KOM,1998JJ00,8.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2912,GRONT ,KOM,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2913,GRONT ,KOM,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,GRONT ,KOM,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,GRONT ,KOZ,1995JJ00,,,169.0,0.2,,,,,,,,,,,,
2916,GRONT ,KOZ,1998JJ00,,,4.0,0.0,,,,,,,,,,,,
2917,GRONT ,KOZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
2918,GRONT ,KOZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2919,GRONT ,KOZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2920,GRONT ,PAP,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2921,GRONT ,PAP,1998JJ00,6.0,12.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2922,GRONT ,PAP,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2923,GRONT ,PAP,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2924,GRONT ,PAP,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,GRONT ,PAZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
2926,GRONT ,PAZ,1998JJ00,6.0,12.0,6.0,0.0,,,,,,,,,,,,
2927,GRONT ,PAZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
2928,GRONT ,PAZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2929,GRONT ,PAZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2930,GRONT ,RAD,1995JJ00,,,,,,,,,,,,,,,,
2931,GRONT ,RAD,1998JJ00,,,,,,,,,,,,,,,,
2932,GRONT ,RAD,2000JJ00,,,,,,,,,,,,,,,,
2933,GRONT ,RAD,2004JJ00,,,,,,,,,,,,,,,,
2934,GRONT ,RAD,2008JJ00,,,,,,,,,,,,,,,,
2935,GRONT ,TOM,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,GRONT ,TOM,1998JJ00,23.0,22.0,10.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
2937,GRONT ,TOM,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2938,GRONT ,TOM,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2939,GRONT ,TOM,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2940,GRONT ,TOZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
2941,GRONT ,TOZ,1998JJ00,,,10.0,0.0,,,,,,,,,,,,
2942,GRONT ,TOZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
2943,GRONT ,TOZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2944,GRONT ,TOZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2945,GRONT ,ALS,1995JJ00,,,,,,,,,,,,,,,,
2946,GRONT ,ALS,1998JJ00,,,,,,,,,,,,,,,,
2947,GRONT ,ALS,2000JJ00,,,,,,,,,,,,,,,,
2948,GRONT ,ALS,2004JJ00,42.0,44.0,325.0,3.8,3.4,4.3,22.5,10.7,1.3,6.0,7.9,2.9,12.8,2.6,15.4,10.3
2949,GRONT ,ALS,2008JJ00,,,,,,,,,,,,,,,,
2950,GRONT ,ALZ,1995JJ00,,,,,,,,,,,,,,,,
2951,GRONT ,ALZ,1998JJ00,,,,,,,,,,,,,,,,
2952,GRONT ,ALZ,2000JJ00,,,,,,,,,,,,,,,,
2953,GRONT ,ALZ,2004JJ00,42.0,44.0,325.0,3.8,,,,,,,,,,,,
