ID,RegioS,Perioden,TotaleOppervlakte_1,TotaalVerkeersterrein_2,Spoorterrein_3,Wegverkeersterrein_4,Vliegveld_5,TotaalBebouwdTerrein_6,Woonterrein_7,TerreinVoorDetailhandelEnHoreca_8,TerreinVoorOpenbareVoorzieningen_9,TerreinVoorSociaalCultureleVoorz_10,Bedrijventerrein_11,TotaalSemiBebouwdTerrein_12,Stortplaats_13,Wrakkenopslagplaats_14,Begraafplaats_15,Delfstofwinplaats_16,Bouwterrein_17,SemiVerhardOverigTerrein_18,TotaalRecreatieterrein_19,ParkEnPlantsoen_20,Sportterrein_21,Volkstuin_22,DagrecreatiefTerrein_23,VerblijfsrecreatiefTerrein_24,TotaalAgrarischTerrein_25,TerreinVoorGlastuinbouw_26,OverigAgrarischTerrein_27,TotaalBosEnOpenNatuurlijkTerrein_28,Bos_29,OpenDroogNatuurlijkTerrein_30,OpenNatNatuurlijkTerrein_31,TotaalBinnenwater_32,IJsselmeerMarkermeer_33,AfgeslotenZeearm_34,RijnEnMaas_35,Randmeer_36,Spaarbekken_37,RecreatiefBinnenwater_38,BinnenwaterVoorDelfstofwinning_39,VloeiEnOfSlibveld_40,OverigBinnenwater_41,TotaalBuitenwater_42,WaddenzeeEemsDollard_43,Oosterschelde_44,Westerschelde_45,Noordzee_46
698,SG20  ,2010JJ00,14853.0,897.0,136.0,693.0,68.0,4696.0,2918.0,96.0,54.0,132.0,1496.0,313.0,23.0,0.0,42.0,93.0,153.0,2.0,659.0,337.0,287.0,18.0,9.0,8.0,7208.0,0.0,7208.0,746.0,726.0,7.0,13.0,334.0,,,91.0,,0.0,14.0,0.0,0.0,229.0,,,,,
699,SG20  ,2012JJ00,14854.0,862.0,136.0,660.0,66.0,4674.0,2926.0,96.0,65.0,121.0,1465.0,427.0,23.0,0.0,42.0,122.0,239.0,2.0,656.0,336.0,284.0,18.0,9.0,9.0,7155.0,0.0,7155.0,746.0,730.0,7.0,9.0,334.0,,,95.0,,0.0,14.0,21.0,0.0,204.0,,,,,
700,SG20  ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,SG20  ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,SG21  ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,SG21  ,2000JJ00,21164.0,1103.0,138.0,928.0,36.0,5608.0,4249.0,105.0,113.0,275.0,866.0,822.0,50.0,5.0,63.0,280.0,423.0,0.0,1360.0,630.0,545.0,29.0,80.0,75.0,10201.0,0.0,10201.0,1971.0,1793.0,174.0,4.0,100.0,,,,,0.0,44.0,24.0,3.0,29.0,,,,,
704,SG21  ,2003JJ00,21164.0,1108.0,136.0,935.0,36.0,5666.0,4280.0,164.0,104.0,260.0,858.0,874.0,83.0,8.0,61.0,269.0,453.0,0.0,1386.0,653.0,538.0,27.0,88.0,80.0,10086.0,0.0,10086.0,1938.0,1768.0,167.0,2.0,106.0,,,,,0.0,30.0,30.0,0.0,46.0,,,,,
705,SG21  ,2006JJ00,21164.0,1103.0,124.0,944.0,35.0,5778.0,4318.0,202.0,174.0,248.0,836.0,823.0,77.0,8.0,63.0,289.0,386.0,0.0,1406.0,653.0,567.0,23.0,89.0,74.0,10034.0,0.0,10034.0,1919.0,1743.0,174.0,2.0,103.0,,,,,0.0,30.0,28.0,0.0,44.0,,,,,
706,SG21  ,2008JJ00,21164.0,1099.0,126.0,939.0,35.0,5868.0,4386.0,198.0,167.0,247.0,870.0,802.0,79.0,8.0,64.0,289.0,363.0,0.0,1423.0,681.0,531.0,21.0,116.0,74.0,9877.0,0.0,9877.0,1987.0,1811.0,174.0,2.0,108.0,,,,,0.0,30.0,32.0,0.0,46.0,,,,,
707,SG21  ,2010JJ00,21164.0,1087.0,128.0,937.0,22.0,5901.0,4407.0,177.0,146.0,238.0,933.0,741.0,64.0,6.0,64.0,307.0,300.0,0.0,1459.0,719.0,528.0,18.0,113.0,81.0,9835.0,1.0,9834.0,2027.0,1843.0,183.0,2.0,113.0,,,,,0.0,31.0,39.0,0.0,44.0,,,,,
708,SG21  ,2012JJ00,21161.0,1062.0,123.0,917.0,22.0,5899.0,4412.0,178.0,150.0,238.0,921.0,746.0,65.0,6.0,64.0,312.0,298.0,0.0,1462.0,717.0,526.0,19.0,119.0,82.0,9813.0,1.0,9813.0,2065.0,1869.0,196.0,0.0,113.0,,,,,0.0,29.0,38.0,0.0,46.0,,,,,
709,SG21  ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,SG21  ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,SG22  ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,SG22  ,2000JJ00,20313.0,899.0,111.0,788.0,0.0,3483.0,2544.0,27.0,68.0,259.0,585.0,403.0,38.0,5.0,57.0,184.0,113.0,6.0,805.0,207.0,344.0,24.0,102.0,129.0,12794.0,0.0,12794.0,1429.0,1425.0,5.0,0.0,500.0,,,215.0,,0.0,163.0,6.0,0.0,116.0,,,,,
713,SG22  ,2003JJ00,20313.0,895.0,107.0,788.0,0.0,3576.0,2590.0,50.0,71.0,259.0,607.0,390.0,35.0,3.0,58.0,179.0,107.0,8.0,800.0,215.0,328.0,24.0,110.0,123.0,12692.0,0.0,12692.0,1461.0,1451.0,10.0,0.0,500.0,,,211.0,,0.0,166.0,3.0,0.0,120.0,,,,,
714,SG22  ,2006JJ00,20313.0,896.0,98.0,799.0,0.0,3620.0,2617.0,57.0,70.0,257.0,619.0,460.0,32.0,4.0,60.0,179.0,177.0,8.0,864.0,222.0,382.0,21.0,113.0,126.0,12518.0,0.0,12518.0,1455.0,1447.0,8.0,0.0,499.0,,,213.0,,0.0,165.0,3.0,0.0,118.0,,,,,
715,SG22  ,2008JJ00,20313.0,925.0,99.0,826.0,0.0,3680.0,2641.0,65.0,68.0,259.0,647.0,365.0,32.0,3.0,60.0,179.0,87.0,4.0,926.0,222.0,444.0,21.0,112.0,127.0,12461.0,0.0,12461.0,1454.0,1445.0,9.0,0.0,502.0,,,213.0,,0.0,168.0,0.0,0.0,121.0,,,,,
716,SG22  ,2010JJ00,20313.0,919.0,100.0,818.0,0.0,3752.0,2641.0,106.0,72.0,251.0,681.0,468.0,28.0,4.0,60.0,234.0,140.0,1.0,908.0,224.0,426.0,21.0,112.0,124.0,12262.0,0.0,12262.0,1473.0,1464.0,9.0,0.0,532.0,,,213.0,,0.0,168.0,28.0,0.0,122.0,,,,,
717,SG22  ,2012JJ00,20316.0,839.0,100.0,739.0,0.0,3735.0,2643.0,116.0,88.0,245.0,644.0,648.0,28.0,7.0,58.0,204.0,349.0,1.0,945.0,274.0,409.0,22.0,112.0,128.0,12112.0,0.0,12112.0,1466.0,1454.0,9.0,3.0,570.0,,,254.0,,0.0,158.0,31.0,7.0,122.0,,,,,
718,SG22  ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,SG22  ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,GA00  ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,GA00  ,2000JJ00,3790217.0,94542.0,5822.0,86749.0,1971.0,218813.0,155058.0,2491.0,7958.0,9117.0,44191.0,34431.0,1890.0,417.0,2862.0,2581.0,22031.0,4649.0,63951.0,13076.0,22600.0,2310.0,7971.0,17994.0,2209416.0,12975.0,2196442.0,428534.0,308271.0,72845.0,47419.0,330113.0,180723.0,32017.0,12811.0,14039.0,1014.0,6793.0,2495.0,433.0,79789.0,410417.0,259350.0,34582.0,29783.0,86701.0
722,GA00  ,2003JJ00,3781754.0,95160.0,5404.0,88089.0,1667.0,225994.0,156797.0,3716.0,8572.0,9290.0,47619.0,36137.0,1845.0,421.0,2930.0,2545.0,23850.0,4546.0,67551.0,14972.0,23113.0,2208.0,8112.0,19145.0,2185941.0,13780.0,2172162.0,428430.0,304073.0,73049.0,51309.0,331808.0,180803.0,32038.0,12676.0,15627.0,1011.0,7290.0,2565.0,338.0,79460.0,410733.0,257265.0,34585.0,29855.0,89028.0
723,GA00  ,2006JJ00,3784653.0,96525.0,5550.0,89200.0,1776.0,233910.0,160391.0,4330.0,8558.0,9441.0,51190.0,37977.0,1827.0,434.0,2967.0,2553.0,26040.0,4155.0,69659.0,15593.0,24148.0,2248.0,8125.0,19545.0,2173132.0,15210.0,2157922.0,428148.0,302271.0,74427.0,51451.0,334629.0,180792.0,32059.0,12764.0,15632.0,1014.0,7279.0,2780.0,292.0,82017.0,410673.0,257164.0,34586.0,29875.0,89049.0
724,GA00  ,2008JJ00,3786724.0,97586.0,5642.0,90094.0,1850.0,239417.0,162343.0,5574.0,8540.0,9393.0,53567.0,37884.0,1821.0,454.0,3004.0,2321.0,26473.0,3811.0,70698.0,15651.0,24755.0,2214.0,8009.0,20069.0,2165815.0,15797.0,2150018.0,429040.0,302520.0,74746.0,51774.0,335552.0,180788.0,31913.0,12928.0,15601.0,1012.0,7466.0,2493.0,296.0,83055.0,410732.0,257151.0,34590.0,29928.0,89063.0
725,GA00  ,2010JJ00,3786841.0,97944.0,5687.0,90474.0,1783.0,243466.0,163349.0,6604.0,8661.0,9401.0,55451.0,38291.0,1731.0,418.0,3090.0,2522.0,27013.0,3518.0,71801.0,15799.0,25259.0,2159.0,8196.0,20389.0,2155347.0,15707.0,2139640.0,430587.0,303026.0,76761.0,50800.0,337989.0,180747.0,32011.0,13002.0,15603.0,1012.0,7363.0,2863.0,275.0,85112.0,411416.0,256154.0,34593.0,29939.0,90730.0
726,GA00  ,2012JJ00,3778868.0,96142.0,5879.0,88548.0,1715.0,247846.0,164861.0,6976.0,8547.0,9650.0,57812.0,37413.0,1601.0,390.0,3106.0,2443.0,26342.0,3532.0,74541.0,16364.0,26029.0,2087.0,8885.0,21178.0,2139595.0,15056.0,2124538.0,433333.0,301558.0,79230.0,52546.0,338979.0,180737.0,32021.0,13001.0,15573.0,1014.0,7715.0,2764.0,367.0,85788.0,411018.0,256231.0,34594.0,29884.0,90308.0
727,GA00  ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,GA00  ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,GA01  ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,GA01  ,2000JJ00,13438.0,624.0,121.0,503.0,0.0,3508.0,2333.0,31.0,84.0,287.0,772.0,482.0,71.0,5.0,74.0,0.0,330.0,1.0,878.0,389.0,301.0,64.0,100.0,25.0,6356.0,0.0,6356.0,681.0,550.0,9.0,123.0,910.0,,,,,0.0,40.0,0.0,45.0,825.0,,,,,
731,GA01  ,2003JJ00,13438.0,635.0,121.0,515.0,0.0,3546.0,2296.0,79.0,90.0,308.0,772.0,472.0,76.0,10.0,85.0,0.0,300.0,1.0,888.0,401.0,288.0,73.0,107.0,20.0,6124.0,1.0,6122.0,709.0,551.0,2.0,156.0,1064.0,,,,,0.0,61.0,0.0,153.0,850.0,,,,,
732,GA01  ,2006JJ00,13438.0,626.0,117.0,509.0,0.0,3630.0,2308.0,84.0,93.0,332.0,813.0,423.0,72.0,9.0,76.0,0.0,267.0,0.0,923.0,422.0,302.0,72.0,107.0,20.0,6108.0,1.0,6107.0,681.0,529.0,9.0,143.0,1048.0,,,,,0.0,73.0,0.0,132.0,844.0,,,,,
733,GA01  ,2008JJ00,13439.0,637.0,116.0,521.0,0.0,3648.0,2318.0,176.0,83.0,305.0,766.0,419.0,80.0,27.0,77.0,0.0,235.0,0.0,957.0,451.0,318.0,64.0,99.0,25.0,6019.0,1.0,6018.0,681.0,520.0,8.0,153.0,1078.0,,,,,0.0,74.0,0.0,160.0,844.0,,,,,
734,GA01  ,2010JJ00,13441.0,681.0,119.0,562.0,0.0,3594.0,2325.0,159.0,78.0,277.0,755.0,532.0,77.0,18.0,75.0,1.0,360.0,0.0,932.0,448.0,297.0,61.0,100.0,25.0,5950.0,1.0,5949.0,688.0,516.0,8.0,164.0,1064.0,,,,,0.0,75.0,0.0,124.0,864.0,,,,,
735,GA01  ,2012JJ00,13448.0,670.0,112.0,559.0,0.0,3662.0,2329.0,168.0,80.0,283.0,802.0,603.0,78.0,18.0,75.0,0.0,432.0,0.0,944.0,450.0,306.0,43.0,98.0,47.0,5568.0,1.0,5567.0,977.0,525.0,4.0,449.0,1024.0,,,,,0.0,66.0,0.0,65.0,893.0,,,,,
736,GA01  ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,GA01  ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,GA02  ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,GA02  ,2000JJ00,8411.0,508.0,73.0,302.0,133.0,1721.0,1099.0,31.0,79.0,157.0,354.0,324.0,17.0,1.0,28.0,0.0,278.0,0.0,529.0,102.0,200.0,8.0,203.0,16.0,4666.0,5.0,4661.0,226.0,163.0,0.0,63.0,436.0,,,,,0.0,101.0,0.0,0.0,335.0,,,,,
740,GA02  ,2003JJ00,8410.0,458.0,69.0,302.0,87.0,1812.0,1084.0,47.0,82.0,158.0,440.0,248.0,19.0,1.0,29.0,0.0,199.0,0.0,539.0,105.0,226.0,10.0,180.0,19.0,4578.0,5.0,4574.0,281.0,196.0,0.0,85.0,495.0,,,,,0.0,124.0,0.0,0.0,371.0,,,,,
741,GA02  ,2006JJ00,8410.0,460.0,58.0,314.0,89.0,1891.0,1137.0,66.0,81.0,176.0,430.0,312.0,19.0,1.0,29.0,0.0,263.0,0.0,543.0,104.0,238.0,10.0,172.0,19.0,4416.0,3.0,4413.0,286.0,205.0,0.0,81.0,501.0,,,,,0.0,119.0,0.0,0.0,381.0,,,,,
742,GA02  ,2008JJ00,8410.0,466.0,58.0,318.0,90.0,1909.0,1148.0,73.0,92.0,145.0,451.0,319.0,19.0,1.0,29.0,0.0,270.0,0.0,535.0,100.0,241.0,10.0,165.0,19.0,4384.0,4.0,4380.0,291.0,200.0,0.0,91.0,506.0,,,,,0.0,120.0,0.0,0.0,386.0,,,,,
743,GA02  ,2010JJ00,8410.0,490.0,60.0,328.0,103.0,1945.0,1170.0,75.0,94.0,134.0,472.0,254.0,19.0,1.0,28.0,0.0,205.0,0.0,532.0,103.0,241.0,10.0,158.0,20.0,4346.0,5.0,4341.0,319.0,200.0,0.0,119.0,524.0,,,,,0.0,118.0,0.0,0.0,406.0,,,,,
744,GA02  ,2012JJ00,8395.0,483.0,60.0,318.0,105.0,1967.0,1187.0,75.0,95.0,133.0,477.0,291.0,19.0,1.0,29.0,0.0,242.0,0.0,541.0,133.0,219.0,8.0,161.0,20.0,4230.0,5.0,4226.0,359.0,215.0,0.0,144.0,524.0,,,,,0.0,119.0,0.0,0.0,404.0,,,,,
745,GA02  ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,GA02  ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,GA03  ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,GA03  ,2000JJ00,10117.0,527.0,121.0,406.0,0.0,2085.0,1422.0,19.0,66.0,159.0,419.0,449.0,0.0,5.0,23.0,25.0,383.0,13.0,455.0,200.0,169.0,27.0,41.0,18.0,5477.0,4.0,5473.0,425.0,310.0,0.0,115.0,698.0,,,90.0,,0.0,39.0,76.0,0.0,492.0,,,,,
749,GA03  ,2003JJ00,11928.0,612.0,128.0,484.0,0.0,2141.0,1423.0,19.0,77.0,169.0,453.0,474.0,0.0,8.0,26.0,28.0,398.0,15.0,522.0,258.0,171.0,26.0,48.0,19.0,6976.0,4.0,6972.0,440.0,346.0,0.0,94.0,762.0,,,91.0,,0.0,40.0,81.0,0.0,550.0,,,,,
750,GA03  ,2006JJ00,11928.0,615.0,121.0,494.0,0.0,2194.0,1424.0,30.0,85.0,173.0,483.0,452.0,0.0,8.0,25.0,19.0,388.0,12.0,610.0,308.0,208.0,23.0,51.0,19.0,6826.0,3.0,6823.0,440.0,351.0,1.0,88.0,791.0,,,91.0,,0.0,51.0,86.0,0.0,563.0,,,,,
751,GA03  ,2008JJ00,11929.0,628.0,122.0,506.0,0.0,2273.0,1422.0,88.0,77.0,180.0,506.0,357.0,0.0,8.0,28.0,14.0,301.0,6.0,632.0,307.0,226.0,25.0,53.0,21.0,6788.0,3.0,6785.0,455.0,363.0,1.0,91.0,796.0,,,91.0,,0.0,56.0,90.0,0.0,559.0,,,,,
752,GA03  ,2010JJ00,11928.0,638.0,122.0,515.0,0.0,2312.0,1451.0,90.0,71.0,174.0,526.0,401.0,0.0,8.0,28.0,16.0,342.0,7.0,642.0,313.0,229.0,27.0,53.0,19.0,6695.0,3.0,6693.0,438.0,360.0,2.0,75.0,802.0,,,91.0,,0.0,59.0,92.0,0.0,560.0,,,,,
753,GA03  ,2012JJ00,11936.0,635.0,123.0,511.0,0.0,2346.0,1457.0,90.0,77.0,184.0,538.0,389.0,0.0,8.0,28.0,16.0,330.0,7.0,637.0,311.0,227.0,27.0,53.0,19.0,6684.0,3.0,6681.0,440.0,359.0,2.0,79.0,805.0,,,94.0,,0.0,59.0,92.0,0.0,561.0,,,,,
754,GA03  ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,GA03  ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,GA04  ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,GA04  ,2000JJ00,14147.0,589.0,45.0,459.0,84.0,2848.0,1950.0,62.0,24.0,265.0,547.0,289.0,97.0,2.0,38.0,13.0,138.0,0.0,719.0,286.0,300.0,26.0,49.0,60.0,7298.0,1.0,7297.0,2237.0,2095.0,134.0,7.0,167.0,,,,,34.0,47.0,28.0,0.0,57.0,,,,,
758,GA04  ,2003JJ00,14275.0,637.0,43.0,468.0,125.0,2881.0,1948.0,65.0,26.0,243.0,601.0,287.0,95.0,4.0,46.0,14.0,127.0,0.0,796.0,343.0,325.0,21.0,59.0,48.0,7157.0,4.0,7153.0,2336.0,2191.0,141.0,4.0,181.0,,,,,42.0,51.0,28.0,0.0,59.0,,,,,
759,GA04  ,2006JJ00,14275.0,613.0,36.0,464.0,113.0,2878.0,1996.0,67.0,23.0,233.0,559.0,430.0,96.0,4.0,43.0,11.0,276.0,0.0,847.0,366.0,356.0,19.0,71.0,34.0,7008.0,3.0,7005.0,2327.0,2170.0,151.0,5.0,173.0,,,,,36.0,47.0,33.0,0.0,57.0,,,,,
760,GA04  ,2008JJ00,14277.0,604.0,37.0,464.0,103.0,2951.0,2039.0,94.0,56.0,186.0,576.0,371.0,75.0,3.0,43.0,15.0,235.0,0.0,847.0,364.0,359.0,20.0,67.0,37.0,6992.0,3.0,6989.0,2339.0,2187.0,148.0,4.0,173.0,,,,,36.0,47.0,33.0,0.0,57.0,,,,,
761,GA04  ,2010JJ00,14275.0,620.0,38.0,478.0,104.0,2978.0,2052.0,102.0,60.0,182.0,582.0,352.0,76.0,3.0,43.0,14.0,217.0,0.0,850.0,378.0,355.0,19.0,61.0,37.0,6929.0,3.0,6925.0,2373.0,2207.0,116.0,50.0,173.0,,,,,34.0,47.0,34.0,0.0,59.0,,,,,
762,GA04  ,2012JJ00,14272.0,616.0,38.0,474.0,104.0,3013.0,2075.0,101.0,59.0,181.0,596.0,329.0,76.0,3.0,43.0,14.0,194.0,0.0,855.0,378.0,361.0,18.0,61.0,38.0,6916.0,3.0,6913.0,2369.0,2196.0,120.0,53.0,173.0,,,,,34.0,47.0,34.0,0.0,59.0,,,,,
763,GA04  ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,GA04  ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,GA05  ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,GA05  ,2000JJ00,34113.0,978.0,93.0,885.0,0.0,3428.0,2287.0,64.0,230.0,290.0,557.0,149.0,4.0,0.0,66.0,12.0,66.0,0.0,1046.0,234.0,267.0,11.0,104.0,429.0,8866.0,6.0,8860.0,19530.0,16753.0,2723.0,53.0,117.0,,,,,0.0,9.0,22.0,0.0,85.0,,,,,
767,GA05  ,2003JJ00,34113.0,975.0,90.0,886.0,0.0,3510.0,2248.0,91.0,248.0,289.0,634.0,145.0,4.0,0.0,71.0,12.0,57.0,0.0,1120.0,237.0,303.0,12.0,122.0,447.0,8761.0,10.0,8751.0,19480.0,16689.0,2751.0,39.0,121.0,,,,,0.0,18.0,22.0,0.0,81.0,,,,,
768,GA05  ,2006JJ00,34113.0,977.0,74.0,903.0,0.0,3580.0,2304.0,83.0,235.0,314.0,645.0,227.0,4.0,0.0,69.0,9.0,144.0,0.0,1089.0,238.0,285.0,9.0,120.0,437.0,8673.0,8.0,8665.0,19441.0,16617.0,2784.0,40.0,126.0,,,,,0.0,18.0,25.0,0.0,83.0,,,,,
769,GA05  ,2008JJ00,34110.0,980.0,75.0,905.0,0.0,3625.0,2306.0,119.0,230.0,316.0,654.0,275.0,4.0,0.0,68.0,9.0,194.0,0.0,1091.0,236.0,287.0,11.0,120.0,437.0,8579.0,7.0,8572.0,19437.0,16589.0,2808.0,40.0,123.0,,,,,0.0,17.0,25.0,0.0,81.0,,,,,
770,GA05  ,2010JJ00,34113.0,1008.0,77.0,931.0,0.0,3613.0,2322.0,113.0,229.0,297.0,652.0,341.0,4.0,0.0,68.0,8.0,262.0,0.0,1042.0,229.0,285.0,12.0,83.0,433.0,8503.0,8.0,8495.0,19479.0,16571.0,2883.0,25.0,127.0,,,,,0.0,17.0,27.0,0.0,83.0,,,,,
771,GA05  ,2012JJ00,34115.0,984.0,77.0,907.0,0.0,3768.0,2393.0,120.0,230.0,306.0,720.0,230.0,4.0,0.0,70.0,4.0,152.0,0.0,1099.0,244.0,297.0,12.0,90.0,457.0,8404.0,7.0,8397.0,19504.0,16582.0,2863.0,59.0,125.0,,,,,0.0,22.0,21.0,0.0,82.0,,,,,
772,GA05  ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,GA05  ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,GA06  ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,GA06  ,2000JJ00,12948.0,596.0,68.0,509.0,19.0,2628.0,1712.0,90.0,263.0,251.0,312.0,190.0,0.0,0.0,32.0,1.0,136.0,20.0,1050.0,491.0,365.0,31.0,96.0,67.0,2008.0,3.0,2005.0,6145.0,4654.0,1473.0,18.0,331.0,,,134.0,,0.0,37.0,0.0,0.0,160.0,,,,,
776,GA06  ,2003JJ00,12948.0,602.0,65.0,520.0,16.0,2646.0,1722.0,110.0,294.0,209.0,312.0,355.0,0.0,0.0,35.0,0.0,296.0,24.0,1044.0,507.0,348.0,22.0,100.0,68.0,1799.0,5.0,1794.0,6160.0,4670.0,1472.0,18.0,341.0,,,135.0,,0.0,51.0,0.0,0.0,155.0,,,,,
777,GA06  ,2006JJ00,12948.0,613.0,62.0,506.0,45.0,2691.0,1775.0,88.0,277.0,223.0,329.0,403.0,0.0,0.0,33.0,0.0,359.0,10.0,1040.0,502.0,347.0,24.0,99.0,68.0,1686.0,5.0,1681.0,6153.0,4704.0,1434.0,15.0,361.0,,,136.0,,0.0,53.0,0.0,0.0,172.0,,,,,
778,GA06  ,2008JJ00,12946.0,614.0,63.0,506.0,45.0,2706.0,1799.0,92.0,276.0,215.0,324.0,402.0,0.0,0.0,37.0,0.0,362.0,3.0,1002.0,494.0,334.0,25.0,81.0,68.0,1672.0,2.0,1670.0,6189.0,4735.0,1439.0,15.0,361.0,,,136.0,,0.0,52.0,0.0,0.0,173.0,,,,,
779,GA06  ,2010JJ00,12948.0,608.0,64.0,515.0,29.0,2729.0,1816.0,102.0,262.0,221.0,329.0,378.0,0.0,0.0,38.0,0.0,338.0,2.0,1011.0,500.0,337.0,25.0,81.0,68.0,1613.0,3.0,1610.0,6246.0,4731.0,1504.0,11.0,363.0,,,139.0,,0.0,46.0,0.0,0.0,179.0,,,,,
780,GA06  ,2012JJ00,12946.0,619.0,65.0,521.0,34.0,2770.0,1837.0,98.0,263.0,227.0,347.0,258.0,0.0,0.0,38.0,0.0,217.0,3.0,1025.0,504.0,346.0,26.0,81.0,68.0,1644.0,2.0,1642.0,6265.0,4714.0,1523.0,28.0,365.0,,,136.0,,0.0,37.0,0.0,0.0,193.0,,,,,
781,GA06  ,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,GA06  ,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,GA07  ,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,GA07  ,2000JJ00,5772.0,413.0,78.0,335.0,0.0,2735.0,1909.0,26.0,83.0,263.0,455.0,188.0,4.0,3.0,29.0,0.0,146.0,7.0,585.0,379.0,189.0,11.0,1.0,5.0,1249.0,35.0,1214.0,209.0,190.0,20.0,0.0,395.0,,,194.0,,0.0,13.0,0.0,0.0,188.0,,,,,
785,GA07  ,2003JJ00,5772.0,408.0,76.0,332.0,0.0,2790.0,1920.0,31.0,83.0,304.0,451.0,203.0,4.0,3.0,29.0,0.0,153.0,13.0,557.0,346.0,194.0,11.0,1.0,5.0,1174.0,26.0,1148.0,243.0,223.0,19.0,0.0,398.0,,,194.0,,0.0,15.0,0.0,0.0,189.0,,,,,
786,GA07  ,2006JJ00,5753.0,404.0,73.0,332.0,0.0,2851.0,1957.0,43.0,81.0,314.0,456.0,190.0,4.0,8.0,30.0,0.0,142.0,6.0,574.0,362.0,195.0,11.0,0.0,6.0,1100.0,21.0,1078.0,236.0,209.0,25.0,3.0,397.0,,,193.0,,0.0,15.0,0.0,0.0,189.0,,,,,
787,GA07  ,2008JJ00,5752.0,407.0,74.0,333.0,0.0,2856.0,1933.0,78.0,80.0,314.0,451.0,202.0,4.0,8.0,30.0,0.0,153.0,7.0,575.0,361.0,197.0,11.0,0.0,6.0,1085.0,24.0,1061.0,230.0,204.0,24.0,2.0,397.0,,,193.0,,0.0,15.0,0.0,0.0,189.0,,,,,
788,GA07  ,2010JJ00,5753.0,408.0,70.0,338.0,0.0,2842.0,1920.0,88.0,80.0,280.0,474.0,216.0,4.0,8.0,30.0,0.0,170.0,4.0,571.0,369.0,185.0,10.0,2.0,4.0,1080.0,14.0,1065.0,239.0,211.0,26.0,2.0,398.0,,,193.0,,0.0,15.0,0.0,0.0,190.0,,,,,
