ID,Balansposten,Sectoren,Perioden,TotaalEnergiedragers_1,TotaalKoolEnKoolproducten_2,SteenkoolEnBruinkool_3,TotaalKoolproducten_4,Cokeovencokes_5,Cokesovengas_6,Hoogovengas_7,Steenkoolteer_8,TotaalAardoliegrondstoffenEnProducten_9,TotaalAardoliegrondstoffen_10,RuweAardolie_11,Aardgascondensaat_12,OverigeAardoliegrondstoffen_13,TotaalAardolieproducten_14,RestgassenUitOlie_15,Lpg_16,Nafta_17,Benzine_18,Kerosine_19,GasEnDieselolie_20,Stookolie_21,Smeermiddelen_22,Bitumen_23,OverigeAardolieproducten_24,Aardgas_25,TotaalHernieuwbareEnergie_26,Windenergie_27,Waterkracht_28,ZonneEnergie_29,Aardwarmte_30,TotaalBiomassa_31,BiogeenHuishoudelijkAfval_32,VasteEnVloeibareBiomassa_33,Biogas_34,Kernenergie_35,AfvalEnAndereEnergiedragers_36,Elektriciteit_37,Warmte_38,TotaalEnergiedragers_39,TotaalKoolEnKoolproducten_40,SteenkoolEnBruinkool_41,TotaalKoolproducten_42,Cokeovencokes_43,Cokesovengas_44,Hoogovengas_45,Steenkoolteer_46,TotaalAardoliegrondstoffenEnProducten_47,TotaalAardoliegrondstoffen_48,RuweAardolie_49,Aardgascondensaat_50,OverigeAardoliegrondstoffen_51,TotaalAardolieproducten_52,RestgassenUitOlie_53,Lpg_54,Nafta_55,Benzine_56,Kerosine_57,GasEnDieselolie_58,Stookolie_59,Smeermiddelen_60,Bitumen_61,OverigeAardolieproducten_62,Aardgas_63,TotaalHernieuwbareEnergie_64,Windenergie_65,Waterkracht_66,ZonneEnergie_67,Aardwarmte_68,TotaalBiomassa_69,BiogeenHuishoudelijkAfval_70,VasteEnVloeibareBiomassa_71,Biogas_72,Kernenergie_73,AfvalEnAndereEnergiedragers_74,Elektriciteit_75,Warmte_76
30, 0,802000,2006JJ00,582.38,238.6,291.98,-53.38,-61.61,-8.65,20.69,-3.8,159.13,2394.21,2083.35,286.72,24.14,-2235.08,7.29,-57.11,-243.9,-373.64,-303.4,-827.59,-384.6,-22.87,-13.08,-16.19,471.67,41.35,8.19,0.37,0.01,0.0,32.78,0.0,31.94,0.84,35.91,0.37,-258.93,-105.71,582.0,239.0,11278.0,-53.0,-2162.0,-273.0,654.0,-91.0,3388.0,55856.0,48790.0,6516.0,549.0,-52468.0,161.0,-1264.0,-5543.0,-8492.0,-6975.0,-19382.0,-9380.0,-552.0,-312.0,-729.0,14903.0,41.0,2275.0,104.0,0.0,0.0,33.0,0.0,32.0,26.0,36.0,0.0,-71925.0,-106.0
31, 0,802000,2007JJ00,601.07,255.84,303.84,-48.0,-61.63,-8.95,26.8,-4.21,161.29,2364.46,2127.81,224.4,12.25,-2203.17,8.1,-59.01,-301.15,-308.26,-294.89,-817.54,-370.42,-23.3,-15.66,-21.04,482.15,38.59,9.9,0.39,0.01,0.0,28.29,0.0,27.57,0.72,40.96,0.34,-273.22,-104.89,601.0,256.0,11782.0,-48.0,-2163.0,-283.0,847.0,-101.0,3512.0,55210.0,49832.0,5100.0,278.0,-51699.0,179.0,-1306.0,-6844.0,-7006.0,-6781.0,-19146.0,-9035.0,-563.0,-374.0,-824.0,15234.0,39.0,2750.0,108.0,0.0,0.0,28.0,0.0,28.0,23.0,41.0,0.0,-75895.0,-105.0
32, 0,802000,2008JJ00,582.08,243.13,290.55,-47.42,-59.46,-8.68,25.11,-4.39,132.54,2349.29,2147.29,188.93,13.07,-2216.75,5.83,-59.0,-321.75,-313.26,-278.55,-857.21,-324.94,-31.94,-11.39,-24.54,489.22,46.48,10.15,0.36,0.01,0.0,35.96,0.0,35.22,0.74,40.12,0.24,-266.25,-103.4,582.0,243.0,11288.0,-47.0,-2086.0,-274.0,793.0,-105.0,2914.0,54879.0,50288.0,4294.0,297.0,-51965.0,129.0,-1305.0,-7312.0,-7120.0,-6406.0,-20075.0,-7925.0,-771.0,-272.0,-906.0,15457.0,46.0,2819.0,101.0,0.0,0.0,36.0,0.0,35.0,23.0,40.0,0.0,-73958.0,-103.0
33, 0,802000,2009JJ00,599.21,238.8,280.49,-41.69,-47.95,-7.11,17.0,-3.62,121.98,2306.45,2054.87,243.86,7.72,-2184.47,3.02,-62.34,-302.3,-314.99,-252.17,-852.3,-324.79,-39.13,-12.13,-27.33,521.26,52.76,11.91,0.35,0.01,0.0,40.49,0.0,39.23,1.26,41.03,0.16,-288.66,-88.12,599.0,239.0,10891.0,-42.0,-1683.0,-225.0,537.0,-87.0,2614.0,53841.0,48123.0,5542.0,175.0,-51227.0,67.0,-1379.0,-6870.0,-7159.0,-5800.0,-19960.0,-7922.0,-945.0,-289.0,-968.0,16470.0,53.0,3308.0,98.0,0.0,0.0,40.0,0.0,39.0,40.0,41.0,0.0,-80184.0,-88.0
34, 0,802000,2010JJ00,608.22,233.69,279.46,-45.78,-57.62,-8.32,24.33,-4.17,117.28,2411.34,2209.48,195.99,5.87,-2294.06,3.52,-64.44,-299.16,-330.87,-271.92,-888.99,-363.54,-37.65,-7.56,-33.45,559.57,51.24,10.51,0.37,0.01,0.0,40.34,0.0,38.93,1.42,38.41,0.23,-300.15,-92.05,608.0,234.0,10807.0,-46.0,-2022.0,-263.0,769.0,-100.0,2528.0,56332.0,51744.0,4454.0,133.0,-53804.0,78.0,-1426.0,-6799.0,-7520.0,-6251.0,-20819.0,-8867.0,-909.0,-181.0,-1111.0,17680.0,51.0,2918.0,104.0,0.0,0.0,40.0,0.0,39.0,45.0,38.0,0.0,-83374.0,-92.0
35, 0,802000,2011JJ00,582.56,223.18,267.08,-43.9,-57.21,-8.13,25.52,-4.08,123.22,2325.95,2145.85,173.06,7.04,-2202.72,6.86,-69.74,-323.04,-291.16,-321.14,-854.23,-275.86,-25.82,-10.24,-38.37,505.7,51.56,13.33,0.2,0.03,0.0,38.0,0.0,36.73,1.27,40.16,0.19,-276.48,-84.99,583.0,223.0,10358.0,-44.0,-2007.0,-257.0,806.0,-97.0,2754.0,54347.0,50254.0,3933.0,160.0,-51593.0,152.0,-1543.0,-7342.0,-6617.0,-7386.0,-20005.0,-6728.0,-624.0,-244.0,-1256.0,15978.0,52.0,3703.0,56.0,0.0,0.0,38.0,0.0,37.0,40.0,40.0,0.0,-76800.0,-85.0
36, 0,802000,2012JJ00,550.93,251.14,290.89,-39.76,-53.54,-7.72,25.49,-3.98,123.49,2329.51,2144.79,181.63,3.08,-2206.02,5.41,-70.0,-305.34,-310.07,-306.87,-848.45,-297.73,-25.08,-13.14,-34.74,406.9,52.64,13.31,0.38,0.04,0.0,38.92,0.0,37.6,1.32,38.52,0.12,-244.44,-77.44,551.0,251.0,11309.0,-40.0,-1879.0,-244.0,805.0,-95.0,2773.0,54427.0,50229.0,4128.0,70.0,-51654.0,120.0,-1549.0,-6940.0,-7047.0,-7059.0,-19870.0,-7262.0,-606.0,-314.0,-1128.0,12856.0,53.0,3697.0,104.0,0.0,0.0,39.0,0.0,38.0,42.0,39.0,0.0,-67900.0,-77.0
37, 0,802000,2013JJ00,529.05,257.5,300.98,-43.47,-56.57,-7.74,24.42,-3.59,114.14,2218.91,2035.65,176.94,6.32,-2104.77,7.18,-68.02,-302.22,-281.28,-294.85,-839.66,-250.3,-21.16,-18.85,-35.61,404.01,46.28,15.43,0.41,0.04,0.0,30.4,0.0,29.21,1.19,27.6,0.28,-242.24,-78.53,529.0,258.0,11636.0,-43.0,-1985.0,-245.0,772.0,-86.0,2557.0,51838.0,47673.0,4021.0,144.0,-49281.0,159.0,-1505.0,-6869.0,-6393.0,-6782.0,-19664.0,-6105.0,-511.0,-450.0,-1162.0,12765.0,46.0,4286.0,114.0,0.0,0.0,30.0,0.0,29.0,37.0,28.0,0.0,-67289.0,-79.0
38, 0,305800,1995JJ00,27.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,-0.49,16.1,-16.59,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,28.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,-377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0
39, 0,305800,1996JJ00,33.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,-0.48,15.62,-16.09,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,33.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,366.0,-366.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0
40, 0,305800,1997JJ00,32.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.08,2.72,-2.8,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,32.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,-64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0
41, 0,305800,1998JJ00,38.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.17,-5.52,5.69,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,37.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-129.0,129.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
42, 0,305800,1999JJ00,34.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,-3.13,3.23,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,34.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-73.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0
43, 0,305800,2000JJ00,35.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.22,-7.39,7.61,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,34.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-173.0,173.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0
44, 0,305800,2001JJ00,38.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,-4.31,4.44,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,35.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-101.0,101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,0.0
45, 0,305800,2002JJ00,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.21,-6.79,7.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,33.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-159.0,159.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0
46, 0,305800,2003JJ00,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,-5.04,5.19,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-118.0,118.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2312.0,0.0
47, 0,305800,2004JJ00,40.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,-5.04,5.2,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,30.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-118.0,118.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2679.0,0.0
48, 0,305800,2005JJ00,38.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,-4.63,4.77,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,30.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-108.0,108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2409.0,0.0
49, 0,305800,2006JJ00,34.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.12,-4.04,4.16,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,25.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-95.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.0,0.0
50, 0,305800,2007JJ00,31.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.01,0.35,-0.35,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,23.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,-8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.0,0.0
51, 0,305800,2008JJ00,34.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,-0.12,4.0,-4.12,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,25.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94.0,-94.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.0,0.0
52, 0,305800,2009JJ00,35.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.08,2.68,-2.76,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,27.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,-63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.0,0.0
53, 0,305800,2010JJ00,38.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.04,1.45,-1.5,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,28.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72,0.01,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,-34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.0,0.0
54, 0,305800,2011JJ00,37.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,-0.62,0.64,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,27.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-15.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2641.0,0.0
55, 0,305800,2012JJ00,36.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.03,-1.07,1.1,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,29.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-25.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.0,0.0
56, 0,305800,2013JJ00,37.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.22,-7.13,7.35,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,31.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-167.0,167.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.0,0.0
57, 0,320100,1995JJ00,16.13,14.34,115.86,-101.52,-82.31,-14.73,1.15,-5.62,1.35,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,16.0,14.0,4041.0,-102.0,-2888.0,-465.0,36.0,-134.0,38.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0
58, 0,320100,1996JJ00,17.3,15.12,117.93,-102.81,-83.05,-14.99,0.93,-5.7,1.71,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,17.0,15.0,4100.0,-103.0,-2914.0,-474.0,29.0,-136.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0
59, 0,320100,1997JJ00,15.83,13.75,115.28,-101.53,-82.53,-14.65,1.11,-5.46,1.69,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,16.0,14.0,4010.0,-102.0,-2896.0,-463.0,35.0,-130.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0
60, 0,320100,1998JJ00,16.47,13.68,111.17,-97.49,-80.61,-12.6,1.04,-5.31,2.36,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,16.0,14.0,3866.0,-97.0,-2829.0,-398.0,33.0,-127.0,67.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0
61, 0,320100,1999JJ00,13.97,12.73,92.85,-80.12,-66.06,-10.25,0.72,-4.52,0.88,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,14.0,13.0,3236.0,-80.0,-2318.0,-324.0,23.0,-108.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
62, 0,320100,2000JJ00,12.46,12.1,86.05,-73.95,-60.31,-9.71,0.21,-4.14,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,12.0,12.0,3006.0,-74.0,-2116.0,-307.0,7.0,-99.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0
63, 0,320100,2001JJ00,13.2,12.87,88.75,-75.88,-62.8,-9.29,0.0,-3.79,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,13.0,13.0,3100.0,-76.0,-2204.0,-293.0,0.0,-91.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0
64, 0,320100,2002JJ00,13.09,12.73,85.32,-72.59,-60.29,-8.71,0.0,-3.59,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,13.0,13.0,2980.0,-73.0,-2116.0,-275.0,0.0,-86.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0
65, 0,320100,2003JJ00,13.05,12.69,87.24,-74.54,-61.1,-9.64,0.18,-3.99,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,13.0,13.0,3047.0,-75.0,-2144.0,-305.0,6.0,-95.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0
66, 0,320100,2004JJ00,13.98,13.62,90.12,-76.5,-62.85,-10.56,1.01,-4.11,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,14.0,14.0,3148.0,-76.0,-2205.0,-334.0,32.0,-98.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0
67, 0,320100,2005JJ00,13.61,13.25,90.38,-77.13,-63.78,-9.76,0.29,-3.88,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,14.0,13.0,3157.0,-77.0,-2238.0,-308.0,9.0,-93.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0
68, 0,320100,2006JJ00,13.03,12.66,87.27,-74.61,-61.61,-9.99,0.79,-3.8,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,13.0,13.0,3048.0,-75.0,-2162.0,-316.0,25.0,-91.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0
