ID,RegioS,Perioden,AlleLanden_1,Nederland_2,BuitenlandTotaal_3,EuropaExclusiefNederland_4,Duitsland_5,Belgie_6,GrootBrittannie_7,Frankrijk_8,Zwitserland_9,Italie_10,Spanje_11,Denemarken_12,Zweden_13,OverigeLandenEurozone_14,OverigEuropa_15,Amerika_16,Azie_17,AustralieEnOceanie_18,Afrika_19,AlleLanden_20,Nederland_21,BuitenlandTotaal_22,EuropaExclusiefNederland_23,Duitsland_24,Belgie_25,GrootBrittannie_26,Frankrijk_27,Zwitserland_28,Italie_29,Spanje_30,Denemarken_31,Zweden_32,OverigeLandenEurozone_33,OverigEuropa_34,Amerika_35,Azie_36,AustralieEnOceanie_37,Afrika_38
787,LD03  ,1999MM05,1359.8,582.9,776.8,521.3,237.8,36.7,128.8,44.3,13.5,19.7,14.3,6.2,,,20.0,6.7,84.7,111.1,53.0,3744.0,1847.5,1896.6,1528.1,795.0,90.4,265.0,87.3,28.1,42.1,30.4,13.1,,,176.7,218.6,95.7,40.9,13.3
788,LD03  ,1999MM06,1156.6,468.0,688.6,439.4,195.4,27.2,119.2,30.1,11.6,20.2,17.2,6.2,,,12.4,6.7,84.7,113.5,44.4,3300.1,1360.9,1939.2,1586.9,914.0,60.8,249.1,67.6,23.8,42.1,35.3,15.5,,,178.8,231.1,81.0,24.3,15.9
789,LD03  ,1999KW02,3646.9,1426.2,2220.7,1689.0,646.7,98.0,389.8,122.5,39.8,63.2,47.7,19.2,,,262.1,326.0,143.4,43.7,18.6,9898.4,4124.8,5773.6,4741.8,2509.9,243.0,818.3,251.4,93.0,132.5,101.1,45.0,,,547.6,646.8,256.7,87.5,40.7
790,LD03  ,1999MM07,1458.9,552.7,906.2,711.2,328.3,39.4,124.3,36.6,14.5,37.8,29.1,10.9,,,90.4,114.2,56.1,16.8,7.9,5802.8,2601.7,3201.1,2802.0,1918.8,120.7,274.8,76.5,36.8,73.7,63.6,31.0,,,206.1,235.1,107.2,36.3,20.6
791,LD03  ,1999MM08,1535.1,639.5,895.7,710.6,246.2,37.0,135.4,44.3,14.4,91.2,46.0,6.1,,,90.0,99.6,55.8,16.3,13.3,6116.1,3428.9,2687.3,2303.3,1159.9,118.3,342.0,97.1,33.9,216.7,112.7,12.3,,,210.4,210.7,112.7,29.8,30.8
792,LD03  ,1999MM09,1099.5,470.6,629.0,476.3,166.1,29.1,127.5,25.3,10.8,20.3,17.0,5.0,,,75.2,85.5,47.3,11.7,8.2,2974.9,1324.3,1650.6,1340.2,682.7,63.0,263.7,47.6,21.2,45.1,40.8,10.1,,,166.1,175.2,90.9,24.2,20.0
793,LD03  ,1999KW03,4093.6,1662.7,2430.9,1898.1,740.6,105.5,387.1,106.1,39.7,149.3,92.2,22.0,,,255.6,299.3,159.2,44.8,29.4,14893.8,7354.9,7538.9,6445.5,3761.4,302.0,880.5,221.2,91.9,335.5,217.1,53.4,,,582.6,620.9,310.8,90.3,71.4
794,LD03  ,1999MM10,1036.2,428.9,607.3,464.6,168.0,24.4,120.4,25.6,11.3,15.8,12.3,6.3,,,80.6,85.4,39.1,9.5,8.6,2723.3,1102.1,1621.1,1337.2,721.3,48.0,248.6,46.6,23.6,37.2,27.1,12.9,,,171.9,172.0,71.6,19.4,21.0
795,LD03  ,1999MM11,840.1,357.2,483.0,358.2,67.4,33.1,117.6,25.5,9.5,14.5,11.9,5.2,,,73.5,71.4,37.7,7.9,7.8,1741.5,737.4,1004.1,741.9,161.0,81.5,222.9,48.0,16.7,31.4,23.9,9.1,,,147.3,147.2,84.2,14.5,16.4
796,LD03  ,1999MM12,623.4,291.3,332.1,245.8,48.4,19.3,75.8,21.3,6.8,15.9,8.5,2.3,,,47.5,48.0,26.2,6.0,6.2,1355.4,633.7,721.6,533.2,123.7,38.9,151.8,40.3,11.9,40.2,19.4,4.6,,,102.5,102.7,51.9,15.6,18.2
797,LD03  ,1999KW04,2499.7,1077.4,1422.4,1068.6,283.8,76.8,313.8,72.4,27.5,46.2,32.7,13.8,,,201.6,204.8,103.1,23.3,22.6,5820.2,2473.2,3346.9,2612.2,1006.0,168.4,623.2,135.0,52.2,108.9,70.4,26.6,,,421.7,421.9,207.7,49.5,55.5
798,LD03  ,1999JJ00,12422.0,5053.0,7369.0,5617.4,1869.5,343.9,1413.0,371.1,126.1,306.3,205.7,67.1,,,914.5,1037.0,497.8,129.7,87.1,35351.5,15933.3,19418.2,15907.3,7865.1,838.6,2962.0,746.8,270.7,675.4,457.5,149.3,,,1941.9,2100.3,944.1,262.5,204.1
799,LD03  ,2000MM01,638.6,265.7,372.8,280.0,63.1,20.6,87.8,,,,,,,,,,,,,1362.7,566.0,796.6,616.0,195.8,39.2,165.7,,,,,,,,,,,,
800,LD03  ,2000MM02,686.2,286.5,399.6,302.5,50.0,21.4,,,,,,,,,,,,,,1369.3,590.9,778.3,589.1,109.2,37.4,,,,,,,,,,,,,
801,LD03  ,2000MM03,871.2,372.1,499.2,375.7,84.9,25.2,,,,,,,,,68.5,,,,,1917.9,849.2,1068.8,828.5,251.0,55.0,,,,,,,,,140.8,,,,
802,LD03  ,2000KW01,2195.8,924.2,1271.6,958.3,198.2,67.3,326.3,76.9,,,,,,,181.7,185.9,,,,4650.0,2006.2,2643.8,2033.6,555.9,131.6,635.2,138.0,,,,,,,361.6,367.6,,,
803,LD03  ,2000MM04,1169.8,388.5,781.3,618.2,222.9,35.3,152.7,51.2,,,,,,,84.6,,,,,3045.1,977.2,2067.7,1750.3,871.3,96.6,341.7,107.7,,,,,,,175.4,,,,
804,LD03  ,2000MM05,1225.4,530.9,694.6,524.0,167.8,32.7,136.8,43.3,,,,,,,90.1,,,,,3166.4,1505.6,1660.9,1324.1,584.9,74.7,283.8,87.7,,,,,,,181.2,,,,
805,LD03  ,2000MM06,1331.5,560.2,771.3,602.6,248.9,32.9,128.1,36.3,,,,,,,99.8,,,,,3868.4,1758.4,2109.8,1790.4,1025.2,83.5,265.4,69.9,,,,,,,221.0,,,,
806,LD03  ,2000KW02,3726.7,1479.6,2247.1,1744.9,639.6,100.8,417.7,130.6,,,,,,,274.6,314.5,,,,10079.8,4241.4,5838.5,4864.9,2481.3,254.7,891.0,265.2,,,,,,,577.7,616.0,,,
807,LD03  ,2000MM07,1357.8,516.5,841.3,644.8,236.8,40.8,133.2,39.3,,,,,,,100.6,,,,,4998.6,2275.5,2723.1,2334.7,1367.9,129.0,284.2,86.9,,,,,,,234.1,,,,
808,LD03  ,2000MM08,1571.2,646.8,924.5,741.2,236.5,48.5,143.0,55.7,,,,,,,83.0,,,,,5955.4,3180.1,2775.3,2399.1,1198.3,159.4,335.0,117.8,,,,,,,195.9,,,,
809,LD03  ,2000MM09,1215.6,527.7,687.8,503.7,179.0,30.5,132.6,,,,,,,,78.8,102.3,,,,3344.8,1524.6,1820.2,1463.0,770.3,72.1,278.8,,,,,,,,173.9,200.2,,,
810,LD03  ,2000KW03,4144.8,1691.1,2453.6,1889.5,652.2,120.0,408.9,126.3,38.1,157.1,,,,,262.4,328.5,,,,14298.7,6980.2,7318.5,6197.0,3336.3,360.6,898.0,260.7,95.4,355.8,,,,,603.8,653.2,,,
811,LD03  ,2000MM10,1084.5,451.2,633.4,462.1,164.3,26.2,129.2,,,,,,,,66.4,,,,,2801.3,1160.0,1641.2,1312.0,715.0,52.3,259.6,,,,,,,,131.7,,,,
812,LD03  ,2000MM11,852.5,362.8,489.6,351.0,64.2,29.2,122.7,,,,,,,,66.9,,,,,1803.4,775.1,1028.4,742.9,162.1,79.2,236.9,,,,,,,,133.3,,,,
813,LD03  ,2000MM12,716.3,331.3,384.9,274.9,54.1,22.5,,,,,,,,,42.6,,,,,1519.0,712.9,806.1,597.5,144.9,43.6,,,,,,,,,100.2,,,,
814,LD03  ,2000KW04,2653.3,1145.3,1508.0,1088.0,282.6,78.1,344.5,76.4,,,,,,,175.9,239.4,,,,6123.6,2647.9,3475.6,2652.5,1021.9,175.1,677.0,141.2,,,,,,,365.1,468.8,,,
815,LD03  ,2000JJ00,12720.5,5240.3,7480.3,5680.9,1772.7,366.4,1497.3,410.0,118.5,324.3,221.0,76.2,,,894.5,1068.2,523.0,,,35152.2,15875.8,19276.3,15747.8,7395.4,921.8,3101.2,805.1,257.8,711.3,480.6,166.5,,,1908.3,2105.5,978.6,,
816,LD03  ,2001MM01,675.2,288.0,387.1,284.6,62.8,22.4,,,,,,,,,,,,,,1422.1,603.0,819.1,618.2,176.9,42.0,,,,,,,,,,,,,
817,LD03  ,2001MM02,682.2,287.3,395.0,292.4,55.7,21.3,,,,,,,,,,,,,,1430.6,612.5,818.1,621.7,138.7,38.3,,,,,,,,,,,,,
818,LD03  ,2001MM03,874.2,376.5,497.7,356.0,65.3,24.6,,,,,,,,,,,,,,1918.0,876.5,1041.4,762.2,183.8,49.9,,,,,,,,,,,,,
819,LD03  ,2001KW01,2231.6,951.7,1279.9,933.1,183.6,68.4,348.1,65.6,,,,,,,163.4,213.0,,,,4770.8,2092.0,2678.6,2002.2,499.3,130.3,691.1,121.8,,,,,,,341.5,423.4,,,
820,LD03  ,2001MM04,1107.5,403.7,703.8,531.6,171.8,34.3,154.5,,,,,,,,70.4,,,,,2827.1,1001.0,1826.0,1495.4,697.8,95.8,335.6,,,,,,,,151.2,,,,
821,LD03  ,2001MM05,1222.6,550.1,672.4,484.5,151.0,31.7,147.4,,,,,,,,,,,,,3155.3,1584.9,1570.2,1212.0,507.2,73.7,307.2,,,,,,,,,,,,
822,LD03  ,2001MM06,1245.9,534.4,711.5,515.8,196.8,27.8,143.0,,,,,,,,67.3,,,,,3703.8,1749.6,1954.2,1573.2,870.4,80.8,294.2,,,,,,,,141.2,,,,
823,LD03  ,2001KW02,3576.1,1488.4,2087.8,1531.8,519.6,93.9,444.9,105.1,,,,,,,206.9,346.6,,,,9686.1,4335.6,5350.5,4280.4,2075.3,250.1,937.0,216.9,,,,,,,441.8,680.0,,,
824,LD03  ,2001MM07,1350.8,535.1,815.7,612.7,240.0,35.8,144.9,32.6,,,,,,,73.3,,,,,4921.4,2397.4,2524.1,2121.1,1256.1,110.0,313.5,65.9,,,,,,,166.3,,,,
825,LD03  ,2001MM08,1532.0,634.1,897.9,714.5,243.1,41.6,152.5,39.7,,,,,,,74.4,,,,,6078.2,3363.3,2715.1,2340.2,1205.2,140.6,357.9,84.9,,,,,,,168.7,,,,
826,LD03  ,2001MM09,1080.5,459.6,621.0,459.0,145.0,27.8,,,,,,,,,63.8,,,,,2893.5,1301.2,1592.3,1288.8,607.6,58.1,,,,,,,,,142.5,,,,
827,LD03  ,2001KW03,3963.2,1628.9,2334.6,1786.0,628.1,105.1,436.9,100.0,29.9,142.3,111.7,,,,211.7,318.1,,,,13893.1,7061.7,6831.4,5750.2,3068.8,308.5,966.8,203.5,70.6,337.0,265.2,,,,477.4,626.8,,,
828,LD03  ,2001MM10,1033.8,436.1,597.6,467.2,157.5,28.7,,,,,,,,,60.8,,,,,2759.6,1185.4,1574.2,1328.7,702.8,59.3,,,,,,,,,132.0,,,,
829,LD03  ,2001MM11,865.4,370.6,494.8,364.3,69.9,31.5,,,,,,,,,,,,,,1766.6,774.3,992.3,750.6,178.0,69.0,,,,,,,,,,,,,
830,LD03  ,2001MM12,694.3,313.7,380.7,273.0,47.6,21.4,,,,,,,,,,,,,,1488.0,705.9,782.2,581.9,133.2,42.1,,,,,,,,,,,,,
831,LD03  ,2001KW04,2593.5,1120.5,1473.1,1104.5,275.0,81.6,384.4,83.4,,,,,,,153.2,,,,,6014.2,2665.6,3348.7,2661.1,1013.9,170.3,753.4,152.4,,,,,,,317.9,,,,
832,LD03  ,2001JJ00,12364.5,5189.4,7175.2,5355.4,1606.3,348.9,1614.2,354.1,99.6,298.6,232.2,,,,734.9,,503.2,,,34364.2,16154.9,18209.4,14693.8,6657.4,859.2,3348.2,694.6,206.1,673.7,522.8,,,,1578.7,2127.9,933.5,,
833,LD03  ,2002MM01,657.6,273.6,384.0,279.8,62.6,20.0,,,,,,,,,,,,,,1417.6,605.9,811.8,620.9,197.7,37.3,,,,,,,,,,,,,
834,LD03  ,2002MM02,738.9,312.3,426.4,323.5,59.6,25.0,,,,,,,,,,,,,,1604.4,747.9,856.6,671.9,153.9,50.4,,,,,,,,,,,,,
835,LD03  ,2002MM03,868.0,329.4,538.4,399.7,103.6,23.9,,,,,,,,,,,,,,2000.4,777.6,1222.7,954.2,341.7,46.9,,,,,,,,,,,,,
836,LD03  ,2002KW01,2264.5,915.6,1348.9,1003.1,225.9,69.0,380.1,75.1,,,,,,,,,,,,5022.5,2131.2,2891.2,2247.0,693.2,134.4,752.7,133.8,,,,,,,,,,,
837,LD03  ,2002MM04,1104.1,403.9,700.3,537.6,171.8,36.7,,50.1,,,,,,,,,,,,2771.7,1007.4,1764.3,1450.7,626.2,93.2,,102.4,,,,,,,,,,,
838,LD03  ,2002MM05,1435.4,630.1,805.3,613.8,214.9,42.8,146.1,72.7,,,,,,29.5,,,,,,3914.6,1995.2,1919.3,1556.8,756.2,91.1,295.5,123.8,,,,,,60.0,,,,,
839,LD03  ,2002MM06,1201.7,528.9,672.7,494.6,185.6,29.3,131.6,33.6,,,,,,,,,,,,3568.4,1721.0,1847.3,1513.7,842.9,64.2,274.8,75.5,,,,,,,,,,,
840,LD03  ,2002KW02,3741.4,1563.0,2178.4,1645.8,572.2,108.9,426.4,156.4,,,,,,72.3,113.3,308.5,,,,10254.4,4723.6,5530.8,4521.1,2225.5,248.3,895.9,301.7,,,,,,155.2,258.9,599.1,,,
841,LD03  ,2002MM07,1251.9,501.1,750.8,569.0,207.1,36.3,143.3,34.9,,,,,,,,,,,,4630.1,2408.5,2221.7,1875.3,1026.6,97.8,322.6,75.5,,,,,,,,,,,
842,LD03  ,2002MM08,1534.9,608.9,926.0,748.8,266.7,45.2,146.5,39.4,,90.0,,,,27.5,38.7,,,,,6528.1,3371.2,3157.0,2801.6,1603.9,136.3,355.3,85.3,,220.5,,,,65.3,104.7,,,,
843,LD03  ,2002MM09,1148.5,491.9,656.6,481.0,166.9,32.2,128.8,,,,,,,,,,,,,3071.5,1385.9,1685.5,1348.8,678.9,68.7,273.2,,,,,,,,,,,,
844,LD03  ,2002KW03,3935.2,1602.0,2333.5,1798.8,640.8,113.7,418.7,100.6,36.3,130.6,,,,73.2,119.6,275.3,,,,14229.8,7165.6,7064.2,6025.6,3309.3,302.8,950.9,209.7,86.9,309.2,,,,178.9,294.5,523.8,,,
845,LD03  ,2002MM10,1006.8,425.5,581.3,423.8,148.6,26.0,,,,,,,,,,,,,,2796.7,1221.4,1575.4,1277.6,703.3,58.5,,,,,,,,,,,,,
846,LD03  ,2002MM11,817.5,348.2,469.3,337.4,66.2,33.2,,31.9,,,,,,,,,,,,1769.8,780.3,989.5,731.3,172.6,79.5,,57.4,,,,,,,,,,,
847,LD03  ,2002MM12,653.2,294.4,358.9,256.8,46.2,22.0,,,,,,,,,,,,,,1479.7,723.7,756.1,561.3,130.5,46.8,,,,,,,,,,,,,
848,LD03  ,2002KW04,2477.5,1068.1,1409.4,1018.0,261.1,81.2,325.3,80.2,,,,,,53.4,,,,,,6046.3,2725.4,3320.9,2570.2,1006.4,184.8,657.1,150.6,,,,,,114.4,,,,,
849,LD03  ,2002JJ00,12418.8,5148.5,7270.2,5465.5,1700.0,372.9,1550.5,412.3,102.5,294.0,250.0,,,252.6,385.8,989.4,,,,35552.8,16745.7,18807.2,15363.9,7234.5,870.3,3256.6,795.8,224.5,667.3,547.8,,,567.0,891.2,1904.6,,,
850,LD03  ,2003MM01,630.4,262.0,368.3,267.3,55.1,22.9,94.9,19.9,4.4,16.2,9.2,3.0,3.8,14.4,23.5,57.6,26.8,5.4,11.2,1382.5,584.8,797.7,603.5,180.2,43.2,177.9,39.3,7.7,37.6,18.6,5.8,6.2,30.0,56.9,113.3,48.7,10.9,21.3
851,LD03  ,2003MM02,659.1,290.1,369.0,273.5,47.6,24.0,108.8,20.1,3.3,12.2,10.9,2.8,3.9,16.9,23.0,53.2,29.2,3.6,9.5,1408.9,659.9,748.9,572.1,113.6,46.0,214.2,38.4,6.3,25.5,21.6,4.6,6.9,37.0,57.9,98.8,54.2,7.2,16.7
852,LD03  ,2003MM03,836.2,350.4,485.8,368.7,96.3,32.9,121.7,24.0,5.9,15.4,14.9,5.0,5.7,18.3,28.7,68.9,33.1,4.7,10.5,1870.2,816.1,1054.2,833.1,277.7,77.9,237.7,45.7,10.8,33.2,27.4,10.5,9.9,37.8,64.3,132.3,60.1,8.5,20.2
853,LD03  ,2003KW01,2125.6,902.5,1223.2,909.5,199.0,79.8,325.4,64.0,13.6,43.9,35.0,10.8,13.4,49.6,75.2,179.7,89.0,13.7,31.2,4661.6,2060.8,2600.8,2008.7,571.6,167.2,629.8,123.4,24.9,96.3,67.6,20.9,23.0,104.8,179.1,344.4,163.0,26.6,58.1
854,LD03  ,2003MM04,1094.3,409.0,685.3,556.4,213.4,45.6,123.5,43.7,11.9,25.4,18.5,8.5,9.0,23.4,33.7,70.5,39.7,6.4,12.2,2938.1,1070.6,1867.5,1624.1,841.0,128.1,268.2,88.6,26.0,57.2,40.4,20.2,19.5,59.8,75.2,133.0,73.4,12.7,24.3
855,LD03  ,2003MM05,1150.0,515.3,634.8,496.1,156.9,39.3,129.9,43.1,9.6,21.2,16.2,5.7,7.4,24.9,41.9,89.2,35.4,7.0,7.1,2978.5,1447.5,1531.0,1263.2,525.9,90.3,280.3,95.0,19.5,42.7,34.8,12.4,15.3,52.1,94.8,173.4,66.1,13.6,14.7
856,LD03  ,2003MM06,1218.2,543.0,675.2,531.8,240.9,37.6,111.7,29.1,7.5,17.8,20.5,6.3,7.4,21.5,31.4,91.4,34.3,8.9,8.8,3922.5,1956.7,1965.8,1698.5,1041.3,112.3,219.4,66.0,16.0,45.9,46.2,16.4,19.7,46.3,69.1,169.6,65.1,15.1,17.4
857,LD03  ,2003KW02,3462.5,1467.3,1995.2,1584.3,611.2,122.5,365.1,116.0,29.0,64.5,55.2,20.4,23.8,69.8,107.0,251.1,109.4,22.3,28.1,9839.1,4474.8,5364.3,4585.8,2408.2,330.6,767.9,249.6,61.4,145.8,121.3,49.0,54.5,158.2,239.1,476.0,204.6,41.4,56.4
858,LD03  ,2003MM07,1183.5,499.5,684.0,525.5,175.2,42.7,123.4,38.5,13.3,25.6,26.6,11.1,9.6,20.9,38.6,91.2,44.0,11.7,11.6,4414.9,2429.9,1985.0,1661.8,746.6,127.9,292.1,98.0,41.6,69.4,64.4,36.6,29.8,58.5,96.9,185.2,89.3,30.6,18.2
859,LD03  ,2003MM08,1550.9,647.6,903.3,746.4,299.8,54.5,124.9,45.3,8.8,77.6,64.5,7.2,6.1,23.4,34.3,83.0,54.8,8.2,10.8,6597.5,3380.6,3217.0,2895.9,1731.7,174.9,296.6,105.8,23.3,209.1,172.8,25.8,14.1,59.3,82.4,161.3,111.9,16.8,31.1
860,LD03  ,2003MM09,1095.3,459.1,636.2,485.6,186.7,32.0,122.5,25.5,7.5,20.2,23.9,6.9,6.5,20.5,33.5,83.9,48.1,8.4,10.2,3169.4,1306.6,1862.8,1587.3,941.2,80.7,239.1,49.7,15.8,48.4,57.8,16.3,12.5,44.8,81.0,154.1,82.8,18.2,20.4
861,LD03  ,2003KW03,3829.7,1606.2,2223.5,1757.6,661.7,129.2,370.8,109.3,29.6,123.4,115.0,25.2,22.2,64.8,106.4,258.2,146.9,28.3,32.6,14181.8,7117.1,7064.7,6144.9,3419.5,383.6,827.8,253.5,80.8,326.9,294.9,78.7,56.4,162.7,260.4,500.6,283.9,65.6,69.6
862,LD03  ,2003MM10,1011.3,435.2,576.1,431.2,152.0,31.9,113.5,25.7,8.4,17.4,15.5,6.8,7.2,21.5,31.4,74.8,50.8,7.8,11.6,2614.2,1170.6,1443.6,1178.4,608.8,79.9,214.4,47.5,17.9,35.5,31.8,13.1,14.1,46.5,69.0,135.9,90.5,16.2,22.7
863,LD03  ,2003MM11,821.9,354.4,467.5,337.7,64.0,34.6,109.4,26.2,5.8,19.4,14.3,5.4,6.1,18.1,34.3,74.1,42.2,5.4,8.1,1706.6,763.2,943.3,707.5,171.6,75.5,201.8,45.2,10.8,38.5,28.7,10.5,11.6,36.3,77.1,137.9,71.5,10.3,16.1
864,LD03  ,2003MM12,642.0,284.0,358.1,254.5,46.0,27.5,82.3,21.8,4.4,20.2,12.5,2.7,3.5,13.0,20.8,54.8,36.2,5.3,7.3,1405.6,677.9,727.7,548.8,131.9,58.4,159.6,38.4,8.6,42.1,26.0,4.6,6.0,29.0,44.2,98.9,57.8,9.0,13.2
865,LD03  ,2003KW04,2475.3,1073.6,1401.7,1023.4,262.0,94.0,305.1,73.7,18.5,57.0,42.3,14.9,16.8,52.6,86.5,203.7,129.2,18.5,26.9,5726.4,2611.8,3114.6,2434.7,912.3,213.8,575.8,131.1,37.2,116.1,86.6,28.2,31.7,111.8,190.2,372.7,219.9,35.4,52.0
866,LD03  ,2003JJ00,11893.1,5049.5,6843.6,5274.9,1733.8,425.5,1366.4,362.9,90.8,288.7,247.5,71.3,76.2,236.7,375.0,892.6,474.5,82.8,118.9,34408.9,16264.4,18144.5,15174.1,7311.6,1095.2,2801.3,757.6,204.4,685.1,570.4,176.7,165.6,537.5,868.8,1693.7,871.4,169.0,236.2
867,LD03  ,2004MM01,640.0,273.8,366.2,269.1,56.4,22.4,87.9,22.3,3.9,19.8,10.6,4.3,3.7,13.2,24.7,57.2,28.9,5.4,5.6,1393.1,581.7,811.4,622.1,185.0,47.0,165.7,41.5,7.8,50.8,22.5,8.5,6.5,29.6,57.0,114.8,49.7,13.3,11.5
868,LD03  ,2004MM02,700.4,318.3,382.2,291.5,56.8,30.0,103.2,22.6,3.8,13.2,13.7,3.2,4.1,16.2,24.6,52.4,27.4,3.8,7.1,1487.5,696.6,790.8,615.8,147.8,64.5,203.8,39.8,7.5,26.6,26.8,5.7,6.8,32.5,54.2,107.0,47.3,7.8,12.9
869,LD03  ,2004MM03,808.8,343.7,465.1,338.6,70.9,26.7,123.1,23.9,5.9,18.5,15.9,4.7,5.5,15.2,28.1,79.0,35.5,5.1,6.9,1723.0,767.1,955.9,727.9,203.6,57.5,229.3,43.6,10.7,40.0,31.9,8.5,9.9,30.3,62.7,142.0,62.5,9.6,13.9
870,LD03  ,2004KW01,2149.2,935.8,1213.4,899.2,184.2,79.1,314.2,68.8,13.5,51.5,40.1,12.2,13.4,44.6,77.5,188.5,91.7,14.4,19.6,4603.6,2045.5,2558.2,1965.8,536.4,169.0,598.8,124.9,26.0,117.4,81.2,22.7,23.2,92.5,173.8,363.8,159.5,30.7,38.2
871,LD03  ,2004MM04,1140.9,392.0,748.8,583.7,207.5,46.0,139.0,52.0,12.3,24.6,21.6,8.9,9.8,26.2,35.8,91.9,52.0,8.4,12.8,2890.4,936.0,1954.4,1653.6,824.8,121.3,286.3,110.3,29.1,55.8,48.3,19.6,20.8,59.6,77.6,165.8,91.8,18.4,24.8
872,LD03  ,2004MM05,1279.4,583.1,696.3,522.4,181.8,43.1,123.6,46.8,10.8,25.0,16.0,7.1,7.7,22.1,38.4,98.4,54.7,10.7,10.1,3414.2,1756.4,1657.8,1339.5,599.3,103.2,255.6,100.5,23.4,57.1,33.8,15.5,15.0,49.9,86.2,181.4,96.5,19.7,20.8
873,LD03  ,2004MM06,1207.7,542.7,665.1,497.3,190.9,30.6,122.3,29.5,9.2,20.3,20.1,7.4,7.6,21.9,37.5,98.4,46.9,13.7,8.7,3502.3,1759.1,1743.2,1438.7,789.9,72.4,241.2,61.9,20.2,44.2,43.2,18.8,14.3,51.3,81.3,179.9,82.5,25.0,17.1
874,LD03  ,2004KW02,3628.0,1517.8,2110.2,1603.5,580.2,119.7,384.9,128.3,32.3,69.8,57.7,23.4,25.2,70.2,111.7,288.7,153.6,32.8,31.6,9806.9,4451.5,5355.4,4431.8,2214.0,296.9,783.2,272.7,72.7,157.1,125.2,53.9,50.1,160.8,245.0,527.1,270.8,63.0,62.7
875,LD03  ,2004MM07,1258.1,546.1,712.0,544.1,180.9,43.3,126.3,42.7,15.7,26.5,27.2,13.0,8.3,21.3,38.8,94.7,50.4,12.2,10.7,4875.1,2740.4,2134.7,1813.0,905.3,141.3,284.9,104.3,43.9,63.2,61.1,40.7,19.8,58.2,90.2,187.5,92.0,23.0,19.3
876,LD03  ,2004MM08,1579.2,655.6,923.6,747.9,279.6,46.3,140.1,40.7,19.5,80.9,62.9,7.3,5.9,25.4,39.3,90.1,62.3,12.4,10.9,6514.4,3456.0,3058.4,2732.0,1544.7,135.7,313.6,87.0,68.2,227.6,174.0,18.3,13.1,59.6,90.0,167.3,112.4,26.2,20.6
877,LD03  ,2004MM09,1232.3,527.1,705.3,513.7,170.3,38.7,137.4,28.7,10.1,24.1,24.9,6.5,7.9,23.8,41.4,108.4,59.5,12.2,11.4,3283.6,1474.3,1809.4,1473.4,790.9,84.0,253.6,53.3,18.7,53.7,55.9,12.0,13.9,51.2,86.2,193.5,98.5,22.8,21.2
878,LD03  ,2004KW03,4069.7,1728.8,2340.9,1805.7,630.8,128.2,403.8,112.2,45.2,131.6,115.0,26.7,22.1,70.5,119.6,293.2,172.3,36.7,33.0,14673.2,7670.7,7002.5,6018.4,3241.0,361.0,852.1,244.7,130.8,344.6,291.0,71.1,46.8,169.0,266.4,548.2,302.9,72.0,61.1
879,LD03  ,2004MM10,1110.4,475.1,635.3,468.0,142.6,30.7,132.2,30.3,9.8,20.4,18.4,9.1,7.9,25.8,40.9,98.0,51.4,10.3,7.5,2757.3,1225.5,1531.8,1237.2,613.3,61.9,245.8,53.7,18.5,39.9,38.8,19.0,13.8,50.6,82.1,166.8,94.7,19.4,13.5
880,LD03  ,2004MM11,932.4,385.2,547.2,403.0,76.1,47.3,127.3,30.8,7.7,22.0,16.8,6.6,7.1,22.4,38.9,82.4,45.8,7.0,9.0,1816.9,750.3,1066.6,818.2,192.0,117.0,222.2,54.0,12.8,43.0,31.8,12.3,11.2,51.1,70.8,143.7,76.2,12.2,16.3
881,LD03  ,2004MM12,715.0,323.1,391.9,287.3,47.7,27.2,92.7,24.8,5.4,23.2,16.4,3.6,3.2,14.4,28.7,60.3,35.1,5.1,4.1,1406.3,655.7,750.6,571.4,112.7,50.0,169.3,45.0,9.3,50.6,33.5,6.0,5.3,29.5,60.3,103.8,56.9,10.3,8.2
882,LD03  ,2004KW04,2757.8,1183.4,1574.5,1158.4,266.4,105.2,352.2,86.0,22.9,65.6,51.5,19.3,18.2,62.6,108.4,240.7,132.3,22.5,20.6,5980.5,2631.5,3349.0,2626.9,918.1,228.8,637.3,152.7,40.6,133.4,104.1,37.3,30.3,131.2,213.2,414.4,227.8,42.0,37.9
883,LD03  ,2004JJ00,12604.7,5365.7,7238.9,5466.8,1661.7,432.3,1455.2,395.2,114.0,318.5,264.4,81.6,78.9,247.9,417.2,1011.1,549.9,106.3,104.8,35064.2,16799.2,18265.1,15042.9,6909.5,1055.7,2871.4,794.9,270.2,752.5,601.5,185.0,150.3,553.4,898.3,1853.5,961.0,207.7,200.0
884,LD03  ,2005MM01,712.5,296.2,416.3,305.0,52.1,29.8,94.2,24.1,4.9,24.1,14.5,4.5,3.7,18.8,34.4,67.2,33.5,5.6,5.1,1369.4,577.7,791.7,605.7,135.4,58.7,166.4,39.5,8.3,56.1,27.0,8.0,6.3,33.2,66.8,109.7,55.1,11.6,9.6
885,LD03  ,2005MM02,756.8,318.4,438.4,328.0,53.4,37.0,115.3,26.0,5.0,14.6,13.9,5.2,4.3,18.6,34.6,65.7,33.6,4.8,6.3,1515.0,703.1,811.8,630.0,123.9,72.7,206.3,47.3,9.2,27.8,27.9,9.1,6.8,35.8,63.2,109.0,53.3,8.8,10.7
