ID,Feedstocks,Destination,Periods,TotalSupply_1,IndigenousProduction_2,ProductionFromCrudeOil_3,ProductionFromOtherSources_4,Imports_5,Exports_6,StockChange_7,TotalConsumption_8,Processing_9,FinalConsumption_10,OpeningStock_11,ClosingStock_12,StockChange_13
2272,c,a,2014MM09,596.0,24.0,,,492.0,44.0,124.0,596.0,373.0,223.0,377.0,253.0,124.0
2273,c,a,2014KW03,1679.0,76.0,,,1677.0,103.0,29.0,1679.0,1035.0,644.0,282.0,253.0,29.0
2274,c,a,2014MM10,427.0,37.0,,,496.0,28.0,-78.0,427.0,244.0,183.0,253.0,331.0,-78.0
2275,c,a,2014MM11,581.0,54.0,,,419.0,0.0,107.0,581.0,446.0,134.0,331.0,224.0,107.0
2276,c,a,2014MM12,692.0,41.0,,,690.0,10.0,-29.0,692.0,463.0,229.0,224.0,253.0,-29.0
2277,c,a,2014KW04,1699.0,132.0,,,1605.0,38.0,0.0,1699.0,1153.0,546.0,253.0,253.0,0.0
2278,c,a,2014JJ00,7075.0,375.0,,,7007.0,169.0,-138.0,7075.0,4471.0,2605.0,115.0,253.0,-138.0
2279,c,a,2015MM01,522.0,37.0,,,526.0,70.0,29.0,522.0,421.0,101.0,253.0,223.0,29.0
2280,c,a,2015MM02,321.0,37.0,,,499.0,103.0,-111.0,321.0,255.0,66.0,223.0,335.0,-111.0
2281,c,a,2015MM03,495.0,38.0,,,481.0,64.0,40.0,495.0,412.0,83.0,335.0,295.0,40.0
2282,c,a,2015KW01,1337.0,111.0,,,1505.0,237.0,-42.0,1337.0,1087.0,250.0,253.0,295.0,-42.0
2283,c,a,2015MM04,575.0,37.0,,,572.0,41.0,6.0,575.0,430.0,145.0,295.0,288.0,6.0
2284,c,a,2015MM05,556.0,36.0,,,667.0,71.0,-75.0,556.0,385.0,172.0,288.0,363.0,-75.0
2285,c,a,2015MM06,482.0,25.0,,,526.0,106.0,37.0,482.0,313.0,170.0,363.0,326.0,37.0
2286,c,a,2015KW02,1614.0,98.0,,,1765.0,218.0,-31.0,1614.0,1128.0,486.0,295.0,326.0,-31.0
2287,c,a,2015MM07,666.0,29.0,,,744.0,72.0,-35.0,666.0,484.0,182.0,326.0,361.0,-35.0
2288,c,a,2015MM08,749.0,34.0,,,728.0,120.0,106.0,749.0,555.0,194.0,361.0,255.0,106.0
2289,c,a,2015MM09,711.0,31.0,,,793.0,12.0,-101.0,711.0,508.0,203.0,255.0,356.0,-101.0
2290,c,a,2015KW03,2126.0,95.0,,,2266.0,204.0,-30.0,2126.0,1547.0,579.0,326.0,356.0,-30.0
2291,c,a,2015MM10,609.0,32.0,,,536.0,22.0,63.0,609.0,446.0,163.0,356.0,293.0,63.0
2292,c,a,2015MM11,600.0,32.0,,,507.0,2.0,63.0,600.0,429.0,171.0,293.0,230.0,63.0
2293,c,a,2015MM12,596.0,35.0,,,679.0,15.0,-103.0,596.0,442.0,154.0,230.0,333.0,-103.0
2294,c,a,2015KW04,1804.0,99.0,,,1722.0,39.0,23.0,1804.0,1316.0,488.0,356.0,333.0,23.0
2295,c,a,2015JJ00,6882.0,402.0,,,7258.0,698.0,-80.0,6882.0,5077.0,1804.0,253.0,333.0,-80.0
2296,c,b,1944JJ00,,,,,,,,,,,,,
2297,c,b,1945JJ00,,,,,,,,,,,,,
2298,c,b,1946JJ00,,,,,,,,,,,,,
2299,c,b,1947JJ00,,,,,,,,,,,,,
2300,c,b,1948JJ00,,,,,,,,,,,,,
2301,c,b,1949JJ00,,,,,,,,,,,,,
2302,c,b,1950JJ00,,,,,,,,,,,,,
2303,c,b,1951JJ00,,,,,,,,,,,,,
2304,c,b,1952JJ00,,,,,,,,,,,,,
2305,c,b,1953JJ00,,,,,,,,,,,,,
2306,c,b,1954JJ00,,,,,,,,,,,,,
2307,c,b,1955JJ00,,,,,,,,,,,,,
2308,c,b,1956JJ00,,,,,,,,,,,,,
2309,c,b,1957JJ00,,,,,,,,,,,,,
2310,c,b,1958JJ00,,,,,,,,,,,,,
2311,c,b,1959JJ00,,,,,,,,,,,,,
2312,c,b,1960JJ00,,0.0,,,1585.0,53.0,,1547.0,1547.0,,,,
2313,c,b,1961JJ00,,0.0,,,977.0,,,1162.0,1162.0,,,,
2314,c,b,1962JJ00,,,,,1515.0,,,1515.0,1515.0,,,,
2315,c,b,1963JJ00,,0.0,,,1492.0,,,1492.0,1492.0,,,,
2316,c,b,1964JJ00,,0.0,,,2078.0,,,2273.0,2273.0,,,,
2317,c,b,1965JJ00,,0.0,,,2333.0,,,2372.0,2372.0,,,,
2318,c,b,1966JJ00,,0.0,,,2265.0,,,2261.0,2261.0,,,,
2319,c,b,1967JJ00,,0.0,,,2003.0,1.0,,1930.0,1930.0,,,,
2320,c,b,1968JJ00,,0.0,,,1577.0,31.0,,1504.0,1504.0,,,,
2321,c,b,1969JJ00,,0.0,,,1407.0,61.0,,1428.0,1428.0,,,,
2322,c,b,1970JJ00,,0.0,,,1614.0,12.0,,1547.0,1547.0,,,,
2323,c,b,1971JJ00,,0.0,,,1079.0,1.0,,1077.0,1077.0,,,,
2324,c,b,1972JJ00,,40.0,,,1125.0,0.0,,1213.0,1213.0,,,,
2325,c,b,1973JJ00,,64.0,,,1781.0,0.0,,1811.0,1811.0,,,,
2326,c,b,1974JJ00,,114.0,,,766.0,8.0,,842.0,842.0,,,,
2327,c,b,1975JJ00,,154.0,,,2089.0,5.0,,2243.0,2243.0,,,,
2328,c,b,1976JJ00,,175.0,,,1766.0,0.0,,1983.0,1983.0,,,,
2329,c,b,1977JJ00,,216.0,,,1110.0,1.0,,1293.0,1293.0,,,,
2330,c,b,1978JJ00,,118.0,,,952.0,0.0,,1030.0,1030.0,,,,
2331,c,b,1979JJ00,,265.0,,,1216.0,23.0,,1418.0,1418.0,,,,
2332,c,b,1980JJ00,426.0,288.0,,,166.0,23.0,-5.0,426.0,426.0,,65.0,71.0,-5.0
2333,c,b,1981JJ00,353.0,258.0,,,114.0,46.0,27.0,353.0,353.0,,62.0,35.0,27.0
2334,c,b,1982JJ00,1179.0,257.0,,,1028.0,41.0,-66.0,1179.0,1179.0,,35.0,101.0,-66.0
2335,c,b,1983JJ00,2044.0,311.0,,,1895.0,120.0,-42.0,2044.0,2044.0,,101.0,142.0,-42.0
2336,c,b,1984JJ00,2319.0,331.0,,,2109.0,59.0,-61.0,2319.0,2319.0,,142.0,203.0,-61.0
2337,c,b,1985JJ00,2764.0,341.0,,,2412.0,10.0,22.0,2764.0,2764.0,,203.0,181.0,22.0
2338,c,b,1986JJ00,2905.0,367.0,,,2787.0,14.0,-235.0,2905.0,2905.0,,181.0,416.0,-235.0
2339,c,b,1987JJ00,3934.0,372.0,,,3381.0,13.0,193.0,3934.0,3934.0,,416.0,223.0,193.0
2340,c,b,1988JJ00,3510.0,362.0,,,3276.0,4.0,-124.0,3510.0,3510.0,,149.0,274.0,-124.0
2341,c,b,1989JJ00,3721.0,423.0,,,3375.0,0.0,-76.0,3721.0,3721.0,,274.0,350.0,-76.0
2342,c,b,1990JJ00,3970.0,443.0,,,3612.0,55.0,-30.0,3970.0,3970.0,,350.0,380.0,-30.0
2343,c,b,1991JJ00,3960.0,461.0,,,3384.0,10.0,125.0,3960.0,3960.0,,380.0,254.0,125.0
2344,c,b,1992JJ00,3699.0,479.0,,,3255.0,3.0,-32.0,3699.0,3699.0,,254.0,286.0,-32.0
2345,c,b,1993JJ00,4396.0,576.0,,,3817.0,35.0,38.0,4396.0,4396.0,,286.0,249.0,38.0
2346,c,b,1994JJ00,5070.0,886.0,,,4326.0,31.0,-110.0,5070.0,5070.0,,249.0,359.0,-110.0
2347,c,b,1995JJ00,6262.0,758.0,,,5396.0,13.0,121.0,6262.0,6262.0,,359.0,237.0,121.0
2348,c,b,1996JJ00,6330.0,882.0,,,5398.0,3.0,53.0,6330.0,6330.0,,237.0,184.0,53.0
2349,c,b,1997JJ00,6110.0,861.0,,,5272.0,1.0,-22.0,6110.0,6110.0,,184.0,207.0,-22.0
2350,c,b,1998JJ00,6174.0,947.0,,,5218.0,0.0,9.0,6174.0,6174.0,,207.0,198.0,9.0
2351,c,b,1999JJ00,6265.0,941.0,,,5300.0,0.0,24.0,6265.0,6265.0,,198.0,174.0,24.0
2352,c,b,2000MM01,519.0,103.0,,,497.0,0.0,-81.0,519.0,519.0,,174.0,255.0,-81.0
2353,c,b,2000MM02,616.0,90.0,,,528.0,0.0,-3.0,616.0,616.0,,255.0,258.0,-3.0
2354,c,b,2000MM03,715.0,97.0,,,563.0,0.0,55.0,715.0,715.0,,258.0,203.0,55.0
2355,c,b,2000KW01,1849.0,290.0,,,1589.0,0.0,-29.0,1849.0,1849.0,,174.0,203.0,-29.0
2356,c,b,2000MM04,457.0,72.0,,,420.0,0.0,-35.0,457.0,457.0,,203.0,238.0,-35.0
2357,c,b,2000MM05,501.0,67.0,,,396.0,0.0,37.0,501.0,501.0,,238.0,201.0,37.0
2358,c,b,2000MM06,438.0,49.0,,,402.0,0.0,-12.0,438.0,438.0,,201.0,213.0,-12.0
2359,c,b,2000KW02,1396.0,188.0,,,1218.0,0.0,-10.0,1396.0,1396.0,,203.0,213.0,-10.0
2360,c,b,2000MM07,566.0,61.0,,,489.0,0.0,16.0,566.0,566.0,,213.0,196.0,16.0
2361,c,b,2000MM08,532.0,49.0,,,486.0,0.0,-3.0,532.0,532.0,,196.0,200.0,-3.0
2362,c,b,2000MM09,522.0,48.0,,,437.0,0.0,36.0,522.0,522.0,,200.0,163.0,36.0
2363,c,b,2000KW03,1621.0,158.0,,,1413.0,0.0,50.0,1621.0,1621.0,,213.0,163.0,50.0
2364,c,b,2000MM10,573.0,70.0,,,583.0,0.0,-80.0,573.0,573.0,,163.0,243.0,-80.0
2365,c,b,2000MM11,527.0,97.0,,,479.0,0.0,-48.0,527.0,527.0,,243.0,292.0,-48.0
2366,c,b,2000MM12,744.0,105.0,,,605.0,0.0,35.0,744.0,744.0,,292.0,257.0,35.0
2367,c,b,2000KW04,1844.0,271.0,,,1666.0,0.0,-94.0,1844.0,1844.0,,163.0,257.0,-94.0
2368,c,b,2000JJ00,6710.0,907.0,,,5886.0,0.0,-83.0,6710.0,6710.0,,174.0,257.0,-83.0
2369,c,b,2001MM01,593.0,104.0,,,477.0,0.0,12.0,593.0,593.0,,257.0,245.0,12.0
2370,c,b,2001MM02,565.0,87.0,,,518.0,0.0,-40.0,565.0,565.0,,245.0,285.0,-40.0
2371,c,b,2001MM03,636.0,90.0,,,488.0,0.0,58.0,636.0,636.0,,285.0,227.0,58.0
2372,c,b,2001KW01,1794.0,281.0,,,1483.0,0.0,30.0,1794.0,1794.0,,257.0,227.0,30.0
2373,c,b,2001MM04,588.0,75.0,,,550.0,0.0,-37.0,588.0,588.0,,227.0,264.0,-37.0
2374,c,b,2001MM05,590.0,67.0,,,476.0,0.0,46.0,590.0,590.0,,264.0,218.0,46.0
2375,c,b,2001MM06,560.0,67.0,,,520.0,0.0,-27.0,560.0,560.0,,218.0,245.0,-27.0
2376,c,b,2001KW02,1738.0,209.0,,,1546.0,0.0,-18.0,1738.0,1738.0,,227.0,245.0,-18.0
2377,c,b,2001MM07,651.0,70.0,,,671.0,0.0,-90.0,651.0,651.0,,245.0,334.0,-90.0
2378,c,b,2001MM08,807.0,60.0,,,816.0,0.0,-68.0,807.0,807.0,,334.0,402.0,-68.0
2379,c,b,2001MM09,707.0,55.0,,,548.0,0.0,104.0,707.0,707.0,,402.0,298.0,104.0
2380,c,b,2001KW03,2166.0,185.0,,,2035.0,0.0,-54.0,2166.0,2166.0,,245.0,298.0,-54.0
2381,c,b,2001MM10,443.0,55.0,,,447.0,0.0,-59.0,443.0,443.0,,298.0,357.0,-59.0
2382,c,b,2001MM11,558.0,70.0,,,464.0,0.0,24.0,558.0,558.0,,357.0,334.0,24.0
2383,c,b,2001MM12,693.0,93.0,,,582.0,0.0,18.0,693.0,693.0,,334.0,315.0,18.0
2384,c,b,2001KW04,1694.0,218.0,,,1493.0,0.0,-17.0,1694.0,1694.0,,298.0,315.0,-17.0
2385,c,b,2001JJ00,7392.0,893.0,,,6557.0,0.0,-58.0,7392.0,7392.0,,257.0,315.0,-58.0
2386,c,b,2002MM01,764.0,86.0,,,659.0,0.0,19.0,764.0,764.0,,315.0,296.0,19.0
2387,c,b,2002MM02,908.0,80.0,,,940.0,0.0,-112.0,908.0,908.0,,296.0,407.0,-112.0
2388,c,b,2002MM03,791.0,82.0,,,706.0,0.0,2.0,791.0,791.0,,407.0,405.0,2.0
2389,c,b,2002KW01,2463.0,248.0,,,2305.0,0.0,-90.0,2463.0,2463.0,,315.0,405.0,-90.0
2390,c,b,2002MM04,637.0,68.0,,,657.0,0.0,-88.0,637.0,637.0,,405.0,493.0,-88.0
2391,c,b,2002MM05,893.0,60.0,,,834.0,0.0,0.0,893.0,893.0,,493.0,493.0,0.0
2392,c,b,2002MM06,723.0,62.0,,,590.0,0.0,71.0,723.0,723.0,,493.0,422.0,71.0
2393,c,b,2002KW02,2254.0,191.0,,,2080.0,0.0,-17.0,2254.0,2254.0,,405.0,422.0,-17.0
2394,c,b,2002MM07,849.0,63.0,,,702.0,0.0,84.0,849.0,849.0,,422.0,338.0,84.0
2395,c,b,2002MM08,696.0,51.0,,,677.0,0.0,-33.0,696.0,696.0,,338.0,370.0,-33.0
2396,c,b,2002MM09,656.0,63.0,,,425.0,0.0,167.0,656.0,656.0,,370.0,203.0,167.0
2397,c,b,2002KW03,2201.0,178.0,,,1805.0,0.0,219.0,2201.0,2201.0,,422.0,203.0,219.0
2398,c,b,2002MM10,623.0,63.0,,,656.0,0.0,-96.0,623.0,623.0,,203.0,299.0,-96.0
2399,c,b,2002MM11,808.0,84.0,,,699.0,0.0,25.0,808.0,808.0,,299.0,274.0,25.0
2400,c,b,2002MM12,860.0,79.0,,,854.0,0.0,-72.0,860.0,860.0,,274.0,346.0,-72.0
2401,c,b,2002KW04,2292.0,226.0,,,2209.0,0.0,-143.0,2292.0,2292.0,,203.0,346.0,-143.0
2402,c,b,2002JJ00,9210.0,842.0,,,8399.0,0.0,-31.0,9210.0,9210.0,,315.0,346.0,-31.0
2403,c,b,2003MM01,822.0,90.0,,,723.0,0.0,9.0,822.0,822.0,,346.0,337.0,9.0
2404,c,b,2003MM02,703.0,76.0,,,682.0,0.0,-55.0,703.0,703.0,,337.0,392.0,-55.0
2405,c,b,2003MM03,728.0,76.0,,,740.0,0.0,-88.0,728.0,728.0,,392.0,480.0,-88.0
2406,c,b,2003KW01,2253.0,242.0,,,2145.0,0.0,-134.0,2253.0,2253.0,,346.0,480.0,-134.0
2407,c,b,2003MM04,633.0,65.0,,,709.0,0.0,-142.0,633.0,633.0,,480.0,622.0,-142.0
2408,c,b,2003MM05,787.0,38.0,,,465.0,0.0,285.0,787.0,787.0,,622.0,337.0,285.0
2409,c,b,2003MM06,764.0,36.0,,,660.0,0.0,68.0,764.0,764.0,,337.0,269.0,68.0
2410,c,b,2003KW02,2183.0,139.0,,,1833.0,0.0,211.0,2183.0,2183.0,,480.0,269.0,211.0
2411,c,b,2003MM07,796.0,42.0,,,798.0,0.0,-43.0,796.0,796.0,,269.0,312.0,-43.0
2412,c,b,2003MM08,894.0,44.0,,,878.0,1.0,-26.0,894.0,894.0,,312.0,338.0,-26.0
2413,c,b,2003MM09,786.0,60.0,,,819.0,0.0,-92.0,786.0,786.0,,338.0,431.0,-92.0
2414,c,b,2003KW03,2477.0,145.0,,,2494.0,1.0,-162.0,2477.0,2477.0,,269.0,431.0,-162.0
2415,c,b,2003MM10,816.0,60.0,,,745.0,0.0,12.0,816.0,816.0,,431.0,419.0,12.0
2416,c,b,2003MM11,804.0,75.0,,,797.0,0.0,-68.0,804.0,804.0,,419.0,487.0,-68.0
2417,c,b,2003MM12,913.0,111.0,,,772.0,0.0,30.0,913.0,913.0,,487.0,457.0,30.0
2418,c,b,2003KW04,2534.0,246.0,,,2314.0,0.0,-26.0,2534.0,2534.0,,431.0,457.0,-26.0
2419,c,b,2003JJ00,9447.0,772.0,,,8786.0,2.0,-110.0,9447.0,9447.0,,346.0,457.0,-110.0
2420,c,b,2004MM01,813.0,89.0,,,714.0,0.0,10.0,813.0,813.0,,457.0,446.0,10.0
2421,c,b,2004MM02,755.0,82.0,,,564.0,0.0,109.0,755.0,755.0,,446.0,337.0,109.0
2422,c,b,2004MM03,776.0,87.0,,,694.0,2.0,-2.0,776.0,776.0,,337.0,340.0,-2.0
2423,c,b,2004KW01,2344.0,258.0,,,1971.0,2.0,117.0,2344.0,2344.0,,457.0,340.0,117.0
2424,c,b,2004MM04,703.0,70.0,,,686.0,5.0,-48.0,703.0,703.0,,340.0,387.0,-48.0
2425,c,b,2004MM05,810.0,57.0,,,738.0,4.0,19.0,810.0,810.0,,387.0,369.0,19.0
2426,c,b,2004MM06,749.0,54.0,,,701.0,4.0,-2.0,749.0,749.0,,369.0,371.0,-2.0
2427,c,b,2004KW02,2262.0,181.0,,,2125.0,13.0,-31.0,2262.0,2262.0,,340.0,371.0,-31.0
2428,c,b,2004MM07,839.0,60.0,,,790.0,0.0,-12.0,839.0,839.0,,371.0,382.0,-12.0
2429,c,b,2004MM08,860.0,61.0,,,699.0,2.0,102.0,860.0,860.0,,382.0,281.0,102.0
2430,c,b,2004MM09,785.0,62.0,,,666.0,4.0,62.0,785.0,785.0,,281.0,219.0,62.0
2431,c,b,2004KW03,2484.0,183.0,,,2155.0,7.0,152.0,2484.0,2484.0,,371.0,219.0,152.0
2432,c,b,2004MM10,734.0,64.0,,,698.0,0.0,-27.0,734.0,734.0,,219.0,246.0,-27.0
2433,c,b,2004MM11,562.0,50.0,,,500.0,6.0,18.0,562.0,562.0,,246.0,228.0,18.0
2434,c,b,2004MM12,863.0,49.0,,,858.0,0.0,-44.0,863.0,863.0,,228.0,272.0,-44.0
2435,c,b,2004KW04,2160.0,163.0,,,2056.0,6.0,-53.0,2160.0,2160.0,,219.0,272.0,-53.0
2436,c,b,2004JJ00,9249.0,785.0,,,8308.0,28.0,185.0,9249.0,9249.0,,457.0,272.0,185.0
2437,c,b,2005MM01,860.0,87.0,,,784.0,8.0,-3.0,860.0,860.0,,272.0,275.0,-3.0
2438,c,b,2005MM02,792.0,78.0,,,638.0,6.0,82.0,792.0,792.0,,275.0,193.0,82.0
2439,c,b,2005MM03,751.0,77.0,,,851.0,9.0,-169.0,751.0,751.0,,193.0,362.0,-169.0
2440,c,b,2005KW01,2403.0,242.0,,,2274.0,22.0,-90.0,2403.0,2403.0,,272.0,362.0,-90.0
2441,c,b,2005MM04,780.0,68.0,,,763.0,5.0,-47.0,780.0,780.0,,362.0,409.0,-47.0
2442,c,b,2005MM05,909.0,65.0,,,713.0,5.0,135.0,909.0,909.0,,409.0,273.0,135.0
2443,c,b,2005MM06,748.0,43.0,,,835.0,5.0,-124.0,748.0,748.0,,273.0,397.0,-124.0
2444,c,b,2005KW02,2438.0,176.0,,,2311.0,14.0,-35.0,2438.0,2438.0,,362.0,397.0,-35.0
2445,c,b,2005MM07,796.0,64.0,,,789.0,8.0,-49.0,796.0,796.0,,397.0,446.0,-49.0
2446,c,b,2005MM08,613.0,61.0,,,668.0,6.0,-111.0,613.0,613.0,,446.0,557.0,-111.0
2447,c,b,2005MM09,737.0,60.0,,,638.0,8.0,48.0,737.0,737.0,,557.0,509.0,48.0
2448,c,b,2005KW03,2147.0,185.0,,,2095.0,22.0,-112.0,2147.0,2147.0,,397.0,509.0,-112.0
2449,c,b,2005MM10,989.0,56.0,,,687.0,4.0,250.0,989.0,989.0,,509.0,259.0,250.0
2450,c,b,2005MM11,1002.0,59.0,,,984.0,8.0,-33.0,1002.0,1002.0,,259.0,292.0,-33.0
2451,c,b,2005MM12,1100.0,58.0,,,1071.0,5.0,-24.0,1100.0,1100.0,,292.0,316.0,-24.0
2452,c,b,2005KW04,3092.0,174.0,,,2742.0,17.0,193.0,3092.0,3092.0,,509.0,316.0,193.0
2453,c,b,2005JJ00,10079.0,777.0,,,9422.0,75.0,-44.0,10079.0,10079.0,,272.0,316.0,-44.0
2454,c,b,2006MM01,1056.0,82.0,,,1220.0,8.0,-238.0,1056.0,1056.0,,316.0,554.0,-238.0
2455,c,b,2006MM02,997.0,70.0,,,802.0,0.0,124.0,997.0,997.0,,554.0,430.0,124.0
2456,c,b,2006MM03,1183.0,69.0,,,1150.0,2.0,-34.0,1183.0,1183.0,,430.0,464.0,-34.0
2457,c,b,2006KW01,3236.0,221.0,,,3172.0,10.0,-148.0,3236.0,3236.0,,316.0,464.0,-148.0
2458,c,b,2006MM04,1002.0,60.0,,,856.0,0.0,85.0,1002.0,1002.0,,464.0,379.0,85.0
2459,c,b,2006MM05,1010.0,55.0,,,1009.0,0.0,-54.0,1010.0,1010.0,,379.0,433.0,-54.0
2460,c,b,2006MM06,930.0,49.0,,,769.0,3.0,115.0,930.0,930.0,,433.0,317.0,115.0
2461,c,b,2006KW02,2942.0,164.0,,,2634.0,3.0,146.0,2942.0,2942.0,,464.0,317.0,146.0
2462,c,b,2006MM07,1038.0,49.0,,,1024.0,7.0,-28.0,1038.0,1038.0,,317.0,345.0,-28.0
2463,c,b,2006MM08,988.0,49.0,,,935.0,0.0,3.0,988.0,988.0,,345.0,342.0,3.0
2464,c,b,2006MM09,910.0,43.0,,,859.0,0.0,7.0,910.0,910.0,,342.0,335.0,7.0
2465,c,b,2006KW03,2935.0,142.0,,,2819.0,7.0,-18.0,2935.0,2935.0,,317.0,335.0,-18.0
2466,c,b,2006MM10,1090.0,49.0,,,1069.0,1.0,-27.0,1090.0,1090.0,,335.0,362.0,-27.0
2467,c,b,2006MM11,1050.0,54.0,,,999.0,0.0,-3.0,1050.0,1050.0,,362.0,365.0,-3.0
2468,c,b,2006MM12,990.0,44.0,,,801.0,0.0,144.0,990.0,990.0,,365.0,221.0,144.0
2469,c,b,2006KW04,3130.0,148.0,,,2869.0,1.0,114.0,3130.0,3130.0,,335.0,221.0,114.0
2470,c,b,2006JJ00,12243.0,674.0,,,11494.0,20.0,96.0,12243.0,12243.0,,316.0,221.0,96.0
2471,c,b,2007MM01,1112.0,53.0,,,1155.0,16.0,-82.0,1112.0,831.0,281.0,221.0,303.0,-82.0
2472,c,b,2007MM02,777.0,56.0,,,710.0,25.0,36.0,777.0,619.0,158.0,303.0,267.0,36.0
2473,c,b,2007MM03,810.0,62.0,,,765.0,9.0,-7.0,810.0,585.0,225.0,267.0,274.0,-7.0
2474,c,b,2007KW01,2699.0,171.0,,,2630.0,50.0,-53.0,2699.0,2035.0,664.0,221.0,274.0,-53.0
2475,c,b,2007MM04,829.0,60.0,,,745.0,0.0,24.0,829.0,680.0,150.0,274.0,250.0,24.0
2476,c,b,2007MM05,633.0,31.0,,,640.0,0.0,-38.0,633.0,544.0,89.0,250.0,288.0,-38.0
2477,c,b,2007MM06,715.0,35.0,,,752.0,0.0,-72.0,715.0,494.0,221.0,288.0,360.0,-72.0
2478,c,b,2007KW02,2177.0,126.0,,,2137.0,0.0,-86.0,2177.0,1718.0,460.0,274.0,360.0,-86.0
2479,c,b,2007MM07,853.0,43.0,,,737.0,0.0,72.0,853.0,689.0,164.0,360.0,287.0,72.0
2480,c,b,2007MM08,955.0,31.0,,,928.0,0.0,-4.0,955.0,752.0,203.0,287.0,291.0,-4.0
2481,c,b,2007MM09,902.0,32.0,,,909.0,0.0,-39.0,902.0,738.0,164.0,291.0,330.0,-39.0
2482,c,b,2007KW03,2710.0,106.0,,,2574.0,0.0,29.0,2710.0,2179.0,531.0,360.0,330.0,29.0
2483,c,b,2007MM10,839.0,35.0,,,840.0,0.0,-35.0,839.0,581.0,258.0,330.0,365.0,-35.0
2484,c,b,2007MM11,834.0,39.0,,,803.0,0.0,-8.0,834.0,594.0,240.0,365.0,373.0,-8.0
2485,c,b,2007MM12,810.0,31.0,,,804.0,0.0,-26.0,810.0,646.0,164.0,373.0,399.0,-26.0
2486,c,b,2007KW04,2483.0,105.0,,,2447.0,0.0,-69.0,2483.0,1821.0,662.0,330.0,399.0,-69.0
2487,c,b,2007JJ00,10069.0,508.0,,,9789.0,50.0,-178.0,10069.0,7753.0,2316.0,221.0,399.0,-178.0
2488,c,b,2008MM01,1046.0,47.0,,,814.0,0.0,185.0,1046.0,700.0,346.0,399.0,214.0,185.0
2489,c,b,2008MM02,806.0,45.0,,,669.0,0.0,91.0,806.0,612.0,193.0,214.0,123.0,91.0
2490,c,b,2008MM03,810.0,48.0,,,769.0,0.0,-7.0,810.0,620.0,190.0,123.0,130.0,-7.0
2491,c,b,2008KW01,2662.0,140.0,,,2252.0,0.0,269.0,2662.0,1932.0,729.0,399.0,130.0,269.0
2492,c,b,2008MM04,923.0,29.0,,,903.0,0.0,-9.0,923.0,637.0,286.0,130.0,139.0,-9.0
2493,c,b,2008MM05,616.0,35.0,,,738.0,0.0,-156.0,616.0,429.0,187.0,139.0,295.0,-156.0
2494,c,b,2008MM06,537.0,32.0,,,518.0,0.0,-13.0,537.0,362.0,174.0,295.0,307.0,-13.0
2495,c,b,2008KW02,2076.0,96.0,,,2159.0,0.0,-178.0,2076.0,1428.0,647.0,130.0,307.0,-178.0
2496,c,b,2008MM07,733.0,31.0,,,669.0,0.0,34.0,733.0,523.0,211.0,307.0,273.0,34.0
2497,c,b,2008MM08,831.0,30.0,,,817.0,0.0,-17.0,831.0,622.0,209.0,273.0,290.0,-17.0
2498,c,b,2008MM09,848.0,28.0,,,859.0,0.0,-39.0,848.0,690.0,158.0,290.0,329.0,-39.0
2499,c,b,2008KW03,2412.0,89.0,,,2345.0,0.0,-22.0,2412.0,1835.0,578.0,307.0,329.0,-22.0
2500,c,b,2008MM10,742.0,31.0,,,648.0,0.0,63.0,742.0,509.0,234.0,329.0,266.0,63.0
2501,c,b,2008MM11,660.0,38.0,,,625.0,0.0,-3.0,660.0,434.0,226.0,266.0,269.0,-3.0
2502,c,b,2008MM12,617.0,39.0,,,510.0,0.0,69.0,617.0,558.0,60.0,269.0,200.0,69.0
2503,c,b,2008KW04,2019.0,108.0,,,1783.0,0.0,129.0,2019.0,1501.0,520.0,329.0,200.0,129.0
2504,c,b,2008JJ00,9171.0,432.0,,,8539.0,0.0,199.0,9171.0,6696.0,2475.0,399.0,200.0,199.0
2505,c,b,2009MM01,766.0,38.0,,,765.0,0.0,-36.0,766.0,622.0,145.0,200.0,236.0,-36.0
2506,c,b,2009MM02,755.0,36.0,,,877.0,4.0,-154.0,755.0,601.0,154.0,236.0,390.0,-154.0
2507,c,b,2009MM03,963.0,35.0,,,926.0,0.0,3.0,963.0,752.0,212.0,390.0,388.0,3.0
2508,c,b,2009KW01,2484.0,109.0,,,2568.0,4.0,-187.0,2484.0,1975.0,511.0,200.0,388.0,-187.0
2509,c,b,2009MM04,669.0,34.0,,,582.0,0.0,53.0,669.0,526.0,143.0,388.0,335.0,53.0
2510,c,b,2009MM05,877.0,33.0,,,966.0,0.0,-121.0,877.0,729.0,148.0,335.0,456.0,-121.0
2511,c,b,2009MM06,720.0,22.0,,,668.0,0.0,29.0,720.0,596.0,124.0,456.0,427.0,29.0
2512,c,b,2009KW02,2266.0,89.0,,,2216.0,0.0,-39.0,2266.0,1851.0,415.0,388.0,427.0,-39.0
2513,c,b,2009MM07,1028.0,29.0,,,976.0,1.0,24.0,1028.0,766.0,263.0,427.0,402.0,24.0
2514,c,b,2009MM08,893.0,30.0,,,1028.0,2.0,-163.0,893.0,742.0,152.0,402.0,566.0,-163.0
2515,c,b,2009MM09,878.0,26.0,,,656.0,2.0,197.0,878.0,698.0,180.0,566.0,369.0,197.0
2516,c,b,2009KW03,2800.0,86.0,,,2660.0,4.0,58.0,2800.0,2205.0,594.0,427.0,369.0,58.0
