ID,Geslacht,Leeftijd,Opleidingsniveau,Cijfersoort,Perioden,Levensverwachting_1,LevensverwInAlsGoedErvarenGezondh_2,LevensverwZonderLichBeperkingen_3,LevensverwZonderChronischeZiektes_4,LevensverwInGoedeGeestelijkeGezondh_5
1840,4000,16500,18789,1,2011X001,23.9,15.7,17.1,4.0,22.1
1841,4000,16500,18789,2,1997X009,0.2,0.5,0.6,0.5,
1842,4000,16500,18789,2,1997X001,0.4,0.8,0.8,1.0,
1843,4000,16500,18789,2,2001X001,0.2,0.7,0.6,0.6,0.5
1844,4000,16500,18789,2,2005X001,0.2,0.8,0.8,0.6,0.4
1845,4000,16500,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1846,4000,16500,18789,2,2009X001,0.1,0.7,0.9,0.6,0.5
1847,4000,16500,18789,2,2011X001,0.1,0.7,0.9,0.5,0.5
1848,4000,17000,18710,1,1997X009,14.3,6.2,6.2,3.1,
1849,4000,17000,18710,1,1997X001,14.4,6.4,6.3,3.9,
1850,4000,17000,18710,1,2001X001,14.2,6.3,6.0,2.7,10.8
1851,4000,17000,18710,1,2005X001,14.9,6.5,6.4,2.1,12.1
1852,4000,17000,18710,1,2007X001,15.2,6.9,6.8,1.9,12.5
1853,4000,17000,18710,1,2009X001,15.6,6.3,6.9,2.2,12.2
1854,4000,17000,18710,1,2011X001,15.9,6.6,7.4,2.6,13.1
1855,4000,17000,18710,2,1997X009,0.1,0.1,0.2,0.1,
1856,4000,17000,18710,2,1997X001,0.1,0.2,0.2,0.2,
1857,4000,17000,18710,2,2001X001,0.1,0.2,0.2,0.2,0.2
1858,4000,17000,18710,2,2005X001,0.1,0.2,0.2,0.2,0.2
1859,4000,17000,18710,2,2007X001,0.1,0.2,0.3,0.2,0.2
1860,4000,17000,18710,2,2009X001,0.0,0.2,0.3,0.2,0.3
1861,4000,17000,18710,2,2011X001,0.0,0.3,0.4,0.2,0.3
1862,4000,17000,18720,1,1997X009,16.1,8.5,8.9,3.4,
1863,4000,17000,18720,1,1997X001,15.4,8.1,8.5,4.0,
1864,4000,17000,18720,1,2001X001,16.5,8.8,8.8,3.0,13.4
1865,4000,17000,18720,1,2005X001,17.4,9.2,9.7,2.7,14.3
1866,4000,17000,18720,1,2007X001,17.9,9.5,9.6,3.2,14.8
1867,4000,17000,18720,1,2009X001,17.8,9.3,10.0,2.6,15.0
1868,4000,17000,18720,1,2011X001,17.4,8.5,9.5,2.1,14.9
1869,4000,17000,18720,2,1997X009,0.0,0.2,0.3,0.2,
1870,4000,17000,18720,2,1997X001,0.1,0.4,0.4,0.4,
1871,4000,17000,18720,2,2001X001,0.1,0.4,0.4,0.3,0.3
1872,4000,17000,18720,2,2005X001,0.0,0.4,0.4,0.3,0.3
1873,4000,17000,18720,2,2007X001,0.0,0.3,0.4,0.3,0.3
1874,4000,17000,18720,2,2009X001,0.0,0.3,0.3,0.2,0.3
1875,4000,17000,18720,2,2011X001,0.0,0.3,0.3,0.2,0.2
1876,4000,17000,18750,1,1997X009,17.8,10.2,9.8,3.6,
1877,4000,17000,18750,1,1997X001,18.7,10.0,9.0,4.2,
1878,4000,17000,18750,1,2001X001,17.9,10.9,10.3,3.6,15.7
1879,4000,17000,18750,1,2005X001,18.8,10.5,10.2,3.2,16.3
1880,4000,17000,18750,1,2007X001,18.4,10.6,10.2,2.3,15.5
1881,4000,17000,18750,1,2009X001,18.8,10.6,11.2,2.5,15.6
1882,4000,17000,18750,1,2011X001,18.8,11.3,11.9,2.9,16.8
1883,4000,17000,18750,2,1997X009,0.1,0.4,0.5,0.4,
1884,4000,17000,18750,2,1997X001,0.2,0.7,0.7,0.7,
1885,4000,17000,18750,2,2001X001,0.1,0.5,0.5,0.4,0.3
1886,4000,17000,18750,2,2005X001,0.1,0.6,0.6,0.4,0.4
1887,4000,17000,18750,2,2007X001,0.1,0.5,0.6,0.3,0.4
1888,4000,17000,18750,2,2009X001,0.1,0.4,0.5,0.3,0.4
1889,4000,17000,18750,2,2011X001,0.1,0.4,0.5,0.3,0.3
1890,4000,17000,18789,1,1997X009,17.2,10.9,10.0,4.3,
1891,4000,17000,18789,1,1997X001,18.1,12.8,10.0,6.2,
1892,4000,17000,18789,1,2001X001,17.3,10.2,9.8,3.7,15.8
1893,4000,17000,18789,1,2005X001,18.3,13.1,11.1,3.0,17.3
1894,4000,17000,18789,1,2007X001,18.7,13.3,10.6,4.2,17.6
1895,4000,17000,18789,1,2009X001,18.9,12.8,13.8,3.2,17.3
1896,4000,17000,18789,1,2011X001,19.6,12.3,13.0,2.8,18.1
1897,4000,17000,18789,2,1997X009,0.1,0.5,0.6,0.5,
1898,4000,17000,18789,2,1997X001,0.3,0.8,0.8,1.0,
1899,4000,17000,18789,2,2001X001,0.2,0.7,0.6,0.5,0.4
1900,4000,17000,18789,2,2005X001,0.1,0.8,0.8,0.6,0.3
1901,4000,17000,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1902,4000,17000,18789,2,2009X001,0.1,0.7,0.9,0.6,0.5
1903,4000,17000,18789,2,2011X001,0.1,0.7,0.9,0.4,0.5
1904,4000,17500,18710,1,1997X009,10.8,4.6,3.9,2.4,
1905,4000,17500,18710,1,1997X001,11.1,4.8,4.0,3.0,
1906,4000,17500,18710,1,2001X001,10.7,4.6,3.7,2.0,8.1
1907,4000,17500,18710,1,2005X001,11.3,4.7,4.0,1.5,9.1
1908,4000,17500,18710,1,2007X001,11.6,5.1,4.0,1.2,9.3
1909,4000,17500,18710,1,2009X001,11.8,4.4,4.5,1.5,9.0
1910,4000,17500,18710,1,2011X001,12.1,4.8,5.2,2.2,9.8
1911,4000,17500,18710,2,1997X009,0.0,0.1,0.2,0.1,
1912,4000,17500,18710,2,1997X001,0.1,0.2,0.2,0.2,
1913,4000,17500,18710,2,2001X001,0.1,0.2,0.2,0.2,0.2
1914,4000,17500,18710,2,2005X001,0.0,0.2,0.2,0.1,0.2
1915,4000,17500,18710,2,2007X001,0.0,0.2,0.2,0.1,0.2
1916,4000,17500,18710,2,2009X001,0.0,0.2,0.3,0.1,0.2
1917,4000,17500,18710,2,2011X001,0.0,0.2,0.3,0.2,0.3
1918,4000,17500,18720,1,1997X009,12.4,6.3,6.2,2.5,
1919,4000,17500,18720,1,1997X001,11.9,6.0,6.3,3.1,
1920,4000,17500,18720,1,2001X001,12.8,6.7,5.8,2.2,10.4
1921,4000,17500,18720,1,2005X001,13.7,6.9,6.8,1.9,11.3
1922,4000,17500,18720,1,2007X001,14.2,7.1,6.7,2.4,11.9
1923,4000,17500,18720,1,2009X001,14.0,7.0,7.0,1.8,11.7
1924,4000,17500,18720,1,2011X001,13.6,6.2,6.4,1.4,11.5
1925,4000,17500,18720,2,1997X009,0.0,0.2,0.3,0.2,
1926,4000,17500,18720,2,1997X001,0.1,0.4,0.4,0.4,
1927,4000,17500,18720,2,2001X001,0.0,0.4,0.4,0.3,0.3
1928,4000,17500,18720,2,2005X001,0.0,0.4,0.4,0.3,0.3
1929,4000,17500,18720,2,2007X001,0.0,0.3,0.4,0.2,0.3
1930,4000,17500,18720,2,2009X001,0.0,0.3,0.3,0.2,0.3
1931,4000,17500,18720,2,2011X001,0.0,0.2,0.3,0.1,0.2
1932,4000,17500,18750,1,1997X009,14.0,8.0,6.9,2.7,
1933,4000,17500,18750,1,1997X001,15.0,8.0,6.5,3.5,
1934,4000,17500,18750,1,2001X001,14.2,8.6,7.2,2.5,12.7
1935,4000,17500,18750,1,2005X001,15.0,8.2,7.3,2.4,13.3
1936,4000,17500,18750,1,2007X001,14.5,8.3,7.4,1.2,12.3
1937,4000,17500,18750,1,2009X001,14.8,7.9,7.7,1.5,11.8
1938,4000,17500,18750,1,2011X001,14.8,8.4,8.6,1.9,13.2
1939,4000,17500,18750,2,1997X009,0.1,0.4,0.5,0.4,
1940,4000,17500,18750,2,1997X001,0.2,0.7,0.7,0.8,
1941,4000,17500,18750,2,2001X001,0.1,0.5,0.5,0.4,0.3
1942,4000,17500,18750,2,2005X001,0.1,0.6,0.6,0.4,0.4
1943,4000,17500,18750,2,2007X001,0.1,0.5,0.5,0.3,0.4
1944,4000,17500,18750,2,2009X001,0.0,0.4,0.5,0.3,0.4
1945,4000,17500,18750,2,2011X001,0.0,0.4,0.5,0.2,0.3
1946,4000,17500,18789,1,1997X009,13.3,8.1,6.6,3.4,
1947,4000,17500,18789,1,1997X001,14.1,9.6,6.4,4.5,
1948,4000,17500,18789,1,2001X001,13.5,7.7,6.6,3.0,12.1
1949,4000,17500,18789,1,2005X001,14.5,10.1,7.2,2.1,13.8
1950,4000,17500,18789,1,2007X001,14.7,10.7,6.8,3.3,13.9
1951,4000,17500,18789,1,2009X001,14.9,9.7,10.2,2.2,13.9
1952,4000,17500,18789,1,2011X001,15.8,9.2,9.3,1.4,14.5
1953,4000,17500,18789,2,1997X009,0.1,0.5,0.6,0.5,
1954,4000,17500,18789,2,1997X001,0.3,0.8,0.8,1.0,
1955,4000,17500,18789,2,2001X001,0.2,0.6,0.6,0.5,0.4
1956,4000,17500,18789,2,2005X001,0.1,0.8,0.8,0.6,0.3
1957,4000,17500,18789,2,2007X001,0.1,0.7,0.8,0.6,0.3
1958,4000,17500,18789,2,2009X001,0.1,0.7,0.9,0.5,0.5
1959,4000,17500,18789,2,2011X001,0.1,0.7,0.9,0.4,0.5
1960,4000,18000,18710,1,1997X009,7.7,3.1,2.2,1.8,
1961,4000,18000,18710,1,1997X001,8.0,3.4,2.4,2.4,
1962,4000,18000,18710,1,2001X001,7.7,3.2,2.0,1.5,5.7
1963,4000,18000,18710,1,2005X001,8.1,3.2,2.3,1.0,6.6
1964,4000,18000,18710,1,2007X001,8.3,3.6,2.4,0.9,6.8
1965,4000,18000,18710,1,2009X001,8.4,3.0,2.7,1.1,6.2
1966,4000,18000,18710,1,2011X001,8.6,3.3,3.3,1.6,6.8
1967,4000,18000,18710,2,1997X009,,0.1,0.2,0.1,
1968,4000,18000,18710,2,1997X001,,0.2,0.2,0.2,
1969,4000,18000,18710,2,2001X001,,0.2,0.2,0.2,0.2
1970,4000,18000,18710,2,2005X001,,0.2,0.2,0.1,0.2
1971,4000,18000,18710,2,2007X001,,0.2,0.2,0.1,0.2
1972,4000,18000,18710,2,2009X001,,0.2,0.3,0.1,0.2
1973,4000,18000,18710,2,2011X001,,0.2,0.3,0.2,0.3
1974,4000,18000,18720,1,1997X009,9.2,4.7,4.0,1.8,
1975,4000,18000,18720,1,1997X001,8.8,4.5,4.1,2.3,
1976,4000,18000,18720,1,2001X001,9.7,5.1,4.2,1.7,7.9
1977,4000,18000,18720,1,2005X001,10.5,5.1,4.6,1.4,8.8
1978,4000,18000,18720,1,2007X001,11.1,5.3,4.9,2.1,9.2
1979,4000,18000,18720,1,2009X001,10.7,5.1,4.5,1.3,9.0
1980,4000,18000,18720,1,2011X001,10.2,4.3,3.8,0.7,8.5
1981,4000,18000,18720,2,1997X009,,0.3,0.3,0.2,
1982,4000,18000,18720,2,1997X001,,0.4,0.4,0.4,
1983,4000,18000,18720,2,2001X001,,0.4,0.4,0.3,0.3
1984,4000,18000,18720,2,2005X001,,0.4,0.4,0.3,0.3
1985,4000,18000,18720,2,2007X001,,0.3,0.4,0.3,0.3
1986,4000,18000,18720,2,2009X001,,0.3,0.3,0.2,0.3
1987,4000,18000,18720,2,2011X001,,0.2,0.3,0.1,0.2
1988,4000,18000,18750,1,1997X009,10.8,6.3,4.7,2.2,
1989,4000,18000,18750,1,1997X001,12.0,6.5,3.8,3.4,
1990,4000,18000,18750,1,2001X001,11.0,7.0,5.4,1.7,10.1
1991,4000,18000,18750,1,2005X001,11.6,6.1,4.8,1.5,10.3
1992,4000,18000,18750,1,2007X001,11.0,6.4,4.9,0.6,9.1
1993,4000,18000,18750,1,2009X001,11.4,6.1,5.2,1.1,8.7
1994,4000,18000,18750,1,2011X001,11.3,6.3,5.4,1.2,10.1
1995,4000,18000,18750,2,1997X009,,0.4,0.5,0.4,
1996,4000,18000,18750,2,1997X001,,0.8,0.7,0.9,
1997,4000,18000,18750,2,2001X001,,0.5,0.6,0.4,0.3
1998,4000,18000,18750,2,2005X001,,0.6,0.6,0.4,0.4
1999,4000,18000,18750,2,2007X001,,0.5,0.6,0.2,0.4
2000,4000,18000,18750,2,2009X001,,0.4,0.5,0.2,0.5
2001,4000,18000,18750,2,2011X001,,0.4,0.5,0.2,0.3
2002,4000,18000,18789,1,1997X009,9.8,5.8,4.0,2.4,
2003,4000,18000,18789,1,1997X001,10.7,7.9,4.0,3.4,
2004,4000,18000,18789,1,2001X001,10.0,5.1,3.7,2.1,8.9
2005,4000,18000,18789,1,2005X001,11.2,8.2,4.5,1.5,11.0
2006,4000,18000,18789,1,2007X001,11.1,8.9,4.1,2.7,10.8
2007,4000,18000,18789,1,2009X001,11.1,6.8,6.9,1.7,10.1
2008,4000,18000,18789,1,2011X001,12.2,6.5,6.2,1.0,11.1
2009,4000,18000,18789,2,1997X009,,0.5,0.6,0.5,
2010,4000,18000,18789,2,1997X001,,0.8,0.8,1.0,
2011,4000,18000,18789,2,2001X001,,0.6,0.6,0.5,0.4
2012,4000,18000,18789,2,2005X001,,0.8,0.9,0.6,0.2
2013,4000,18000,18789,2,2007X001,,0.6,0.8,0.7,0.3
2014,4000,18000,18789,2,2009X001,,0.7,0.9,0.6,0.5
2015,4000,18000,18789,2,2011X001,,0.8,1.0,0.4,0.5
