ID,BedrijfstakkenBranchesSBI2008,Aardgas,Elektriciteit,Perioden,Adressen_1,GeleverdAardgas_2,GeleverdeElektriciteit_3
7200,300009 ,A049753,A049764,2022JJ00,450.0,6900.0,63300.0
7201,300009 ,A049753,A049764,2023JJ00,445.0,6600.0,62200.0
7202,300009 ,A049753,A049764,2024JJ00,460.0,6400.0,63500.0
7203,300009 ,A049753,A049765,2018JJ00,295.0,4700.0,127900.0
7204,300009 ,A049753,A049765,2019JJ00,240.0,3700.0,112600.0
7205,300009 ,A049753,A049765,2020JJ00,230.0,3500.0,125600.0
7206,300009 ,A049753,A049765,2021JJ00,195.0,2900.0,
7207,300009 ,A049753,A049765,2022JJ00,230.0,3600.0,108300.0
7208,300009 ,A049753,A049765,2023JJ00,245.0,3700.0,121100.0
7209,300009 ,A049753,A049765,2024JJ00,260.0,,134200.0
7210,300009 ,A049753,A049766,2018JJ00,0.0,,
7211,300009 ,A049753,A049766,2019JJ00,0.0,,
7212,300009 ,A049753,A049766,2020JJ00,0.0,,
7213,300009 ,A049753,A049766,2021JJ00,0.0,,
7214,300009 ,A049753,A049766,2022JJ00,0.0,,
7215,300009 ,A049753,A049766,2023JJ00,0.0,,
7216,300009 ,A049753,A049766,2024JJ00,0.0,,
7217,300009 ,A049753,A049767,2018JJ00,1135.0,11900.0,
7218,300009 ,A049753,A049767,2019JJ00,1125.0,11700.0,
7219,300009 ,A049753,A049767,2020JJ00,845.0,9600.0,
7220,300009 ,A049753,A049767,2021JJ00,895.0,10000.0,
7221,300009 ,A049753,A049767,2022JJ00,730.0,4100.0,
7222,300009 ,A049753,A049767,2023JJ00,710.0,7900.0,
7223,300009 ,A049753,A049767,2024JJ00,645.0,7000.0,
7224,300009 ,A049754,T001604,2018JJ00,1235.0,51100.0,309000.0
7225,300009 ,A049754,T001604,2019JJ00,1155.0,47900.0,272900.0
7226,300009 ,A049754,T001604,2020JJ00,1030.0,41500.0,229000.0
7227,300009 ,A049754,T001604,2021JJ00,1160.0,47500.0,242000.0
7228,300009 ,A049754,T001604,2022JJ00,975.0,39200.0,276400.0
7229,300009 ,A049754,T001604,2023JJ00,785.0,31400.0,209000.0
7230,300009 ,A049754,T001604,2024JJ00,665.0,25900.0,200600.0
7231,300009 ,A049754,A049761,2018JJ00,10.0,,100.0
7232,300009 ,A049754,A049761,2019JJ00,15.0,,
7233,300009 ,A049754,A049761,2020JJ00,10.0,,
7234,300009 ,A049754,A049761,2021JJ00,10.0,,
7235,300009 ,A049754,A049761,2022JJ00,15.0,,
7236,300009 ,A049754,A049761,2023JJ00,15.0,,
7237,300009 ,A049754,A049761,2024JJ00,15.0,,
7238,300009 ,A049754,A049762,2018JJ00,95.0,3800.0,2900.0
7239,300009 ,A049754,A049762,2019JJ00,75.0,3100.0,2200.0
7240,300009 ,A049754,A049762,2020JJ00,55.0,,
7241,300009 ,A049754,A049762,2021JJ00,40.0,,
7242,300009 ,A049754,A049762,2022JJ00,55.0,,
7243,300009 ,A049754,A049762,2023JJ00,20.0,,
7244,300009 ,A049754,A049762,2024JJ00,45.0,,
7245,300009 ,A049754,A049763,2018JJ00,115.0,4100.0,
7246,300009 ,A049754,A049763,2019JJ00,115.0,4200.0,8400.0
7247,300009 ,A049754,A049763,2020JJ00,115.0,,
7248,300009 ,A049754,A049763,2021JJ00,140.0,,10400.0
7249,300009 ,A049754,A049763,2022JJ00,95.0,,
7250,300009 ,A049754,A049763,2023JJ00,75.0,,
7251,300009 ,A049754,A049763,2024JJ00,50.0,,
7252,300009 ,A049754,A049764,2018JJ00,230.0,8800.0,34000.0
7253,300009 ,A049754,A049764,2019JJ00,245.0,,
7254,300009 ,A049754,A049764,2020JJ00,230.0,8400.0,34400.0
7255,300009 ,A049754,A049764,2021JJ00,285.0,,
7256,300009 ,A049754,A049764,2022JJ00,200.0,7400.0,
7257,300009 ,A049754,A049764,2023JJ00,155.0,,
7258,300009 ,A049754,A049764,2024JJ00,115.0,4000.0,16700.0
7259,300009 ,A049754,A049765,2018JJ00,485.0,21600.0,
7260,300009 ,A049754,A049765,2019JJ00,455.0,20200.0,226000.0
7261,300009 ,A049754,A049765,2020JJ00,395.0,17400.0,184300.0
7262,300009 ,A049754,A049765,2021JJ00,395.0,,187200.0
7263,300009 ,A049754,A049765,2022JJ00,415.0,18000.0,
7264,300009 ,A049754,A049765,2023JJ00,345.0,14800.0,179300.0
7265,300009 ,A049754,A049765,2024JJ00,310.0,12600.0,178600.0
7266,300009 ,A049754,A049766,2018JJ00,0.0,,
7267,300009 ,A049754,A049766,2019JJ00,0.0,,
7268,300009 ,A049754,A049766,2020JJ00,0.0,,
7269,300009 ,A049754,A049766,2021JJ00,0.0,,
7270,300009 ,A049754,A049766,2022JJ00,0.0,,
7271,300009 ,A049754,A049766,2023JJ00,0.0,,
7272,300009 ,A049754,A049766,2024JJ00,0.0,,
7273,300009 ,A049754,A049767,2018JJ00,290.0,11600.0,
7274,300009 ,A049754,A049767,2019JJ00,250.0,10300.0,
7275,300009 ,A049754,A049767,2020JJ00,215.0,8700.0,
7276,300009 ,A049754,A049767,2021JJ00,225.0,9300.0,
7277,300009 ,A049754,A049767,2022JJ00,195.0,,
7278,300009 ,A049754,A049767,2023JJ00,155.0,6300.0,
7279,300009 ,A049754,A049767,2024JJ00,135.0,,
7280,300009 ,A049755,T001604,2018JJ00,300.0,32800.0,188500.0
7281,300009 ,A049755,T001604,2019JJ00,270.0,28900.0,
7282,300009 ,A049755,T001604,2020JJ00,220.0,,133300.0
7283,300009 ,A049755,T001604,2021JJ00,245.0,,135600.0
7284,300009 ,A049755,T001604,2022JJ00,165.0,18100.0,120100.0
7285,300009 ,A049755,T001604,2023JJ00,145.0,15500.0,117400.0
7286,300009 ,A049755,T001604,2024JJ00,100.0,,
7287,300009 ,A049755,A049761,2018JJ00,0.0,,
7288,300009 ,A049755,A049761,2019JJ00,0.0,,
7289,300009 ,A049755,A049761,2020JJ00,0.0,,
7290,300009 ,A049755,A049761,2021JJ00,0.0,,
7291,300009 ,A049755,A049761,2022JJ00,0.0,,
7292,300009 ,A049755,A049761,2023JJ00,0.0,,
7293,300009 ,A049755,A049761,2024JJ00,0.0,,
7294,300009 ,A049755,A049762,2018JJ00,5.0,,
7295,300009 ,A049755,A049762,2019JJ00,5.0,,
7296,300009 ,A049755,A049762,2020JJ00,0.0,,
7297,300009 ,A049755,A049762,2021JJ00,5.0,800.0,100.0
7298,300009 ,A049755,A049762,2022JJ00,0.0,,
7299,300009 ,A049755,A049762,2023JJ00,0.0,,
7300,300009 ,A049755,A049762,2024JJ00,0.0,,
7301,300009 ,A049755,A049763,2018JJ00,5.0,1300.0,
7302,300009 ,A049755,A049763,2019JJ00,5.0,,
7303,300009 ,A049755,A049763,2020JJ00,5.0,,
7304,300009 ,A049755,A049763,2021JJ00,5.0,,
7305,300009 ,A049755,A049763,2022JJ00,0.0,,
7306,300009 ,A049755,A049763,2023JJ00,0.0,,
7307,300009 ,A049755,A049763,2024JJ00,0.0,,
7308,300009 ,A049755,A049764,2018JJ00,20.0,,
7309,300009 ,A049755,A049764,2019JJ00,10.0,,
7310,300009 ,A049755,A049764,2020JJ00,5.0,,
7311,300009 ,A049755,A049764,2021JJ00,15.0,,
7312,300009 ,A049755,A049764,2022JJ00,5.0,,
7313,300009 ,A049755,A049764,2023JJ00,5.0,,
7314,300009 ,A049755,A049764,2024JJ00,5.0,,1100.0
7315,300009 ,A049755,A049765,2018JJ00,185.0,19500.0,
7316,300009 ,A049755,A049765,2019JJ00,160.0,,128900.0
7317,300009 ,A049755,A049765,2020JJ00,140.0,15300.0,
7318,300009 ,A049755,A049765,2021JJ00,155.0,17500.0,
7319,300009 ,A049755,A049765,2022JJ00,110.0,12200.0,
7320,300009 ,A049755,A049765,2023JJ00,105.0,10800.0,
7321,300009 ,A049755,A049765,2024JJ00,75.0,,
7322,300009 ,A049755,A049766,2018JJ00,0.0,,
7323,300009 ,A049755,A049766,2019JJ00,0.0,,
7324,300009 ,A049755,A049766,2020JJ00,0.0,,
7325,300009 ,A049755,A049766,2021JJ00,0.0,,
7326,300009 ,A049755,A049766,2022JJ00,0.0,,
7327,300009 ,A049755,A049766,2023JJ00,0.0,,
7328,300009 ,A049755,A049766,2024JJ00,0.0,,
7329,300009 ,A049755,A049767,2018JJ00,75.0,,
7330,300009 ,A049755,A049767,2019JJ00,75.0,7700.0,
7331,300009 ,A049755,A049767,2020JJ00,55.0,5900.0,
7332,300009 ,A049755,A049767,2021JJ00,55.0,6500.0,
7333,300009 ,A049755,A049767,2022JJ00,40.0,,
7334,300009 ,A049755,A049767,2023JJ00,30.0,,
7335,300009 ,A049755,A049767,2024JJ00,15.0,,
7336,300009 ,A049756,T001604,2018JJ00,95.0,,
7337,300009 ,A049756,T001604,2019JJ00,80.0,,158500.0
7338,300009 ,A049756,T001604,2020JJ00,70.0,,
7339,300009 ,A049756,T001604,2021JJ00,85.0,,
7340,300009 ,A049756,T001604,2022JJ00,55.0,14800.0,94000.0
7341,300009 ,A049756,T001604,2023JJ00,45.0,13400.0,85600.0
7342,300009 ,A049756,T001604,2024JJ00,45.0,12400.0,
7343,300009 ,A049756,A049761,2018JJ00,0.0,,
7344,300009 ,A049756,A049761,2019JJ00,0.0,,
7345,300009 ,A049756,A049761,2020JJ00,0.0,,
7346,300009 ,A049756,A049761,2021JJ00,0.0,,
7347,300009 ,A049756,A049761,2022JJ00,0.0,,
7348,300009 ,A049756,A049761,2023JJ00,0.0,,
7349,300009 ,A049756,A049761,2024JJ00,0.0,,
7350,300009 ,A049756,A049762,2018JJ00,0.0,,
7351,300009 ,A049756,A049762,2019JJ00,0.0,,
7352,300009 ,A049756,A049762,2020JJ00,0.0,,
7353,300009 ,A049756,A049762,2021JJ00,0.0,,
7354,300009 ,A049756,A049762,2022JJ00,0.0,,
7355,300009 ,A049756,A049762,2023JJ00,0.0,,
7356,300009 ,A049756,A049762,2024JJ00,0.0,,
7357,300009 ,A049756,A049763,2018JJ00,0.0,,
7358,300009 ,A049756,A049763,2019JJ00,0.0,,
7359,300009 ,A049756,A049763,2020JJ00,0.0,,
7360,300009 ,A049756,A049763,2021JJ00,0.0,,
7361,300009 ,A049756,A049763,2022JJ00,0.0,,
7362,300009 ,A049756,A049763,2023JJ00,0.0,,
7363,300009 ,A049756,A049763,2024JJ00,0.0,,
7364,300009 ,A049756,A049764,2018JJ00,5.0,,
7365,300009 ,A049756,A049764,2019JJ00,5.0,,
7366,300009 ,A049756,A049764,2020JJ00,0.0,,
7367,300009 ,A049756,A049764,2021JJ00,0.0,,
7368,300009 ,A049756,A049764,2022JJ00,0.0,,
7369,300009 ,A049756,A049764,2023JJ00,0.0,,
7370,300009 ,A049756,A049764,2024JJ00,0.0,,
7371,300009 ,A049756,A049765,2018JJ00,60.0,18400.0,
7372,300009 ,A049756,A049765,2019JJ00,50.0,14900.0,
7373,300009 ,A049756,A049765,2020JJ00,45.0,,
7374,300009 ,A049756,A049765,2021JJ00,55.0,15000.0,
7375,300009 ,A049756,A049765,2022JJ00,35.0,8600.0,
7376,300009 ,A049756,A049765,2023JJ00,25.0,7500.0,
7377,300009 ,A049756,A049765,2024JJ00,30.0,,
7378,300009 ,A049756,A049766,2018JJ00,0.0,,
7379,300009 ,A049756,A049766,2019JJ00,0.0,,
7380,300009 ,A049756,A049766,2020JJ00,0.0,,
7381,300009 ,A049756,A049766,2021JJ00,0.0,,
7382,300009 ,A049756,A049766,2022JJ00,0.0,,
7383,300009 ,A049756,A049766,2023JJ00,0.0,,
7384,300009 ,A049756,A049766,2024JJ00,0.0,,
7385,300009 ,A049756,A049767,2018JJ00,25.0,6500.0,
7386,300009 ,A049756,A049767,2019JJ00,20.0,5500.0,
7387,300009 ,A049756,A049767,2020JJ00,15.0,4400.0,
7388,300009 ,A049756,A049767,2021JJ00,25.0,6700.0,
7389,300009 ,A049756,A049767,2022JJ00,15.0,,
7390,300009 ,A049756,A049767,2023JJ00,15.0,,
7391,300009 ,A049756,A049767,2024JJ00,15.0,,
7392,300009 ,A049757,T001604,2018JJ00,0.0,,
7393,300009 ,A049757,T001604,2019JJ00,0.0,,
7394,300009 ,A049757,T001604,2020JJ00,0.0,,
7395,300009 ,A049757,T001604,2021JJ00,0.0,,
7396,300009 ,A049757,T001604,2022JJ00,0.0,,
7397,300009 ,A049757,T001604,2023JJ00,0.0,,
7398,300009 ,A049757,T001604,2024JJ00,0.0,,
7399,300009 ,A049757,A049761,2018JJ00,0.0,,
7400,300009 ,A049757,A049761,2019JJ00,0.0,,
7401,300009 ,A049757,A049761,2020JJ00,0.0,,
7402,300009 ,A049757,A049761,2021JJ00,0.0,,
7403,300009 ,A049757,A049761,2022JJ00,0.0,,
7404,300009 ,A049757,A049761,2023JJ00,0.0,,
7405,300009 ,A049757,A049761,2024JJ00,0.0,,
7406,300009 ,A049757,A049762,2018JJ00,0.0,,
7407,300009 ,A049757,A049762,2019JJ00,0.0,,
7408,300009 ,A049757,A049762,2020JJ00,0.0,,
7409,300009 ,A049757,A049762,2021JJ00,0.0,,
7410,300009 ,A049757,A049762,2022JJ00,0.0,,
7411,300009 ,A049757,A049762,2023JJ00,0.0,,
7412,300009 ,A049757,A049762,2024JJ00,0.0,,
7413,300009 ,A049757,A049763,2018JJ00,0.0,,
7414,300009 ,A049757,A049763,2019JJ00,0.0,,
7415,300009 ,A049757,A049763,2020JJ00,0.0,,
7416,300009 ,A049757,A049763,2021JJ00,0.0,,
7417,300009 ,A049757,A049763,2022JJ00,0.0,,
7418,300009 ,A049757,A049763,2023JJ00,0.0,,
7419,300009 ,A049757,A049763,2024JJ00,0.0,,
7420,300009 ,A049757,A049764,2018JJ00,0.0,,
7421,300009 ,A049757,A049764,2019JJ00,0.0,,
7422,300009 ,A049757,A049764,2020JJ00,0.0,,
7423,300009 ,A049757,A049764,2021JJ00,0.0,,
7424,300009 ,A049757,A049764,2022JJ00,0.0,,
7425,300009 ,A049757,A049764,2023JJ00,0.0,,
7426,300009 ,A049757,A049764,2024JJ00,0.0,,
7427,300009 ,A049757,A049765,2018JJ00,0.0,,
7428,300009 ,A049757,A049765,2019JJ00,0.0,,
7429,300009 ,A049757,A049765,2020JJ00,0.0,,
7430,300009 ,A049757,A049765,2021JJ00,0.0,,
7431,300009 ,A049757,A049765,2022JJ00,0.0,,
7432,300009 ,A049757,A049765,2023JJ00,0.0,,
7433,300009 ,A049757,A049765,2024JJ00,0.0,,
7434,300009 ,A049757,A049766,2018JJ00,0.0,,
7435,300009 ,A049757,A049766,2019JJ00,0.0,,
7436,300009 ,A049757,A049766,2020JJ00,0.0,,
7437,300009 ,A049757,A049766,2021JJ00,0.0,,
7438,300009 ,A049757,A049766,2022JJ00,0.0,,
7439,300009 ,A049757,A049766,2023JJ00,0.0,,
7440,300009 ,A049757,A049766,2024JJ00,0.0,,
7441,300009 ,A049757,A049767,2018JJ00,0.0,,
7442,300009 ,A049757,A049767,2019JJ00,0.0,,
7443,300009 ,A049757,A049767,2020JJ00,0.0,,
7444,300009 ,A049757,A049767,2021JJ00,0.0,,
7445,300009 ,A049757,A049767,2022JJ00,0.0,,
7446,300009 ,A049757,A049767,2023JJ00,0.0,,
7447,300009 ,A049757,A049767,2024JJ00,0.0,,
7448,300009 ,A049758,T001604,2018JJ00,0.0,,
7449,300009 ,A049758,T001604,2019JJ00,0.0,,
7450,300009 ,A049758,T001604,2020JJ00,0.0,,
7451,300009 ,A049758,T001604,2021JJ00,0.0,,
7452,300009 ,A049758,T001604,2022JJ00,0.0,,
7453,300009 ,A049758,T001604,2023JJ00,0.0,,
7454,300009 ,A049758,T001604,2024JJ00,0.0,,
7455,300009 ,A049758,A049761,2018JJ00,0.0,,
7456,300009 ,A049758,A049761,2019JJ00,0.0,,
7457,300009 ,A049758,A049761,2020JJ00,0.0,,
7458,300009 ,A049758,A049761,2021JJ00,0.0,,
7459,300009 ,A049758,A049761,2022JJ00,0.0,,
7460,300009 ,A049758,A049761,2023JJ00,0.0,,
7461,300009 ,A049758,A049761,2024JJ00,0.0,,
7462,300009 ,A049758,A049762,2018JJ00,0.0,,
7463,300009 ,A049758,A049762,2019JJ00,0.0,,
7464,300009 ,A049758,A049762,2020JJ00,0.0,,
7465,300009 ,A049758,A049762,2021JJ00,0.0,,
7466,300009 ,A049758,A049762,2022JJ00,0.0,,
7467,300009 ,A049758,A049762,2023JJ00,0.0,,
7468,300009 ,A049758,A049762,2024JJ00,0.0,,
7469,300009 ,A049758,A049763,2018JJ00,0.0,,
7470,300009 ,A049758,A049763,2019JJ00,0.0,,
7471,300009 ,A049758,A049763,2020JJ00,0.0,,
7472,300009 ,A049758,A049763,2021JJ00,0.0,,
7473,300009 ,A049758,A049763,2022JJ00,0.0,,
7474,300009 ,A049758,A049763,2023JJ00,0.0,,
7475,300009 ,A049758,A049763,2024JJ00,0.0,,
7476,300009 ,A049758,A049764,2018JJ00,0.0,,
7477,300009 ,A049758,A049764,2019JJ00,0.0,,
7478,300009 ,A049758,A049764,2020JJ00,0.0,,
7479,300009 ,A049758,A049764,2021JJ00,0.0,,
7480,300009 ,A049758,A049764,2022JJ00,0.0,,
7481,300009 ,A049758,A049764,2023JJ00,0.0,,
7482,300009 ,A049758,A049764,2024JJ00,0.0,,
7483,300009 ,A049758,A049765,2018JJ00,0.0,,
7484,300009 ,A049758,A049765,2019JJ00,0.0,,
7485,300009 ,A049758,A049765,2020JJ00,0.0,,
7486,300009 ,A049758,A049765,2021JJ00,0.0,,
7487,300009 ,A049758,A049765,2022JJ00,0.0,,
7488,300009 ,A049758,A049765,2023JJ00,0.0,,
7489,300009 ,A049758,A049765,2024JJ00,0.0,,
7490,300009 ,A049758,A049766,2018JJ00,0.0,,
7491,300009 ,A049758,A049766,2019JJ00,0.0,,
7492,300009 ,A049758,A049766,2020JJ00,0.0,,
7493,300009 ,A049758,A049766,2021JJ00,0.0,,
7494,300009 ,A049758,A049766,2022JJ00,0.0,,
7495,300009 ,A049758,A049766,2023JJ00,0.0,,
7496,300009 ,A049758,A049766,2024JJ00,0.0,,
7497,300009 ,A049758,A049767,2018JJ00,0.0,,
7498,300009 ,A049758,A049767,2019JJ00,0.0,,
7499,300009 ,A049758,A049767,2020JJ00,0.0,,
7500,300009 ,A049758,A049767,2021JJ00,0.0,,
7501,300009 ,A049758,A049767,2022JJ00,0.0,,
7502,300009 ,A049758,A049767,2023JJ00,0.0,,
7503,300009 ,A049758,A049767,2024JJ00,0.0,,
7504,300009 ,A049759,T001604,2018JJ00,19725.0,,951500.0
7505,300009 ,A049759,T001604,2019JJ00,19640.0,,934500.0
7506,300009 ,A049759,T001604,2020JJ00,21605.0,,926100.0
7507,300009 ,A049759,T001604,2021JJ00,22900.0,,930700.0
7508,300009 ,A049759,T001604,2022JJ00,25075.0,,928200.0
7509,300009 ,A049759,T001604,2023JJ00,28795.0,,972000.0
7510,300009 ,A049759,T001604,2024JJ00,31285.0,,1011900.0
7511,300009 ,A049759,A049761,2018JJ00,10430.0,,33300.0
7512,300009 ,A049759,A049761,2019JJ00,10575.0,,32500.0
7513,300009 ,A049759,A049761,2020JJ00,11985.0,,38300.0
7514,300009 ,A049759,A049761,2021JJ00,13135.0,,
7515,300009 ,A049759,A049761,2022JJ00,15480.0,,50000.0
7516,300009 ,A049759,A049761,2023JJ00,19325.0,,60000.0
7517,300009 ,A049759,A049761,2024JJ00,21555.0,,65800.0
7518,300009 ,A049759,A049762,2018JJ00,7365.0,,138700.0
7519,300009 ,A049759,A049762,2019JJ00,7195.0,,141500.0
7520,300009 ,A049759,A049762,2020JJ00,7680.0,,153700.0
7521,300009 ,A049759,A049762,2021JJ00,7740.0,,156700.0
7522,300009 ,A049759,A049762,2022JJ00,7515.0,,149700.0
7523,300009 ,A049759,A049762,2023JJ00,7295.0,,144200.0
7524,300009 ,A049759,A049762,2024JJ00,7490.0,,149900.0
7525,300009 ,A049759,A049763,2018JJ00,695.0,,48400.0
7526,300009 ,A049759,A049763,2019JJ00,705.0,,49700.0
7527,300009 ,A049759,A049763,2020JJ00,380.0,,53200.0
7528,300009 ,A049759,A049763,2021JJ00,795.0,,
7529,300009 ,A049759,A049763,2022JJ00,830.0,,58700.0
7530,300009 ,A049759,A049763,2023JJ00,865.0,,61000.0
7531,300009 ,A049759,A049763,2024JJ00,880.0,,61800.0
7532,300009 ,A049759,A049764,2018JJ00,485.0,,
7533,300009 ,A049759,A049764,2019JJ00,450.0,,62700.0
7534,300009 ,A049759,A049764,2020JJ00,485.0,,
7535,300009 ,A049759,A049764,2021JJ00,520.0,,
7536,300009 ,A049759,A049764,2022JJ00,545.0,,
7537,300009 ,A049759,A049764,2023JJ00,575.0,,79500.0
7538,300009 ,A049759,A049764,2024JJ00,605.0,,84500.0
7539,300009 ,A049759,A049765,2018JJ00,750.0,,600900.0
7540,300009 ,A049759,A049765,2019JJ00,710.0,,574600.0
7541,300009 ,A049759,A049765,2020JJ00,695.0,,
7542,300009 ,A049759,A049765,2021JJ00,710.0,,
7543,300009 ,A049759,A049765,2022JJ00,700.0,,
7544,300009 ,A049759,A049765,2023JJ00,740.0,,
7545,300009 ,A049759,A049765,2024JJ00,765.0,,
7546,300009 ,A049759,A049766,2018JJ00,5.0,,
7547,300009 ,A049759,A049766,2019JJ00,5.0,,73600.0
7548,300009 ,A049759,A049766,2020JJ00,0.0,,
7549,300009 ,A049759,A049766,2021JJ00,0.0,,
7550,300009 ,A049759,A049766,2022JJ00,0.0,,
7551,300009 ,A049759,A049766,2023JJ00,0.0,,
7552,300009 ,A049759,A049766,2024JJ00,0.0,,
7553,300009 ,A049759,A049767,2018JJ00,,,
7554,300009 ,A049759,A049767,2019JJ00,,,
7555,300009 ,A049759,A049767,2020JJ00,,,
7556,300009 ,A049759,A049767,2021JJ00,,,
7557,300009 ,A049759,A049767,2022JJ00,,,
7558,300009 ,A049759,A049767,2023JJ00,,,
7559,300009 ,A049759,A049767,2024JJ00,,,
7560,396300 ,T001603,T001604,2018JJ00,41160.0,143400.0,1227600.0
7561,396300 ,T001603,T001604,2019JJ00,36845.0,123300.0,1133600.0
7562,396300 ,T001603,T001604,2020JJ00,33730.0,103500.0,1055400.0
7563,396300 ,T001603,T001604,2021JJ00,34735.0,112700.0,1012700.0
7564,396300 ,T001603,T001604,2022JJ00,35510.0,90400.0,1009500.0
7565,396300 ,T001603,T001604,2023JJ00,36790.0,76300.0,970500.0
7566,396300 ,T001603,T001604,2024JJ00,38185.0,70200.0,983300.0
7567,396300 ,T001603,A049761,2018JJ00,25385.0,45800.0,107700.0
7568,396300 ,T001603,A049761,2019JJ00,21980.0,,90900.0
7569,396300 ,T001603,A049761,2020JJ00,19795.0,,82400.0
7570,396300 ,T001603,A049761,2021JJ00,20700.0,31600.0,84200.0
7571,396300 ,T001603,A049761,2022JJ00,22095.0,26600.0,87700.0
7572,396300 ,T001603,A049761,2023JJ00,24220.0,23300.0,91000.0
7573,396300 ,T001603,A049761,2024JJ00,25465.0,22800.0,94500.0
7574,396300 ,T001603,A049762,2018JJ00,10765.0,30500.0,205800.0
7575,396300 ,T001603,A049762,2019JJ00,10185.0,26900.0,200600.0
7576,396300 ,T001603,A049762,2020JJ00,9980.0,24600.0,198000.0
7577,396300 ,T001603,A049762,2021JJ00,9895.0,27000.0,196600.0
7578,396300 ,T001603,A049762,2022JJ00,9475.0,,185400.0
7579,396300 ,T001603,A049762,2023JJ00,8695.0,17200.0,169800.0
7580,396300 ,T001603,A049762,2024JJ00,8800.0,15600.0,171300.0
7581,396300 ,T001603,A049763,2018JJ00,1095.0,8800.0,75700.0
7582,396300 ,T001603,A049763,2019JJ00,1060.0,8400.0,73800.0
7583,396300 ,T001603,A049763,2020JJ00,1040.0,7700.0,72900.0
7584,396300 ,T001603,A049763,2021JJ00,1035.0,,
7585,396300 ,T001603,A049763,2022JJ00,995.0,,69800.0
7586,396300 ,T001603,A049763,2023JJ00,890.0,4800.0,62700.0
7587,396300 ,T001603,A049763,2024JJ00,925.0,4500.0,64700.0
7588,396300 ,T001603,A049764,2018JJ00,600.0,8600.0,83200.0
7589,396300 ,T001603,A049764,2019JJ00,585.0,8500.0,81400.0
7590,396300 ,T001603,A049764,2020JJ00,565.0,6900.0,
7591,396300 ,T001603,A049764,2021JJ00,560.0,7200.0,77600.0
7592,396300 ,T001603,A049764,2022JJ00,555.0,6000.0,77000.0
7593,396300 ,T001603,A049764,2023JJ00,555.0,,76600.0
7594,396300 ,T001603,A049764,2024JJ00,560.0,4200.0,78500.0
7595,396300 ,T001603,A049765,2018JJ00,785.0,27700.0,673300.0
7596,396300 ,T001603,A049765,2019JJ00,705.0,25000.0,612300.0
7597,396300 ,T001603,A049765,2020JJ00,685.0,,585400.0
7598,396300 ,T001603,A049765,2021JJ00,670.0,23000.0,
7599,396300 ,T001603,A049765,2022JJ00,670.0,17000.0,552900.0
7600,396300 ,T001603,A049765,2023JJ00,650.0,14300.0,532000.0
7601,396300 ,T001603,A049765,2024JJ00,640.0,,534300.0
7602,396300 ,T001603,A049766,2018JJ00,5.0,400.0,81900.0
7603,396300 ,T001603,A049766,2019JJ00,5.0,,74600.0
7604,396300 ,T001603,A049766,2020JJ00,5.0,,
7605,396300 ,T001603,A049766,2021JJ00,0.0,,
7606,396300 ,T001603,A049766,2022JJ00,5.0,,36800.0
7607,396300 ,T001603,A049766,2023JJ00,5.0,,38500.0
7608,396300 ,T001603,A049766,2024JJ00,5.0,,39900.0
7609,396300 ,T001603,A049767,2018JJ00,2525.0,21700.0,
7610,396300 ,T001603,A049767,2019JJ00,2325.0,18500.0,
7611,396300 ,T001603,A049767,2020JJ00,1655.0,14300.0,
7612,396300 ,T001603,A049767,2021JJ00,1875.0,15900.0,
7613,396300 ,T001603,A049767,2022JJ00,1720.0,12200.0,
7614,396300 ,T001603,A049767,2023JJ00,1780.0,11000.0,
7615,396300 ,T001603,A049767,2024JJ00,1790.0,9500.0,
7616,396300 ,A049752,T001604,2018JJ00,24595.0,50700.0,171600.0
7617,396300 ,A049752,T001604,2019JJ00,20840.0,41600.0,169400.0
7618,396300 ,A049752,T001604,2020JJ00,17570.0,34100.0,155200.0
7619,396300 ,A049752,T001604,2021JJ00,17285.0,35900.0,139200.0
7620,396300 ,A049752,T001604,2022JJ00,18205.0,32700.0,145200.0
7621,396300 ,A049752,T001604,2023JJ00,18440.0,29300.0,145400.0
7622,396300 ,A049752,T001604,2024JJ00,18875.0,28800.0,165500.0
7623,396300 ,A049752,A049761,2018JJ00,19440.0,37300.0,82500.0
7624,396300 ,A049752,A049761,2019JJ00,16040.0,29500.0,68400.0
7625,396300 ,A049752,A049761,2020JJ00,13280.0,23500.0,57800.0
7626,396300 ,A049752,A049761,2021JJ00,13175.0,25800.0,56500.0
7627,396300 ,A049752,A049761,2022JJ00,13770.0,22600.0,57100.0
7628,396300 ,A049752,A049761,2023JJ00,13985.0,20100.0,55300.0
7629,396300 ,A049752,A049761,2024JJ00,14110.0,19300.0,55200.0
7630,396300 ,A049752,A049762,2018JJ00,3190.0,9100.0,56300.0
7631,396300 ,A049752,A049762,2019JJ00,3025.0,8300.0,54700.0
7632,396300 ,A049752,A049762,2020JJ00,2950.0,7800.0,53200.0
7633,396300 ,A049752,A049762,2021JJ00,2595.0,7100.0,45800.0
7634,396300 ,A049752,A049762,2022JJ00,2905.0,7400.0,51900.0
7635,396300 ,A049752,A049762,2023JJ00,2820.0,6600.0,51000.0
7636,396300 ,A049752,A049762,2024JJ00,3010.0,6700.0,54900.0
7637,396300 ,A049752,A049763,2018JJ00,185.0,500.0,12400.0
7638,396300 ,A049752,A049763,2019JJ00,175.0,500.0,11800.0
7639,396300 ,A049752,A049763,2020JJ00,160.0,400.0,11000.0
