ID,WerkzameStoffen,Perioden,GrootteOppervlakteMetGebruik_1,OppervlakteInVanTotaalAreaal_2,OppervlakteInVanToepassingsgroep_3,GebruikPerJaar_4,GebruikInVanTotaalWerkzameStoffen_5,GebruikInVanToepassingsgroep_6
1447,onk17  ,1998JJ00,59938.0,7.3,7.8,65966,1.1,4.6
1448,onk17  ,2000JJ00,41897.0,5.3,5.7,44205,0.8,3.6
1449,onk17  ,2004JJ00,72178.0,8.7,9.1,102256,1.9,7.3
1450,onk17  ,2008JJ00,58931.0,7.2,7.9,112860,2.0,8.1
1451,onk17  ,2012JJ00,5584.0,0.7,0.8,18333,0.3,1.2
1452,onk53  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1453,onk53  ,1998JJ00,22407.0,2.7,2.9,1095,0.0,0.1
1454,onk53  ,2000JJ00,18571.0,2.3,2.5,2234,0.0,0.2
1455,onk53  ,2004JJ00,2819.0,0.3,0.4,1194,0.0,0.1
1456,onk53  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1457,onk53  ,2012JJ00,3751.0,0.5,0.5,137,0.0,0.0
1458,onk94  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1459,onk94  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1460,onk94  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1461,onk94  ,2004JJ00,23633.0,2.9,3.0,200,0.0,0.0
1462,onk94  ,2008JJ00,130103.0,15.9,17.5,456,0.0,0.0
1463,onk94  ,2012JJ00,103693.0,13.3,14.9,637,0.0,0.0
1464,onk79  ,1995JJ00,10128.0,1.3,1.4,4026,0.1,0.3
1465,onk79  ,1998JJ00,12835.0,1.6,1.7,1738,0.0,0.1
1466,onk79  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1467,onk79  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1468,onk79  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1469,onk79  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1470,onk28  ,1995JJ00,40608.0,5.1,5.5,12548,0.2,0.9
1471,onk28  ,1998JJ00,43191.0,5.3,5.6,17025,0.3,1.2
1472,onk28  ,2000JJ00,48192.0,6.1,6.5,19975,0.4,1.6
1473,onk28  ,2004JJ00,75233.0,9.1,9.5,37068,0.7,2.7
1474,onk28  ,2008JJ00,81663.0,10.0,11.0,42775,0.8,3.1
1475,onk28  ,2012JJ00,116428.0,15.0,16.8,75901,1.3,5.0
1476,onk13  ,1995JJ00,121158.0,15.1,16.3,81538,1.4,5.6
1477,onk13  ,1998JJ00,118679.0,14.5,15.4,69152,1.2,4.8
1478,onk13  ,2000JJ00,147634.0,18.6,20.0,88703,1.7,7.3
1479,onk13  ,2004JJ00,150454.0,18.2,19.1,93031,1.7,6.7
1480,onk13  ,2008JJ00,186151.0,22.8,25.1,96739,1.7,6.9
1481,onk13  ,2012JJ00,97158.0,12.5,14.0,90206,1.6,5.9
1482,onk15  ,1995JJ00,704.0,0.1,0.1,334,0.0,0.0
1483,onk15  ,1998JJ00,102460.0,12.5,13.3,75245,1.3,5.3
1484,onk15  ,2000JJ00,96137.0,12.1,13.0,52712,1.0,4.3
1485,onk15  ,2004JJ00,91902.0,11.1,11.6,47072,0.9,3.4
1486,onk15  ,2008JJ00,59884.0,7.3,8.1,22018,0.4,1.6
1487,onk15  ,2012JJ00,17574.0,2.3,2.5,6087,0.1,0.4
1488,onk101 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1489,onk101 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1490,onk101 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1491,onk101 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1492,onk101 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1493,onk101 ,2012JJ00,77526.0,10.0,11.2,1163,0.0,0.1
1494,onk90  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1495,onk90  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1496,onk90  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1497,onk90  ,2004JJ00,79398.0,9.6,10.1,5901,0.1,0.4
1498,onk90  ,2008JJ00,103689.0,12.7,14.0,5663,0.1,0.4
1499,onk90  ,2012JJ00,144319.0,18.6,20.8,11219,0.2,0.7
1500,onk10  ,1995JJ00,96564.0,12.0,13.0,109628,1.8,7.5
1501,onk10  ,1998JJ00,115532.0,14.1,15.0,155099,2.6,10.9
1502,onk10  ,2000JJ00,122795.0,15.4,16.6,199756,3.8,16.4
1503,onk10  ,2004JJ00,104109.0,12.6,13.2,153915,2.8,11.0
1504,onk10  ,2008JJ00,75092.0,9.2,10.1,130460,2.4,9.3
1505,onk10  ,2012JJ00,79263.0,10.2,11.4,145802,2.5,9.5
1506,onk36  ,1995JJ00,4358.0,0.5,0.6,2226,0.0,0.2
1507,onk36  ,1998JJ00,7895.0,1.0,1.0,3116,0.1,0.2
1508,onk36  ,2000JJ00,12513.0,1.6,1.7,7793,0.1,0.6
1509,onk36  ,2004JJ00,16559.0,2.0,2.1,10127,0.2,0.7
1510,onk36  ,2008JJ00,18591.0,2.3,2.5,11177,0.2,0.8
1511,onk36  ,2012JJ00,19181.0,2.5,2.8,13910,0.2,0.9
1512,onk75  ,1995JJ00,13506.0,1.7,1.8,13886,0.2,1.0
1513,onk75  ,1998JJ00,4480.0,0.5,0.6,2455,0.0,0.2
1514,onk75  ,2000JJ00,112.0,0.0,0.0,179,0.0,0.0
1515,onk75  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1516,onk75  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1517,onk75  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1518,onk42  ,1995JJ00,29957.0,3.7,4.0,20317,0.3,1.4
1519,onk42  ,1998JJ00,17010.0,2.1,2.2,12085,0.2,0.8
1520,onk42  ,2000JJ00,14713.0,1.8,2.0,6633,0.1,0.5
1521,onk42  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1522,onk42  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1523,onk42  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1524,onk76  ,1995JJ00,45999.0,5.7,6.2,55007,0.9,3.8
1525,onk76  ,1998JJ00,74432.0,9.1,9.7,82776,1.4,5.8
1526,onk76  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1527,onk76  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1528,onk76  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1529,onk76  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1530,onk32  ,1995JJ00,9320.0,1.2,1.3,16050,0.3,1.1
1531,onk32  ,1998JJ00,7356.0,0.9,1.0,8706,0.1,0.6
1532,onk32  ,2000JJ00,7797.0,1.0,1.1,11799,0.2,1.0
1533,onk32  ,2004JJ00,10889.0,1.3,1.4,17758,0.3,1.3
1534,onk32  ,2008JJ00,421.0,0.1,0.1,600,0.0,0.0
1535,onk32  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1536,onk24  ,1995JJ00,72570.0,9.0,9.8,21074,0.4,1.4
1537,onk24  ,1998JJ00,95040.0,11.6,12.3,30848,0.5,2.2
1538,onk24  ,2000JJ00,90159.0,11.3,12.2,27198,0.5,2.2
1539,onk24  ,2004JJ00,95576.0,11.6,12.1,24015,0.4,1.7
1540,onk24  ,2008JJ00,112327.0,13.8,15.2,26359,0.5,1.9
1541,onk24  ,2012JJ00,83796.0,10.8,12.1,25751,0.4,1.7
1542,onk46  ,1995JJ00,60219.0,7.5,8.1,1793,0.0,0.1
1543,onk46  ,1998JJ00,60852.0,7.4,7.9,3575,0.1,0.3
1544,onk46  ,2000JJ00,67328.0,8.5,9.1,4275,0.1,0.4
1545,onk46  ,2004JJ00,78472.0,9.5,9.9,767,0.0,0.1
1546,onk46  ,2008JJ00,127440.0,15.6,17.2,9506,0.2,0.7
1547,onk46  ,2012JJ00,36541.0,4.7,5.3,161,0.0,0.0
1548,onk81  ,1995JJ00,4165.0,0.5,0.6,4053,0.1,0.3
1549,onk81  ,1998JJ00,1271.0,0.2,0.2,1098,0.0,0.1
1550,onk81  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1551,onk81  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1552,onk81  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1553,onk81  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1554,onk31  ,1995JJ00,73941.0,9.2,9.9,25087,0.4,1.7
1555,onk31  ,1998JJ00,49188.0,6.0,6.4,14683,0.2,1.0
1556,onk31  ,2000JJ00,40110.0,5.0,5.4,12371,0.2,1.0
1557,onk31  ,2004JJ00,1281.0,0.2,0.2,112,0.0,0.0
1558,onk31  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1559,onk31  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1560,onk43  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1561,onk43  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1562,onk43  ,2000JJ00,99486.0,12.5,13.5,5888,0.1,0.5
1563,onk43  ,2004JJ00,183228.0,22.2,23.2,5619,0.1,0.4
1564,onk43  ,2008JJ00,160978.0,19.7,21.7,4058,0.1,0.3
1565,onk43  ,2012JJ00,164987.0,21.2,23.8,5230,0.1,0.3
1566,onk109 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1567,onk109 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1568,onk109 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1569,onk109 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1570,onk109 ,2008JJ00,11.0,0.0,0.0,263,0.0,0.0
1571,onk109 ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1572,onk27  ,1995JJ00,74438.0,9.3,10.0,36816,0.6,2.5
1573,onk27  ,1998JJ00,52596.0,6.4,6.8,17032,0.3,1.2
1574,onk27  ,2000JJ00,52549.0,6.6,7.1,20505,0.4,1.7
1575,onk27  ,2004JJ00,47403.0,5.7,6.0,14216,0.3,1.0
1576,onk27  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1577,onk27  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1578,onk29  ,1995JJ00,13347.0,1.7,1.8,8848,0.1,0.6
1579,onk29  ,1998JJ00,14607.0,1.8,1.9,7512,0.1,0.5
1580,onk29  ,2000JJ00,21060.0,2.6,2.9,14925,0.3,1.2
1581,onk29  ,2004JJ00,40356.0,4.9,5.1,34366,0.6,2.5
1582,onk29  ,2008JJ00,48988.0,6.0,6.6,37501,0.7,2.7
1583,onk29  ,2012JJ00,61527.0,7.9,8.9,58673,1.0,3.8
1584,onk57  ,1995JJ00,1529.0,0.2,0.2,828,0.0,0.1
1585,onk57  ,1998JJ00,85.0,0.0,0.0,51,0.0,0.0
1586,onk57  ,2000JJ00,614.0,0.1,0.1,1207,0.0,0.1
1587,onk57  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1588,onk57  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1589,onk57  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1590,onk83  ,1995JJ00,2170.0,0.3,0.3,543,0.0,0.0
1591,onk83  ,1998JJ00,3526.0,0.4,0.5,711,0.0,0.0
1592,onk83  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1593,onk83  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1594,onk83  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1595,onk83  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1596,onk14  ,1995JJ00,26623.0,3.3,3.6,59003,1.0,4.0
1597,onk14  ,1998JJ00,20472.0,2.5,2.7,61720,1.0,4.3
1598,onk14  ,2000JJ00,19451.0,2.4,2.6,62173,1.2,5.1
1599,onk14  ,2004JJ00,260.0,0.0,0.0,395,0.0,0.0
1600,onk14  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1601,onk14  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1602,onk38  ,1995JJ00,3617.0,0.5,0.5,3110,0.1,0.2
1603,onk38  ,1998JJ00,8012.0,1.0,1.0,6542,0.1,0.5
1604,onk38  ,2000JJ00,8620.0,1.1,1.2,7235,0.1,0.6
1605,onk38  ,2004JJ00,7962.0,1.0,1.0,7869,0.1,0.6
1606,onk38  ,2008JJ00,8525.0,1.0,1.1,6077,0.1,0.4
1607,onk38  ,2012JJ00,11030.0,1.4,1.6,7440,0.1,0.5
1608,onk11  ,1995JJ00,28602.0,3.6,3.8,73139,1.2,5.0
1609,onk11  ,1998JJ00,26572.0,3.2,3.5,76937,1.3,5.4
1610,onk11  ,2000JJ00,37230.0,4.7,5.0,105185,2.0,8.6
1611,onk11  ,2004JJ00,47558.0,5.7,6.0,113292,2.1,8.1
1612,onk11  ,2008JJ00,43114.0,5.3,5.8,109398,2.0,7.8
1613,onk11  ,2012JJ00,66281.0,8.5,9.5,216736,3.8,14.1
1614,onk22  ,1995JJ00,80691.0,10.0,10.8,57624,1.0,3.9
1615,onk22  ,1998JJ00,136536.0,16.7,17.7,58519,1.0,4.1
1616,onk22  ,2000JJ00,127001.0,16.0,17.2,30871,0.6,2.5
1617,onk22  ,2004JJ00,92394.0,11.2,11.7,16044,0.3,1.1
1618,onk22  ,2008JJ00,14219.0,1.7,1.9,4620,0.1,0.3
1619,onk22  ,2012JJ00,17405.0,2.2,2.5,6062,0.1,0.4
1620,onk102 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1621,onk102 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1622,onk102 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1623,onk102 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1624,onk102 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1625,onk102 ,2012JJ00,51806.0,6.7,7.5,996,0.0,0.1
1626,onk103 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1627,onk103 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1628,onk103 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1629,onk103 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1630,onk103 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1631,onk103 ,2012JJ00,5369.0,0.7,0.8,855,0.0,0.1
1632,onk99  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1633,onk99  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1634,onk99  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1635,onk99  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1636,onk99  ,2008JJ00,636.0,0.1,0.1,489,0.0,0.0
1637,onk99  ,2012JJ00,848.0,0.1,0.1,789,0.0,0.1
1638,onk100 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1639,onk100 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1640,onk100 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1641,onk100 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1642,onk100 ,2008JJ00,260.0,0.0,0.0,408,0.0,0.0
1643,onk100 ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1644,onk69  ,1995JJ00,,,,1180,0.0,0.1
1645,onk69  ,1998JJ00,,,,1073,0.0,0.1
1646,onk69  ,2000JJ00,,,,1074,0.0,0.1
1647,onk69  ,2004JJ00,6189.0,0.7,0.8,153,0.0,0.0
1648,onk69  ,2008JJ00,6805.0,0.8,0.9,133,0.0,0.0
1649,onk69  ,2012JJ00,7619.0,1.0,1.1,325,0.0,0.0
1650,onk65  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1651,onk65  ,1998JJ00,41288.0,5.0,5.4,642,0.0,0.0
1652,onk65  ,2000JJ00,34453.0,4.3,4.7,501,0.0,0.0
1653,onk65  ,2004JJ00,57166.0,6.9,7.2,874,0.0,0.1
1654,onk65  ,2008JJ00,55421.0,6.8,7.5,648,0.0,0.0
1655,onk65  ,2012JJ00,31914.0,4.1,4.6,341,0.0,0.0
1656,onk80  ,1995JJ00,7582.0,0.9,1.0,1536,0.0,0.1
1657,onk80  ,1998JJ00,9966.0,1.2,1.3,1215,0.0,0.1
1658,onk80  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1659,onk80  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1660,onk80  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1661,onk80  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1662,onk48  ,1995JJ00,24139.0,3.0,3.2,11643,0.2,0.8
1663,onk48  ,1998JJ00,25011.0,3.1,3.2,9834,0.2,0.7
1664,onk48  ,2000JJ00,8360.0,1.1,1.1,3791,0.1,0.3
1665,onk48  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1666,onk48  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1667,onk48  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1668,onk89  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1669,onk89  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1670,onk89  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1671,onk89  ,2004JJ00,29461.0,3.6,3.7,24533,0.4,1.8
1672,onk89  ,2008JJ00,66162.0,8.1,8.9,82359,1.5,5.9
1673,onk89  ,2012JJ00,98647.0,12.7,14.2,93974,1.6,6.1
1674,onk19  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1675,onk19  ,1998JJ00,133947.0,16.4,17.4,37653,0.6,2.6
1676,onk19  ,2000JJ00,149685.0,18.8,20.3,40563,0.8,3.3
1677,onk19  ,2004JJ00,147684.0,17.9,18.7,34547,0.6,2.5
1678,onk19  ,2008JJ00,56612.0,6.9,7.6,15772,0.3,1.1
1679,onk19  ,2012JJ00,2852.0,0.4,0.4,1866,0.0,0.1
1680,onk104 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1681,onk104 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1682,onk104 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1683,onk104 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1684,onk104 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1685,onk104 ,2012JJ00,53739.0,6.9,7.7,3984,0.1,0.3
1686,onk92  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1687,onk92  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1688,onk92  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1689,onk92  ,2004JJ00,12574.0,1.5,1.6,718,0.0,0.1
1690,onk92  ,2008JJ00,7657.0,0.9,1.0,630,0.0,0.0
1691,onk92  ,2012JJ00,27044.0,3.5,3.9,1434,0.0,0.1
1692,onk40  ,1995JJ00,19018.0,2.4,2.6,11410,0.2,0.8
1693,onk40  ,1998JJ00,7660.0,0.9,1.0,3269,0.1,0.2
1694,onk40  ,2000JJ00,25220.0,3.2,3.4,7060,0.1,0.6
1695,onk40  ,2004JJ00,10982.0,1.3,1.4,2135,0.0,0.2
1696,onk40  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1697,onk40  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1698,onk16  ,1995JJ00,7232.0,0.9,1.0,2286,0.0,0.2
1699,onk16  ,1998JJ00,11967.0,1.5,1.6,3305,0.1,0.2
1700,onk16  ,2000JJ00,139671.0,17.6,18.9,45799,0.9,3.8
1701,onk16  ,2004JJ00,126051.0,15.2,16.0,31310,0.6,2.2
1702,onk16  ,2008JJ00,82598.0,10.1,11.1,24703,0.4,1.8
1703,onk16  ,2012JJ00,199051.0,25.6,28.7,74973,1.3,4.9
1704,onk96  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1705,onk96  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1706,onk96  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1707,onk96  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1708,onk96  ,2008JJ00,42542.0,5.2,5.7,2445,0.0,0.2
1709,onk96  ,2012JJ00,36793.0,4.7,5.3,1911,0.0,0.1
1710,onk41  ,1995JJ00,33870.0,4.2,4.6,10538,0.2,0.7
1711,onk41  ,1998JJ00,17169.0,2.1,2.2,7851,0.1,0.6
1712,onk41  ,2000JJ00,18584.0,2.3,2.5,6648,0.1,0.5
1713,onk41  ,2004JJ00,16518.0,2.0,2.1,7055,0.1,0.5
1714,onk41  ,2008JJ00,10007.0,1.2,1.3,3834,0.1,0.3
1715,onk41  ,2012JJ00,4331.0,0.6,0.6,3858,0.1,0.3
1716,onk62  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1717,onk62  ,1998JJ00,17805.0,2.2,2.3,1466,0.0,0.1
1718,onk62  ,2000JJ00,20345.0,2.6,2.8,778,0.0,0.1
1719,onk62  ,2004JJ00,40951.0,5.0,5.2,1874,0.0,0.1
1720,onk62  ,2008JJ00,12603.0,1.5,1.7,387,0.0,0.0
1721,onk62  ,2012JJ00,21405.0,2.8,3.1,661,0.0,0.0
1722,onk105 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1723,onk105 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1724,onk105 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1725,onk105 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1726,onk105 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1727,onk105 ,2012JJ00,10652.0,1.4,1.5,436,0.0,0.0
1728,onk67  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1729,onk67  ,1998JJ00,22.0,0.0,0.0,62,0.0,0.0
1730,onk67  ,2000JJ00,30.0,0.0,0.0,390,0.0,0.0
1731,onk67  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1732,onk67  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1733,onk67  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
