ID,Landen,Perioden,Totaal_1,PlantaardigeProducten_2,Totaal_3,Dieren_4,DierlijkeProducten_5,Landbouwdiensten_6,NietTotDeLandbouwBehorendeNevena_7,IntermediairVerbruik_8,BrutoToegevoegdeWaardeBasisprijzen_9,BrutoToegevoegdeWaardeBasisprijzen_10,VerbruikVanVasteActiva_11,NietProductgebondenBelastingen_12,NietProductgebondenSubsidies_13,Landbouwinkomen_14,Arbeidsvolume_15,Inkomensindex2021100_16,MutatieTOVVoorafgaandJaar_17
792,L008749,2007JJ00,42490.0,26148.0,14777.0,10891.0,3886.0,391.0,1174.0,17320.0,25169.0,25169.0,4634.0,194.0,5809.0,26150.0,998.0,88.5,12.3
793,L008749,2008JJ00,41589.0,25756.0,14162.0,10072.0,4090.0,439.0,1232.0,18742.0,22848.0,22848.0,4820.0,220.0,5224.0,23032.0,1012.0,75.2,-15.1
794,L008749,2009JJ00,37946.0,22510.0,13911.0,10132.0,3779.0,368.0,1157.0,16992.0,20954.0,20954.0,4794.0,248.0,5189.0,21101.0,922.0,75.5,0.5
795,L008749,2010JJ00,40371.0,25028.0,13797.0,10241.0,3556.0,390.0,1156.0,18005.0,22366.0,22366.0,4758.0,256.0,6081.0,23433.0,964.0,80.1,6.1
796,L008749,2011JJ00,40964.0,24157.0,15160.0,11491.0,3669.0,415.0,1231.0,19715.0,21249.0,21249.0,4700.0,264.0,5934.0,22219.0,903.0,81.1,1.2
797,L008749,2012JJ00,41955.0,24030.0,16245.0,12281.0,3964.0,443.0,1237.0,20625.0,21329.0,21329.0,4885.0,285.0,6034.0,22193.0,890.0,82.3,1.5
798,L008749,2013JJ00,44065.0,25896.0,16458.0,12468.0,3989.0,469.0,1242.0,21445.0,22619.0,22619.0,5022.0,314.0,5878.0,23162.0,842.0,90.4,9.9
799,L008749,2014JJ00,43994.0,25585.0,16681.0,12315.0,4367.0,520.0,1207.0,21097.0,22896.0,22896.0,5151.0,328.0,5944.0,23361.0,810.0,95.0,5.0
800,L008749,2015JJ00,45642.0,27192.0,16727.0,12502.0,4225.0,515.0,1208.0,21104.0,24538.0,24538.0,5167.0,347.0,5495.0,24519.0,801.0,100.3,5.6
801,L008749,2016JJ00,48412.0,29398.0,17311.0,13363.0,3947.0,504.0,1199.0,21084.0,27328.0,27328.0,5138.0,383.0,5840.0,27647.0,830.0,108.8,8.5
802,L008749,2017JJ00,50641.0,29981.0,18962.0,14577.0,4385.0,506.0,1191.0,21794.0,28846.0,28846.0,5189.0,407.0,5902.0,29152.0,890.0,105.6,-3.0
803,L008749,2018JJ00,52144.0,31406.0,19000.0,14583.0,4417.0,529.0,1210.0,23402.0,28743.0,28743.0,5351.0,432.0,5796.0,28755.0,902.0,101.4,-3.9
804,L008749,2019JJ00,51789.0,30108.0,19920.0,15559.0,4360.0,558.0,1203.0,23845.0,27944.0,27944.0,5463.0,450.0,5915.0,27946.0,910.0,96.4,-5.0
805,L008749,2020JJ00,51787.0,30485.0,19732.0,15184.0,4549.0,610.0,960.0,23946.0,27841.0,27841.0,5531.0,449.0,5704.0,27565.0,851.0,100.4,4.3
806,L008749,2021JJ00,57253.0,35229.0,20482.0,15716.0,4766.0,701.0,841.0,26966.0,30287.0,30287.0,5712.0,464.0,5832.0,29943.0,908.0,100.0,-0.7
807,L008749,2022JJ00,63068.0,37203.0,24437.0,18149.0,6287.0,716.0,713.0,33687.0,29381.0,29381.0,6070.0,481.0,6154.0,28984.0,855.0,98.1,-1.9
808,L008749,2023JJ00,65613.0,35646.0,28459.0,20656.0,7803.0,758.0,750.0,31593.0,34020.0,34020.0,6494.0,471.0,6012.0,33068.0,817.0,110.3,12.4
809,L008749,2024JJ00,67483.0,37729.0,28241.0,20947.0,7294.0,805.0,708.0,28966.0,38517.0,38517.0,6915.0,478.0,5636.0,36760.0,824.0,118.0,6.9
810,L008764,1995JJ00,,,,,,,,,,,,,,,,,
811,L008764,1996JJ00,,,,,,,,,,,,,,,,,
812,L008764,1997JJ00,,,,,,,,,,,,,,,,,
813,L008764,1998JJ00,2956.0,1376.0,1531.0,849.0,682.0,49.0,,2036.0,920.0,920.0,310.0,49.0,102.0,663.0,193.0,26.7,
814,L008764,1999JJ00,2584.0,1219.0,1326.0,712.0,614.0,40.0,,1818.0,766.0,766.0,326.0,47.0,125.0,519.0,177.0,22.7,-15.0
815,L008764,2000JJ00,2842.0,1398.0,1420.0,794.0,626.0,25.0,,1988.0,855.0,855.0,332.0,55.0,147.0,614.0,166.0,27.2,19.9
816,L008764,2001JJ00,3232.0,1624.0,1580.0,929.0,651.0,28.0,,2189.0,1043.0,1043.0,330.0,47.0,153.0,820.0,164.0,33.6,23.8
817,L008764,2002JJ00,3321.0,1653.0,1569.0,847.0,722.0,29.0,70.0,2388.0,933.0,933.0,372.0,53.0,220.0,728.0,161.0,26.7,-20.6
818,L008764,2003JJ00,2941.0,1379.0,1456.0,763.0,693.0,42.0,64.0,2091.0,850.0,850.0,339.0,54.0,228.0,685.0,150.0,27.5,2.9
819,L008764,2004JJ00,3630.0,1976.0,1532.0,813.0,719.0,45.0,76.0,2344.0,1285.0,1285.0,370.0,58.0,224.0,1081.0,145.0,43.4,57.9
820,L008764,2005JJ00,3455.0,1678.0,1602.0,819.0,782.0,73.0,103.0,2455.0,1000.0,1000.0,436.0,53.0,639.0,1150.0,139.0,44.8,3.3
821,L008764,2006JJ00,3608.0,1746.0,1686.0,909.0,778.0,83.0,93.0,2604.0,1005.0,1005.0,476.0,52.0,745.0,1222.0,133.0,47.0,5.0
822,L008764,2007JJ00,4328.0,2391.0,1770.0,932.0,838.0,84.0,83.0,3120.0,1208.0,1208.0,511.0,50.0,744.0,1391.0,127.0,53.1,12.9
823,L008764,2008JJ00,4801.0,2506.0,2101.0,1085.0,1016.0,107.0,88.0,3564.0,1237.0,1237.0,586.0,48.0,1025.0,1629.0,121.0,57.7,8.6
824,L008764,2009JJ00,3700.0,1934.0,1604.0,906.0,698.0,98.0,64.0,2976.0,724.0,724.0,538.0,48.0,1085.0,1223.0,115.0,47.1,-18.4
825,L008764,2010JJ00,4058.0,2252.0,1617.0,808.0,809.0,107.0,81.0,3092.0,966.0,966.0,564.0,54.0,1062.0,1410.0,109.0,55.5,17.9
826,L008764,2011JJ00,4834.0,2857.0,1766.0,829.0,936.0,111.0,101.0,3393.0,1441.0,1441.0,603.0,51.0,1121.0,1908.0,106.0,74.8,34.8
827,L008764,2012JJ00,4861.0,2850.0,1790.0,871.0,919.0,123.0,98.0,3509.0,1352.0,1352.0,597.0,48.0,1164.0,1870.0,106.0,74.2,-0.8
828,L008764,2013JJ00,4936.0,2920.0,1805.0,858.0,947.0,111.0,100.0,3509.0,1427.0,1427.0,600.0,44.0,1059.0,1841.0,105.0,75.0,1.0
829,L008764,2014JJ00,4976.0,2885.0,1872.0,821.0,1051.0,122.0,97.0,3490.0,1486.0,1486.0,596.0,42.0,1198.0,2046.0,105.0,86.2,15.0
830,L008764,2015JJ00,4711.0,2743.0,1703.0,797.0,906.0,113.0,153.0,3288.0,1423.0,1423.0,620.0,47.0,1093.0,1850.0,105.0,76.6,-11.2
831,L008764,2016JJ00,4919.0,2952.0,1683.0,814.0,869.0,124.0,159.0,3228.0,1690.0,1690.0,654.0,46.0,1135.0,2125.0,104.0,86.4,12.9
832,L008764,2017JJ00,5085.0,2818.0,1954.0,860.0,1094.0,145.0,168.0,3410.0,1675.0,1675.0,711.0,45.0,1229.0,2147.0,105.0,83.8,-3.0
833,L008764,2018JJ00,5304.0,2964.0,2015.0,860.0,1155.0,144.0,181.0,3604.0,1700.0,1700.0,777.0,47.0,1284.0,2160.0,104.0,80.3,-4.2
834,L008764,2019JJ00,5495.0,3113.0,2058.0,889.0,1169.0,150.0,175.0,3743.0,1752.0,1752.0,804.0,46.0,1351.0,2253.0,102.0,82.5,2.8
835,L008764,2020JJ00,5633.0,3303.0,1988.0,836.0,1152.0,151.0,191.0,3698.0,1935.0,1935.0,783.0,44.0,1239.0,2347.0,95.0,89.9,9.9
836,L008764,2021JJ00,6521.0,4044.0,2093.0,820.0,1273.0,169.0,214.0,4204.0,2317.0,2317.0,893.0,44.0,1405.0,2785.0,95.0,100.0,11.2
837,L008764,2022JJ00,7810.0,4645.0,2689.0,1046.0,1643.0,232.0,244.0,5202.0,2608.0,2608.0,1010.0,42.0,1448.0,3003.0,94.0,95.9,-4.0
838,L008764,2023JJ00,7365.0,3927.0,2924.0,1156.0,1768.0,254.0,260.0,5045.0,2320.0,2320.0,1034.0,42.0,1267.0,2511.0,95.0,71.5,-25.4
839,L008764,2024JJ00,6851.0,3557.0,2807.0,1098.0,1709.0,242.0,245.0,4675.0,2177.0,2177.0,988.0,65.0,1398.0,2521.0,94.0,73.5,2.7
840,L008776,1995JJ00,23715.0,9393.0,12921.0,8405.0,4516.0,861.0,540.0,12154.0,11560.0,11560.0,2237.0,88.0,506.0,9741.0,391.0,,
841,L008776,1996JJ00,24466.0,9459.0,13449.0,8780.0,4668.0,974.0,585.0,13107.0,11359.0,11359.0,2376.0,100.0,494.0,9378.0,385.0,,-7.4
842,L008776,1997JJ00,25660.0,9308.0,14635.0,9674.0,4961.0,1044.0,673.0,14632.0,11028.0,11028.0,2857.0,123.0,532.0,8581.0,380.0,,-23.2
843,L008776,1998JJ00,24133.0,9464.0,12903.0,8540.0,4363.0,1017.0,749.0,14022.0,10111.0,10111.0,2994.0,131.0,555.0,7541.0,371.0,,-13.9
844,L008776,1999JJ00,24023.0,9666.0,12488.0,8118.0,4369.0,1100.0,769.0,14090.0,9933.0,9933.0,3049.0,140.0,703.0,7447.0,358.0,,-2.3
845,L008776,2000JJ00,24357.0,9378.0,12990.0,8670.0,4320.0,1047.0,942.0,14466.0,9891.0,9891.0,3272.0,136.0,743.0,7227.0,343.0,,-7.0
846,L008776,2001JJ00,24356.0,9229.0,12977.0,8021.0,4957.0,1010.0,1139.0,14707.0,9648.0,9648.0,3204.0,135.0,1108.0,7417.0,333.0,,6.7
847,L008776,2002JJ00,24447.0,9272.0,13146.0,8758.0,4389.0,1021.0,1009.0,14146.0,10301.0,10301.0,3334.0,128.0,1132.0,7972.0,323.0,,9.6
848,L008776,2003JJ00,23124.0,8692.0,12557.0,8283.0,4274.0,914.0,961.0,12937.0,10187.0,10187.0,2981.0,119.0,1129.0,8216.0,313.0,,14.3
849,L008776,2004JJ00,24542.0,9326.0,13114.0,8593.0,4522.0,1056.0,1046.0,14390.0,10152.0,10152.0,3013.0,140.0,1151.0,8149.0,308.0,,-3.6
850,L008776,2005JJ00,21419.0,7550.0,11843.0,7545.0,4298.0,933.0,1093.0,14165.0,7255.0,7255.0,3123.0,148.0,4171.0,8155.0,305.0,,-0.6
851,L008776,2006JJ00,21318.0,7781.0,11526.0,7341.0,4185.0,912.0,1099.0,14263.0,7056.0,7056.0,3174.0,145.0,4462.0,8199.0,300.0,,-1.0
852,L008776,2007JJ00,23013.0,8729.0,12071.0,7374.0,4697.0,993.0,1219.0,15345.0,7668.0,7668.0,3235.0,147.0,4284.0,8570.0,298.0,,3.0
853,L008776,2008JJ00,24856.0,9936.0,12808.0,7861.0,4948.0,992.0,1121.0,16320.0,8536.0,8536.0,2933.0,129.0,4065.0,9539.0,296.0,,26.2
854,L008776,2009JJ00,21740.0,7891.0,11791.0,7703.0,4089.0,975.0,1084.0,14282.0,7458.0,7458.0,2632.0,119.0,4058.0,8765.0,292.0,,2.6
855,L008776,2010JJ00,23746.0,8624.0,12879.0,8329.0,4551.0,1070.0,1172.0,15935.0,7811.0,7811.0,2774.0,130.0,4074.0,8981.0,291.0,,-2.5
856,L008776,2011JJ00,27031.0,10448.0,14171.0,9190.0,4981.0,1182.0,1230.0,17280.0,9751.0,9751.0,2898.0,139.0,4012.0,10726.0,296.0,,16.5
857,L008776,2012JJ00,29556.0,11073.0,15879.0,10415.0,5464.0,1252.0,1352.0,19140.0,10416.0,10416.0,3223.0,149.0,4022.0,11065.0,296.0,,-5.2
858,L008776,2013JJ00,30227.0,11087.0,16450.0,10543.0,5906.0,1239.0,1451.0,19399.0,10827.0,10827.0,3123.0,139.0,3931.0,11496.0,293.0,,7.8
859,L008776,2014JJ00,31792.0,11393.0,17488.0,10896.0,6592.0,1391.0,1519.0,19847.0,11945.0,11945.0,3333.0,123.0,3648.0,12136.0,294.0,,-1.6
860,L008776,2015JJ00,32598.0,11596.0,17767.0,11666.0,6101.0,1512.0,1723.0,21018.0,11580.0,11580.0,3756.0,131.0,3912.0,11605.0,294.0,,-14.7
861,L008776,2016JJ00,28059.0,9970.0,15221.0,10425.0,4796.0,1331.0,1537.0,18173.0,9886.0,9886.0,3415.0,114.0,3860.0,10217.0,292.0,,-1.8
862,L008776,2017JJ00,29635.0,10718.0,16141.0,10427.0,5714.0,1305.0,1470.0,18043.0,11592.0,11592.0,3317.0,109.0,3713.0,11880.0,295.0,,20.8
863,L008776,2018JJ00,29909.0,10667.0,16313.0,10453.0,5860.0,1400.0,1529.0,19186.0,10723.0,10723.0,3463.0,111.0,3708.0,10858.0,297.0,,-10.4
864,L008776,2019JJ00,30825.0,11392.0,16426.0,10564.0,5862.0,1437.0,1570.0,19267.0,11558.0,11558.0,3585.0,112.0,3755.0,11616.0,296.0,,4.2
865,L008776,2020JJ00,29109.0,9803.0,16574.0,10980.0,5594.0,1478.0,1254.0,18883.0,10226.0,10226.0,3575.0,110.0,3754.0,10295.0,295.0,,-10.0
866,L008776,2021JJ00,,,,,,,,,,,,,,,,,
867,L008776,2022JJ00,,,,,,,,,,,,,,,,,
868,L008776,2023JJ00,,,,,,,,,,,,,,,,,
869,L008776,2024JJ00,,,,,,,,,,,,,,,,,
870,L008790,1995JJ00,4429.0,1919.0,2340.0,1136.0,1205.0,67.0,102.0,2821.0,1608.0,1608.0,639.0,0.0,293.0,1262.0,95.0,55.0,
871,L008790,1996JJ00,4830.0,2123.0,2502.0,1167.0,1335.0,81.0,124.0,3169.0,1662.0,1662.0,687.0,0.0,339.0,1313.0,92.0,53.1,-3.5
872,L008790,1997JJ00,4808.0,2096.0,2492.0,1188.0,1304.0,87.0,134.0,3128.0,1680.0,1680.0,676.0,0.0,342.0,1346.0,89.0,56.7,6.9
873,L008790,1998JJ00,4624.0,2069.0,2322.0,1063.0,1259.0,91.0,141.0,3033.0,1591.0,1591.0,655.0,0.0,365.0,1300.0,85.0,58.6,3.3
874,L008790,1999JJ00,4485.0,1958.0,2273.0,1005.0,1268.0,99.0,155.0,3111.0,1374.0,1374.0,668.0,0.0,398.0,1104.0,81.0,50.7,-13.5
875,L008790,2000JJ00,4873.0,2169.0,2419.0,1090.0,1330.0,111.0,173.0,3307.0,1566.0,1566.0,701.0,0.0,405.0,1270.0,80.0,55.3,9.1
876,L008790,2001JJ00,4664.0,2049.0,2322.0,1118.0,1204.0,108.0,186.0,3183.0,1481.0,1481.0,644.0,0.0,423.0,1260.0,79.0,59.2,7.1
877,L008790,2002JJ00,4864.0,2059.0,2344.0,1129.0,1216.0,194.0,267.0,3177.0,1687.0,1687.0,664.0,0.0,447.0,1470.0,79.0,67.7,14.3
878,L008790,2003JJ00,4858.0,2086.0,2318.0,1085.0,1233.0,205.0,249.0,3137.0,1721.0,1721.0,694.0,0.0,418.0,1445.0,78.0,65.9,-2.6
879,L008790,2004JJ00,4889.0,2043.0,2350.0,1118.0,1233.0,235.0,260.0,3257.0,1632.0,1632.0,728.0,0.0,404.0,1308.0,77.0,60.2,-8.7
880,L008790,2005JJ00,4407.0,1638.0,2179.0,998.0,1181.0,268.0,322.0,3169.0,1239.0,1239.0,760.0,0.0,901.0,1379.0,76.0,65.1,8.1
881,L008790,2006JJ00,4628.0,1726.0,2246.0,1038.0,1209.0,263.0,393.0,3187.0,1441.0,1441.0,789.0,0.0,926.0,1578.0,75.0,74.0,13.7
882,L008790,2007JJ00,5278.0,2412.0,2195.0,1037.0,1158.0,270.0,401.0,3610.0,1668.0,1668.0,833.0,0.0,975.0,1810.0,69.0,89.6,21.1
883,L008790,2008JJ00,5207.0,2078.0,2447.0,1141.0,1306.0,281.0,401.0,3769.0,1437.0,1437.0,854.0,0.0,980.0,1563.0,67.0,79.1,-11.7
884,L008790,2009JJ00,4326.0,1763.0,2018.0,1016.0,1001.0,249.0,295.0,3294.0,1031.0,1031.0,820.0,0.0,898.0,1110.0,66.0,61.6,-22.1
885,L008790,2010JJ00,5379.0,2314.0,2408.0,1151.0,1257.0,265.0,392.0,3831.0,1548.0,1548.0,935.0,0.0,976.0,1589.0,65.0,79.7,29.3
886,L008790,2011JJ00,5917.0,2562.0,2641.0,1255.0,1386.0,301.0,413.0,4219.0,1698.0,1698.0,1018.0,0.0,1036.0,1716.0,64.0,81.9,2.8
887,L008790,2012JJ00,6326.0,2963.0,2706.0,1301.0,1405.0,321.0,336.0,4533.0,1794.0,1794.0,1092.0,0.0,1054.0,1756.0,63.0,81.4,-0.6
888,L008790,2013JJ00,6417.0,2723.0,2933.0,1401.0,1532.0,353.0,408.0,4791.0,1626.0,1626.0,1107.0,0.0,1068.0,1587.0,62.0,73.6,-9.5
889,L008790,2014JJ00,6219.0,2770.0,2773.0,1329.0,1445.0,355.0,322.0,4519.0,1700.0,1700.0,1064.0,0.0,1014.0,1650.0,61.0,80.7,9.6
890,L008790,2015JJ00,6152.0,2784.0,2665.0,1410.0,1255.0,342.0,362.0,4304.0,1848.0,1848.0,1056.0,0.0,902.0,1695.0,60.0,85.1,5.4
891,L008790,2016JJ00,5987.0,2626.0,2686.0,1485.0,1201.0,383.0,292.0,4345.0,1642.0,1642.0,1070.0,0.0,942.0,1514.0,58.0,77.3,-9.2
892,L008790,2017JJ00,6462.0,2875.0,2873.0,1489.0,1384.0,393.0,322.0,4537.0,1926.0,1926.0,1088.0,0.0,925.0,1763.0,58.0,89.9,16.3
893,L008790,2018JJ00,5969.0,2603.0,2717.0,1395.0,1322.0,378.0,270.0,4472.0,1497.0,1497.0,1079.0,0.0,961.0,1379.0,58.0,73.2,-18.5
894,L008790,2019JJ00,6046.0,2829.0,2624.0,1365.0,1259.0,381.0,212.0,4468.0,1578.0,1578.0,1066.0,0.0,1021.0,1533.0,58.0,82.4,12.5
895,L008790,2020JJ00,6165.0,2887.0,2754.0,1460.0,1294.0,378.0,145.0,4446.0,1720.0,1720.0,1108.0,0.0,914.0,1526.0,58.0,80.0,-2.8
896,L008790,2021JJ00,7102.0,3435.0,3015.0,1611.0,1404.0,377.0,275.0,4854.0,2248.0,2248.0,1228.0,0.0,981.0,2001.0,57.0,100.0,24.9
897,L008790,2022JJ00,8251.0,3986.0,3547.0,1791.0,1756.0,419.0,299.0,5478.0,2774.0,2774.0,1317.0,0.0,1128.0,2585.0,56.0,129.3,29.3
898,L008790,2023JJ00,7069.0,3150.0,3239.0,1714.0,1525.0,362.0,318.0,4933.0,2136.0,2136.0,1283.0,0.0,897.0,1751.0,56.0,90.3,-30.2
899,L008790,2024JJ00,7511.0,3409.0,3398.0,1787.0,1611.0,376.0,328.0,4877.0,2634.0,2634.0,1317.0,0.0,885.0,2203.0,55.0,111.8,23.9
900,L008791,1995JJ00,8162.0,3173.0,4343.0,1827.0,2516.0,302.0,345.0,4665.0,3497.0,3497.0,1345.0,54.0,1080.0,3179.0,113.0,71.1,
901,L008791,1996JJ00,7689.0,3224.0,3830.0,1588.0,2242.0,299.0,336.0,4614.0,3075.0,3075.0,1312.0,59.0,1291.0,2995.0,114.0,66.7,-6.2
902,L008791,1997JJ00,7582.0,3326.0,3642.0,1554.0,2087.0,289.0,326.0,4546.0,3036.0,3036.0,1226.0,58.0,1289.0,3042.0,109.0,74.2,11.3
903,L008791,1998JJ00,7331.0,3016.0,3690.0,1544.0,2147.0,299.0,327.0,4377.0,2954.0,2954.0,1241.0,62.0,1339.0,2991.0,106.0,74.1,-0.2
904,L008791,1999JJ00,7068.0,2983.0,3414.0,1395.0,2019.0,307.0,365.0,4230.0,2838.0,2838.0,1263.0,63.0,1498.0,3011.0,105.0,74.0,0.0
905,L008791,2000JJ00,7463.0,3104.0,3657.0,1632.0,2025.0,349.0,353.0,4506.0,2957.0,2957.0,1303.0,73.0,1425.0,3006.0,101.0,74.1,0.0
906,L008791,2001JJ00,7284.0,2930.0,3661.0,1539.0,2122.0,365.0,328.0,4517.0,2767.0,2767.0,1366.0,83.0,1624.0,2942.0,99.0,70.8,-4.5
907,L008791,2002JJ00,7629.0,3131.0,3730.0,1578.0,2152.0,375.0,393.0,4763.0,2865.0,2865.0,1379.0,81.0,1738.0,3143.0,95.0,76.8,8.5
908,L008791,2003JJ00,6983.0,2611.0,3618.0,1609.0,2008.0,403.0,351.0,4523.0,2460.0,2460.0,1335.0,90.0,1669.0,2705.0,93.0,69.2,-9.8
909,L008791,2004JJ00,7533.0,3131.0,3641.0,1684.0,1957.0,412.0,348.0,4730.0,2802.0,2802.0,1339.0,93.0,1689.0,3059.0,92.0,80.4,16.1
910,L008791,2005JJ00,6969.0,2749.0,3456.0,1564.0,1891.0,401.0,363.0,4434.0,2536.0,2536.0,1367.0,94.0,1660.0,2735.0,89.0,73.8,-8.1
911,L008791,2006JJ00,6646.0,2482.0,3408.0,1544.0,1864.0,374.0,382.0,4214.0,2431.0,2431.0,1354.0,88.0,1689.0,2679.0,88.0,72.3,-2.0
912,L008791,2007JJ00,6973.0,2921.0,3320.0,1562.0,1758.0,362.0,371.0,4446.0,2528.0,2528.0,1324.0,88.0,1648.0,2764.0,86.0,78.1,8.0
913,L008791,2008JJ00,7475.0,2877.0,3795.0,1722.0,2073.0,391.0,411.0,4690.0,2785.0,2785.0,1413.0,87.0,1663.0,2947.0,85.0,80.3,2.8
914,L008791,2009JJ00,7400.0,2929.0,3593.0,1700.0,1893.0,412.0,465.0,4774.0,2625.0,2625.0,1493.0,97.0,1874.0,2910.0,81.0,78.9,-1.7
915,L008791,2010JJ00,7748.0,3039.0,3763.0,1781.0,1983.0,452.0,493.0,5045.0,2703.0,2703.0,1595.0,107.0,2079.0,3080.0,80.0,76.7,-2.8
916,L008791,2011JJ00,8986.0,3651.0,4232.0,1971.0,2262.0,515.0,588.0,5851.0,3135.0,3135.0,1761.0,124.0,2368.0,3618.0,79.0,81.3,6.1
917,L008791,2012JJ00,9010.0,3642.0,4217.0,1984.0,2232.0,538.0,613.0,5916.0,3093.0,3093.0,1767.0,138.0,2437.0,3625.0,79.0,80.4,-1.1
918,L008791,2013JJ00,8797.0,3166.0,4473.0,2167.0,2306.0,526.0,632.0,5628.0,3168.0,3168.0,1730.0,129.0,2375.0,3685.0,77.0,85.0,5.8
919,L008791,2014JJ00,9433.0,3630.0,4619.0,2202.0,2418.0,549.0,634.0,5932.0,3501.0,3501.0,1752.0,125.0,2431.0,4055.0,77.0,93.2,9.7
920,L008791,2015JJ00,9755.0,3541.0,4913.0,2379.0,2533.0,627.0,675.0,6239.0,3516.0,3516.0,1930.0,153.0,2757.0,4190.0,76.0,86.5,-7.3
921,L008791,2016JJ00,9994.0,3883.0,4829.0,2449.0,2381.0,603.0,679.0,6274.0,3720.0,3720.0,1855.0,144.0,2687.0,4408.0,76.0,94.4,9.2
922,L008791,2017JJ00,9668.0,3594.0,4754.0,2383.0,2371.0,616.0,703.0,6165.0,3502.0,3502.0,1806.0,133.0,2636.0,4200.0,75.0,93.3,-1.2
923,L008791,2018JJ00,9487.0,3586.0,4615.0,2268.0,2348.0,582.0,703.0,5926.0,3561.0,3561.0,1783.0,117.0,2546.0,4208.0,75.0,95.6,2.6
924,L008791,2019JJ00,10256.0,3976.0,4950.0,2487.0,2463.0,652.0,678.0,6440.0,3817.0,3817.0,1862.0,132.0,2648.0,4470.0,74.0,99.6,4.1
925,L008791,2020JJ00,10681.0,3904.0,5376.0,2745.0,2631.0,681.0,720.0,6501.0,4180.0,4180.0,1922.0,125.0,2777.0,4910.0,73.0,107.7,8.2
926,L008791,2021JJ00,10359.0,3432.0,5471.0,2718.0,2754.0,678.0,778.0,6453.0,3906.0,3906.0,1915.0,147.0,2742.0,4586.0,73.0,100.0,-7.2
927,L008791,2022JJ00,11855.0,4298.0,5949.0,2820.0,3129.0,745.0,863.0,7569.0,4286.0,4286.0,2226.0,171.0,2965.0,4855.0,75.0,93.3,-6.7
928,L008791,2023JJ00,12423.0,4493.0,6178.0,2889.0,3289.0,794.0,958.0,7813.0,4610.0,4610.0,2419.0,163.0,3087.0,5115.0,75.0,93.9,0.7
929,L008791,2024JJ00,12618.0,4353.0,6442.0,3131.0,3311.0,830.0,993.0,7756.0,4862.0,4862.0,2455.0,157.0,3158.0,5408.0,74.0,96.8,3.1
