ID,Aardoliegrondstoffen,Perioden,Beginvoorraad_1,Winning_2,RechtstreekseInvoer_3,EntrepotuitslagNaarHetBinnenland_4,RechstreekseUitvoer_5,EntrepotopslagHerkomstNederland_6,Verwerking_7,StatistischVerschil_8,Eindvoorraad_9,Beginvoorraad_10,EntrepotopslagHerkomstBuitenland_11,EntrepotopslagHerkomstNederland_12,Entrepotuitvoer_13,EntrepotuitslagNaarHetBinnenland_14,VerbruikVoorBlending_15,StatistischVerschil_16,Eindvoorraad_17
156,a,2005MM05,3812030.0,228569.0,5100104.0,688276.0,89187.0,0.0,5697858.0,0.0,4041934.0,2515734.0,4874228.0,0.0,3494196.0,688276.0,0.0,0.0,3207490.0
157,a,2005MM06,4041934.0,195628.0,4737709.0,562863.0,156217.0,0.0,5199094.0,0.0,4182823.0,3207490.0,3595076.0,0.0,2994371.0,562863.0,0.0,0.0,3245332.0
158,a,2005KW02,4064583.0,624232.0,14184592.0,1914131.0,343669.0,0.0,16261046.0,0.0,4182823.0,2953198.0,12535003.0,0.0,10328738.0,1914131.0,0.0,0.0,3245332.0
159,a,2005HJ01,3430620.0,1344687.0,27703996.0,3766222.0,637013.0,0.0,31425689.0,0.0,4182823.0,2800688.0,26129427.0,0.0,21918561.0,3766222.0,0.0,0.0,3245332.0
160,a,2005MM07,4182823.0,226932.0,4031810.0,843454.0,111013.0,0.0,4792097.0,0.0,4381909.0,3245332.0,4400975.0,0.0,3445330.0,843454.0,0.0,0.0,3357523.0
161,a,2005MM08,4381909.0,183329.0,4482586.0,619049.0,182004.0,0.0,5011333.0,0.0,4473536.0,3357523.0,4412892.0,0.0,3760986.0,619049.0,0.0,0.0,3390380.0
162,a,2005MM09,4473536.0,161292.0,4039509.0,485404.0,64254.0,0.0,5106476.0,0.0,3989011.0,3390380.0,4352725.0,0.0,3841099.0,485404.0,0.0,0.0,3416602.0
163,a,2005KW03,4182823.0,571553.0,12553905.0,1947907.0,357271.0,0.0,14909906.0,0.0,3989011.0,3245332.0,13166592.0,0.0,11047415.0,1947907.0,0.0,0.0,3416602.0
164,a,2005MM10,3989011.0,142587.0,4816361.0,517543.0,64089.0,0.0,5305865.0,0.0,4095548.0,3416602.0,4073428.0,0.0,3827576.0,517543.0,0.0,0.0,3144911.0
165,a,2005MM11,4095548.0,123706.0,4158682.0,672456.0,40579.0,0.0,5450722.0,0.0,3559091.0,3144911.0,4246543.0,0.0,3685867.0,672456.0,0.0,0.0,3033131.0
166,a,2005MM12,3559091.0,86213.0,4945451.0,649902.0,38618.0,0.0,5528980.0,0.0,3673059.0,3033131.0,4685709.0,0.0,4003527.0,649902.0,0.0,0.0,3065411.0
167,a,2005KW04,3989011.0,352506.0,13920494.0,1839901.0,143286.0,0.0,16285567.0,0.0,3673059.0,3416602.0,13005680.0,0.0,11516970.0,1839901.0,0.0,0.0,3065411.0
168,a,2005HJ02,4182823.0,924059.0,26474399.0,3787808.0,500557.0,0.0,31195473.0,0.0,3673059.0,3245332.0,26172272.0,0.0,22564385.0,3787808.0,0.0,0.0,3065411.0
169,a,2005JJ00,3430620.0,2268746.0,54178395.0,7554030.0,1137570.0,0.0,62621162.0,0.0,3673059.0,2800688.0,52301699.0,0.0,44482946.0,7554030.0,0.0,0.0,3065411.0
170,a,2006MM01,3673059.0,227722.0,4878349.0,634517.0,103037.0,0.0,4888986.0,0.0,4421624.0,3065411.0,5364003.0,0.0,3922451.0,634517.0,0.0,0.0,3872446.0
171,a,2006MM02,4421624.0,190204.0,3965206.0,635832.0,57978.0,0.0,4976002.0,0.0,4178886.0,3872446.0,3559633.0,0.0,3543748.0,635832.0,0.0,0.0,3252499.0
172,a,2006MM03,4178886.0,190479.0,4607836.0,870488.0,58797.0,0.0,5407149.0,0.0,4381743.0,3252499.0,5189974.0,0.0,3806999.0,870488.0,0.0,0.0,3764986.0
173,a,2006KW01,3673059.0,608405.0,13451391.0,2140837.0,219812.0,0.0,15272137.0,0.0,4381743.0,3065411.0,14113610.0,0.0,11273198.0,2140837.0,0.0,0.0,3764986.0
174,a,2006MM04,4381743.0,167935.0,2998281.0,830450.0,77239.0,0.0,4600539.0,0.0,3700631.0,3764986.0,4667705.0,0.0,3757422.0,830450.0,0.0,0.0,3844819.0
175,a,2006MM05,3700631.0,175734.0,4132420.0,631130.0,43648.0,0.0,4880535.0,0.0,3715732.0,3844819.0,5066447.0,0.0,4055959.0,631130.0,0.0,0.0,4224177.0
176,a,2006MM06,3715732.0,165205.0,4388413.0,541157.0,62901.0,0.0,4975558.0,0.0,3772048.0,4224177.0,4260031.0,0.0,3866155.0,541157.0,0.0,0.0,4076896.0
177,a,2006KW02,4381743.0,508874.0,11519114.0,2002737.0,183788.0,0.0,14456632.0,0.0,3772048.0,3764986.0,13994183.0,0.0,11679536.0,2002737.0,0.0,0.0,4076896.0
178,a,2006HJ01,3673059.0,1117279.0,24970505.0,4143574.0,403600.0,0.0,29728769.0,0.0,3772048.0,3065411.0,28107793.0,0.0,22952734.0,4143574.0,0.0,0.0,4076896.0
179,a,2006MM07,3772048.0,138813.0,3828825.0,981568.0,45596.0,0.0,5002341.0,0.0,3673317.0,4076896.0,4850870.0,0.0,3726076.0,981568.0,0.0,0.0,4220122.0
180,a,2006MM08,3673317.0,115900.0,4122718.0,909960.0,36610.0,0.0,5141355.0,0.0,3643930.0,4220122.0,4340152.0,0.0,3798089.0,909960.0,0.0,0.0,3852225.0
181,a,2006MM09,3643930.0,109058.0,4331676.0,802530.0,35799.0,0.0,5100424.0,0.0,3750971.0,3852225.0,4465415.0,0.0,3655546.0,802530.0,0.0,0.0,3859564.0
182,a,2006KW03,3772048.0,363771.0,12283219.0,2694058.0,118005.0,0.0,15244120.0,0.0,3750971.0,4076896.0,13656437.0,0.0,11179711.0,2694058.0,0.0,0.0,3859564.0
183,a,2006MM10,3750971.0,116026.0,4483029.0,878408.0,37820.0,0.0,5382733.0,0.0,3807881.0,3859564.0,4471671.0,0.0,3716476.0,878408.0,0.0,0.0,3736351.0
184,a,2006MM11,3807881.0,179238.0,4324747.0,879312.0,39000.0,0.0,5320869.0,0.0,3831309.0,3736351.0,3521491.0,0.0,2557169.0,879312.0,0.0,0.0,3821361.0
185,a,2006MM12,3831309.0,246161.0,3847191.0,854616.0,72398.0,0.0,5357280.0,0.0,3349599.0,3821361.0,4303375.0,0.0,3313214.0,854616.0,0.0,0.0,3956906.0
186,a,2006KW04,3750971.0,541425.0,12654967.0,2612336.0,149218.0,0.0,16060882.0,0.0,3349599.0,3859564.0,12296537.0,0.0,9586859.0,2612336.0,0.0,0.0,3956906.0
187,a,2006HJ02,3772048.0,905196.0,24938186.0,5306394.0,267223.0,0.0,31305002.0,0.0,3349599.0,4076896.0,25952974.0,0.0,20766570.0,5306394.0,0.0,0.0,3956906.0
188,a,2006JJ00,3673059.0,2022475.0,49908691.0,9449968.0,670823.0,0.0,61033771.0,0.0,3349599.0,3065411.0,54060767.0,0.0,43719304.0,9449968.0,0.0,0.0,3956906.0
189,a,2007MM01,3349599.0,253000.0,4058571.0,720527.0,104685.0,0.0,5317360.0,0.0,2959652.0,3956906.0,4554321.0,0.0,3738055.0,720527.0,0.0,0.0,4052645.0
190,a,2007MM02,2959652.0,222983.0,4028228.0,883137.0,74261.0,0.0,4472065.0,0.0,3547674.0,4052645.0,3820490.0,0.0,3613838.0,883137.0,0.0,0.0,3376160.0
191,a,2007MM03,3547674.0,237659.0,3613967.0,837911.0,148789.0,0.0,4542941.0,0.0,3545481.0,3376160.0,4650499.0,0.0,3418522.0,837911.0,0.0,0.0,3770226.0
192,a,2007KW01,3349599.0,713642.0,11700766.0,2441575.0,327735.0,0.0,14332366.0,0.0,3545481.0,3956906.0,13025310.0,0.0,10770415.0,2441575.0,0.0,0.0,3770226.0
193,a,2007MM04,3545481.0,234147.0,3772926.0,1187919.0,105197.0,0.0,4939031.0,0.0,3696245.0,3770226.0,4029859.0,0.0,2936912.0,1187919.0,0.0,0.0,3675254.0
194,a,2007MM05,3696245.0,217931.0,3973110.0,1096916.0,-128179.0,0.0,5022722.0,0.0,4089659.0,3675254.0,4870633.0,0.0,3284951.0,1096916.0,0.0,0.0,4164020.0
195,a,2007MM06,4089659.0,221826.0,3089296.0,1007338.0,61639.0,0.0,4656111.0,0.0,3690369.0,4164020.0,4413449.0,0.0,3683617.0,1007338.0,0.0,0.0,3886514.0
196,a,2007KW02,3545481.0,673904.0,10835332.0,3292173.0,38657.0,0.0,14617864.0,0.0,3690369.0,3770226.0,13313941.0,0.0,9905480.0,3292173.0,0.0,0.0,3886514.0
197,a,2007HJ01,3349599.0,1387546.0,22536098.0,5733748.0,366392.0,0.0,28950230.0,0.0,3690369.0,3956906.0,26339251.0,0.0,20675895.0,5733748.0,0.0,0.0,3886514.0
198,a,2007MM07,3690369.0,191238.0,3973217.0,922121.0,88479.0,0.0,5175885.0,0.0,3512581.0,3886514.0,4668371.0,0.0,3673571.0,922121.0,0.0,0.0,3959193.0
199,a,2007MM08,3512581.0,201999.0,4350228.0,887405.0,70218.0,0.0,5406951.0,0.0,3475044.0,3959193.0,4824941.0,0.0,3926351.0,887405.0,0.0,0.0,3970378.0
200,a,2007MM09,3475044.0,180194.0,4291193.0,1065616.0,74321.0,0.0,5266864.0,0.0,3670862.0,3970378.0,4783437.0,0.0,3700021.0,1065616.0,0.0,0.0,3988178.0
201,a,2007KW03,3690369.0,573431.0,12614638.0,2875142.0,233018.0,0.0,15849700.0,0.0,3670862.0,3886514.0,14276749.0,0.0,11299943.0,2875142.0,0.0,0.0,3988178.0
202,a,2007MM10,3670862.0,202279.0,3732688.0,638947.0,73989.0,0.0,5136306.0,0.0,3034481.0,3988178.0,4596049.0,0.0,3992893.0,638947.0,0.0,0.0,3952387.0
203,a,2007MM11,3034481.0,204227.0,4471810.0,813393.0,127472.0,0.0,4657210.0,0.0,3739229.0,3952387.0,4967364.0,0.0,3886811.0,813393.0,0.0,0.0,4219547.0
204,a,2007MM12,3739229.0,208739.0,4399807.0,867805.0,134546.0,0.0,5359040.0,0.0,3721994.0,4219547.0,4574279.0,0.0,3837043.0,867805.0,0.0,0.0,4088978.0
205,a,2007KW04,3670862.0,615245.0,12604305.0,2320145.0,336007.0,0.0,15152556.0,0.0,3721994.0,3988178.0,14137692.0,0.0,11716747.0,2320145.0,0.0,0.0,4088978.0
206,a,2007HJ02,3690369.0,1188676.0,25218943.0,5195287.0,569025.0,0.0,31002256.0,0.0,3721994.0,3886514.0,28414441.0,0.0,23016690.0,5195287.0,0.0,0.0,4088978.0
207,a,2007JJ00,3349599.0,2576222.0,47755041.0,10929035.0,935417.0,0.0,59952486.0,0.0,3721994.0,3956906.0,54753692.0,0.0,43692585.0,10929035.0,0.0,0.0,4088978.0
208,a,2008MM01,3721994.0,218656.0,4024599.0,951783.0,106156.0,0.0,5571450.0,0.0,3239426.0,4088978.0,4529175.0,0.0,3857267.0,951783.0,0.0,0.0,3809103.0
209,a,2008MM02,3239426.0,210000.0,4054131.0,711478.0,145890.0,0.0,4809162.0,0.0,3259983.0,3809103.0,4290950.0,0.0,3555096.0,711478.0,0.0,0.0,3833479.0
210,a,2008MM03,3259983.0,218353.0,4415417.0,1054549.0,103121.0,0.0,5143579.0,0.0,3701602.0,3833479.0,5321009.0,0.0,3795171.0,1054549.0,0.0,0.0,4304768.0
211,a,2008KW01,3721994.0,647009.0,12494147.0,2717810.0,355167.0,0.0,15524191.0,0.0,3701602.0,4088978.0,14141134.0,0.0,11207534.0,2717810.0,0.0,0.0,4304768.0
212,a,2008MM04,3701602.0,172602.0,3648898.0,1005928.0,95351.0,0.0,5199911.0,0.0,3233768.0,4304768.0,4252938.0,0.0,3897402.0,1005928.0,0.0,0.0,3654376.0
213,a,2008MM05,3233768.0,211989.0,3977112.0,1109079.0,69890.0,0.0,5244462.0,0.0,3217596.0,3654376.0,5385475.0,0.0,4017365.0,1109079.0,0.0,0.0,3913407.0
214,a,2008MM06,3217596.0,119969.0,4165780.0,1025112.0,42237.0,0.0,4906611.0,0.0,3579609.0,3913407.0,4445164.0,0.0,3583488.0,1025112.0,0.0,0.0,3749971.0
215,a,2008KW02,3701602.0,504560.0,11791790.0,3140119.0,207478.0,0.0,15350984.0,0.0,3579609.0,4304768.0,14083577.0,0.0,11498255.0,3140119.0,0.0,0.0,3749971.0
216,a,2008HJ01,3721994.0,1151569.0,24285937.0,5857929.0,562645.0,0.0,30875175.0,0.0,3579609.0,4088978.0,28224711.0,0.0,22705789.0,5857929.0,0.0,0.0,3749971.0
217,a,2008MM07,3579609.0,178629.0,4037516.0,640942.0,40015.0,0.0,5141680.0,0.0,3255001.0,3749971.0,4664892.0,0.0,3825909.0,640942.0,0.0,0.0,3948012.0
218,a,2008MM08,3255001.0,170420.0,4299418.0,948762.0,106694.0,0.0,5190387.0,0.0,3376520.0,3948012.0,4804053.0,0.0,4073233.0,948762.0,0.0,0.0,3730070.0
219,a,2008MM09,3376520.0,173963.0,4125218.0,1420839.0,55442.0,0.0,5127060.0,0.0,3914038.0,3730070.0,4586827.0,0.0,3686012.0,1420839.0,0.0,0.0,3210046.0
220,a,2008KW03,3579609.0,523012.0,12462152.0,3010543.0,202151.0,0.0,15459127.0,0.0,3914038.0,3749971.0,14055772.0,0.0,11585154.0,3010543.0,0.0,0.0,3210046.0
221,a,2008MM10,3914038.0,155385.0,2898550.0,990022.0,106086.0,0.0,4161112.0,0.0,3690797.0,3210046.0,4637077.0,0.0,3887472.0,990022.0,0.0,0.0,2969629.0
222,a,2008MM11,3690797.0,160110.0,3241952.0,957234.0,23270.0,0.0,4168049.0,0.0,3858774.0,2969629.0,5132598.0,0.0,3679581.0,957234.0,0.0,0.0,3465412.0
223,a,2008MM12,3858774.0,172536.0,2548686.0,1560639.0,41655.0,0.0,4795242.0,0.0,3303738.0,3465412.0,5590436.0,0.0,3812452.0,1560639.0,0.0,0.0,3682757.0
224,a,2008KW04,3914038.0,488031.0,8689188.0,3507895.0,171011.0,0.0,13124403.0,0.0,3303738.0,3210046.0,15360111.0,0.0,11379505.0,3507895.0,0.0,0.0,3682757.0
225,a,2008HJ02,3579609.0,1011043.0,21151340.0,6518438.0,373162.0,0.0,28583530.0,0.0,3303738.0,3749971.0,29415883.0,0.0,22964659.0,6518438.0,0.0,0.0,3682757.0
226,a,2008JJ00,3721994.0,2162612.0,45437277.0,12376367.0,935807.0,0.0,59458705.0,0.0,3303738.0,4088978.0,57640594.0,0.0,45670448.0,12376367.0,0.0,0.0,3682757.0
227,a,2009MM01,3303738.0,164844.0,4419993.0,1203682.0,39804.0,0.0,4998146.0,0.0,4054307.0,3682757.0,3950966.0,0.0,3545908.0,1203682.0,0.0,0.0,2884133.0
228,a,2009MM02,4054307.0,150217.0,4619734.0,461638.0,91983.0,0.0,4678847.0,0.0,4515066.0,2884133.0,3734050.0,0.0,3433471.0,461638.0,0.0,0.0,2723074.0
229,a,2009MM03,4515066.0,155136.0,4486673.0,540014.0,4695.0,0.0,4933934.0,0.0,4758260.0,2723074.0,4587525.0,0.0,3648123.0,540014.0,0.0,0.0,3122462.0
230,a,2009KW01,3303738.0,470197.0,13526400.0,2205334.0,136482.0,0.0,14610927.0,0.0,4758260.0,3682757.0,12272541.0,0.0,10627502.0,2205334.0,0.0,0.0,3122462.0
231,a,2009MM04,4758260.0,152807.0,4404243.0,402794.0,103995.0,0.0,4830624.0,0.0,4783485.0,3122462.0,3959933.0,0.0,3468419.0,402794.0,0.0,0.0,3211182.0
232,a,2009MM05,4783485.0,146664.0,4299303.0,307295.0,55607.0,0.0,5063662.0,0.0,4417478.0,3211182.0,4013616.0,0.0,3787432.0,307295.0,0.0,0.0,3130071.0
233,b,1944JJ00,,2000.0,,,,,,,,,,,,,,,
234,b,1945JJ00,,6000.0,,,,,,,,,,,,,,,
235,b,1946JJ00,,63000.0,,,,,437000.0,,,,,,,,,,
236,b,1947JJ00,,213000.0,,,,,1198000.0,,,,,,,,,,
237,b,1948JJ00,,496000.0,,,,,1663000.0,,,,,,,,,,
238,b,1949JJ00,,621000.0,,,,,3093000.0,,,,,,,,,,
239,b,1950JJ00,,705000.0,5132000.0,,,,5778000.0,,,,,,,,,,
240,b,1951JJ00,,714000.0,6419000.0,,,,7174000.0,,,,,,,,,,
241,b,1952JJ00,,715000.0,7468000.0,,,,8039000.0,,,,,,,,,,
242,b,1953JJ00,,820000.0,8690000.0,,,,9364000.0,,,,,,,,,,
243,b,1954JJ00,,939000.0,10321000.0,,,,11378000.0,,,,,,,,,,
244,b,1955JJ00,,1024000.0,11779000.0,,,,12884000.0,,,,,,,,,,
245,b,1956JJ00,,1097000.0,13672000.0,,,,14562000.0,,,,,,,,,,
246,b,1957JJ00,,1523000.0,14007000.0,,,,15334000.0,,,,,,,,,,
247,b,1958JJ00,,1621000.0,14272000.0,,,,16107000.0,,,,,,,,,,
248,b,1959JJ00,,1773000.0,14874000.0,,,,16621000.0,,,,,,,,,,
249,b,1960JJ00,,1918000.0,17288000.0,,1000.0,,18952000.0,,,,,,,,,,
250,b,1961JJ00,,2047000.0,18185000.0,,18000.0,,20330000.0,,,,,,,,,,
251,b,1962JJ00,,2157000.0,20741000.0,,0.0,,22722000.0,,,,,,,,,,
252,b,1963JJ00,,2215000.0,21494000.0,,336000.0,,23463000.0,,,,,,,,,,
253,b,1964JJ00,,2269000.0,24393000.0,,12000.0,,26216000.0,,,,,,,,,,
254,b,1965JJ00,,2395000.0,26390000.0,,148000.0,,28838000.0,,,,,,,,,,
255,b,1966JJ00,,2366000.0,29495000.0,,1000.0,,31701000.0,,,,,,,,,,
256,b,1967JJ00,,2265000.0,31784000.0,,17000.0,,33295000.0,,,,,,,,,,
257,b,1968JJ00,,2147000.0,36611000.0,,27000.0,,38143000.0,,,,,,,,,,
258,b,1969JJ00,,2020000.0,49368000.0,,434000.0,,50490000.0,,,,,,,,,,
259,b,1970JJ00,,1919000.0,58516000.0,,2000.0,,60658000.0,,,,,,,,,,
260,b,1971JJ00,,1714000.0,59653000.0,,0.0,,60201000.0,,,,,,,,,,
261,b,1972JJ00,,1597000.0,66663000.0,,0.0,,68734000.0,,,,,,,,,,
262,b,1973JJ00,,1492000.0,70380000.0,,0.0,,71574000.0,,,,,,,,,,
263,b,1974JJ00,,1461000.0,63819000.0,,1000.0,,63719000.0,,,,,,,,,,
264,b,1975JJ00,,1419000.0,53136000.0,,1000.0,,54791000.0,,,,,,,,,,
265,b,1976JJ00,,1371000.0,62116000.0,,1000.0,,63102000.0,,,,,,,,,,
266,b,1977JJ00,,1382000.0,57819000.0,,1000.0,,59557000.0,,,,,,,,,,
267,b,1978JJ00,,1402000.0,52384000.0,3528000.0,3000.0,1530000.0,56407000.0,,,904000.0,45735000.0,1530000.0,43379000.0,3528000.0,20000.0,0.0,1242000.0
268,b,1979JJ00,,1316000.0,54786000.0,9453000.0,3000.0,6049000.0,59070000.0,,,,58061000.0,6049000.0,54074000.0,9453000.0,0.0,953000.0,-370000.0
269,b,1980JJ00,5011710.0,1280091.0,49646437.0,101987.0,448.0,0.0,50210604.0,-106345.0,5935518.0,2274887.0,50796992.0,0.0,50267141.0,101987.0,-23624.0,42752.0,2683623.0
270,b,1981JJ00,5018866.0,1348364.0,38119010.0,510434.0,328.0,327100.0,40358386.0,32548.0,4278312.0,2902501.0,43431513.0,327100.0,43969470.0,510434.0,-3261.0,-40943.0,2225414.0
271,b,1982JJ00,4278312.0,1636835.0,34888789.0,1389120.0,289.0,78336.0,38428503.0,-25590.0,3711518.0,2225414.0,40737695.0,78336.0,39971539.0,1389120.0,-31006.0,12888.0,1698904.0
272,b,1983JJ00,3711518.0,2589258.0,37417390.0,904881.0,101269.0,6853.0,41639463.0,-13215.0,2888677.0,1698904.0,31688039.0,6853.0,31190749.0,904881.0,-2800.0,14717.0,1286249.0
273,b,1984JJ00,2888677.0,3101792.0,42056852.0,439448.0,403142.0,12436.0,45572484.0,-9445.0,2508152.0,1286249.0,31719326.0,12436.0,30747686.0,439448.0,-169067.0,-38077.0,2038021.0
274,b,1985JJ00,2508152.0,3728463.0,35379114.0,2015347.0,1440032.0,0.0,39890907.0,13394.0,2286743.0,2038021.0,30573868.0,0.0,26939666.0,2015347.0,-34927.0,18991.0,3672812.0
275,b,1986JJ00,2286743.0,4628287.0,43313002.0,979247.0,1254871.0,105917.0,47245110.0,4813.0,2596568.0,3672812.0,29153559.0,105917.0,28529720.0,979247.0,2008.0,16118.0,3405195.0
276,b,1987JJ00,2596568.0,4291276.0,42301059.0,2524961.0,914834.0,73847.0,47809094.0,22212.0,2893877.0,3405195.0,29514100.0,73847.0,26427174.0,2524961.0,1433.0,3160.0,4036414.0
277,b,1988JJ00,2893877.0,3909049.0,44586651.0,3457945.0,885389.0,44123.0,50905304.0,-51930.0,3064636.0,4036414.0,33990166.0,44123.0,31677603.0,3457945.0,-40189.0,76795.0,2898549.0
278,b,1989JJ00,3064636.0,3391249.0,44429439.0,3319800.0,1017659.0,17327.0,50498621.0,23038.0,2648479.0,2898549.0,37565349.0,17327.0,33227850.0,3319800.0,61501.0,9675.0,3862399.0
279,b,1990JJ00,2648479.0,3532905.0,41922715.0,3530394.0,1261255.0,55373.0,47794482.0,0.0,2523383.0,3862399.0,39888304.0,55373.0,36408037.0,3530394.0,-18439.0,0.0,3886084.0
280,b,1991JJ00,2523383.0,3258044.0,43687541.0,5708255.0,1178183.0,0.0,51735359.0,20566.0,2243115.0,3886084.0,46786710.0,0.0,41432901.0,5708255.0,256.0,54487.0,3476895.0
281,b,1992JJ00,2243115.0,2844693.0,47433989.0,5471278.0,977447.0,0.0,53777952.0,-127779.0,3365455.0,3476895.0,48814261.0,0.0,43099853.0,5471278.0,-14564.0,1807.0,3732782.0
282,b,1993JJ00,3365455.0,2672170.0,45482044.0,5977351.0,825181.0,0.0,54254961.0,-120430.0,2537308.0,3732782.0,48219443.0,0.0,42005141.0,5977351.0,-9360.0,308573.0,3670520.0
283,b,1994JJ00,2537308.0,3437432.0,46690362.0,5724465.0,1491591.0,0.0,53707410.0,53189.0,3137377.0,3670520.0,46627835.0,0.0,41405835.0,5724465.0,-19597.0,-2060.0,3189712.0
284,b,1995JJ00,3137377.0,2721492.0,48883979.0,5540597.0,1191698.0,0.0,56227776.0,0.0,2863971.0,3189712.0,43667439.0,0.0,37924033.0,5540597.0,-11040.0,0.0,3403561.0
285,b,1996JJ00,2863971.0,2221028.0,50486085.0,5700960.0,839434.0,0.0,57162392.0,0.0,3270218.0,3403561.0,48499920.0,0.0,43461567.0,5700960.0,-433.0,0.0,2741387.0
286,b,1997JJ00,3270218.0,2068906.0,50271851.0,5096222.0,519898.0,0.0,57282239.0,0.0,2905060.0,2741387.0,49287374.0,0.0,43538750.0,5096222.0,0.0,0.0,3393789.0
287,b,1998JJ00,2905060.0,1714352.0,50560198.0,6280168.0,343261.0,0.0,58552417.0,0.0,2564100.0,3393789.0,51533241.0,0.0,44103415.0,6280168.0,0.0,0.0,4543447.0
288,b,1999JJ00,2564100.0,1594061.0,47958061.0,5850748.0,306792.0,0.0,55026128.0,0.0,2634050.0,4543447.0,47906682.0,0.0,43369265.0,5850748.0,0.0,0.0,3230116.0
289,b,2000MM01,2634050.0,135127.0,4075949.0,378355.0,32825.0,0.0,4731792.0,0.0,2458864.0,3230116.0,4046100.0,0.0,3755561.0,378355.0,0.0,0.0,3142300.0
290,b,2000MM02,2458864.0,118747.0,4462807.0,320989.0,24178.0,0.0,4366801.0,0.0,2970428.0,3142300.0,3593815.0,0.0,3297189.0,320989.0,0.0,0.0,3117937.0
291,b,2000MM03,2970428.0,123598.0,3862267.0,137631.0,3271.0,0.0,4293409.0,0.0,2797244.0,3117937.0,4051924.0,0.0,3628314.0,137631.0,0.0,0.0,3403916.0
292,b,2000KW01,2634050.0,377472.0,12401023.0,836975.0,60274.0,0.0,13392002.0,0.0,2797244.0,3230116.0,11691839.0,0.0,10681064.0,836975.0,0.0,0.0,3403916.0
293,b,2000MM04,2797244.0,119726.0,3718856.0,489927.0,0.0,0.0,4493655.0,0.0,2632098.0,3403916.0,3806105.0,0.0,3514851.0,489927.0,0.0,0.0,3205243.0
294,b,2000MM05,2632098.0,133229.0,3741808.0,488302.0,1353.0,0.0,3995618.0,0.0,2998466.0,3205243.0,3937129.0,0.0,2708135.0,488302.0,0.0,0.0,3945935.0
295,b,2000MM06,2998466.0,125017.0,4153233.0,333869.0,19732.0,0.0,4316335.0,0.0,3274518.0,3945935.0,2788639.0,0.0,2544058.0,333869.0,0.0,0.0,3856647.0
296,b,2000KW02,2797244.0,377972.0,11613897.0,1312098.0,21085.0,0.0,12805608.0,0.0,3274518.0,3403916.0,10531873.0,0.0,8767044.0,1312098.0,0.0,0.0,3856647.0
297,b,2000HJ01,2634050.0,755444.0,24014920.0,2149073.0,81359.0,0.0,26197610.0,0.0,3274518.0,3230116.0,22223712.0,0.0,19448108.0,2149073.0,0.0,0.0,3856647.0
298,b,2000MM07,3274518.0,123937.0,4179532.0,467548.0,18502.0,0.0,4929756.0,0.0,3097277.0,3856647.0,4139492.0,0.0,3660821.0,467548.0,0.0,0.0,3867770.0
299,b,2000MM08,3097277.0,118508.0,3923633.0,175725.0,18461.0,0.0,4932044.0,0.0,2364638.0,3867770.0,3927606.0,0.0,3992058.0,175725.0,0.0,0.0,3627593.0
300,b,2000MM09,2364638.0,110388.0,4633817.0,239615.0,31215.0,0.0,4182656.0,0.0,3134587.0,3627593.0,4096892.0,0.0,3626284.0,239615.0,0.0,0.0,3858586.0
301,b,2000KW03,3274518.0,352833.0,12736982.0,882888.0,68178.0,0.0,14044456.0,0.0,3134587.0,3856647.0,12163990.0,0.0,11279163.0,882888.0,0.0,0.0,3858586.0
302,b,2000MM10,3134587.0,114435.0,4178494.0,493818.0,29393.0,0.0,5235413.0,0.0,2656528.0,3858586.0,4278765.0,0.0,3880948.0,493818.0,0.0,0.0,3762585.0
303,b,2000MM11,2656528.0,111456.0,4459403.0,504655.0,3347.0,0.0,4802257.0,0.0,2926438.0,3762585.0,4757270.0,0.0,4367725.0,504655.0,0.0,0.0,3647475.0
304,b,2000MM12,2926438.0,109275.0,4638206.0,361369.0,1722.0,0.0,4798343.0,0.0,3235223.0,3647475.0,3943383.0,0.0,3887350.0,361369.0,0.0,0.0,3342139.0
305,b,2000KW04,3134587.0,335166.0,13276103.0,1359842.0,34462.0,0.0,14836013.0,0.0,3235223.0,3858586.0,12979418.0,0.0,12136023.0,1359842.0,0.0,0.0,3342139.0
306,b,2000HJ02,3274518.0,687999.0,26013085.0,2242730.0,102640.0,0.0,28880469.0,0.0,3235223.0,3856647.0,25143408.0,0.0,23415186.0,2242730.0,0.0,0.0,3342139.0
307,b,2000JJ00,2634050.0,1443443.0,50028005.0,4391803.0,183999.0,0.0,55078079.0,0.0,3235223.0,3230116.0,47367120.0,0.0,42863294.0,4391803.0,0.0,0.0,3342139.0
308,b,2001MM01,3235223.0,116488.0,4843518.0,463119.0,35472.0,0.0,5019825.0,0.0,3603051.0,3342139.0,4366657.0,0.0,4105339.0,463119.0,0.0,0.0,3140338.0
309,b,2001MM02,3603051.0,102385.0,3678921.0,343706.0,0.0,0.0,4359769.0,0.0,3368294.0,3140338.0,3199458.0,0.0,3269481.0,343706.0,0.0,0.0,2726609.0
310,b,2001MM03,3368294.0,110000.0,5079902.0,339688.0,38803.0,0.0,4650455.0,0.0,4208626.0,2726609.0,4263813.0,0.0,3132389.0,339688.0,0.0,0.0,3518345.0
311,b,2001KW01,3235223.0,328873.0,13602341.0,1146513.0,74275.0,0.0,14030049.0,0.0,4208626.0,3342139.0,11829928.0,0.0,10507209.0,1146513.0,0.0,0.0,3518345.0
