ID,Bronnen,Emissies,Perioden,EmissiesNederlandsGrondgebied_1
1956,A049056,A044108,1994JJ00,56.289
1957,A049056,A044108,1995JJ00,57.754
1958,A049056,A044108,1996JJ00,61.397
1959,A049056,A044108,1997JJ00,63.225
1960,A049056,A044108,1998JJ00,64.873
1961,A049056,A044108,1999JJ00,64.346
1962,A049056,A044108,2000JJ00,61.461
1963,A049056,A044108,2001JJ00,59.255
1964,A049056,A044108,2002JJ00,58.703
1965,A049056,A044108,2003JJ00,57.717
1966,A049056,A044108,2004JJ00,56.929
1967,A049056,A044108,2005JJ00,55.803
1968,A049056,A044108,2006JJ00,54.625
1969,A049056,A044108,2007JJ00,53.4
1970,A049056,A044108,2008JJ00,53.386
1971,A049056,A044108,2009JJ00,53.769
1972,A049056,A044108,2010JJ00,53.672
1973,A049056,A044108,2011JJ00,52.98
1974,A049056,A044108,2012JJ00,51.838
1975,A049056,A044108,2013JJ00,50.433
1976,A049056,A044108,2014JJ00,49.124
1977,A049056,A044108,2015JJ00,47.675
1978,A049056,A044108,2016JJ00,46.998
1979,A049056,A044108,2017JJ00,46.74
1980,A049056,A044108,2018JJ00,45.781
1981,A049056,A044108,2019JJ00,43.701
1982,A049056,A044108,2020JJ00,39.241
1983,A049056,A044108,2021JJ00,35.173
1984,A049056,A044116,1990JJ00,31.708
1985,A049056,A044116,1991JJ00,25.588
1986,A049056,A044116,1992JJ00,25.463
1987,A049056,A044116,1993JJ00,25.361
1988,A049056,A044116,1994JJ00,25.769
1989,A049056,A044116,1995JJ00,25.507
1990,A049056,A044116,1996JJ00,25.497
1991,A049056,A044116,1997JJ00,25.769
1992,A049056,A044116,1998JJ00,25.989
1993,A049056,A044116,1999JJ00,25.408
1994,A049056,A044116,2000JJ00,23.089
1995,A049056,A044116,2001JJ00,21.635
1996,A049056,A044116,2002JJ00,20.811
1997,A049056,A044116,2003JJ00,20.028
1998,A049056,A044116,2004JJ00,19.328
1999,A049056,A044116,2005JJ00,18.661
2000,A049056,A044116,2006JJ00,17.923
2001,A049056,A044116,2007JJ00,17.169
2002,A049056,A044116,2008JJ00,17.476
2003,A049056,A044116,2009JJ00,16.644
2004,A049056,A044116,2010JJ00,14.816
2005,A049056,A044116,2011JJ00,13.208
2006,A049056,A044116,2012JJ00,12.013
2007,A049056,A044116,2013JJ00,11.015
2008,A049056,A044116,2014JJ00,10.263
2009,A049056,A044116,2015JJ00,9.478
2010,A049056,A044116,2016JJ00,8.878
2011,A049056,A044116,2017JJ00,8.495
2012,A049056,A044116,2018JJ00,7.788
2013,A049056,A044116,2019JJ00,7.233
2014,A049056,A044116,2020JJ00,6.393
2015,A049056,A044116,2021JJ00,5.813
2016,A049056,A044117,1990JJ00,1.994
2017,A049056,A044117,1991JJ00,1.723
2018,A049056,A044117,1992JJ00,1.182
2019,A049056,A044117,1993JJ00,1.033
2020,A049056,A044117,1994JJ00,1.0
2021,A049056,A044117,1995JJ00,0.971
2022,A049056,A044117,1996JJ00,0.909
2023,A049056,A044117,1997JJ00,0.889
2024,A049056,A044117,1998JJ00,0.857
2025,A049056,A044117,1999JJ00,0.887
2026,A049056,A044117,2000JJ00,0.907
2027,A049056,A044117,2001JJ00,0.9
2028,A049056,A044117,2002JJ00,0.9
2029,A049056,A044117,2003JJ00,0.904
2030,A049056,A044117,2004JJ00,0.919
2031,A049056,A044117,2005JJ00,0.923
2032,A049056,A044117,2006JJ00,0.943
2033,A049056,A044117,2007JJ00,0.957
2034,A049056,A044117,2008JJ00,0.997
2035,A049056,A044117,2009JJ00,1.026
2036,A049056,A044117,2010JJ00,1.013
2037,A049056,A044117,2011JJ00,1.012
2038,A049056,A044117,2012JJ00,1.006
2039,A049056,A044117,2013JJ00,1.005
2040,A049056,A044117,2014JJ00,1.012
2041,A049056,A044117,2015JJ00,1.001
2042,A049056,A044117,2016JJ00,1.01
2043,A049056,A044117,2017JJ00,1.028
2044,A049056,A044117,2018JJ00,0.997
2045,A049056,A044117,2019JJ00,0.989
2046,A049056,A044117,2020JJ00,0.976
2047,A049056,A044117,2021JJ00,0.951
2048,A049056,A044115,1990JJ00,33.702
2049,A049056,A044115,1991JJ00,27.311
2050,A049056,A044115,1992JJ00,26.646
2051,A049056,A044115,1993JJ00,26.394
2052,A049056,A044115,1994JJ00,26.77
2053,A049056,A044115,1995JJ00,26.477
2054,A049056,A044115,1996JJ00,26.405
2055,A049056,A044115,1997JJ00,26.658
2056,A049056,A044115,1998JJ00,26.847
2057,A049056,A044115,1999JJ00,26.294
2058,A049056,A044115,2000JJ00,23.995
2059,A049056,A044115,2001JJ00,22.535
2060,A049056,A044115,2002JJ00,21.711
2061,A049056,A044115,2003JJ00,20.932
2062,A049056,A044115,2004JJ00,20.247
2063,A049056,A044115,2005JJ00,19.584
2064,A049056,A044115,2006JJ00,18.867
2065,A049056,A044115,2007JJ00,18.126
2066,A049056,A044115,2008JJ00,18.473
2067,A049056,A044115,2009JJ00,17.67
2068,A049056,A044115,2010JJ00,15.828
2069,A049056,A044115,2011JJ00,14.22
2070,A049056,A044115,2012JJ00,13.019
2071,A049056,A044115,2013JJ00,12.02
2072,A049056,A044115,2014JJ00,11.275
2073,A049056,A044115,2015JJ00,10.479
2074,A049056,A044115,2016JJ00,9.888
2075,A049056,A044115,2017JJ00,9.523
2076,A049056,A044115,2018JJ00,8.784
2077,A049056,A044115,2019JJ00,8.222
2078,A049056,A044115,2020JJ00,7.368
2079,A049056,A044115,2021JJ00,6.764
2080,A049056,A044107,1990JJ00,1.471
2081,A049056,A044107,1991JJ00,1.184
2082,A049056,A044107,1992JJ00,1.181
2083,A049056,A044107,1993JJ00,1.179
2084,A049056,A044107,1994JJ00,1.2
2085,A049056,A044107,1995JJ00,1.189
2086,A049056,A044107,1996JJ00,1.191
2087,A049056,A044107,1997JJ00,1.207
2088,A049056,A044107,1998JJ00,1.22
2089,A049056,A044107,1999JJ00,1.192
2090,A049056,A044107,2000JJ00,1.088
2091,A049056,A044107,2001JJ00,1.021
2092,A049056,A044107,2002JJ00,0.982
2093,A049056,A044107,2003JJ00,0.946
2094,A049056,A044107,2004JJ00,0.915
2095,A049056,A044107,2005JJ00,0.885
2096,A049056,A044107,2006JJ00,0.852
2097,A049056,A044107,2007JJ00,0.817
2098,A049056,A044107,2008JJ00,0.832
2099,A049056,A044107,2009JJ00,0.794
2100,A049056,A044107,2010JJ00,0.709
2101,A049056,A044107,2011JJ00,0.632
2102,A049056,A044107,2012JJ00,0.623
2103,A049056,A044107,2013JJ00,0.589
2104,A049056,A044107,2014JJ00,0.553
2105,A049056,A044107,2015JJ00,0.513
2106,A049056,A044107,2016JJ00,0.483
2107,A049056,A044107,2017JJ00,0.463
2108,A049056,A044107,2018JJ00,0.43
2109,A049056,A044107,2019JJ00,0.404
2110,A049056,A044107,2020JJ00,0.355
2111,A049056,A044107,2021JJ00,0.327
2112,A049056,A044118,1990JJ00,32.231
2113,A049056,A044118,1991JJ00,26.127
2114,A049056,A044118,1992JJ00,25.465
2115,A049056,A044118,1993JJ00,25.215
2116,A049056,A044118,1994JJ00,25.569
2117,A049056,A044118,1995JJ00,25.288
2118,A049056,A044118,1996JJ00,25.214
2119,A049056,A044118,1997JJ00,25.451
2120,A049056,A044118,1998JJ00,25.627
2121,A049056,A044118,1999JJ00,25.102
2122,A049056,A044118,2000JJ00,22.908
2123,A049056,A044118,2001JJ00,21.514
2124,A049056,A044118,2002JJ00,20.729
2125,A049056,A044118,2003JJ00,19.986
2126,A049056,A044118,2004JJ00,19.332
2127,A049056,A044118,2005JJ00,18.699
2128,A049056,A044118,2006JJ00,18.015
2129,A049056,A044118,2007JJ00,17.309
2130,A049056,A044118,2008JJ00,17.641
2131,A049056,A044118,2009JJ00,16.876
2132,A049056,A044118,2010JJ00,15.12
2133,A049056,A044118,2011JJ00,13.588
2134,A049056,A044118,2012JJ00,12.396
2135,A049056,A044118,2013JJ00,11.431
2136,A049056,A044118,2014JJ00,10.723
2137,A049056,A044118,2015JJ00,9.966
2138,A049056,A044118,2016JJ00,9.405
2139,A049056,A044118,2017JJ00,9.059
2140,A049056,A044118,2018JJ00,8.354
2141,A049056,A044118,2019JJ00,7.819
2142,A049056,A044118,2020JJ00,7.013
2143,A049056,A044118,2021JJ00,6.437
2144,A049056,A044112,1990JJ00,10.587
2145,A049056,A044112,1991JJ00,10.504
2146,A049056,A044112,1992JJ00,10.317
2147,A049056,A044112,1993JJ00,10.156
2148,A049056,A044112,1994JJ00,10.108
2149,A049056,A044112,1995JJ00,10.235
2150,A049056,A044112,1996JJ00,10.081
2151,A049056,A044112,1997JJ00,9.644
2152,A049056,A044112,1998JJ00,9.338
2153,A049056,A044112,1999JJ00,9.429
2154,A049056,A044112,2000JJ00,9.36
2155,A049056,A044112,2001JJ00,8.922
2156,A049056,A044112,2002JJ00,8.98
2157,A049056,A044112,2003JJ00,8.482
2158,A049056,A044112,2004JJ00,7.91
2159,A049056,A044112,2005JJ00,7.16
2160,A049056,A044112,2006JJ00,6.61
2161,A049056,A044112,2007JJ00,6.319
2162,A049056,A044112,2008JJ00,5.934
2163,A049056,A044112,2009JJ00,5.568
2164,A049056,A044112,2010JJ00,5.233
2165,A049056,A044112,2011JJ00,4.955
2166,A049056,A044112,2012JJ00,4.562
2167,A049056,A044112,2013JJ00,4.178
2168,A049056,A044112,2014JJ00,3.777
2169,A049056,A044112,2015JJ00,3.422
2170,A049056,A044112,2016JJ00,3.143
2171,A049056,A044112,2017JJ00,3.017
2172,A049056,A044112,2018JJ00,2.786
2173,A049056,A044112,2019JJ00,2.512
2174,A049056,A044112,2020JJ00,1.971
2175,A049056,A044112,2021JJ00,1.732
2176,A049056,A044110,1990JJ00,0.01
2177,A049056,A044110,1991JJ00,0.01
2178,A049056,A044110,1992JJ00,0.01
2179,A049056,A044110,1993JJ00,0.011
2180,A049056,A044110,1994JJ00,0.011
2181,A049056,A044110,1995JJ00,0.011
2182,A049056,A044110,1996JJ00,0.012
2183,A049056,A044110,1997JJ00,0.012
2184,A049056,A044110,1998JJ00,0.012
2185,A049056,A044110,1999JJ00,0.012
2186,A049056,A044110,2000JJ00,0.012
2187,A049056,A044110,2001JJ00,0.012
2188,A049056,A044110,2002JJ00,0.013
2189,A049056,A044110,2003JJ00,0.012
2190,A049056,A044110,2004JJ00,0.012
2191,A049056,A044110,2005JJ00,0.012
2192,A049056,A044110,2006JJ00,0.012
2193,A049056,A044110,2007JJ00,0.013
2194,A049056,A044110,2008JJ00,0.015
2195,A049056,A044110,2009JJ00,0.018
2196,A049056,A044110,2010JJ00,0.019
2197,A049056,A044110,2011JJ00,0.02
2198,A049056,A044110,2012JJ00,0.021
2199,A049056,A044110,2013JJ00,0.022
2200,A049056,A044110,2014JJ00,0.023
2201,A049056,A044110,2015JJ00,0.024
2202,A049056,A044110,2016JJ00,0.025
2203,A049056,A044110,2017JJ00,0.026
2204,A049056,A044110,2018JJ00,0.028
2205,A049056,A044110,2019JJ00,0.027
2206,A049056,A044110,2020JJ00,0.022
2207,A049056,A044110,2021JJ00,0.021
2208,A049056,A044114,1990JJ00,0.693
2209,A049056,A044114,1991JJ00,0.693
2210,A049056,A044114,1992JJ00,0.687
2211,A049056,A044114,1993JJ00,0.685
2212,A049056,A044114,1994JJ00,0.666
2213,A049056,A044114,1995JJ00,0.617
2214,A049056,A044114,1996JJ00,0.459
2215,A049056,A044114,1997JJ00,0.199
2216,A049056,A044114,1998JJ00,0.197
2217,A049056,A044114,1999JJ00,0.195
2218,A049056,A044114,2000JJ00,0.123
2219,A049056,A044114,2001JJ00,0.03
2220,A049056,A044114,2002JJ00,0.031
2221,A049056,A044114,2003JJ00,0.018
2222,A049056,A044114,2004JJ00,0.02
2223,A049056,A044114,2005JJ00,0.009
2224,A049056,A044114,2006JJ00,0.01
2225,A049056,A044114,2007JJ00,0.01
2226,A049056,A044114,2008JJ00,0.01
2227,A049056,A044114,2009JJ00,0.01
2228,A049056,A044114,2010JJ00,0.01
2229,A049056,A044114,2011JJ00,0.01
2230,A049056,A044114,2012JJ00,0.01
2231,A049056,A044114,2013JJ00,0.01
2232,A049056,A044114,2014JJ00,0.009
2233,A049056,A044114,2015JJ00,0.009
2234,A049056,A044114,2016JJ00,0.009
2235,A049056,A044114,2017JJ00,0.009
2236,A049056,A044114,2018JJ00,0.009
2237,A049056,A044114,2019JJ00,0.009
2238,A049056,A044114,2020JJ00,0.008
2239,A049056,A044114,2021JJ00,0.008
2240,A049056,A044113,1990JJ00,1.725
2241,A049056,A044113,1991JJ00,1.533
2242,A049056,A044113,1992JJ00,1.438
2243,A049056,A044113,1993JJ00,1.363
2244,A049056,A044113,1994JJ00,1.317
2245,A049056,A044113,1995JJ00,1.265
2246,A049056,A044113,1996JJ00,1.2
2247,A049056,A044113,1997JJ00,1.14
2248,A049056,A044113,1998JJ00,1.066
2249,A049056,A044113,1999JJ00,1.061
2250,A049056,A044113,2000JJ00,0.873
2251,A049056,A044113,2001JJ00,0.786
2252,A049056,A044113,2002JJ00,0.776
2253,A049056,A044113,2003JJ00,0.728
2254,A049056,A044113,2004JJ00,0.668
2255,A049056,A044113,2005JJ00,0.604
2256,A049056,A044113,2006JJ00,0.546
2257,A049056,A044113,2007JJ00,0.518
2258,A049056,A044113,2008JJ00,0.51
2259,A049056,A044113,2009JJ00,0.475
2260,A049056,A044113,2010JJ00,0.424
2261,A049056,A044113,2011JJ00,0.383
2262,A049056,A044113,2012JJ00,0.344
2263,A049056,A044113,2013JJ00,0.313
2264,A049056,A044113,2014JJ00,0.287
2265,A049056,A044113,2015JJ00,0.264
2266,A049056,A044113,2016JJ00,0.245
2267,A049056,A044113,2017JJ00,0.237
2268,A049056,A044113,2018JJ00,0.219
2269,A049056,A044113,2019JJ00,0.203
2270,A049056,A044113,2020JJ00,0.172
2271,A049056,A044113,2021JJ00,0.159
2272,A049056,A051771,1990JJ00,1.678
2273,A049056,A051771,1991JJ00,1.485
2274,A049056,A051771,1992JJ00,1.389
2275,A049056,A051771,1993JJ00,1.313
2276,A049056,A051771,1994JJ00,1.267
2277,A049056,A051771,1995JJ00,1.213
2278,A049056,A051771,1996JJ00,1.147
2279,A049056,A051771,1997JJ00,1.088
2280,A049056,A051771,1998JJ00,1.014
2281,A049056,A051771,1999JJ00,1.008
2282,A049056,A051771,2000JJ00,0.82
2283,A049056,A051771,2001JJ00,0.733
2284,A049056,A051771,2002JJ00,0.721
2285,A049056,A051771,2003JJ00,0.674
2286,A049056,A051771,2004JJ00,0.615
2287,A049056,A051771,2005JJ00,0.553
2288,A049056,A051771,2006JJ00,0.495
2289,A049056,A051771,2007JJ00,0.466
2290,A049056,A051771,2008JJ00,0.455
2291,A049056,A051771,2009JJ00,0.418
2292,A049056,A051771,2010JJ00,0.365
2293,A049056,A051771,2011JJ00,0.324
2294,A049056,A051771,2012JJ00,0.286
2295,A049056,A051771,2013JJ00,0.255
2296,A049056,A051771,2014JJ00,0.231
2297,A049056,A051771,2015JJ00,0.207
2298,A049056,A051771,2016JJ00,0.188
2299,A049056,A051771,2017JJ00,0.177
2300,A049056,A051771,2018JJ00,0.157
2301,A049056,A051771,2019JJ00,0.142
2302,A049056,A051771,2020JJ00,0.119
2303,A049056,A051771,2021JJ00,0.107
2304,A025426,A044109,1990JJ00,1900.0
2305,A025426,A044109,1991JJ00,1900.0
2306,A025426,A044109,1992JJ00,1900.0
2307,A025426,A044109,1993JJ00,1900.0
2308,A025426,A044109,1994JJ00,1900.0
2309,A025426,A044109,1995JJ00,1900.0
2310,A025426,A044109,1996JJ00,1900.0
2311,A025426,A044109,1997JJ00,2200.0
2312,A025426,A044109,1998JJ00,2000.0
2313,A025426,A044109,1999JJ00,2000.0
2314,A025426,A044109,2000JJ00,2100.0
2315,A025426,A044109,2001JJ00,2200.0
2316,A025426,A044109,2002JJ00,2100.0
2317,A025426,A044109,2003JJ00,2200.0
2318,A025426,A044109,2004JJ00,2000.0
2319,A025426,A044109,2005JJ00,2000.0
2320,A025426,A044109,2006JJ00,1900.0
2321,A025426,A044109,2007JJ00,2000.0
2322,A025426,A044109,2008JJ00,1900.0
2323,A025426,A044109,2009JJ00,1700.0
2324,A025426,A044109,2010JJ00,1800.0
2325,A025426,A044109,2011JJ00,1900.0
2326,A025426,A044109,2012JJ00,2000.0
2327,A025426,A044109,2013JJ00,2000.0
2328,A025426,A044109,2014JJ00,2000.0
2329,A025426,A044109,2015JJ00,2100.0
2330,A025426,A044109,2016JJ00,2000.0
2331,A025426,A044109,2017JJ00,2100.0
2332,A025426,A044109,2018JJ00,2100.0
2333,A025426,A044109,2019JJ00,1900.0
2334,A025426,A044109,2020JJ00,1900.0
2335,A025426,A044109,2021JJ00,1900.0
2336,A025426,A044108,1990JJ00,22.125
2337,A025426,A044108,1991JJ00,20.805
2338,A025426,A044108,1992JJ00,20.728
2339,A025426,A044108,1993JJ00,22.709
2340,A025426,A044108,1994JJ00,20.793
2341,A025426,A044108,1995JJ00,22.904
2342,A025426,A044108,1996JJ00,24.336
2343,A025426,A044108,1997JJ00,24.75
2344,A025426,A044108,1998JJ00,24.424
2345,A025426,A044108,1999JJ00,25.357
2346,A025426,A044108,2000JJ00,26.238
2347,A025426,A044108,2001JJ00,27.235
2348,A025426,A044108,2002JJ00,27.676
2349,A025426,A044108,2003JJ00,28.541
2350,A025426,A044108,2004JJ00,28.724
2351,A025426,A044108,2005JJ00,28.309
2352,A025426,A044108,2006JJ00,27.857
2353,A025426,A044108,2007JJ00,27.637
2354,A025426,A044108,2008JJ00,27.281
2355,A025426,A044108,2009JJ00,26.862
2356,A025426,A044108,2010JJ00,27.115
2357,A025426,A044108,2011JJ00,27.349
2358,A025426,A044108,2012JJ00,27.328
2359,A025426,A044108,2013JJ00,26.93
2360,A025426,A044108,2014JJ00,26.765
2361,A025426,A044108,2015JJ00,26.61
2362,A025426,A044108,2016JJ00,26.434
2363,A025426,A044108,2017JJ00,26.458
2364,A025426,A044108,2018JJ00,26.582
2365,A025426,A044108,2019JJ00,25.888
2366,A025426,A044108,2020JJ00,25.63
2367,A025426,A044108,2021JJ00,25.474
2368,A025426,A044116,1990JJ00,5.364
2369,A025426,A044116,1991JJ00,5.035
2370,A025426,A044116,1992JJ00,5.013
2371,A025426,A044116,1993JJ00,5.507
2372,A025426,A044116,1994JJ00,5.041
2373,A025426,A044116,1995JJ00,5.531
2374,A025426,A044116,1996JJ00,5.688
2375,A025426,A044116,1997JJ00,5.621
2376,A025426,A044116,1998JJ00,5.441
2377,A025426,A044116,1999JJ00,5.527
2378,A025426,A044116,2000JJ00,5.571
2379,A025426,A044116,2001JJ00,5.611
2380,A025426,A044116,2002JJ00,5.491
2381,A025426,A044116,2003JJ00,5.436
2382,A025426,A044116,2004JJ00,5.192
2383,A025426,A044116,2005JJ00,4.814
2384,A025426,A044116,2006JJ00,4.581
2385,A025426,A044116,2007JJ00,4.393
2386,A025426,A044116,2008JJ00,4.168
2387,A025426,A044116,2009JJ00,4.006
2388,A025426,A044116,2010JJ00,3.891
2389,A025426,A044116,2011JJ00,3.761
2390,A025426,A044116,2012JJ00,3.599
2391,A025426,A044116,2013JJ00,3.313
2392,A025426,A044116,2014JJ00,3.071
2393,A025426,A044116,2015JJ00,2.823
2394,A025426,A044116,2016JJ00,2.768
2395,A025426,A044116,2017JJ00,2.761
2396,A025426,A044116,2018JJ00,2.793
2397,A025426,A044116,2019JJ00,2.627
2398,A025426,A044116,2020JJ00,2.541
2399,A025426,A044116,2021JJ00,2.51
2400,A025426,A044117,1990JJ00,2.931
2401,A025426,A044117,1991JJ00,3.02
2402,A025426,A044117,1992JJ00,3.064
2403,A025426,A044117,1993JJ00,4.704
2404,A025426,A044117,1994JJ00,5.223
2405,A025426,A044117,1995JJ00,4.091
2406,A025426,A044117,1996JJ00,3.236
2407,A025426,A044117,1997JJ00,3.241
2408,A025426,A044117,1998JJ00,2.805
2409,A025426,A044117,1999JJ00,2.533
2410,A025426,A044117,2000JJ00,2.228
2411,A025426,A044117,2001JJ00,2.702
2412,A025426,A044117,2002JJ00,2.037
2413,A025426,A044117,2003JJ00,2.099
2414,A025426,A044117,2004JJ00,1.954
2415,A025426,A044117,2005JJ00,1.7
2416,A025426,A044117,2006JJ00,2.134
2417,A025426,A044117,2007JJ00,1.989
2418,A025426,A044117,2008JJ00,1.956
2419,A025426,A044117,2009JJ00,1.881
2420,A025426,A044117,2010JJ00,2.005
2421,A025426,A044117,2011JJ00,1.884
2422,A025426,A044117,2012JJ00,2.003
2423,A025426,A044117,2013JJ00,2.003
2424,A025426,A044117,2014JJ00,1.27
2425,A025426,A044117,2015JJ00,1.31
2426,A025426,A044117,2016JJ00,1.457
2427,A025426,A044117,2017JJ00,1.547
2428,A025426,A044117,2018JJ00,1.502
2429,A025426,A044117,2019JJ00,1.23
2430,A025426,A044117,2020JJ00,1.144
2431,A025426,A044117,2021JJ00,1.201
2432,A025426,A044115,1990JJ00,8.295
2433,A025426,A044115,1991JJ00,8.055
2434,A025426,A044115,1992JJ00,8.077
2435,A025426,A044115,1993JJ00,10.212
2436,A025426,A044115,1994JJ00,10.265
2437,A025426,A044115,1995JJ00,9.623
2438,A025426,A044115,1996JJ00,8.924
2439,A025426,A044115,1997JJ00,8.862
2440,A025426,A044115,1998JJ00,8.246
2441,A025426,A044115,1999JJ00,8.06
2442,A025426,A044115,2000JJ00,7.799
2443,A025426,A044115,2001JJ00,8.313
2444,A025426,A044115,2002JJ00,7.528
2445,A025426,A044115,2003JJ00,7.535
2446,A025426,A044115,2004JJ00,7.146
2447,A025426,A044115,2005JJ00,6.514
2448,A025426,A044115,2006JJ00,6.715
2449,A025426,A044115,2007JJ00,6.382
2450,A025426,A044115,2008JJ00,6.124
2451,A025426,A044115,2009JJ00,5.887
2452,A025426,A044115,2010JJ00,5.896
2453,A025426,A044115,2011JJ00,5.645
2454,A025426,A044115,2012JJ00,5.602
2455,A025426,A044115,2013JJ00,5.315
2456,A025426,A044115,2014JJ00,4.341
2457,A025426,A044115,2015JJ00,4.133
2458,A025426,A044115,2016JJ00,4.225
2459,A025426,A044115,2017JJ00,4.308
2460,A025426,A044115,2018JJ00,4.295
2461,A025426,A044115,2019JJ00,3.857
2462,A025426,A044115,2020JJ00,3.686
2463,A025426,A044115,2021JJ00,3.711
2464,A025426,A044107,1990JJ00,0.093
2465,A025426,A044107,1991JJ00,0.091
2466,A025426,A044107,1992JJ00,0.09
2467,A025426,A044107,1993JJ00,0.09
2468,A025426,A044107,1994JJ00,0.087
2469,A025426,A044107,1995JJ00,0.085
2470,A025426,A044107,1996JJ00,0.085
2471,A025426,A044107,1997JJ00,0.095
2472,A025426,A044107,1998JJ00,0.084
2473,A025426,A044107,1999JJ00,0.084
2474,A025426,A044107,2000JJ00,0.085
2475,A025426,A044107,2001JJ00,0.086
2476,A025426,A044107,2002JJ00,0.083
2477,A025426,A044107,2003JJ00,0.083
2478,A025426,A044107,2004JJ00,0.077
2479,A025426,A044107,2005JJ00,0.073
2480,A025426,A044107,2006JJ00,0.07
2481,A025426,A044107,2007JJ00,0.07
2482,A025426,A044107,2008JJ00,0.068
2483,A025426,A044107,2009JJ00,0.069
2484,A025426,A044107,2010JJ00,0.072
2485,A025426,A044107,2011JJ00,0.075
2486,A025426,A044107,2012JJ00,0.077
2487,A025426,A044107,2013JJ00,0.074
2488,A025426,A044107,2014JJ00,0.073
2489,A025426,A044107,2015JJ00,0.072
2490,A025426,A044107,2016JJ00,0.07
2491,A025426,A044107,2017JJ00,0.07
2492,A025426,A044107,2018JJ00,0.071
2493,A025426,A044107,2019JJ00,0.065
2494,A025426,A044107,2020JJ00,0.061
2495,A025426,A044107,2021JJ00,0.06
2496,A025426,A044118,1990JJ00,8.202
2497,A025426,A044118,1991JJ00,7.965
2498,A025426,A044118,1992JJ00,7.987
2499,A025426,A044118,1993JJ00,10.122
2500,A025426,A044118,1994JJ00,10.178
2501,A025426,A044118,1995JJ00,9.537
2502,A025426,A044118,1996JJ00,8.839
2503,A025426,A044118,1997JJ00,8.768
2504,A025426,A044118,1998JJ00,8.162
2505,A025426,A044118,1999JJ00,7.976
2506,A025426,A044118,2000JJ00,7.714
2507,A025426,A044118,2001JJ00,8.227
2508,A025426,A044118,2002JJ00,7.445
2509,A025426,A044118,2003JJ00,7.452
2510,A025426,A044118,2004JJ00,7.069
2511,A025426,A044118,2005JJ00,6.441
2512,A025426,A044118,2006JJ00,6.645
2513,A025426,A044118,2007JJ00,6.312
2514,A025426,A044118,2008JJ00,6.056
2515,A025426,A044118,2009JJ00,5.818
2516,A025426,A044118,2010JJ00,5.824
2517,A025426,A044118,2011JJ00,5.57
2518,A025426,A044118,2012JJ00,5.525
2519,A025426,A044118,2013JJ00,5.242
2520,A025426,A044118,2014JJ00,4.283
2521,A025426,A044118,2015JJ00,4.074
2522,A025426,A044118,2016JJ00,4.17
2523,A025426,A044118,2017JJ00,4.238
2524,A025426,A044118,2018JJ00,4.224
2525,A025426,A044118,2019JJ00,3.792
2526,A025426,A044118,2020JJ00,3.625
2527,A025426,A044118,2021JJ00,3.651
2528,A025426,A044112,1990JJ00,30.707
2529,A025426,A044112,1991JJ00,29.708
2530,A025426,A044112,1992JJ00,29.035
2531,A025426,A044112,1993JJ00,28.546
2532,A025426,A044112,1994JJ00,27.482
2533,A025426,A044112,1995JJ00,27.256
2534,A025426,A044112,1996JJ00,27.492
2535,A025426,A044112,1997JJ00,31.963
2536,A025426,A044112,1998JJ00,28.386
2537,A025426,A044112,1999JJ00,29.292
2538,A025426,A044112,2000JJ00,30.023
2539,A025426,A044112,2001JJ00,31.22
2540,A025426,A044112,2002JJ00,30.251
2541,A025426,A044112,2003JJ00,31.079
2542,A025426,A044112,2004JJ00,29.109
2543,A025426,A044112,2005JJ00,28.132
2544,A025426,A044112,2006JJ00,27.623
2545,A025426,A044112,2007JJ00,28.047
2546,A025426,A044112,2008JJ00,27.804
2547,A025426,A044112,2009JJ00,23.1
2548,A025426,A044112,2010JJ00,24.615
2549,A025426,A044112,2011JJ00,26.091
2550,A025426,A044112,2012JJ00,27.96
2551,A025426,A044112,2013JJ00,27.312
2552,A025426,A044112,2014JJ00,27.593
2553,A025426,A044112,2015JJ00,27.889
2554,A025426,A044112,2016JJ00,27.411
2555,A025426,A044112,2017JJ00,27.873
2556,A025426,A044112,2018JJ00,27.966
2557,A025426,A044112,2019JJ00,25.293
2558,A025426,A044112,2020JJ00,24.56
2559,A025426,A044112,2021JJ00,24.101
2560,A025426,A044110,1990JJ00,0.044
2561,A025426,A044110,1991JJ00,0.044
2562,A025426,A044110,1992JJ00,0.045
2563,A025426,A044110,1993JJ00,0.045
2564,A025426,A044110,1994JJ00,0.046
2565,A025426,A044110,1995JJ00,0.045
2566,A025426,A044110,1996JJ00,0.045
2567,A025426,A044110,1997JJ00,0.053
